@    xaxis  label "t"
       19500.00          0.0542          0.4424 
       19550.00          0.0494          0.4487 
       19600.00          0.0588          0.4507 
       19650.00          0.0530          0.4366 
       19700.00          0.0938          0.4482 
       19750.00          0.0430          0.4417 
       19800.00          0.0290          0.4466 
       19850.00          0.0515          0.4432 
       19900.00          0.0801          0.4499 
       19950.00          0.0276          0.4491 
       20000.00          0.0280          0.4487 
       20050.00          0.0467          0.4448 
       20100.00          0.0690          0.4400 
       20150.00          0.1220          0.4290 
       20200.00          0.0651          0.4435 
       20250.00          0.0713          0.4384 
       20300.00          0.0653          0.4380 
       20350.00          0.0526          0.4416 
       20400.00          0.0530          0.4554 
       20450.00          0.0800          0.4378 
       20500.00          0.0481          0.4496 
       20550.00          0.0682          0.4576 
       20600.00          0.0623          0.4489 
       20650.00          0.0989          0.4424 
       20700.00          0.0549          0.4475 
       20750.00          0.0853          0.4388 
       20800.00          0.0673          0.4470 
       20850.00          0.0713          0.4404 
       20900.00          0.0388          0.4496 
       20950.00          0.0523          0.4405 
       21000.00          0.0660          0.4354 
       21050.00          0.0976          0.4471 
       21100.00          0.0734          0.4393 
       21150.00          0.0550          0.4502 
       21200.00          0.0818          0.4570 
       21250.00          0.0570          0.4406 
       21300.00          0.0674          0.4512 
       21350.00          0.1612          0.4051 
       21400.00          0.1195          0.4285 
       21450.00          0.1047          0.4333 
       21500.00          0.1264          0.4198 
       21550.00          0.0649          0.4394 
       21600.00          0.0694          0.4366 
       21650.00          0.0590          0.4374 
       21700.00          0.0620          0.4484 
       21750.00          0.0660          0.4427 
       21800.00          0.0703          0.4485 
       21850.00          0.0800          0.4547 
       21900.00          0.0454          0.4471 
       21950.00          0.0798          0.4357 
       22000.00          0.0754          0.4467 
       22050.00          0.0549          0.4577 
       22100.00          0.0515          0.4401 
       22150.00          0.0484          0.4375 
       22200.00          0.0450          0.4457 
       22250.00          0.0244          0.4550 
       22300.00          0.0305          0.4462 
       22350.00          0.0773          0.4292 
       22400.00          0.0968          0.4397 
       22450.00          0.0715          0.4474 
       22500.00          0.0568          0.4440 
       22550.00          0.0790          0.4336 
       22600.00          0.0551          0.4457 
       22650.00          0.0650          0.4344 
       22700.00          0.0723          0.4391 
       22750.00          0.0931          0.4428 
       22800.00          0.0739          0.4363 
       22850.00          0.0760          0.4411 
       22900.00          0.1232          0.4241 
       22950.00          0.1064          0.4404 
       23000.00          0.1013          0.4370 
       23050.00          0.0349          0.4537 
       23100.00          0.0673          0.4539 
       23150.00          0.0893          0.4381 
       23200.00          0.0902          0.4360 
       23250.00          0.0833          0.4385 
       23300.00          0.0519          0.4399 
       23350.00          0.0501          0.4513 
       23400.00          0.1054          0.4290 
       23450.00          0.0480          0.4515 
       23500.00          0.0589          0.4466 
       23550.00          0.0664          0.4355 
       23600.00          0.0778          0.4379 
       23650.00          0.0761          0.4456 
       23700.00          0.1362          0.4161 
       23750.00          0.1617          0.4054 
       23800.00          0.0643          0.4323 
       23850.00          0.0744          0.4577 
       23900.00          0.0432          0.4465 
       23950.00          0.0545          0.4453 
       24000.00          0.0735          0.4553 
       24050.00          0.0863          0.4295 
       24100.00          0.0466          0.4638 
       24150.00          0.0568          0.4495 
       24200.00          0.0586          0.4489 
       24250.00          0.0756          0.4574 
       24300.00          0.0311          0.4516 
       24350.00          0.0739          0.4456 
       24400.00          0.1081          0.4385 
       24450.00          0.0940          0.4419 
       24500.00          0.0716          0.4433 
       24550.00          0.1431          0.4124 
       24600.00          0.1122          0.4364 
       24650.00          0.0746          0.4452 
       24700.00          0.0678          0.4531 
       24750.00          0.0801          0.4424 
       24800.00          0.0713          0.4448 
       24850.00          0.0957          0.4285 
       24900.00          0.0539          0.4489 
       24950.00          0.0493          0.4392 
       25000.00          0.0659          0.4492 
       25050.00          0.0736          0.4423 
       25100.00          0.0622          0.4461 
       25150.00          0.0575          0.4514 
       25200.00          0.0785          0.4395 
       25250.00          0.1121          0.4327 
       25300.00          0.1019          0.4458 
       25350.00          0.0569          0.4376 
       25400.00          0.0672          0.4428 
       25450.00          0.0641          0.4454 
       25500.00          0.0705          0.4330 
       25550.00          0.0657          0.4392 
       25600.00          0.0822          0.4508 
       25650.00          0.0857          0.4441 
       25700.00          0.0819          0.4405 
       25750.00          0.0603          0.4380 
       25800.00          0.0969          0.4298 
       25850.00          0.0491          0.4540 
       25900.00          0.0801          0.4410 
       25950.00          0.0953          0.4453 
       26000.00          0.0745          0.4338 
       26050.00          0.0632          0.4421 
       26100.00          0.0998          0.4306 
       26150.00          0.0744          0.4427 
       26200.00          0.0419          0.4418 
       26250.00          0.0434          0.4494 
       26300.00          0.0843          0.4401 
       26350.00          0.0812          0.4318 
       26400.00          0.0792          0.4429 
       26450.00          0.0580          0.4414 
       26500.00          0.0534          0.4441 
       26550.00          0.0856          0.4366 
       26600.00          0.0607          0.4360 
       26650.00          0.0582          0.4427 
       26700.00          0.1104          0.4251 
       26750.00          0.0602          0.4456 
       26800.00          0.0711          0.4443 
       26850.00          0.0628          0.4473 
       26900.00          0.0697          0.4542 
       26950.00          0.0611          0.4580 
       27000.00          0.0759          0.4288 
       27050.00          0.0428          0.4475 
       27100.00          0.0646          0.4382 
       27150.00          0.0427          0.4509 
       27200.00          0.0678          0.4519 
       27250.00          0.1459          0.4136 
       27300.00          0.0639          0.4493 
       27350.00          0.1287          0.4279 
       27400.00          0.1148          0.4270 
       27450.00          0.1099          0.4364 
       27500.00          0.1091          0.4367 
       27550.00          0.0669          0.4389 
       27600.00          0.1013          0.4397 
       27650.00          0.0701          0.4320 
       27700.00          0.0767          0.4339 
       27750.00          0.0707          0.4398 
       27800.00          0.0568          0.4459 
       27850.00          0.0639          0.4486 
       27900.00          0.0401          0.4374 
       27950.00          0.0641          0.4387 
       28000.00          0.1057          0.4318 
       28050.00          0.0835          0.4468 
       28100.00          0.0305          0.4533 
       28150.00          0.0604          0.4436 
       28200.00          0.0669          0.4362 
       28250.00          0.1247          0.4281 
       28300.00          0.0795          0.4383 
       28350.00          0.0558          0.4446 
       28400.00          0.0558          0.4397 
       28450.00          0.0597          0.4536 
       28500.00          0.0752          0.4567 
       28550.00          0.0348          0.4455 
       28600.00          0.0384          0.4333 
       28650.00          0.0644          0.4525 
       28700.00          0.0493          0.4423 
       28750.00          0.0785          0.4451 
       28800.00          0.1211          0.4266 
       28850.00          0.0616          0.4544 
       28900.00          0.0740          0.4170 
       28950.00          0.0613          0.4345 
       29000.00          0.0866          0.4426 
       29050.00          0.0732          0.4356 
       29100.00          0.0465          0.4396 
       29150.00          0.0852          0.4407 
       29200.00          0.0722          0.4486 
       29250.00          0.0529          0.4482 
       29300.00          0.0647          0.4398 
       29350.00          0.0883          0.4622 
       29400.00          0.0675          0.4299 
       29450.00          0.0574          0.4560 
       29500.00          0.0298          0.4549 
       29550.00          0.0449          0.4578 
       29600.00          0.0991          0.4290 
       29650.00          0.0940          0.4476 
       29700.00          0.0816          0.4385 
       29750.00          0.0672          0.4504 
       29800.00          0.0690          0.4337 
       29850.00          0.1268          0.4274 
       29900.00          0.0578          0.4422 
       29950.00          0.0899          0.4537 
       30000.00          0.0644          0.4397 
       30050.00          0.0537          0.4496 
       30100.00          0.0821          0.4445 
       30150.00          0.0439          0.4524 
       30200.00          0.0444          0.4467 
       30250.00          0.0427          0.4445 
       30300.00          0.1308          0.4180 
       30350.00          0.0968          0.4341 
       30400.00          0.0820          0.4419 
       30450.00          0.0626          0.4521 
       30500.00          0.0607          0.4494 
       30550.00          0.0642          0.4493 
       30600.00          0.1003          0.4335 
       30650.00          0.0700          0.4384 
       30700.00          0.0653          0.4454 
       30750.00          0.0514          0.4411 
       30800.00          0.0868          0.4340 
       30850.00          0.1176          0.4197 
       30900.00          0.0477          0.4566 
       30950.00          0.0534          0.4415 
       31000.00          0.0531          0.4456 
       31050.00          0.1112          0.4367 
       31100.00          0.0682          0.4393 
       31150.00          0.0741          0.4512 
       31200.00          0.0805          0.4410 
       31250.00          0.0581          0.4349 
       31300.00          0.0732          0.4479 
       31350.00          0.0726          0.4432 
       31400.00          0.1109          0.4300 
       31450.00          0.1134          0.4207 
       31500.00          0.0871          0.4322 
       31550.00          0.0678          0.4372 
       31600.00          0.0782          0.4479 
       31650.00          0.0566          0.4353 
       31700.00          0.0810          0.4449 
       31750.00          0.0935          0.4426 
       31800.00          0.0717          0.4521 
       31850.00          0.0719          0.4339 
       31900.00          0.0524          0.4549 
       31950.00          0.0676          0.4400 
       32000.00          0.0805          0.4436 
       32050.00          0.0815          0.4339 
       32100.00          0.0920          0.4339 
       32150.00          0.0695          0.4404 
       32200.00          0.0726          0.4338 
       32250.00          0.0803          0.4419 
       32300.00          0.0498          0.4718 
       32350.00          0.0487          0.4585 
       32400.00          0.1478          0.4274 
       32450.00          0.1708          0.4087 
       32500.00          0.1171          0.4243 
       32550.00          0.0438          0.4431 
       32600.00          0.0689          0.4515 
       32650.00          0.0802          0.4348 
       32700.00          0.0452          0.4543 
       32750.00          0.0585          0.4422 
       32800.00          0.0557          0.4550 
       32850.00          0.1052          0.4354 
       32900.00          0.0627          0.4474 
       32950.00          0.0697          0.4430 
       33000.00          0.0977          0.4471 
       33050.00          0.0748          0.4412 
       33100.00          0.0457          0.4416 
       33150.00          0.0808          0.4254 
       33200.00          0.0735          0.4308 
       33250.00          0.0687          0.4508 
       33300.00          0.0538          0.4430 
       33350.00          0.0563          0.4391 
       33400.00          0.0759          0.4364 
       33450.00          0.0572          0.4495 
       33500.00          0.0812          0.4383 
       33550.00          0.0692          0.4528 
       33600.00          0.0701          0.4326 
       33650.00          0.0394          0.4473 
       33700.00          0.0574          0.4421 
       33750.00          0.0559          0.4410 
       33800.00          0.1035          0.4422 
       33850.00          0.0501          0.4444 
       33900.00          0.0523          0.4619 
       33950.00          0.0859          0.4416 
       34000.00          0.0851          0.4455 
       34050.00          0.0620          0.4565 
       34100.00          0.0541          0.4559 
       34150.00          0.0589          0.4410 
       34200.00          0.0608          0.4479 
       34250.00          0.0802          0.4381 
       34300.00          0.0807          0.4466 
       34350.00          0.0915          0.4402 
       34400.00          0.0478          0.4434 
       34450.00          0.0557          0.4657 
       34500.00          0.0913          0.4372 
       34550.00          0.0834          0.4351 
       34600.00          0.0662          0.4436 
       34650.00          0.0743          0.4529 
       34700.00          0.0725          0.4407 
       34750.00          0.0324          0.4406 
       34800.00          0.1019          0.4317 
       34850.00          0.0925          0.4539 
       34900.00          0.1236          0.4307 
       34950.00          0.0615          0.4510 
       35000.00          0.0533          0.4390 
       35050.00          0.0817          0.4510 
       35100.00          0.0513          0.4389 
       35150.00          0.0790          0.4532 
       35200.00          0.0659          0.4405 
       35250.00          0.0216          0.4445 
       35300.00          0.0733          0.4499 
       35350.00          0.0546          0.4456 
       35400.00          0.0492          0.4419 
       35450.00          0.0796          0.4470 
       35500.00          0.0717          0.4404 
       35550.00          0.0899          0.4362 
       35600.00          0.0489          0.4407 
       35650.00          0.0590          0.4391 
       35700.00          0.0528          0.4443 
       35750.00          0.0678          0.4621 
       35800.00          0.0517          0.4410 
       35850.00          0.0808          0.4365 
       35900.00          0.0809          0.4503 
       35950.00          0.0712          0.4512 
       36000.00          0.0850          0.4345 
       36050.00          0.0706          0.4320 
       36100.00          0.0822          0.4329 
       36150.00          0.1437          0.4188 
       36200.00          0.1436          0.4218 
       36250.00          0.0715          0.4509 
       36300.00          0.0798          0.4589 
       36350.00          0.0842          0.4223 
       36400.00          0.0595          0.4469 
       36450.00          0.0541          0.4376 
       36500.00          0.0527          0.4351 
       36550.00          0.0876          0.4254 
       36600.00          0.0398          0.4370 
       36650.00          0.0788          0.4539 
       36700.00          0.0517          0.4467 
       36750.00          0.0459          0.4379 
       36800.00          0.0912          0.4320 
       36850.00          0.0493          0.4414 
       36900.00          0.0414          0.4526 
       36950.00          0.0448          0.4492 
       37000.00          0.0627          0.4492 
       37050.00          0.0517          0.4519 
       37100.00          0.0572          0.4456 
       37150.00          0.0702          0.4462 
       37200.00          0.0680          0.4384 
       37250.00          0.0708          0.4522 
       37300.00          0.0320          0.4451 
       37350.00          0.0646          0.4603 
       37400.00          0.0839          0.4391 
       37450.00          0.0675          0.4387 
       37500.00          0.0835          0.4392 
       37550.00          0.0604          0.4399 
       37600.00          0.0651          0.4413 
       37650.00          0.0607          0.4489 
       37700.00          0.0768          0.4510 
       37750.00          0.0282          0.4447 
       37800.00          0.0333          0.4451 
       37850.00          0.0582          0.4518 
       37900.00          0.0524          0.4484 
       37950.00          0.0536          0.4364 
       38000.00          0.0414          0.4560 
       38050.00          0.0361          0.4482 
       38100.00          0.0975          0.4263 
       38150.00          0.0547          0.4445 
       38200.00          0.0695          0.4410 
       38250.00          0.0433          0.4557 
       38300.00          0.0522          0.4527 
       38350.00          0.0984          0.4305 
       38400.00          0.0863          0.4453 
       38450.00          0.0487          0.4538 
       38500.00          0.0907          0.4512 
       38550.00          0.0625          0.4459 
       38600.00          0.0265          0.4436 
       38650.00          0.0769          0.4385 
       38700.00          0.0760          0.4427 
       38750.00          0.0536          0.4471 
       38800.00          0.0616          0.4485 
       38850.00          0.0739          0.4493 
       38900.00          0.0709          0.4315 
       38950.00          0.0765          0.4340 
       39000.00          0.0629          0.4405 
       39050.00          0.0873          0.4352 
       39100.00          0.0545          0.4433 
       39150.00          0.0727          0.4527 
       39200.00          0.1054          0.4384 
       39250.00          0.0535          0.4436 
       39300.00          0.0650          0.4408 
       39350.00          0.0808          0.4423 
       39400.00          0.0637          0.4359 
       39450.00          0.0581          0.4385 
       39500.00          0.0600          0.4432 
       39550.00          0.0996          0.4433 
       39600.00          0.0362          0.4468 
       39650.00          0.0360          0.4517 
       39700.00          0.0485          0.4452 
       39750.00          0.1318          0.4280 
       39800.00          0.0842          0.4470 
       39850.00          0.0676          0.4414 
       39900.00          0.0709          0.4328 
       39950.00          0.0687          0.4518 
       40000.00          0.0532          0.4582 
       40050.00          0.0943          0.4492 
       40100.00          0.0711          0.4502 
       40150.00          0.0582          0.4339 
       40200.00          0.0614          0.4562 
       40250.00          0.0864          0.4464 
       40300.00          0.0463          0.4408 
       40350.00          0.1211          0.4205 
       40400.00          0.1212          0.4244 
       40450.00          0.0871          0.4430 
       40500.00          0.0573          0.4506 
       40550.00          0.0653          0.4467 
       40600.00          0.0611          0.4481 
       40650.00          0.0501          0.4594 
       40700.00          0.0980          0.4374 
       40750.00          0.1340          0.4203 
       40800.00          0.0782          0.4345 
       40850.00          0.0435          0.4365 
       40900.00          0.0373          0.4497 
       40950.00          0.0535          0.4536 
       41000.00          0.0381          0.4503 
       41050.00          0.0639          0.4507 
