@    xaxis  label "t"
       19500.00          0.1904          0.4206 
       19550.00          0.1936          0.4238 
       19600.00          0.2427          0.3797 
       19650.00          0.2048          0.4081 
       19700.00          0.1794          0.4311 
       19750.00          0.1135          0.4628 
       19800.00          0.1118          0.4417 
       19850.00          0.0881          0.4435 
       19900.00          0.0652          0.4343 
       19950.00          0.0672          0.4588 
       20000.00          0.0612          0.4394 
       20050.00          0.0700          0.4424 
       20100.00          0.0936          0.4395 
       20150.00          0.0495          0.4413 
       20200.00          0.0575          0.4460 
       20250.00          0.1051          0.4267 
       20300.00          0.1047          0.4365 
       20350.00          0.0735          0.4535 
       20400.00          0.1156          0.4251 
       20450.00          0.0883          0.4405 
       20500.00          0.0574          0.4433 
       20550.00          0.0749          0.4345 
       20600.00          0.0512          0.4480 
       20650.00          0.0566          0.4416 
       20700.00          0.1073          0.4372 
       20750.00          0.0727          0.4446 
       20800.00          0.0942          0.4376 
       20850.00          0.0604          0.4425 
       20900.00          0.0575          0.4460 
       20950.00          0.0554          0.4515 
       21000.00          0.0923          0.4303 
       21050.00          0.0275          0.4430 
       21100.00          0.0906          0.4387 
       21150.00          0.0707          0.4423 
       21200.00          0.1093          0.4267 
       21250.00          0.1181          0.4279 
       21300.00          0.0762          0.4468 
       21350.00          0.1490          0.4125 
       21400.00          0.1529          0.4262 
       21450.00          0.1360          0.4245 
       21500.00          0.0558          0.4396 
       21550.00          0.0692          0.4466 
       21600.00          0.0853          0.4260 
       21650.00          0.0657          0.4412 
       21700.00          0.0540          0.4433 
       21750.00          0.0614          0.4538 
       21800.00          0.0581          0.4348 
       21850.00          0.0686          0.4343 
       21900.00          0.0739          0.4444 
       21950.00          0.0865          0.4480 
       22000.00          0.0910          0.4369 
       22050.00          0.0715          0.4515 
       22100.00          0.0602          0.4502 
       22150.00          0.0821          0.4329 
       22200.00          0.0564          0.4382 
       22250.00          0.0347          0.4495 
       22300.00          0.0408          0.4515 
       22350.00          0.0467          0.4405 
       22400.00          0.0671          0.4407 
       22450.00          0.0839          0.4371 
       22500.00          0.0744          0.4378 
       22550.00          0.0671          0.4323 
       22600.00          0.1075          0.4388 
       22650.00          0.0549          0.4490 
       22700.00          0.0948          0.4402 
       22750.00          0.0925          0.4231 
       22800.00          0.0446          0.4449 
       22850.00          0.0762          0.4535 
       22900.00          0.0657          0.4478 
       22950.00          0.0846          0.4300 
       23000.00          0.0820          0.4410 
       23050.00          0.0922          0.4326 
       23100.00          0.0876          0.4336 
       23150.00          0.0486          0.4481 
       23200.00          0.0862          0.4495 
       23250.00          0.0696          0.4387 
       23300.00          0.0621          0.4483 
       23350.00          0.0403          0.4618 
       23400.00          0.0478          0.4373 
       23450.00          0.0276          0.4520 
       23500.00          0.0675          0.4472 
       23550.00          0.0489          0.4515 
       23600.00          0.0341          0.4538 
       23650.00          0.0873          0.4411 
       23700.00          0.0661          0.4442 
       23750.00          0.0325          0.4424 
       23800.00          0.0643          0.4459 
       23850.00          0.0598          0.4427 
       23900.00          0.0554          0.4434 
       23950.00          0.0684          0.4457 
       24000.00          0.0787          0.4601 
       24050.00          0.0616          0.4466 
       24100.00          0.0733          0.4459 
       24150.00          0.1041          0.4359 
       24200.00          0.0465          0.4497 
       24250.00          0.0324          0.4533 
       24300.00          0.0560          0.4551 
       24350.00          0.0731          0.4477 
       24400.00          0.0481          0.4392 
       24450.00          0.0434          0.4302 
       24500.00          0.0456          0.4549 
       24550.00          0.0900          0.4501 
       24600.00          0.0520          0.4477 
       24650.00          0.0629          0.4451 
       24700.00          0.0600          0.4337 
       24750.00          0.0970          0.4339 
       24800.00          0.0875          0.4460 
       24850.00          0.0834          0.4382 
       24900.00          0.0724          0.4421 
       24950.00          0.0524          0.4445 
       25000.00          0.0738          0.4449 
       25050.00          0.0518          0.4565 
       25100.00          0.0694          0.4544 
       25150.00          0.0434          0.4596 
       25200.00          0.1176          0.4281 
       25250.00          0.1092          0.4287 
       25300.00          0.1620          0.4037 
       25350.00          0.1325          0.4423 
       25400.00          0.0401          0.4649 
       25450.00          0.0541          0.4530 
       25500.00          0.0345          0.4498 
       25550.00          0.1154          0.4347 
       25600.00          0.0399          0.4513 
       25650.00          0.0487          0.4540 
       25700.00          0.0749          0.4349 
       25750.00          0.0753          0.4225 
       25800.00          0.0715          0.4421 
       25850.00          0.0586          0.4454 
       25900.00          0.0713          0.4479 
       25950.00          0.0596          0.4408 
       26000.00          0.0855          0.4390 
       26050.00          0.0676          0.4537 
       26100.00          0.0746          0.4431 
       26150.00          0.0666          0.4470 
       26200.00          0.0735          0.4429 
       26250.00          0.0618          0.4413 
       26300.00          0.0579          0.4330 
       26350.00          0.1073          0.4355 
       26400.00          0.1085          0.4338 
       26450.00          0.0754          0.4514 
       26500.00          0.0535          0.4542 
       26550.00          0.0693          0.4354 
       26600.00          0.0538          0.4572 
       26650.00          0.0715          0.4353 
       26700.00          0.0495          0.4361 
       26750.00          0.1262          0.4381 
       26800.00          0.1335          0.4320 
       26850.00          0.1195          0.4278 
       26900.00          0.1263          0.4201 
       26950.00          0.1096          0.4278 
       27000.00          0.0521          0.4497 
       27050.00          0.0730          0.4449 
       27100.00          0.0287          0.4501 
       27150.00          0.0749          0.4529 
       27200.00          0.0561          0.4470 
       27250.00          0.0715          0.4480 
       27300.00          0.1176          0.4317 
       27350.00          0.0600          0.4519 
       27400.00          0.0813          0.4450 
       27450.00          0.0918          0.4314 
       27500.00          0.0647          0.4407 
       27550.00          0.0696          0.4439 
       27600.00          0.0645          0.4440 
       27650.00          0.0678          0.4439 
       27700.00          0.0639          0.4347 
       27750.00          0.0564          0.4578 
       27800.00          0.1126          0.4361 
       27850.00          0.0413          0.4403 
       27900.00          0.0782          0.4456 
       27950.00          0.0476          0.4411 
       28000.00          0.0986          0.4211 
       28050.00          0.0814          0.4346 
       28100.00          0.0649          0.4582 
       28150.00          0.0667          0.4502 
       28200.00          0.0857          0.4331 
       28250.00          0.1204          0.4353 
       28300.00          0.1352          0.4140 
       28350.00          0.1383          0.4167 
       28400.00          0.0752          0.4622 
       28450.00          0.0973          0.4720 
       28500.00          0.0955          0.4740 
       28550.00          0.0853          0.4678 
       28600.00          0.0395          0.4610 
       28650.00          0.0670          0.4528 
       28700.00          0.0866          0.4706 
       28750.00          0.1059          0.4563 
       28800.00          0.0846          0.4563 
       28850.00          0.1072          0.4686 
       28900.00          0.1351          0.4498 
       28950.00          0.1376          0.4700 
       29000.00          0.1179          0.4588 
       29050.00          0.1144          0.4646 
       29100.00          0.1299          0.4515 
       29150.00          0.1628          0.4395 
       29200.00          0.1871          0.4245 
       29250.00          0.1192          0.4591 
       29300.00          0.1396          0.4325 
       29350.00          0.1566          0.4209 
       29400.00          0.0516          0.4526 
       29450.00          0.1242          0.4499 
       29500.00          0.2255          0.4087 
       29550.00          0.2395          0.3969 
       29600.00          0.2594          0.3908 
       29650.00          0.2681          0.3732 
       29700.00          0.2184          0.4088 
       29750.00          0.2240          0.4144 
       29800.00          0.2278          0.4052 
       29850.00          0.1846          0.4157 
       29900.00          0.2083          0.4130 
       29950.00          0.1674          0.4136 
       30000.00          0.2130          0.4130 
       30050.00          0.1637          0.4245 
       30100.00          0.1959          0.4026 
       30150.00          0.2041          0.3979 
       30200.00          0.1933          0.4054 
       30250.00          0.1840          0.4030 
       30300.00          0.2353          0.3809 
       30350.00          0.1500          0.4327 
       30400.00          0.1837          0.4071 
       30450.00          0.1353          0.4246 
       30500.00          0.2140          0.3939 
       30550.00          0.2162          0.4017 
       30600.00          0.1796          0.3998 
       30650.00          0.2149          0.3874 
       30700.00          0.1980          0.3840 
       30750.00          0.1874          0.4119 
       30800.00          0.1441          0.4063 
       30850.00          0.1785          0.4099 
       30900.00          0.1826          0.4027 
       30950.00          0.0725          0.4517 
       31000.00          0.0999          0.4318 
       31050.00          0.0677          0.4441 
       31100.00          0.0592          0.4419 
       31150.00          0.0814          0.4367 
       31200.00          0.0618          0.4407 
       31250.00          0.0620          0.4576 
       31300.00          0.1059          0.4459 
       31350.00          0.0598          0.4371 
       31400.00          0.0768          0.4464 
       31450.00          0.0603          0.4490 
       31500.00          0.0505          0.4479 
       31550.00          0.0761          0.4498 
       31600.00          0.0569          0.4315 
       31650.00          0.0541          0.4375 
       31700.00          0.0404          0.4540 
       31750.00          0.0326          0.4414 
       31800.00          0.0531          0.4512 
       31850.00          0.0340          0.4426 
       31900.00          0.0578          0.4437 
       31950.00          0.0420          0.4454 
       32000.00          0.0654          0.4385 
       32050.00          0.0788          0.4492 
       32100.00          0.0881          0.4329 
       32150.00          0.0303          0.4527 
       32200.00          0.0528          0.4502 
       32250.00          0.0654          0.4406 
       32300.00          0.0654          0.4418 
       32350.00          0.0329          0.4498 
       32400.00          0.0616          0.4547 
       32450.00          0.0852          0.4359 
       32500.00          0.0510          0.4530 
       32550.00          0.0588          0.4501 
       32600.00          0.0708          0.4373 
       32650.00          0.0465          0.4454 
       32700.00          0.0627          0.4530 
       32750.00          0.0535          0.4478 
       32800.00          0.0747          0.4457 
       32850.00          0.0656          0.4338 
       32900.00          0.0642          0.4456 
       32950.00          0.0604          0.4430 
       33000.00          0.0984          0.4427 
       33050.00          0.0999          0.4371 
       33100.00          0.0472          0.4483 
       33150.00          0.0832          0.4330 
       33200.00          0.0658          0.4478 
       33250.00          0.0512          0.4591 
       33300.00          0.0432          0.4434 
       33350.00          0.0601          0.4454 
       33400.00          0.0634          0.4435 
       33450.00          0.0293          0.4560 
       33500.00          0.0581          0.4437 
       33550.00          0.1104          0.4281 
       33600.00          0.0694          0.4409 
       33650.00          0.0923          0.4362 
       33700.00          0.0793          0.4598 
       33750.00          0.0852          0.4499 
       33800.00          0.0634          0.4495 
       33850.00          0.0541          0.4456 
       33900.00          0.0577          0.4578 
       33950.00          0.0504          0.4566 
       34000.00          0.0448          0.4463 
       34050.00          0.0528          0.4505 
       34100.00          0.0812          0.4348 
       34150.00          0.0687          0.4388 
       34200.00          0.0730          0.4438 
       34250.00          0.0398          0.4430 
       34300.00          0.0656          0.4430 
       34350.00          0.0852          0.4462 
       34400.00          0.0625          0.4442 
       34450.00          0.0742          0.4363 
       34500.00          0.1089          0.4407 
       34550.00          0.0583          0.4250 
       34600.00          0.0799          0.4377 
       34650.00          0.0803          0.4475 
       34700.00          0.0831          0.4514 
       34750.00          0.0356          0.4555 
       34800.00          0.0535          0.4482 
       34850.00          0.0835          0.4430 
       34900.00          0.0835          0.4547 
       34950.00          0.0595          0.4495 
       35000.00          0.0638          0.4688 
       35050.00          0.0765          0.4381 
       35100.00          0.0585          0.4532 
       35150.00          0.0857          0.4477 
       35200.00          0.0460          0.4468 
       35250.00          0.0639          0.4484 
       35300.00          0.0947          0.4398 
       35350.00          0.0581          0.4454 
       35400.00          0.0525          0.4420 
       35450.00          0.0622          0.4496 
       35500.00          0.0400          0.4449 
       35550.00          0.0915          0.4419 
       35600.00          0.0734          0.4389 
       35650.00          0.1417          0.4098 
       35700.00          0.0996          0.4389 
       35750.00          0.0570          0.4405 
       35800.00          0.0652          0.4431 
       35850.00          0.0703          0.4523 
       35900.00          0.0665          0.4477 
       35950.00          0.0754          0.4381 
       36000.00          0.0657          0.4349 
       36050.00          0.0851          0.4281 
       36100.00          0.0756          0.4472 
       36150.00          0.0783          0.4436 
       36200.00          0.0491          0.4433 
       36250.00          0.0403          0.4503 
       36300.00          0.0862          0.4314 
       36350.00          0.1048          0.4391 
       36400.00          0.0786          0.4304 
       36450.00          0.0544          0.4467 
       36500.00          0.0524          0.4375 
       36550.00          0.1201          0.4217 
       36600.00          0.0582          0.4289 
       36650.00          0.0661          0.4374 
       36700.00          0.0740          0.4420 
       36750.00          0.0591          0.4487 
       36800.00          0.0668          0.4363 
       36850.00          0.0463          0.4540 
       36900.00          0.0686          0.4395 
       36950.00          0.0504          0.4476 
       37000.00          0.0594          0.4511 
       37050.00          0.0767          0.4466 
       37100.00          0.0763          0.4355 
       37150.00          0.1112          0.4315 
       37200.00          0.0415          0.4408 
       37250.00          0.0505          0.4452 
       37300.00          0.0713          0.4465 
       37350.00          0.0691          0.4448 
       37400.00          0.0524          0.4383 
       37450.00          0.0723          0.4478 
       37500.00          0.0600          0.4409 
       37550.00          0.0578          0.4417 
       37600.00          0.0693          0.4483 
       37650.00          0.1119          0.4117 
       37700.00          0.0474          0.4446 
       37750.00          0.0582          0.4440 
       37800.00          0.0544          0.4409 
       37850.00          0.0675          0.4399 
       37900.00          0.0679          0.4491 
       37950.00          0.0446          0.4461 
       38000.00          0.0621          0.4416 
       38050.00          0.0652          0.4489 
       38100.00          0.0876          0.4480 
       38150.00          0.0507          0.4429 
       38200.00          0.0935          0.4362 
       38250.00          0.0387          0.4551 
       38300.00          0.0359          0.4476 
       38350.00          0.0675          0.4557 
       38400.00          0.0371          0.4395 
       38450.00          0.0601          0.4404 
       38500.00          0.1369          0.4191 
       38550.00          0.0984          0.4428 
       38600.00          0.0832          0.4401 
       38650.00          0.0686          0.4321 
       38700.00          0.0674          0.4375 
       38750.00          0.0455          0.4482 
       38800.00          0.0598          0.4419 
       38850.00          0.0589          0.4413 
       38900.00          0.0659          0.4450 
       38950.00          0.0738          0.4276 
       39000.00          0.0615          0.4478 
       39050.00          0.0868          0.4472 
       39100.00          0.0949          0.4439 
       39150.00          0.0432          0.4373 
       39200.00          0.0337          0.4452 
       39250.00          0.0468          0.4653 
       39300.00          0.0833          0.4416 
       39350.00          0.0994          0.4382 
       39400.00          0.0564          0.4418 
       39450.00          0.0593          0.4396 
       39500.00          0.0611          0.4411 
       39550.00          0.0719          0.4490 
       39600.00          0.0622          0.4529 
       39650.00          0.0912          0.4341 
       39700.00          0.0613          0.4453 
       39750.00          0.0589          0.4419 
       39800.00          0.0606          0.4472 
       39850.00          0.0314          0.4456 
       39900.00          0.0457          0.4503 
       39950.00          0.0566          0.4417 
       40000.00          0.0752          0.4464 
       40050.00          0.0676          0.4430 
       40100.00          0.0546          0.4544 
       40150.00          0.0726          0.4482 
       40200.00          0.0476          0.4530 
       40250.00          0.0680          0.4544 
       40300.00          0.0502          0.4442 
       40350.00          0.0696          0.4397 
       40400.00          0.0884          0.4379 
       40450.00          0.0978          0.4320 
       40500.00          0.0821          0.4407 
       40550.00          0.0797          0.4439 
       40600.00          0.0674          0.4396 
       40650.00          0.0441          0.4471 
       40700.00          0.0616          0.4481 
       40750.00          0.0942          0.4281 
       40800.00          0.0709          0.4463 
       40850.00          0.1001          0.4356 
       40900.00          0.0289          0.4507 
       40950.00          0.1153          0.4265 
       41000.00          0.0889          0.4369 
       41050.00          0.1353          0.4406 
