#          Step          Temp (K)   KinE (kCal/mol)   PotE (kCal/mol)   WalE (kCal/mol)   TotE (kCal/mol)
        1850.00          277.5486           48.8118          -26.9492            0.0000           21.8626
        1900.00          321.3099           56.5080          -25.9634            0.0000           30.5446
        1950.00          249.5505           43.8878          -25.8977            0.0000           17.9901
        2000.00          232.9858           40.9746          -26.1140            0.0000           14.8607
        2050.00          268.2091           47.1693          -26.5084            0.0000           20.6609
        2100.00          270.1897           47.5176          -24.6375            0.0000           22.8801
        2150.00          325.2130           57.1944          -25.5986            0.0000           31.5958
        2200.00          327.7066           57.6330          -25.2131            0.0000           32.4199
        2250.00          252.3787           44.3852          -26.4963            0.0000           17.8889
        2300.00          266.6376           46.8929          -25.8368            0.0000           21.0561
        2350.00          270.3790           47.5509          -26.4878            0.0000           21.0631
        2400.00          359.9221           63.2986          -25.6292            0.0000           37.6694
        2450.00          265.7294           46.7332          -27.2955            0.0000           19.4377
        2500.00          262.0392           46.0842          -24.3955            0.0000           21.6887
        2550.00          366.0604           64.3781          -23.3884            0.0000           40.9897
        2600.00          374.5766           65.8759          -26.2349            0.0000           39.6410
        2650.00          317.2990           55.8026          -25.9112            0.0000           29.8914
        2700.00          337.1973           59.3021          -24.2872            0.0000           35.0149
        2750.00          245.1790           43.1190          -24.8305            0.0000           18.2885
        2800.00          316.3978           55.6441          -19.9244            0.0000           35.7197
        2850.00          396.9846           69.8167          -25.9619            0.0000           43.8548
        2900.00          289.4840           50.9108          -25.2537            0.0000           25.6572
        2950.00          301.7574           53.0693          -26.9823            0.0000           26.0870
        3000.00          310.7693           54.6542          -26.7475            0.0000           27.9067
        3050.00          398.4703           70.0780          -23.6101            0.0000           46.4679
        3100.00          277.1238           48.7371          -27.9522            0.0000           20.7849
        3150.00          267.8172           47.1004          -26.7942            0.0000           20.3062
        3200.00          276.6033           48.6455          -26.4296            0.0000           22.2159
        3250.00          255.0665           44.8579          -20.5378            0.0000           24.3201
        3300.00          243.5980           42.8410          -27.3627            0.0000           15.4782
        3350.00          310.0308           54.5244          -24.6274            0.0000           29.8970
        3400.00          330.6039           58.1425          -25.5178            0.0000           32.6246
        3450.00          255.5979           44.9514          -23.5567            0.0000           21.3946
        3500.00          350.6300           61.6644          -23.9150            0.0000           37.7494
        3550.00          337.0570           59.2774          -26.0383            0.0000           33.2391
        3600.00          296.5084           52.1462          -27.2367            0.0000           24.9095
        3650.00          331.8214           58.3566          -25.3497            0.0000           33.0070
        3700.00          298.9386           52.5736          -24.2046            0.0000           28.3690
        3750.00          220.7082           38.8154          -23.8547            0.0000           14.9607
        3800.00          371.3677           65.3115          -18.9405            0.0000           46.3710
        3850.00          416.6041           73.2672          -11.7081            0.0000           61.5591
        3900.00          293.9760           51.7009          -16.0908            0.0000           35.6101
        3950.00          374.7736           65.9105          -25.0311            0.0000           40.8794
        4000.00          283.9535           49.9382          -21.0206            0.0000           28.9177
        4050.00          338.6422           59.5562          -27.1266            0.0000           32.4296
        4100.00          269.5584           47.4066          -26.5192            0.0000           20.8874
        4150.00          310.9842           54.6920          -25.9194            0.0000           28.7726
        4200.00          283.4660           49.8525          -26.0511            0.0000           23.8013
        4250.00          313.1151           55.0668          -27.3216            0.0000           27.7452
        4300.00          274.4123           48.2602          -25.3303            0.0000           22.9299
        4350.00          289.9230           50.9880          -27.2656            0.0000           23.7225
        4400.00          268.5507           47.2294          -26.3162            0.0000           20.9132
        4450.00          361.8571           63.6389          -26.2413            0.0000           37.3977
        4500.00          278.9266           49.0541          -27.2154            0.0000           21.8388
        4550.00          279.3587           49.1301          -25.3925            0.0000           23.7376
        4600.00          195.8622           34.4458          -24.6358            0.0000            9.8100
        4650.00          300.1946           52.7945          -23.3323            0.0000           29.4622
        4700.00          310.6943           54.6411          -28.1681            0.0000           26.4729
        4750.00          304.8853           53.6194          -23.3660            0.0000           30.2535
        4800.00          336.2798           59.1407          -26.2697            0.0000           32.8710
        4850.00          217.3486           38.2246          -27.6565            0.0000           10.5680
        4900.00          295.4648           51.9627          -27.2652            0.0000           24.6975
        4950.00          330.5274           58.1290          -23.2917            0.0000           34.8373
        5000.00          317.0300           55.7553          -27.0773            0.0000           28.6780
        5050.00          265.8391           46.7525          -25.2716            0.0000           21.4809
        5100.00          243.9102           42.8959          -28.5887            0.0000           14.3072
        5150.00          312.9632           55.0401          -26.3474            0.0000           28.6927
        5200.00          289.0466           50.8339          -25.9502            0.0000           24.8837
        5250.00          303.5572           53.3859          -25.9145            0.0000           27.4714
        5300.00          267.3038           47.0101          -24.6472            0.0000           22.3629
        5350.00          308.4952           54.2543          -25.7459            0.0000           28.5084
        5400.00          283.8349           49.9173          -24.4122            0.0000           25.5052
        5450.00          219.1455           38.5406          -28.8914            0.0000            9.6491
        5500.00          210.4116           37.0046          -28.3348            0.0000            8.6697
        5550.00          271.2705           47.7077          -25.0644            0.0000           22.6433
        5600.00          275.8746           48.5174          -26.5532            0.0000           21.9642
        5650.00          280.4257           49.3178          -27.1444            0.0000           22.1734
        5700.00          234.8746           41.3068          -25.8473            0.0000           15.4595
        5750.00          258.7529           45.5062          -27.8603            0.0000           17.6459
        5800.00          233.6036           41.0833          -23.6958            0.0000           17.3875
        5850.00          199.9947           35.1726          -26.2991            0.0000            8.8734
        5900.00          243.8786           42.8903          -25.3224            0.0000           17.5679
        5950.00          323.3646           56.8693          -21.4677            0.0000           35.4017
        6000.00          322.6901           56.7507          -24.2582            0.0000           32.4925
        6050.00          301.3324           52.9946          -28.5735            0.0000           24.4211
        6100.00          269.2877           47.3590          -28.2326            0.0000           19.1264
        6150.00          323.8049           56.9468          -27.0243            0.0000           29.9225
        6200.00          401.7312           70.6515          -24.3756            0.0000           46.2758
        6250.00          197.7168           34.7720          -27.1325            0.0000            7.6395
        6300.00          332.6499           58.5023          -22.8566            0.0000           35.6458
        6350.00          293.6885           51.6503          -23.7531            0.0000           27.8972
        6400.00          427.7132           75.2209          -23.5970            0.0000           51.6239
        6450.00          316.0491           55.5828          -27.7617            0.0000           27.8211
        6500.00          283.8845           49.9261          -24.4275            0.0000           25.4986
        6550.00          266.9004           46.9391          -27.5701            0.0000           19.3690
        6600.00          207.0781           36.4183          -27.5856            0.0000            8.8327
        6650.00          248.6661           43.7323          -26.8463            0.0000           16.8860
        6700.00          319.4441           56.1798          -26.0787            0.0000           30.1011
        6750.00          269.4807           47.3929          -25.5842            0.0000           21.8087
        6800.00          297.7437           52.3635          -27.1147            0.0000           25.2487
        6850.00          342.2369           60.1884          -24.4913            0.0000           35.6970
        6900.00          327.6012           57.6144          -26.0323            0.0000           31.5821
        6950.00          220.0372           38.6974          -27.4124            0.0000           11.2850
        7000.00          295.3920           51.9499          -23.4842            0.0000           28.4657
        7050.00          289.2473           50.8692          -27.0287            0.0000           23.8406
        7100.00          261.0531           45.9108          -25.6976            0.0000           20.2131
        7150.00          296.0560           52.0666          -24.9955            0.0000           27.0712
        7200.00          296.8954           52.2143          -24.7267            0.0000           27.4876
        7250.00          325.3032           57.2103          -25.9936            0.0000           31.2167
        7300.00          278.9585           49.0598          -23.8769            0.0000           25.1828
        7350.00          282.1387           49.6190          -31.4809            0.0000           18.1381
        7400.00          260.1405           45.7503          -27.0869            0.0000           18.6633
        7450.00          257.0896           45.2137          -31.4132            0.0000           13.8005
        7500.00          266.0716           46.7934          -30.0506            0.0000           16.7427
        7550.00          232.2712           40.8490          -31.5239            0.0000            9.3251
        7600.00          237.6781           41.7999          -30.5030            0.0000           11.2968
        7650.00          282.9055           49.7539          -27.8399            0.0000           21.9140
        7700.00          257.3834           45.2654          -32.1319            0.0000           13.1335
        7750.00          241.3350           42.4430          -33.2397            0.0000            9.2033
        7800.00          239.5325           42.1260          -31.7998            0.0000           10.3261
        7850.00          271.2260           47.6999          -30.8943            0.0000           16.8055
        7900.00          331.2909           58.2633          -27.9680            0.0000           30.2953
        7950.00          252.1461           44.3443          -30.6465            0.0000           13.6979
        8000.00          246.6860           43.3841          -31.6990            0.0000           11.6851
        8050.00          281.9456           49.5851          -31.8189            0.0000           17.7661
        8100.00          243.0350           42.7420          -31.6163            0.0000           11.1257
        8150.00          320.7942           56.4173          -32.2334            0.0000           24.1839
        8200.00          303.8338           53.4345          -31.0927            0.0000           22.3419
        8250.00          278.9337           49.0554          -31.4295            0.0000           17.6259
        8300.00          264.8384           46.5765          -27.1411            0.0000           19.4354
        8350.00          303.6969           53.4104          -30.2532            0.0000           23.1572
        8400.00          270.1670           47.5136          -30.6179            0.0000           16.8957
        8450.00          243.6683           42.8534          -31.4605            0.0000           11.3928
        8500.00          243.9005           42.8942          -31.8496            0.0000           11.0445
        8550.00          221.0159           38.8695          -30.8951            0.0000            7.9744
        8600.00          286.6256           50.4081          -31.3820            0.0000           19.0262
        8650.00          289.9641           50.9953          -30.8673            0.0000           20.1280
        8700.00          280.8555           49.3934          -31.4691            0.0000           17.9243
        8750.00          234.6831           41.2731          -29.9647            0.0000           11.3084
        8800.00          234.8488           41.3023          -31.2137            0.0000           10.0886
        8850.00          254.6744           44.7890          -31.2679            0.0000           13.5211
        8900.00          216.5313           38.0808          -28.7850            0.0000            9.2958
        8950.00          295.1060           51.8996          -26.7222            0.0000           25.1773
        9000.00          334.5635           58.8389          -31.2187            0.0000           27.6201
        9050.00          287.5709           50.5744          -31.4317            0.0000           19.1427
        9100.00          300.0286           52.7653          -29.1697            0.0000           23.5956
        9150.00          245.6714           43.2056          -30.1101            0.0000           13.0956
        9200.00          333.7641           58.6983          -26.6040            0.0000           32.0943
        9250.00          265.3284           46.6627          -30.3886            0.0000           16.2740
        9300.00          291.2688           51.2247          -33.3278            0.0000           17.8969
        9350.00          323.8664           56.9576          -30.2004            0.0000           26.7572
        9400.00          338.8963           59.6009          -29.4637            0.0000           30.1372
        9450.00          213.2524           37.5042          -29.5856            0.0000            7.9186
        9500.00          287.2252           50.5136          -33.4752            0.0000           17.0384
        9550.00          252.1255           44.3407          -30.6783            0.0000           13.6624
        9600.00          294.8417           51.8531          -30.1370            0.0000           21.7161
        9650.00          244.2636           42.9580          -30.7490            0.0000           12.2090
        9700.00          249.5141           43.8814          -31.8525            0.0000           12.0290
        9750.00          279.5612           49.1657          -29.9716            0.0000           19.1941
        9800.00          245.5153           43.1782          -32.9816            0.0000           10.1966
        9850.00          305.9752           53.8111          -32.9676            0.0000           20.8436
        9900.00          239.0206           42.0360          -30.4978            0.0000           11.5382
        9950.00          251.0426           44.1502          -32.0889            0.0000           12.0613
       10000.00          314.3306           55.2806          -31.3772            0.0000           23.9033
       10050.00          258.3877           45.4420          -28.8699            0.0000           16.5721
       10100.00          243.9376           42.9007          -30.5976            0.0000           12.3031
       10150.00          274.8535           48.3378          -28.9947            0.0000           19.3431
       10200.00          283.9274           49.9336          -29.9710            0.0000           19.9626
       10250.00          217.9652           38.3330          -28.4958            0.0000            9.8372
       10300.00          297.0024           52.2331          -30.2116            0.0000           22.0215
       10350.00          317.5232           55.8420          -30.6220            0.0000           25.2201
       10400.00          303.7090           53.4126          -30.2158            0.0000           23.1968
       10450.00          333.0106           58.5658          -29.7750            0.0000           28.7907
       10500.00          244.1356           42.9355          -28.8147            0.0000           14.1208
       10550.00          231.4809           40.7100          -32.5912            0.0000            8.1188
       10600.00          199.7611           35.1315          -30.7705            0.0000            4.3610
       10650.00          271.5108           47.7499          -31.9419            0.0000           15.8080
       10700.00          213.6440           37.5731          -30.6603            0.0000            6.9127
       10750.00          283.0085           49.7720          -32.2051            0.0000           17.5669
       10800.00          282.3595           49.6579          -32.3281            0.0000           17.3298
       10850.00          217.1233           38.1849          -31.9453            0.0000            6.2396
       10900.00          245.8865           43.2435          -30.2813            0.0000           12.9622
       10950.00          245.7132           43.2130          -30.5195            0.0000           12.6934
       11000.00          195.2507           34.3383          -29.8994            0.0000            4.4388
       11050.00          315.7318           55.5270          -26.3361            0.0000           29.1909
       11100.00          319.7550           56.2345          -31.4286            0.0000           24.8059
       11150.00          322.6865           56.7501          -32.6716            0.0000           24.0785
       11200.00          247.7935           43.5788          -29.4720            0.0000           14.1068
       11250.00          297.4351           52.3092          -28.8668            0.0000           23.4424
       11300.00          250.5369           44.0613          -29.9922            0.0000           14.0691
       11350.00          232.4051           40.8725          -30.5918            0.0000           10.2807
       11400.00          317.0620           55.7609          -30.8363            0.0000           24.9247
       11450.00          257.8960           45.3555          -31.0710            0.0000           14.2846
       11500.00          244.9885           43.0855          -30.5672            0.0000           12.5184
       11550.00          293.1354           51.5530          -31.1733            0.0000           20.3797
       11600.00          228.0574           40.1079          -31.7313            0.0000            8.3766
       11650.00          297.7838           52.3705          -31.8158            0.0000           20.5547
       11700.00          255.3344           44.9050          -28.9538            0.0000           15.9513
       11750.00          267.9335           47.1208          -29.5840            0.0000           17.5368
       11800.00          260.6649           45.8425          -30.9758            0.0000           14.8668
       11850.00          282.3021           49.6478          -28.0976            0.0000           21.5502
       11900.00          300.6367           52.8722          -29.7718            0.0000           23.1004
       11950.00          294.9780           51.8771          -30.6764            0.0000           21.2007
       12000.00          349.3715           61.4431          -29.6889            0.0000           31.7542
       12050.00          284.9246           50.1090          -27.6943            0.0000           22.4147
       12100.00          276.1196           48.5605          -30.6075            0.0000           17.9530
       12150.00          350.2454           61.5968          -29.3966            0.0000           32.2002
       12200.00          262.6438           46.1905          -30.5459            0.0000           15.6446
       12250.00          230.8405           40.5974          -30.4917            0.0000           10.1057
       12300.00          325.4666           57.2390          -30.0981            0.0000           27.1409
       12350.00          220.7775           38.8276          -31.0441            0.0000            7.7835
       12400.00          307.0375           53.9979          -30.2512            0.0000           23.7467
       12450.00          356.5120           62.6989          -29.6645            0.0000           33.0344
       12500.00          291.8344           51.3242          -31.8172            0.0000           19.5070
       12550.00          223.5319           39.3120          -31.2674            0.0000            8.0446
       12600.00          252.1324           44.3419          -28.3146            0.0000           16.0273
       12650.00          336.4771           59.1754          -32.3032            0.0000           26.8722
       12700.00          303.3413           53.3479          -31.1551            0.0000           22.1928
       12750.00          270.2500           47.5282          -33.0011            0.0000           14.5271
       12800.00          237.7590           41.8141          -28.7024            0.0000           13.1117
       12850.00          284.4202           50.0203          -29.6019            0.0000           20.4183
       12900.00          213.0924           37.4760          -30.8800            0.0000            6.5961
       12950.00          262.3500           46.1389          -29.7869            0.0000           16.3519
       13000.00          293.8957           51.6867          -30.9464            0.0000           20.7403
       13050.00          219.7031           38.6386          -29.1429            0.0000            9.4958
       13100.00          293.4866           51.6148          -27.6592            0.0000           23.9555
       13150.00          292.9806           51.5258          -30.0941            0.0000           21.4317
       13200.00          299.3748           52.6503          -29.1499            0.0000           23.5004
       13250.00          280.0647           49.2543          -25.2880            0.0000           23.9663
       13300.00          302.9495           53.2790          -26.8025            0.0000           26.4765
       13350.00          293.8692           51.6821          -32.1188            0.0000           19.5632
       13400.00          235.7466           41.4602          -28.3681            0.0000           13.0920
       13450.00          283.8466           49.9194          -25.4891            0.0000           24.4304
       13500.00          322.2882           56.6800          -28.5474            0.0000           28.1327
       13550.00          313.1095           55.0658          -30.5453            0.0000           24.5206
       13600.00          237.4291           41.7561          -28.2034            0.0000           13.5527
       13650.00          230.4097           40.5216          -28.8416            0.0000           11.6800
       13700.00          245.7726           43.2234          -32.7740            0.0000           10.4494
       13750.00          266.0661           46.7924          -29.6750            0.0000           17.1174
       13800.00          233.8570           41.1279          -32.0009            0.0000            9.1269
       13850.00          306.5911           53.9194          -31.4658            0.0000           22.4536
       13900.00          315.7371           55.5279          -30.7464            0.0000           24.7815
       13950.00          187.1619           32.9157          -32.6322            0.0000            0.2835
       14000.00          249.5416           43.8863          -30.0837            0.0000           13.8025
       14050.00          234.1481           41.1790          -30.7650            0.0000           10.4141
       14100.00          234.0344           41.1591          -29.9264            0.0000           11.2326
       14150.00          324.6848           57.1015          -25.3320            0.0000           31.7695
       14200.00          295.3787           51.9475          -25.0530            0.0000           26.8945
       14250.00          338.6992           59.5662          -25.9539            0.0000           33.6123
       14300.00          307.7502           54.1233          -27.6544            0.0000           26.4689
       14350.00          281.6035           49.5249          -23.7045            0.0000           25.8204
       14400.00          328.8756           57.8385          -27.1266            0.0000           30.7120
       14450.00          258.7917           45.5131          -27.7847            0.0000           17.7284
       14500.00          243.1357           42.7597          -30.2539            0.0000           12.5057
       14550.00          244.0783           42.9255          -32.0749            0.0000           10.8505
       14600.00          249.0560           43.8009          -29.2761            0.0000           14.5248
       14650.00          286.7764           50.4347          -30.4073            0.0000           20.0274
       14700.00          357.1818           62.8167          -29.3045            0.0000           33.5122
       14750.00          247.0488           43.4479          -31.0176            0.0000           12.4302
       14800.00          293.2993           51.5818          -30.6279            0.0000           20.9540
       14850.00          233.5364           41.0715          -31.5349            0.0000            9.5366
       14900.00          317.3415           55.8101          -31.1931            0.0000           24.6170
       14950.00          353.9871           62.2549          -28.8023            0.0000           33.4525
       15000.00          219.9225           38.6772          -30.0766            0.0000            8.6006
       15050.00          242.2840           42.6099          -30.6334            0.0000           11.9764
       15100.00          225.5963           39.6751          -33.0289            0.0000            6.6462
       15150.00          265.4428           46.6828          -28.8078            0.0000           17.8750
       15200.00          356.3572           62.6717          -29.4352            0.0000           33.2365
       15250.00          287.6904           50.5954          -29.4196            0.0000           21.1758
       15300.00          175.9083           30.9366          -33.4702            0.0000           -2.5337
       15350.00          212.6856           37.4045          -26.4191            0.0000           10.9854
       15400.00          296.3405           52.1167          -27.4864            0.0000           24.6303
       15450.00          293.9660           51.6991          -25.7866            0.0000           25.9125
       15500.00          248.8414           43.7631          -27.1480            0.0000           16.6151
       15550.00          317.5859           55.8531          -27.6730            0.0000           28.1801
       15600.00          297.3982           52.3027          -31.3804            0.0000           20.9223
       15650.00          257.9197           45.3597          -32.4119            0.0000           12.9478
       15700.00          266.8761           46.9349          -31.1363            0.0000           15.7985
       15750.00          300.0248           52.7646          -30.1499            0.0000           22.6148
       15800.00          226.9190           39.9077          -33.0916            0.0000            6.8161
       15850.00          267.8724           47.1101          -31.3492            0.0000           15.7609
       15900.00          272.4333           47.9122          -28.7532            0.0000           19.1590
       15950.00          275.9040           48.5226          -30.0522            0.0000           18.4704
       16000.00          262.4941           46.1642          -31.3071            0.0000           14.8571
       16050.00          236.5130           41.5950          -32.0796            0.0000            9.5154
       16100.00          233.9118           41.1375          -31.7082            0.0000            9.4293
       16150.00          225.0788           39.5841          -31.4760            0.0000            8.1081
       16200.00          270.4708           47.5670          -29.8736            0.0000           17.6934
       16250.00          235.4023           41.3996          -32.1986            0.0000            9.2010
       16300.00          217.4248           38.2380          -30.6155            0.0000            7.6225
       16350.00          230.1802           40.4812          -29.8167            0.0000           10.6645
       16400.00          250.0785           43.9807          -32.7892            0.0000           11.1915
       16450.00          240.6575           42.3239          -28.5506            0.0000           13.7732
       16500.00          288.4576           50.7303          -31.3151            0.0000           19.4152
       16550.00          252.5101           44.4083          -31.0376            0.0000           13.3707
       16600.00          277.1895           48.7486          -31.4231            0.0000           17.3256
       16650.00          229.4427           40.3515          -28.4036            0.0000           11.9479
       16700.00          251.8048           44.2843          -26.5330            0.0000           17.7513
       16750.00          231.2707           40.6730          -29.9071            0.0000           10.7659
       16800.00          235.7578           41.4622          -29.2353            0.0000           12.2269
       16850.00          292.6533           51.4682          -31.1221            0.0000           20.3461
       16900.00          241.4090           42.4560          -31.1211            0.0000           11.3349
       16950.00          310.7341           54.6481          -28.0803            0.0000           26.5677
       17000.00          284.6327           50.0577          -31.9175            0.0000           18.1402
       17050.00          259.8109           45.6923          -32.2416            0.0000           13.4507
       17100.00          265.1346           46.6286          -30.5833            0.0000           16.0453
       17150.00          243.7716           42.8715          -32.5244            0.0000           10.3471
       17200.00          270.1664           47.5135          -29.0355            0.0000           18.4780
       17250.00          289.3608           50.8892          -28.2503            0.0000           22.6388
       17300.00          204.1269           35.8993          -30.6850            0.0000            5.2143
       17350.00          291.3994           51.2477          -31.9331            0.0000           19.3146
       17400.00          215.9106           37.9717          -30.2781            0.0000            7.6936
       17450.00          320.6600           56.3937          -29.3257            0.0000           27.0680
       17500.00          294.4363           51.7818          -31.9891            0.0000           19.7927
       17550.00          274.6340           48.2992          -31.3121            0.0000           16.9871
       17600.00          282.4197           49.6685          -25.8116            0.0000           23.8569
       17650.00          281.5482           49.5152          -22.9837            0.0000           26.5315
       17700.00          293.9842           51.7023          -21.4122            0.0000           30.2901
       17750.00          292.0276           51.3582          -15.9508            0.0000           35.4074
       17800.00          288.5027           50.7383          -25.3133            0.0000           25.4250
       17850.00          271.2422           47.7027          -27.5952            0.0000           20.1075
       17900.00          239.1959           42.0668          -28.5276            0.0000           13.5392
       17950.00          258.6284           45.4844          -27.8333            0.0000           17.6510
       18000.00          348.0576           61.2121          -27.3125            0.0000           33.8995
       18050.00          294.5048           51.7938          -26.6488            0.0000           25.1451
       18100.00          275.6208           48.4728          -26.8225            0.0000           21.6503
       18150.00          331.4111           58.2845          -25.9065            0.0000           32.3780
       18200.00          400.9860           70.5204          -25.1111            0.0000           45.4093
       18250.00          323.1032           56.8234          -29.8538            0.0000           26.9696
       18300.00          283.8730           49.9241          -29.5703            0.0000           20.3537
       18350.00          266.3344           46.8396          -30.4436            0.0000           16.3960
       18400.00          254.8040           44.8118          -29.3850            0.0000           15.4267
       18450.00          257.2313           45.2386          -30.0461            0.0000           15.1925
       18500.00          284.2234           49.9857          -30.4540            0.0000           19.5317
       18550.00          316.8876           55.7302          -30.1315            0.0000           25.5987
       18600.00          283.9456           49.9368          -32.7543            0.0000           17.1825
       18650.00          229.7398           40.4038          -30.5774            0.0000            9.8264
       18700.00          212.6404           37.3965          -29.3809            0.0000            8.0157
       18750.00          299.1421           52.6094          -27.3912            0.0000           25.2182
       18800.00          260.9886           45.8994          -28.2852            0.0000           17.6142
       18850.00          365.9796           64.3639          -30.0966            0.0000           34.2673
       18900.00          228.6985           40.2206          -31.6169            0.0000            8.6038
       18950.00          281.1020           49.4367          -31.6683            0.0000           17.7684
       19000.00          210.9012           37.0907          -33.0484            0.0000            4.0422
       19050.00          268.5313           47.2259          -27.2528            0.0000           19.9732
       19100.00          219.0651           38.5264          -31.5005            0.0000            7.0260
       19150.00          279.5854           49.1700          -28.1745            0.0000           20.9955
       19200.00          275.2710           48.4112          -30.6362            0.0000           17.7750
       19250.00          253.2433           44.5373          -30.4873            0.0000           14.0500
       19300.00          278.4799           48.9756          -27.3558            0.0000           21.6198
       19350.00          292.9722           51.5243          -29.2717            0.0000           22.2526
       19400.00          258.6486           45.4879          -31.3777            0.0000           14.1102
       19450.00          296.5341           52.1507          -30.2985            0.0000           21.8522
       19500.00          301.6066           53.0428          -29.1669            0.0000           23.8759
       19550.00          329.4225           57.9347          -29.5095            0.0000           28.4252
       19600.00          368.6723           64.8375          -27.7137            0.0000           37.1238
       19650.00          322.4265           56.7044          -29.7809            0.0000           26.9235
       19700.00          218.5334           38.4329          -30.0670            0.0000            8.3659
       19750.00          248.0160           43.6180          -27.5692            0.0000           16.0488
       19800.00          272.4708           47.9188          -31.4969            0.0000           16.4219
       19850.00          338.0711           59.4557          -33.8034            0.0000           25.6523
       19900.00          245.6866           43.2083          -30.1630            0.0000           13.0453
       19950.00          282.9517           49.7620          -30.1089            0.0000           19.6531
       20000.00          273.0508           48.0208          -33.0577            0.0000           14.9631
       20050.00          215.8876           37.9676          -30.2882            0.0000            7.6794
       20100.00          270.4651           47.5660          -27.3369            0.0000           20.2292
       20150.00          266.8507           46.9304          -31.2763            0.0000           15.6541
       20200.00          292.6800           51.4729          -31.5281            0.0000           19.9449
       20250.00          308.5459           54.2632          -31.7959            0.0000           22.4673
       20300.00          258.0552           45.3835          -30.3673            0.0000           15.0163
       20350.00          251.7512           44.2749          -30.3680            0.0000           13.9069
       20400.00          226.7520           39.8783          -28.2246            0.0000           11.6537
       20450.00          318.7180           56.0522          -33.4883            0.0000           22.5639
       20500.00          344.4550           60.5785          -30.6784            0.0000           29.9000
       20550.00          295.4380           51.9580          -30.7729            0.0000           21.1851
       20600.00          269.5520           47.4055          -31.5281            0.0000           15.8773
       20650.00          310.1996           54.5540          -30.0237            0.0000           24.5303
       20700.00          243.1696           42.7657          -30.8487            0.0000           11.9169
       20750.00          344.8243           60.6434          -30.6410            0.0000           30.0024
       20800.00          297.8517           52.3824          -30.9764            0.0000           21.4060
       20850.00          271.2364           47.7017          -29.6788            0.0000           18.0229
       20900.00          233.3749           41.0431          -31.1150            0.0000            9.9280
       20950.00          298.6385           52.5208          -29.3677            0.0000           23.1532
       21000.00          334.9162           58.9009          -25.0531            0.0000           33.8478
       21050.00          256.5759           45.1234          -29.8537            0.0000           15.2697
       21100.00          210.2029           36.9679          -32.9921            0.0000            3.9758
       21150.00          278.8816           49.0462          -30.0809            0.0000           18.9654
       21200.00          316.8153           55.7175          -30.8222            0.0000           24.8953
