@    xaxis  label "t"
        7550.00          0.4463          0.5222 
        7600.00          0.4300          0.5841 
        7650.00          0.4787          0.6191 
        7700.00          0.4792          0.6560 
        7750.00          0.4759          0.6724 
        7800.00          0.4323          0.6345 
        7850.00          0.4077          0.6102 
        7900.00          0.3572          0.5701 
        7950.00          0.3661          0.5926 
        8000.00          0.3319          0.5262 
        8050.00          0.3414          0.5090 
        8100.00          0.3274          0.5465 
        8150.00          0.3590          0.6000 
        8200.00          0.3749          0.5899 
        8250.00          0.4183          0.5525 
        8300.00          0.3744          0.5705 
        8350.00          0.3485          0.5225 
        8400.00          0.3680          0.5557 
        8450.00          0.4060          0.5584 
        8500.00          0.3856          0.5198 
        8550.00          0.3765          0.5830 
        8600.00          0.3641          0.5122 
        8650.00          0.3955          0.5609 
        8700.00          0.4012          0.5119 
        8750.00          0.4451          0.5522 
        8800.00          0.4367          0.5715 
        8850.00          0.4871          0.6594 
        8900.00          0.5095          0.7327 
        8950.00          0.4517          0.6229 
        9000.00          0.4244          0.6356 
        9050.00          0.4681          0.6734 
        9100.00          0.4823          0.6399 
        9150.00          0.4589          0.5736 
        9200.00          0.3979          0.5317 
        9250.00          0.4492          0.4736 
        9300.00          0.4321          0.5136 
        9350.00          0.4101          0.4446 
        9400.00          0.3888          0.4405 
        9450.00          0.4006          0.3464 
        9500.00          0.3741          0.3941 
        9550.00          0.3861          0.4875 
        9600.00          0.4292          0.5383 
        9650.00          0.4563          0.5520 
        9700.00          0.4006          0.5236 
        9750.00          0.3624          0.5465 
        9800.00          0.3691          0.5233 
        9850.00          0.3625          0.5029 
        9900.00          0.3734          0.4406 
        9950.00          0.3902          0.4934 
       10000.00          0.3302          0.4647 
       10050.00          0.2980          0.4680 
       10100.00          0.3636          0.5439 
       10150.00          0.3697          0.5358 
       10200.00          0.4027          0.4978 
       10250.00          0.3840          0.4633 
       10300.00          0.3930          0.4356 
       10350.00          0.3259          0.4858 
       10400.00          0.3703          0.4809 
       10450.00          0.3860          0.3510 
       10500.00          0.4001          0.3896 
       10550.00          0.3427          0.4417 
       10600.00          0.3351          0.4220 
       10650.00          0.3866          0.3539 
       10700.00          0.4074          0.3891 
       10750.00          0.3774          0.3533 
       10800.00          0.3664          0.3587 
       10850.00          0.3300          0.4316 
       10900.00          0.2877          0.4382 
       10950.00          0.3044          0.4355 
       11000.00          0.2959          0.4621 
       11050.00          0.3688          0.5235 
       11100.00          0.3744          0.4742 
       11150.00          0.4236          0.5724 
       11200.00          0.3875          0.5349 
       11250.00          0.3967          0.5853 
       11300.00          0.4246          0.6083 
       11350.00          0.3968          0.5233 
       11400.00          0.4120          0.5573 
       11450.00          0.3934          0.5584 
       11500.00          0.3845          0.5753 
       11550.00          0.4212          0.6153 
       11600.00          0.3899          0.5855 
       11650.00          0.4430          0.4942 
       11700.00          0.4052          0.4584 
       11750.00          0.3989          0.4478 
       11800.00          0.4003          0.5352 
       11850.00          0.3997          0.5873 
       11900.00          0.4047          0.5772 
       11950.00          0.4521          0.6319 
       12000.00          0.4904          0.6266 
       12050.00          0.4836          0.6822 
       12100.00          0.4852          0.6685 
       12150.00          0.4623          0.6428 
       12200.00          0.4075          0.5228 
       12250.00          0.4411          0.4747 
       12300.00          0.4487          0.4403 
       12350.00          0.4249          0.4741 
       12400.00          0.4202          0.4269 
       12450.00          0.4133          0.4427 
       12500.00          0.4605          0.4335 
       12550.00          0.4443          0.4403 
       12600.00          0.4101          0.5347 
       12650.00          0.4224          0.5356 
       12700.00          0.4195          0.4703 
       12750.00          0.3860          0.3663 
       12800.00          0.3779          0.4101 
       12850.00          0.3782          0.4789 
       12900.00          0.4109          0.5906 
       12950.00          0.3883          0.5764 
       13000.00          0.3971          0.6335 
       13050.00          0.3923          0.6309 
       13100.00          0.3717          0.5932 
       13150.00          0.4205          0.5570 
       13200.00          0.4454          0.6300 
       13250.00          0.4341          0.6359 
       13300.00          0.4428          0.6080 
       13350.00          0.4727          0.6771 
       13400.00          0.3923          0.6170 
       13450.00          0.3515          0.5473 
       13500.00          0.3555          0.5792 
       13550.00          0.3617          0.5421 
       13600.00          0.4236          0.5969 
       13650.00          0.4296          0.5658 
       13700.00          0.3840          0.5225 
       13750.00          0.3773          0.5655 
       13800.00          0.3355          0.5641 
       13850.00          0.4164          0.6323 
       13900.00          0.4159          0.5464 
       13950.00          0.4111          0.5453 
       14000.00          0.3979          0.5919 
       14050.00          0.3728          0.5212 
       14100.00          0.3982          0.5242 
       14150.00          0.3919          0.4374 
       14200.00          0.4129          0.4286 
       14250.00          0.4260          0.4900 
       14300.00          0.4382          0.4953 
       14350.00          0.3817          0.4674 
       14400.00          0.4052          0.5148 
       14450.00          0.4251          0.5766 
       14500.00          0.4410          0.6078 
       14550.00          0.4585          0.6534 
       14600.00          0.4458          0.6770 
       14650.00          0.4239          0.6076 
       14700.00          0.4177          0.5937 
       14750.00          0.4136          0.5961 
       14800.00          0.4581          0.6398 
       14850.00          0.4563          0.6685 
       14900.00          0.5003          0.6971 
       14950.00          0.4402          0.6216 
       15000.00          0.4606          0.6460 
       15050.00          0.4630          0.6253 
       15100.00          0.4645          0.5919 
       15150.00          0.4390          0.6467 
       15200.00          0.4052          0.5950 
       15250.00          0.4128          0.5569 
       15300.00          0.4513          0.6113 
       15350.00          0.4309          0.5559 
       15400.00          0.4315          0.4765 
       15450.00          0.4271          0.5603 
       15500.00          0.4590          0.5878 
       15550.00          0.4422          0.5739 
       15600.00          0.4097          0.4894 
       15650.00          0.4232          0.5105 
       15700.00          0.4152          0.4437 
       15750.00          0.4468          0.3877 
       15800.00          0.4129          0.4078 
       15850.00          0.4120          0.4806 
       15900.00          0.3850          0.4934 
       15950.00          0.4383          0.5574 
       16000.00          0.4751          0.6239 
       16050.00          0.4680          0.6887 
       16100.00          0.4940          0.6883 
       16150.00          0.4974          0.6669 
       16200.00          0.4987          0.6986 
       16250.00          0.4874          0.6694 
       16300.00          0.4804          0.6429 
       16350.00          0.4610          0.6253 
       16400.00          0.4947          0.7062 
       16450.00          0.5261          0.7162 
       16500.00          0.4359          0.6249 
       16550.00          0.4438          0.6832 
       16600.00          0.4232          0.6333 
       16650.00          0.3890          0.5210 
       16700.00          0.3632          0.5032 
       16750.00          0.3792          0.5749 
       16800.00          0.4305          0.5821 
       16850.00          0.4452          0.5826 
       16900.00          0.4309          0.5646 
       16950.00          0.4701          0.6234 
       17000.00          0.4002          0.5796 
       17050.00          0.4392          0.5973 
       17100.00          0.4749          0.6408 
       17150.00          0.4271          0.6166 
       17200.00          0.4677          0.6698 
       17250.00          0.4660          0.6703 
       17300.00          0.4173          0.5986 
       17350.00          0.4304          0.5852 
       17400.00          0.4503          0.5578 
       17450.00          0.4749          0.5758 
       17500.00          0.4449          0.5917 
       17550.00          0.4617          0.5835 
       17600.00          0.4409          0.5780 
       17650.00          0.4060          0.5606 
       17700.00          0.4038          0.6003 
       17750.00          0.4371          0.6290 
       17800.00          0.4428          0.6285 
       17850.00          0.4792          0.6934 
       17900.00          0.4728          0.6604 
       17950.00          0.4208          0.6350 
       18000.00          0.5272          0.7616 
       18050.00          0.4899          0.6998 
       18100.00          0.4774          0.6331 
       18150.00          0.4460          0.5986 
       18200.00          0.4570          0.5283 
       18250.00          0.4417          0.5434 
       18300.00          0.4352          0.5568 
       18350.00          0.4072          0.5855 
       18400.00          0.4178          0.5496 
       18450.00          0.4422          0.5637 
       18500.00          0.4257          0.5737 
       18550.00          0.4058          0.5495 
       18600.00          0.4355          0.5337 
       18650.00          0.4347          0.5421 
       18700.00          0.4028          0.5130 
       18750.00          0.4060          0.3603 
       18800.00          0.3726          0.3690 
       18850.00          0.3905          0.3644 
       18900.00          0.4079          0.3612 
       18950.00          0.3879          0.2875 
       19000.00          0.3833          0.2693 
       19050.00          0.4342          0.3816 
       19100.00          0.4150          0.4503 
       19150.00          0.4445          0.4497 
       19200.00          0.3980          0.4245 
       19250.00          0.4208          0.4822 
       19300.00          0.4335          0.5381 
       19350.00          0.4679          0.6429 
       19400.00          0.4319          0.6533 
       19450.00          0.4447          0.6660 
       19500.00          0.3892          0.5993 
       19550.00          0.3830          0.5957 
       19600.00          0.3880          0.5406 
       19650.00          0.4213          0.6063 
       19700.00          0.4316          0.6270 
       19750.00          0.4275          0.6570 
       19800.00          0.3924          0.6248 
       19850.00          0.3765          0.6252 
       19900.00          0.3610          0.6041 
       19950.00          0.3692          0.5479 
       20000.00          0.3843          0.6157 
       20050.00          0.3775          0.6234 
       20100.00          0.3991          0.6402 
       20150.00          0.4246          0.6399 
       20200.00          0.3505          0.5945 
       20250.00          0.3624          0.5739 
       20300.00          0.3589          0.5573 
       20350.00          0.3751          0.5470 
       20400.00          0.3641          0.5435 
       20450.00          0.3911          0.4121 
       20500.00          0.3844          0.3046 
       20550.00          0.3779          0.3241 
       20600.00          0.3856          0.4428 
       20650.00          0.3743          0.4373 
       20700.00          0.3612          0.4736 
       20750.00          0.3571          0.4931 
       20800.00          0.3926          0.5480 
       20850.00          0.4336          0.5726 
       20900.00          0.4496          0.5854 
       20950.00          0.3637          0.5280 
       21000.00          0.4009          0.5375 
       21050.00          0.4069          0.5278 
       21100.00          0.3619          0.5115 
       21150.00          0.3735          0.6020 
       21200.00          0.4072          0.6345 
       21250.00          0.4150          0.6135 
       21300.00          0.4519          0.6063 
       21350.00          0.4125          0.5638 
       21400.00          0.4173          0.6286 
       21450.00          0.4109          0.5952 
       21500.00          0.3763          0.5423 
       21550.00          0.3910          0.4918 
       21600.00          0.4400          0.5023 
       21650.00          0.4446          0.4689 
       21700.00          0.4008          0.4617 
       21750.00          0.4461          0.5699 
       21800.00          0.3844          0.5392 
       21850.00          0.4706          0.6088 
       21900.00          0.4661          0.5459 
       21950.00          0.4223          0.5426 
       22000.00          0.4492          0.6086 
       22050.00          0.4586          0.6474 
       22100.00          0.3947          0.6317 
       22150.00          0.3982          0.6228 
       22200.00          0.3259          0.5536 
       22250.00          0.3351          0.4919 
       22300.00          0.3539          0.4477 
       22350.00          0.3448          0.4265 
       22400.00          0.3531          0.3905 
       22450.00          0.3872          0.3865 
       22500.00          0.4184          0.3106 
       22550.00          0.3953          0.3263 
       22600.00          0.3882          0.3524 
       22650.00          0.4107          0.3547 
       22700.00          0.3812          0.3190 
       22750.00          0.3776          0.3528 
       22800.00          0.3979          0.3643 
       22850.00          0.4101          0.4591 
       22900.00          0.4124          0.3837 
       22950.00          0.4598          0.2791 
       23000.00          0.4337          0.2587 
       23050.00          0.3988          0.2601 
       23100.00          0.3682          0.3062 
       23150.00          0.4255          0.2525 
       23200.00          0.4395          0.2754 
       23250.00          0.4315          0.3790 
       23300.00          0.4246          0.2827 
       23350.00          0.4268          0.2362 
       23400.00          0.4206          0.2398 
       23450.00          0.4314          0.2416 
       23500.00          0.4386          0.3127 
       23550.00          0.4108          0.3212 
       23600.00          0.3992          0.3556 
       23650.00          0.4028          0.3822 
       23700.00          0.3530          0.4292 
       23750.00          0.4023          0.4658 
       23800.00          0.3903          0.4657 
       23850.00          0.3776          0.4089 
       23900.00          0.3775          0.4371 
       23950.00          0.4151          0.5061 
       24000.00          0.3591          0.4251 
       24050.00          0.3916          0.3458 
       24100.00          0.3628          0.3837 
       24150.00          0.3568          0.3210 
       24200.00          0.3941          0.3699 
       24250.00          0.3714          0.4585 
       24300.00          0.3326          0.4864 
       24350.00          0.3296          0.4587 
       24400.00          0.4068          0.5989 
       24450.00          0.3763          0.5686 
       24500.00          0.4137          0.5444 
       24550.00          0.4675          0.5724 
       24600.00          0.4209          0.4364 
       24650.00          0.3949          0.2736 
       24700.00          0.3832          0.3237 
       24750.00          0.3720          0.4110 
       24800.00          0.4107          0.4720 
       24850.00          0.4199          0.4698 
       24900.00          0.4278          0.3890 
       24950.00          0.4449          0.4827 
       25000.00          0.4415          0.5175 
       25050.00          0.5289          0.6523 
       25100.00          0.4679          0.6331 
       25150.00          0.4905          0.6397 
       25200.00          0.4725          0.6398 
       25250.00          0.4757          0.5999 
       25300.00          0.4815          0.6185 
       25350.00          0.5123          0.6828 
       25400.00          0.4751          0.6710 
       25450.00          0.4489          0.6695 
       25500.00          0.5011          0.6858 
       25550.00          0.4513          0.6030 
       25600.00          0.4626          0.6046 
       25650.00          0.4480          0.5528 
       25700.00          0.4901          0.5542 
       25750.00          0.4343          0.4604 
       25800.00          0.3909          0.5224 
       25850.00          0.3987          0.4523 
       25900.00          0.4178          0.4946 
       25950.00          0.4363          0.5684 
       26000.00          0.4074          0.5294 
       26050.00          0.3981          0.4494 
       26100.00          0.4433          0.5512 
       26150.00          0.4424          0.6045 
       26200.00          0.3753          0.5556 
       26250.00          0.3840          0.5966 
       26300.00          0.4084          0.6494 
       26350.00          0.4014          0.6673 
       26400.00          0.4107          0.5968 
       26450.00          0.3965          0.5882 
       26500.00          0.3376          0.5779 
       26550.00          0.3593          0.5722 
       26600.00          0.4276          0.6370 
       26650.00          0.3506          0.6032 
       26700.00          0.3832          0.6027 
       26750.00          0.3750          0.5852 
       26800.00          0.3734          0.5707 
       26850.00          0.3187          0.4990 
       26900.00          0.3784          0.6174 
       26950.00          0.4257          0.6607 
       27000.00          0.4829          0.6869 
       27050.00          0.4868          0.6740 
       27100.00          0.4779          0.7111 
       27150.00          0.4830          0.7054 
       27200.00          0.4251          0.5959 
       27250.00          0.3283          0.4690 
       27300.00          0.3210          0.4855 
       27350.00          0.3207          0.4543 
       27400.00          0.3101          0.4211 
       27450.00          0.3900          0.5392 
       27500.00          0.3967          0.5278 
       27550.00          0.3488          0.4652 
       27600.00          0.3372          0.3850 
       27650.00          0.4249          0.5002 
       27700.00          0.3621          0.4701 
       27750.00          0.3790          0.4523 
       27800.00          0.3801          0.4733 
       27850.00          0.3858          0.4954 
       27900.00          0.3854          0.4915 
       27950.00          0.3409          0.5038 
       28000.00          0.3765          0.4567 
       28050.00          0.3634          0.5145 
       28100.00          0.4049          0.5557 
       28150.00          0.3949          0.5196 
       28200.00          0.3916          0.4648 
       28250.00          0.3991          0.5204 
       28300.00          0.3878          0.6227 
       28350.00          0.4284          0.5949 
       28400.00          0.4375          0.6212 
       28450.00          0.3402          0.5979 
       28500.00          0.4086          0.6493 
       28550.00          0.4167          0.6346 
       28600.00          0.4257          0.6438 
       28650.00          0.4391          0.6673 
       28700.00          0.4377          0.6747 
       28750.00          0.4575          0.6638 
       28800.00          0.4535          0.6424 
       28850.00          0.4521          0.6434 
       28900.00          0.5036          0.7363 
       28950.00          0.4666          0.6623 
       29000.00          0.4239          0.5882 
       29050.00          0.4508          0.6104 
       29100.00          0.4390          0.5813 
       29150.00          0.4400          0.6053 
       29200.00          0.4934          0.7129 
       29250.00          0.5152          0.7201 
       29300.00          0.3766          0.6114 
       29350.00          0.4418          0.5709 
       29400.00          0.4568          0.6120 
       29450.00          0.4260          0.6351 
       29500.00          0.4072          0.5310 
       29550.00          0.3881          0.5648 
       29600.00          0.4184          0.5876 
       29650.00          0.4427          0.6368 
       29700.00          0.4029          0.5861 
       29750.00          0.3855          0.5555 
       29800.00          0.3757          0.5150 
       29850.00          0.3599          0.4565 
       29900.00          0.4174          0.4348 
       29950.00          0.4408          0.3033 
       30000.00          0.4412          0.2835 
       30050.00          0.4302          0.3083 
       30100.00          0.4797          0.3991 
       30150.00          0.4914          0.3555 
       30200.00          0.3959          0.3549 
       30250.00          0.4374          0.3295 
       30300.00          0.4821          0.3616 
       30350.00          0.4621          0.3362 
       30400.00          0.4598          0.3173 
       30450.00          0.3575          0.3449 
       30500.00          0.3694          0.3536 
       30550.00          0.3830          0.4207 
       30600.00          0.3966          0.4536 
       30650.00          0.3998          0.3754 
       30700.00          0.4226          0.4237 
       30750.00          0.4260          0.3412 
       30800.00          0.4091          0.3325 
       30850.00          0.3972          0.3302 
       30900.00          0.4206          0.2632 
       30950.00          0.3743          0.3285 
       31000.00          0.3760          0.4405 
       31050.00          0.4597          0.5035 
       31100.00          0.4489          0.6094 
       31150.00          0.4548          0.6073 
       31200.00          0.4818          0.5881 
       31250.00          0.4722          0.6518 
       31300.00          0.4644          0.6874 
       31350.00          0.4661          0.6890 
       31400.00          0.5063          0.7404 
       31450.00          0.5264          0.7384 
       31500.00          0.4409          0.6764 
       31550.00          0.4487          0.6508 
       31600.00          0.4401          0.6143 
       31650.00          0.4589          0.6495 
       31700.00          0.4142          0.6030 
       31750.00          0.4744          0.6186 
       31800.00          0.4477          0.6097 
       31850.00          0.4494          0.6152 
       31900.00          0.4422          0.5973 
       31950.00          0.3938          0.6090 
       32000.00          0.4378          0.5354 
       32050.00          0.3962          0.4600 
       32100.00          0.3629          0.4895 
       32150.00          0.3702          0.4395 
       32200.00          0.3931          0.4909 
       32250.00          0.3967          0.5645 
       32300.00          0.3632          0.5176 
       32350.00          0.3514          0.5385 
       32400.00          0.3897          0.5757 
       32450.00          0.3292          0.5818 
       32500.00          0.3451          0.4955 
       32550.00          0.4067          0.4394 
       32600.00          0.3868          0.4185 
       32650.00          0.3864          0.4119 
       32700.00          0.4048          0.4963 
       32750.00          0.3910          0.5383 
       32800.00          0.3865          0.4728 
       32850.00          0.3747          0.4467 
       32900.00          0.3983          0.4888 
       32950.00          0.3854          0.5409 
       33000.00          0.3911          0.4191 
       33050.00          0.4147          0.3951 
       33100.00          0.3860          0.4295 
       33150.00          0.3800          0.5258 
       33200.00          0.3467          0.5115 
       33250.00          0.2956          0.5108 
       33300.00          0.3596          0.5825 
       33350.00          0.3952          0.5679 
       33400.00          0.3844          0.5460 
       33450.00          0.3562          0.4931 
       33500.00          0.3981          0.5453 
       33550.00          0.4421          0.5178 
       33600.00          0.4215          0.3791 
       33650.00          0.4320          0.3763 
       33700.00          0.4258          0.3781 
       33750.00          0.4780          0.3464 
       33800.00          0.4480          0.3228 
       33850.00          0.4821          0.2633 
       33900.00          0.4824          0.2477 
       33950.00          0.3720          0.3654 
       34000.00          0.4443          0.3913 
       34050.00          0.4382          0.3455 
       34100.00          0.3974          0.3428 
       34150.00          0.3821          0.3903 
       34200.00          0.4200          0.4358 
       34250.00          0.4098          0.4023 
       34300.00          0.3837          0.4755 
       34350.00          0.3632          0.4652 
       34400.00          0.3718          0.4239 
       34450.00          0.4110          0.4230 
       34500.00          0.4074          0.4043 
       34550.00          0.3523          0.4618 
       34600.00          0.4057          0.5297 
       34650.00          0.4399          0.6193 
       34700.00          0.4989          0.6816 
       34750.00          0.4889          0.7028 
       34800.00          0.4379          0.6093 
       34850.00          0.4184          0.5702 
       34900.00          0.4526          0.5485 
       34950.00          0.4098          0.5291 
       35000.00          0.3349          0.5172 
       35050.00          0.4260          0.5782 
       35100.00          0.3999          0.5224 
       35150.00          0.3644          0.5258 
       35200.00          0.3837          0.4992 
       35250.00          0.3981          0.5315 
       35300.00          0.3676          0.5361 
       35350.00          0.4178          0.5428 
       35400.00          0.3550          0.5084 
       35450.00          0.3724          0.4037 
       35500.00          0.3065          0.4034 
       35550.00          0.4276          0.3936 
       35600.00          0.4005          0.4069 
       35650.00          0.4151          0.4816 
       35700.00          0.3765          0.5518 
       35750.00          0.4263          0.6087 
       35800.00          0.4546          0.6501 
       35850.00          0.3879          0.5807 
       35900.00          0.4416          0.6110 
       35950.00          0.3914          0.5436 
       36000.00          0.4058          0.5349 
       36050.00          0.4468          0.6470 
       36100.00          0.4175          0.6234 
       36150.00          0.4008          0.5741 
       36200.00          0.4001          0.6206 
       36250.00          0.3810          0.6318 
       36300.00          0.4312          0.6167 
       36350.00          0.4393          0.5978 
       36400.00          0.4317          0.5856 
       36450.00          0.4455          0.5960 
       36500.00          0.4538          0.6020 
       36550.00          0.4366          0.5436 
       36600.00          0.4584          0.5761 
       36650.00          0.4405          0.5092 
       36700.00          0.4362          0.6165 
       36750.00          0.3517          0.5789 
       36800.00          0.3338          0.5563 
       36850.00          0.3398          0.5605 
       36900.00          0.3662          0.5516 
       36950.00          0.3435          0.5389 
       37000.00          0.3698          0.5568 
       37050.00          0.3855          0.5254 
       37100.00          0.3939          0.4986 
       37150.00          0.4035          0.4325 
       37200.00          0.4256          0.3470 
       37250.00          0.4292          0.3258 
       37300.00          0.4276          0.4403 
       37350.00          0.4287          0.4944 
       37400.00          0.3610          0.4620 
       37450.00          0.4010          0.5127 
       37500.00          0.3906          0.4877 
       37550.00          0.4086          0.4723 
       37600.00          0.4147          0.4423 
       37650.00          0.3288          0.4449 
       37700.00          0.3529          0.4038 
       37750.00          0.3190          0.4110 
       37800.00          0.3485          0.4278 
       37850.00          0.3958          0.3785 
       37900.00          0.3972          0.3960 
       37950.00          0.3979          0.3937 
       38000.00          0.4589          0.4674 
       38050.00          0.4514          0.5709 
       38100.00          0.4468          0.5980 
       38150.00          0.4022          0.6326 
       38200.00          0.3347          0.5534 
       38250.00          0.4127          0.3859 
       38300.00          0.3930          0.3628 
       38350.00          0.4244          0.4570 
       38400.00          0.4145          0.3691 
       38450.00          0.4280          0.4266 
       38500.00          0.4582          0.4130 
       38550.00          0.4483          0.3861 
       38600.00          0.4422          0.3821 
       38650.00          0.4523          0.4578 
       38700.00          0.4254          0.4421 
       38750.00          0.4502          0.3635 
       38800.00          0.4578          0.4217 
       38850.00          0.4719          0.5251 
       38900.00          0.4032          0.3672 
       38950.00          0.4073          0.3871 
       39000.00          0.3595          0.4826 
       39050.00          0.3622          0.4858 
       39100.00          0.3969          0.5162 
       39150.00          0.4066          0.4450 
       39200.00          0.3809          0.4821 
       39250.00          0.4307          0.5716 
       39300.00          0.4130          0.5185 
       39350.00          0.4290          0.5538 
       39400.00          0.4199          0.4822 
       39450.00          0.4079          0.4096 
       39500.00          0.3971          0.4424 
       39550.00          0.4400          0.3489 
       39600.00          0.4322          0.3491 
       39650.00          0.3400          0.4270 
       39700.00          0.3748          0.4152 
       39750.00          0.3584          0.4118 
       39800.00          0.3562          0.3723 
       39850.00          0.4151          0.3999 
       39900.00          0.4694          0.4658 
       39950.00          0.4275          0.5253 
       40000.00          0.4310          0.5066 
       40050.00          0.4208          0.5946 
       40100.00          0.4846          0.6223 
       40150.00          0.5119          0.6469 
       40200.00          0.4253          0.5962 
       40250.00          0.4533          0.6023 
       40300.00          0.4303          0.6375 
       40350.00          0.3996          0.6010 
       40400.00          0.4775          0.6351 
       40450.00          0.5099          0.6839 
       40500.00          0.4052          0.6187 
       40550.00          0.3929          0.6303 
       40600.00          0.4208          0.6409 
       40650.00          0.4174          0.5852 
       40700.00          0.4259          0.5388 
       40750.00          0.4567          0.6048 
       40800.00          0.3989          0.6147 
       40850.00          0.4782          0.6342 
       40900.00          0.5215          0.6840 
       40950.00          0.5461          0.7491 
       41000.00          0.4760          0.6823 
       41050.00          0.4698          0.6512 
