@    xaxis  label "t"
        4950.00          0.3448          0.3587 
        5000.00          0.3612          0.3289 
        5050.00          0.2978          0.3671 
        5100.00          0.2890          0.3802 
        5150.00          0.3163          0.3772 
        5200.00          0.2748          0.3934 
        5250.00          0.2603          0.3973 
        5300.00          0.2999          0.3428 
        5350.00          0.3150          0.3186 
        5400.00          0.3013          0.3532 
        5450.00          0.3090          0.3282 
        5500.00          0.3122          0.3210 
        5550.00          0.2808          0.3403 
        5600.00          0.2619          0.3870 
        5650.00          0.3191          0.3307 
        5700.00          0.3057          0.3694 
        5750.00          0.2978          0.3698 
        5800.00          0.2801          0.4231 
        5850.00          0.2946          0.4077 
        5900.00          0.2773          0.4222 
        5950.00          0.2959          0.4272 
        6000.00          0.3062          0.3780 
        6050.00          0.2985          0.3915 
        6100.00          0.3018          0.3901 
        6150.00          0.3604          0.3784 
        6200.00          0.3226          0.3794 
        6250.00          0.3271          0.3800 
        6300.00          0.3150          0.4008 
        6350.00          0.2965          0.3899 
        6400.00          0.3174          0.3539 
        6450.00          0.2899          0.4191 
        6500.00          0.2958          0.3782 
        6550.00          0.3403          0.3632 
        6600.00          0.3328          0.3528 
        6650.00          0.3214          0.3608 
        6700.00          0.3260          0.3659 
        6750.00          0.3463          0.3681 
        6800.00          0.2944          0.3670 
        6850.00          0.2966          0.3800 
        6900.00          0.3085          0.3899 
        6950.00          0.2854          0.3426 
        7000.00          0.3254          0.3157 
        7050.00          0.3500          0.3063 
        7100.00          0.3580          0.3391 
        7150.00          0.3621          0.3266 
        7200.00          0.3612          0.3331 
        7250.00          0.3378          0.3239 
        7300.00          0.3666          0.3096 
        7350.00          0.3787          0.3127 
        7400.00          0.4012          0.3099 
        7450.00          0.3271          0.3254 
        7500.00          0.3283          0.3849 
        7550.00          0.3011          0.3308 
        7600.00          0.2672          0.3713 
        7650.00          0.1971          0.4282 
        7700.00          0.2055          0.4415 
        7750.00          0.2112          0.4468 
        7800.00          0.2057          0.4615 
        7850.00          0.2287          0.4344 
        7900.00          0.2324          0.4491 
        7950.00          0.2419          0.4162 
        8000.00          0.2289          0.4218 
        8050.00          0.2465          0.4390 
        8100.00          0.2601          0.4353 
        8150.00          0.2433          0.4377 
        8200.00          0.2509          0.4374 
        8250.00          0.2424          0.4082 
        8300.00          0.2381          0.4143 
        8350.00          0.2701          0.3985 
        8400.00          0.2800          0.3931 
        8450.00          0.2049          0.4300 
        8500.00          0.2376          0.4054 
        8550.00          0.2754          0.3921 
        8600.00          0.2457          0.4092 
        8650.00          0.2344          0.3960 
        8700.00          0.2688          0.3959 
        8750.00          0.2382          0.3986 
        8800.00          0.2389          0.4050 
        8850.00          0.2811          0.3808 
        8900.00          0.2999          0.3478 
        8950.00          0.2960          0.3698 
        9000.00          0.3212          0.3502 
        9050.00          0.2858          0.3555 
        9100.00          0.3005          0.3658 
        9150.00          0.2689          0.3681 
        9200.00          0.3254          0.3667 
        9250.00          0.2875          0.3706 
        9300.00          0.2719          0.3527 
        9350.00          0.2904          0.3538 
        9400.00          0.3034          0.3695 
        9450.00          0.3024          0.3598 
        9500.00          0.2828          0.3527 
        9550.00          0.2951          0.3823 
        9600.00          0.2899          0.3636 
        9650.00          0.2702          0.3694 
        9700.00          0.2885          0.3595 
        9750.00          0.2522          0.4132 
        9800.00          0.2612          0.3690 
        9850.00          0.2605          0.3769 
        9900.00          0.2682          0.3740 
        9950.00          0.2397          0.3922 
       10000.00          0.2188          0.3973 
       10050.00          0.2543          0.3855 
       10100.00          0.2648          0.3741 
       10150.00          0.2457          0.3868 
       10200.00          0.2236          0.4190 
       10250.00          0.2721          0.4014 
       10300.00          0.2578          0.3960 
       10350.00          0.2061          0.4257 
       10400.00          0.2754          0.4121 
       10450.00          0.2454          0.4109 
       10500.00          0.2179          0.4393 
       10550.00          0.2252          0.4267 
       10600.00          0.2319          0.4097 
       10650.00          0.2593          0.4080 
       10700.00          0.2151          0.4050 
       10750.00          0.1899          0.4175 
       10800.00          0.2286          0.4454 
       10850.00          0.2861          0.3931 
       10900.00          0.2206          0.4316 
       10950.00          0.2158          0.4293 
       11000.00          0.1906          0.4669 
       11050.00          0.1847          0.4675 
       11100.00          0.2045          0.4400 
       11150.00          0.2419          0.4341 
       11200.00          0.2274          0.4250 
       11250.00          0.2748          0.3796 
       11300.00          0.2542          0.3904 
       11350.00          0.2597          0.4018 
       11400.00          0.2466          0.4236 
       11450.00          0.2186          0.4401 
       11500.00          0.2154          0.4213 
       11550.00          0.2288          0.4220 
       11600.00          0.2213          0.4257 
       11650.00          0.2533          0.3995 
       11700.00          0.2204          0.4098 
       11750.00          0.1863          0.4342 
       11800.00          0.2045          0.4287 
       11850.00          0.2184          0.4189 
       11900.00          0.2413          0.4014 
       11950.00          0.2396          0.4127 
       12000.00          0.1996          0.4273 
       12050.00          0.2086          0.4411 
       12100.00          0.2515          0.4063 
       12150.00          0.2456          0.3982 
       12200.00          0.2251          0.4160 
       12250.00          0.1944          0.4314 
       12300.00          0.2416          0.4355 
       12350.00          0.2194          0.3826 
       12400.00          0.1657          0.4471 
       12450.00          0.2212          0.4101 
       12500.00          0.2552          0.4044 
       12550.00          0.2149          0.4371 
       12600.00          0.2564          0.4064 
       12650.00          0.2346          0.4473 
       12700.00          0.2011          0.4330 
       12750.00          0.2037          0.4560 
       12800.00          0.2061          0.4460 
       12850.00          0.2623          0.4147 
       12900.00          0.2502          0.4011 
       12950.00          0.2321          0.3882 
       13000.00          0.0994          0.4525 
       13050.00          0.1256          0.4304 
       13100.00          0.1133          0.4185 
       13150.00          0.0632          0.4400 
       13200.00          0.0802          0.4382 
       13250.00          0.0627          0.4412 
       13300.00          0.0633          0.4563 
       13350.00          0.0506          0.4514 
       13400.00          0.0493          0.4473 
       13450.00          0.0410          0.4538 
       13500.00          0.0543          0.4442 
       13550.00          0.0723          0.4479 
       13600.00          0.0840          0.4438 
       13650.00          0.0644          0.4476 
       13700.00          0.0775          0.4424 
       13750.00          0.0937          0.4305 
       13800.00          0.0689          0.4404 
       13850.00          0.0713          0.4316 
       13900.00          0.0823          0.4500 
       13950.00          0.1042          0.4402 
       14000.00          0.0942          0.4323 
       14050.00          0.0758          0.4438 
       14100.00          0.0849          0.4607 
       14150.00          0.0727          0.4448 
       14200.00          0.0678          0.4430 
       14250.00          0.0994          0.4465 
       14300.00          0.0402          0.4428 
       14350.00          0.0776          0.4488 
       14400.00          0.0724          0.4501 
       14450.00          0.0678          0.4330 
       14500.00          0.0674          0.4525 
       14550.00          0.0685          0.4451 
       14600.00          0.0701          0.4500 
       14650.00          0.0848          0.4455 
       14700.00          0.0616          0.4393 
       14750.00          0.1097          0.4227 
       14800.00          0.1000          0.4383 
       14850.00          0.0650          0.4438 
       14900.00          0.0693          0.4392 
       14950.00          0.0722          0.4293 
       15000.00          0.0646          0.4472 
       15050.00          0.0831          0.4523 
       15100.00          0.0295          0.4420 
       15150.00          0.0730          0.4494 
       15200.00          0.0729          0.4362 
       15250.00          0.0571          0.4371 
       15300.00          0.1230          0.4239 
       15350.00          0.1674          0.4012 
       15400.00          0.0830          0.4351 
       15450.00          0.0947          0.4481 
       15500.00          0.0666          0.4429 
       15550.00          0.0575          0.4386 
       15600.00          0.1068          0.4262 
       15650.00          0.0709          0.4472 
       15700.00          0.0518          0.4507 
       15750.00          0.0654          0.4502 
       15800.00          0.0628          0.4442 
       15850.00          0.0850          0.4389 
       15900.00          0.0820          0.4467 
       15950.00          0.0788          0.4351 
       16000.00          0.0741          0.4366 
       16050.00          0.0780          0.4356 
       16100.00          0.1259          0.4216 
       16150.00          0.1845          0.4011 
       16200.00          0.2020          0.4047 
       16250.00          0.2215          0.3846 
       16300.00          0.1560          0.4355 
       16350.00          0.1270          0.4600 
       16400.00          0.1363          0.4317 
       16450.00          0.1214          0.4388 
       16500.00          0.1308          0.4415 
       16550.00          0.2391          0.3755 
       16600.00          0.1721          0.3889 
       16650.00          0.1766          0.3789 
       16700.00          0.1818          0.4125 
       16750.00          0.1200          0.4362 
       16800.00          0.0995          0.4503 
       16850.00          0.0971          0.4488 
       16900.00          0.1313          0.4695 
       16950.00          0.0755          0.4559 
       17000.00          0.1467          0.4292 
       17050.00          0.1195          0.4725 
       17100.00          0.1133          0.4911 
       17150.00          0.0902          0.4769 
       17200.00          0.1394          0.4655 
       17250.00          0.2162          0.4122 
       17300.00          0.2432          0.4084 
       17350.00          0.1820          0.4404 
       17400.00          0.2477          0.4453 
       17450.00          0.2320          0.4638 
       17500.00          0.1636          0.5290 
       17550.00          0.2162          0.5376 
       17600.00          0.1971          0.4821 
       17650.00          0.2038          0.5301 
       17700.00          0.1929          0.4124 
       17750.00          0.2585          0.3811 
       17800.00          0.3487          0.3279 
       17850.00          0.3464          0.3197 
       17900.00          0.3334          0.3593 
       17950.00          0.3012          0.3868 
       18000.00          0.2648          0.3927 
       18050.00          0.2721          0.3930 
       18100.00          0.2463          0.3976 
       18150.00          0.1730          0.4427 
       18200.00          0.2217          0.4210 
       18250.00          0.2775          0.3774 
       18300.00          0.2088          0.4357 
       18350.00          0.2504          0.3947 
       18400.00          0.2313          0.4069 
       18450.00          0.2210          0.4186 
       18500.00          0.2514          0.3990 
       18550.00          0.2426          0.3912 
       18600.00          0.2056          0.4311 
       18650.00          0.2758          0.3593 
       18700.00          0.2711          0.3807 
       18750.00          0.2142          0.4500 
       18800.00          0.2398          0.4064 
       18850.00          0.2552          0.4461 
       18900.00          0.3160          0.3579 
       18950.00          0.3222          0.3998 
       19000.00          0.3138          0.4118 
       19050.00          0.3001          0.3438 
       19100.00          0.2982          0.3372 
       19150.00          0.2496          0.4161 
       19200.00          0.2701          0.4320 
       19250.00          0.2765          0.3700 
       19300.00          0.2534          0.3713 
       19350.00          0.3202          0.3735 
       19400.00          0.3092          0.3800 
       19450.00          0.2985          0.3864 
       19500.00          0.2857          0.4109 
       19550.00          0.2884          0.4174 
       19600.00          0.2599          0.4306 
       19650.00          0.2979          0.3815 
       19700.00          0.2896          0.4397 
       19750.00          0.2873          0.4211 
       19800.00          0.2947          0.4042 
       19850.00          0.1962          0.4618 
       19900.00          0.2242          0.4666 
       19950.00          0.2974          0.3994 
       20000.00          0.2995          0.4290 
       20050.00          0.2765          0.4789 
       20100.00          0.2553          0.4678 
       20150.00          0.2013          0.4340 
       20200.00          0.1477          0.4445 
       20250.00          0.1540          0.4508 
       20300.00          0.1605          0.4395 
       20350.00          0.1792          0.3969 
       20400.00          0.1107          0.4421 
       20450.00          0.1509          0.4341 
       20500.00          0.1550          0.4410 
       20550.00          0.1135          0.4526 
       20600.00          0.1322          0.4468 
       20650.00          0.0700          0.4529 
       20700.00          0.0626          0.4484 
       20750.00          0.1841          0.4366 
       20800.00          0.1516          0.4312 
       20850.00          0.1714          0.4041 
       20900.00          0.2010          0.4119 
       20950.00          0.1458          0.4382 
       21000.00          0.1549          0.4335 
       21050.00          0.1261          0.4502 
       21100.00          0.1483          0.4468 
       21150.00          0.1260          0.4432 
       21200.00          0.1193          0.4378 
       21250.00          0.0943          0.4523 
       21300.00          0.1230          0.4728 
       21350.00          0.0522          0.4652 
       21400.00          0.1325          0.4507 
       21450.00          0.1419          0.4481 
       21500.00          0.0950          0.4622 
       21550.00          0.1301          0.4600 
       21600.00          0.1195          0.4692 
       21650.00          0.1304          0.4428 
       21700.00          0.1383          0.4349 
       21750.00          0.0856          0.4669 
       21800.00          0.1148          0.4414 
       21850.00          0.1418          0.4264 
       21900.00          0.1431          0.4318 
       21950.00          0.0762          0.4458 
       22000.00          0.0515          0.4463 
       22050.00          0.0792          0.4397 
       22100.00          0.0749          0.4449 
       22150.00          0.0800          0.4464 
       22200.00          0.0609          0.4303 
       22250.00          0.0659          0.4356 
       22300.00          0.0710          0.4325 
       22350.00          0.0652          0.4442 
       22400.00          0.0684          0.4336 
       22450.00          0.0717          0.4452 
       22500.00          0.0716          0.4426 
       22550.00          0.0732          0.4462 
       22600.00          0.0645          0.4467 
       22650.00          0.0655          0.4436 
       22700.00          0.0453          0.4401 
       22750.00          0.0790          0.4472 
       22800.00          0.0577          0.4454 
       22850.00          0.0604          0.4577 
       22900.00          0.0656          0.4404 
       22950.00          0.0771          0.4405 
       23000.00          0.0567          0.4475 
       23050.00          0.0811          0.4396 
       23100.00          0.0716          0.4494 
       23150.00          0.0361          0.4495 
       23200.00          0.0943          0.4413 
       23250.00          0.0820          0.4396 
       23300.00          0.1036          0.4352 
       23350.00          0.0453          0.4511 
       23400.00          0.0520          0.4375 
       23450.00          0.0588          0.4474 
       23500.00          0.0520          0.4430 
       23550.00          0.0786          0.4293 
       23600.00          0.0845          0.4419 
       23650.00          0.1036          0.4440 
       23700.00          0.0745          0.4612 
       23750.00          0.0822          0.4459 
       23800.00          0.0465          0.4475 
       23850.00          0.0654          0.4420 
       23900.00          0.0524          0.4436 
       23950.00          0.0699          0.4538 
       24000.00          0.0688          0.4400 
       24050.00          0.0422          0.4453 
       24100.00          0.0515          0.4415 
       24150.00          0.1597          0.4098 
       24200.00          0.0905          0.4445 
       24250.00          0.1020          0.4433 
       24300.00          0.0786          0.4450 
       24350.00          0.0678          0.4544 
       24400.00          0.0372          0.4438 
       24450.00          0.0610          0.4482 
       24500.00          0.0969          0.4379 
       24550.00          0.0799          0.4499 
       24600.00          0.0668          0.4563 
       24650.00          0.0880          0.4425 
       24700.00          0.0720          0.4560 
       24750.00          0.0635          0.4364 
       24800.00          0.0825          0.4494 
       24850.00          0.0867          0.4416 
       24900.00          0.0694          0.4413 
       24950.00          0.0701          0.4466 
       25000.00          0.0604          0.4508 
       25050.00          0.0572          0.4444 
       25100.00          0.1167          0.4225 
       25150.00          0.1023          0.4453 
       25200.00          0.0993          0.4431 
       25250.00          0.0982          0.4375 
       25300.00          0.0542          0.4602 
       25350.00          0.0867          0.4387 
       25400.00          0.0697          0.4385 
       25450.00          0.0869          0.4425 
       25500.00          0.0517          0.4473 
       25550.00          0.0440          0.4469 
       25600.00          0.0648          0.4432 
       25650.00          0.1015          0.4434 
       25700.00          0.0667          0.4229 
       25750.00          0.0720          0.4437 
       25800.00          0.0740          0.4344 
       25850.00          0.0535          0.4371 
       25900.00          0.0617          0.4477 
       25950.00          0.0563          0.4586 
       26000.00          0.0592          0.4475 
       26050.00          0.0539          0.4369 
       26100.00          0.0384          0.4672 
       26150.00          0.0644          0.4526 
       26200.00          0.0805          0.4367 
       26250.00          0.0534          0.4415 
       26300.00          0.0650          0.4562 
       26350.00          0.0630          0.4430 
       26400.00          0.0681          0.4490 
       26450.00          0.0592          0.4532 
       26500.00          0.0499          0.4441 
       26550.00          0.0750          0.4402 
       26600.00          0.0740          0.4478 
       26650.00          0.0616          0.4523 
       26700.00          0.1055          0.4382 
       26750.00          0.0726          0.4348 
       26800.00          0.0529          0.4498 
       26850.00          0.0711          0.4321 
       26900.00          0.0549          0.4383 
       26950.00          0.0525          0.4412 
       27000.00          0.1317          0.4278 
       27050.00          0.0873          0.4471 
       27100.00          0.0765          0.4385 
       27150.00          0.0534          0.4428 
       27200.00          0.0610          0.4400 
       27250.00          0.0586          0.4432 
       27300.00          0.0668          0.4413 
       27350.00          0.0702          0.4483 
       27400.00          0.0556          0.4422 
       27450.00          0.0481          0.4626 
       27500.00          0.0607          0.4468 
       27550.00          0.0833          0.4387 
       27600.00          0.0900          0.4342 
       27650.00          0.0666          0.4410 
       27700.00          0.0650          0.4419 
       27750.00          0.0682          0.4339 
       27800.00          0.0763          0.4355 
       27850.00          0.1225          0.4377 
       27900.00          0.1191          0.4286 
       27950.00          0.1024          0.4303 
       28000.00          0.1256          0.4284 
       28050.00          0.0710          0.4450 
       28100.00          0.0730          0.4574 
       28150.00          0.1068          0.4333 
       28200.00          0.0825          0.4479 
       28250.00          0.0734          0.4398 
       28300.00          0.0690          0.4406 
       28350.00          0.0687          0.4352 
       28400.00          0.0403          0.4422 
       28450.00          0.0972          0.4363 
       28500.00          0.0792          0.4322 
       28550.00          0.0485          0.4405 
       28600.00          0.0685          0.4498 
       28650.00          0.0548          0.4483 
       28700.00          0.0579          0.4468 
       28750.00          0.0446          0.4379 
       28800.00          0.0694          0.4494 
       28850.00          0.1110          0.4263 
       28900.00          0.1409          0.4276 
       28950.00          0.0929          0.4412 
       29000.00          0.0527          0.4407 
       29050.00          0.0275          0.4577 
       29100.00          0.0503          0.4465 
       29150.00          0.0909          0.4288 
       29200.00          0.0890          0.4377 
       29250.00          0.0847          0.4282 
       29300.00          0.1113          0.4254 
       29350.00          0.1069          0.4359 
       29400.00          0.1141          0.4399 
       29450.00          0.1203          0.4433 
       29500.00          0.0967          0.4382 
       29550.00          0.0750          0.4388 
       29600.00          0.0814          0.4516 
       29650.00          0.0671          0.4475 
       29700.00          0.0680          0.4497 
       29750.00          0.0809          0.4359 
       29800.00          0.1201          0.4359 
       29850.00          0.0989          0.4262 
       29900.00          0.0769          0.4460 
       29950.00          0.0928          0.4356 
       30000.00          0.0856          0.4365 
       30050.00          0.0574          0.4372 
       30100.00          0.0619          0.4357 
       30150.00          0.0521          0.4413 
       30200.00          0.0639          0.4388 
       30250.00          0.0483          0.4496 
       30300.00          0.0613          0.4411 
       30350.00          0.0705          0.4344 
       30400.00          0.0465          0.4330 
       30450.00          0.0586          0.4459 
       30500.00          0.0279          0.4391 
       30550.00          0.0668          0.4439 
       30600.00          0.0757          0.4339 
       30650.00          0.1332          0.4225 
       30700.00          0.0753          0.4314 
       30750.00          0.0763          0.4469 
       30800.00          0.0932          0.4436 
       30850.00          0.0848          0.4310 
       30900.00          0.0822          0.4450 
       30950.00          0.0346          0.4441 
       31000.00          0.0969          0.4463 
       31050.00          0.0716          0.4411 
       31100.00          0.0587          0.4388 
       31150.00          0.0956          0.4727 
       31200.00          0.0952          0.4539 
       31250.00          0.1028          0.4398 
       31300.00          0.1366          0.4139 
       31350.00          0.1108          0.4441 
       31400.00          0.0859          0.4463 
       31450.00          0.0363          0.4503 
       31500.00          0.0713          0.4486 
       31550.00          0.0629          0.4625 
       31600.00          0.0508          0.4505 
       31650.00          0.0278          0.4534 
       31700.00          0.0769          0.4466 
       31750.00          0.0740          0.4355 
       31800.00          0.0549          0.4407 
       31850.00          0.0524          0.4442 
       31900.00          0.0877          0.4353 
       31950.00          0.1129          0.4327 
       32000.00          0.0392          0.4449 
       32050.00          0.0925          0.4351 
       32100.00          0.0663          0.4381 
       32150.00          0.0574          0.4395 
       32200.00          0.0597          0.4580 
       32250.00          0.0844          0.4392 
       32300.00          0.0623          0.4353 
       32350.00          0.0585          0.4509 
       32400.00          0.0661          0.4574 
       32450.00          0.0637          0.4391 
       32500.00          0.0527          0.4450 
       32550.00          0.0600          0.4440 
       32600.00          0.0853          0.4558 
       32650.00          0.0819          0.4403 
       32700.00          0.0704          0.4569 
       32750.00          0.0892          0.4373 
       32800.00          0.0726          0.4383 
       32850.00          0.0785          0.4401 
       32900.00          0.0416          0.4489 
       32950.00          0.0566          0.4461 
       33000.00          0.0530          0.4439 
       33050.00          0.0717          0.4392 
       33100.00          0.0741          0.4424 
       33150.00          0.0866          0.4360 
       33200.00          0.0652          0.4452 
       33250.00          0.0683          0.4464 
       33300.00          0.0613          0.4450 
       33350.00          0.0335          0.4435 
       33400.00          0.0518          0.4492 
       33450.00          0.0306          0.4416 
       33500.00          0.0917          0.4227 
       33550.00          0.0904          0.4362 
       33600.00          0.0770          0.4379 
       33650.00          0.0774          0.4410 
       33700.00          0.0764          0.4362 
       33750.00          0.0701          0.4380 
       33800.00          0.0588          0.4581 
       33850.00          0.1040          0.4356 
       33900.00          0.0847          0.4471 
       33950.00          0.0296          0.4448 
       34000.00          0.0891          0.4369 
       34050.00          0.0576          0.4450 
       34100.00          0.0455          0.4474 
       34150.00          0.0261          0.4420 
       34200.00          0.0301          0.4497 
       34250.00          0.0505          0.4546 
       34300.00          0.0470          0.4554 
       34350.00          0.0843          0.4175 
       34400.00          0.0898          0.4321 
       34450.00          0.0684          0.4554 
       34500.00          0.0478          0.4523 
       34550.00          0.0356          0.4623 
       34600.00          0.0399          0.4546 
       34650.00          0.0508          0.4449 
       34700.00          0.0510          0.4374 
       34750.00          0.0474          0.4494 
       34800.00          0.0922          0.4375 
       34850.00          0.0717          0.4348 
       34900.00          0.0623          0.4442 
       34950.00          0.0701          0.4401 
       35000.00          0.0261          0.4475 
       35050.00          0.0637          0.4423 
       35100.00          0.0668          0.4368 
       35150.00          0.0908          0.4427 
       35200.00          0.0622          0.4493 
       35250.00          0.0581          0.4484 
       35300.00          0.0441          0.4518 
       35350.00          0.1232          0.4134 
       35400.00          0.1003          0.4480 
       35450.00          0.0703          0.4428 
       35500.00          0.0734          0.4501 
       35550.00          0.0898          0.4417 
       35600.00          0.1191          0.4246 
       35650.00          0.0661          0.4398 
       35700.00          0.0715          0.4350 
       35750.00          0.0772          0.4514 
       35800.00          0.0785          0.4458 
       35850.00          0.0703          0.4419 
       35900.00          0.0537          0.4498 
       35950.00          0.0717          0.4437 
       36000.00          0.0653          0.4416 
       36050.00          0.0690          0.4337 
       36100.00          0.0508          0.4416 
       36150.00          0.0811          0.4506 
       36200.00          0.0550          0.4530 
       36250.00          0.0548          0.4442 
       36300.00          0.0370          0.4559 
       36350.00          0.0757          0.4458 
       36400.00          0.0811          0.4455 
       36450.00          0.0639          0.4435 
       36500.00          0.0400          0.4473 
       36550.00          0.0522          0.4483 
       36600.00          0.0578          0.4518 
       36650.00          0.0421          0.4518 
       36700.00          0.0345          0.4530 
       36750.00          0.0956          0.4370 
       36800.00          0.0516          0.4486 
       36850.00          0.0555          0.4461 
       36900.00          0.0832          0.4522 
       36950.00          0.0769          0.4364 
       37000.00          0.0624          0.4375 
       37050.00          0.0900          0.4383 
       37100.00          0.0623          0.4458 
       37150.00          0.1046          0.4344 
       37200.00          0.0706          0.4392 
       37250.00          0.1000          0.4356 
       37300.00          0.0659          0.4559 
       37350.00          0.0361          0.4503 
       37400.00          0.0250          0.4462 
       37450.00          0.0677          0.4452 
       37500.00          0.0627          0.4381 
       37550.00          0.0930          0.4428 
       37600.00          0.0455          0.4450 
       37650.00          0.0929          0.4387 
       37700.00          0.0563          0.4462 
       37750.00          0.0641          0.4376 
       37800.00          0.0398          0.4584 
       37850.00          0.0592          0.4410 
       37900.00          0.1132          0.4293 
       37950.00          0.0488          0.4448 
       38000.00          0.0443          0.4445 
       38050.00          0.0844          0.4426 
       38100.00          0.0697          0.4366 
       38150.00          0.0679          0.4380 
       38200.00          0.0506          0.4442 
       38250.00          0.0496          0.4381 
       38300.00          0.0784          0.4445 
       38350.00          0.0536          0.4458 
       38400.00          0.0798          0.4411 
       38450.00          0.0720          0.4362 
       38500.00          0.0776          0.4364 
       38550.00          0.0915          0.4487 
       38600.00          0.0683          0.4404 
       38650.00          0.0325          0.4491 
       38700.00          0.0375          0.4411 
       38750.00          0.0962          0.4377 
       38800.00          0.0951          0.4357 
       38850.00          0.0623          0.4461 
       38900.00          0.0681          0.4407 
       38950.00          0.0595          0.4494 
       39000.00          0.1020          0.4342 
       39050.00          0.0868          0.4363 
       39100.00          0.0584          0.4409 
       39150.00          0.0806          0.4444 
       39200.00          0.0957          0.4413 
       39250.00          0.0486          0.4425 
       39300.00          0.0435          0.4471 
       39350.00          0.0360          0.4478 
       39400.00          0.0809          0.4370 
       39450.00          0.0816          0.4461 
       39500.00          0.0650          0.4416 
       39550.00          0.0632          0.4477 
       39600.00          0.0667          0.4534 
       39650.00          0.0821          0.4488 
       39700.00          0.1057          0.4314 
       39750.00          0.0755          0.4431 
       39800.00          0.0298          0.4452 
       39850.00          0.0585          0.4541 
       39900.00          0.0434          0.4625 
       39950.00          0.0879          0.4528 
       40000.00          0.0745          0.4355 
       40050.00          0.0869          0.4432 
       40100.00          0.0588          0.4446 
       40150.00          0.0656          0.4494 
       40200.00          0.0691          0.4457 
       40250.00          0.0762          0.4278 
       40300.00          0.0618          0.4494 
       40350.00          0.0736          0.4411 
       40400.00          0.0425          0.4588 
       40450.00          0.0353          0.4526 
       40500.00          0.0769          0.4489 
       40550.00          0.0597          0.4420 
       40600.00          0.0600          0.4557 
       40650.00          0.0522          0.4479 
       40700.00          0.0846          0.4410 
       40750.00          0.0738          0.4473 
       40800.00          0.0808          0.4480 
       40850.00          0.0729          0.4361 
       40900.00          0.0905          0.4333 
       40950.00          0.0660          0.4452 
       41000.00          0.0716          0.4444 
       41050.00          0.1256          0.4230 
