@    xaxis  label "t"
@    yaxis  label "RMSD (nm)"
       40650.00          0.0488          0.4484 
       40700.00          0.0712          0.4400 
       40750.00          0.0442          0.4554 
       40800.00          0.0511          0.4497 
       40850.00          0.0427          0.4516 
       40900.00          0.0638          0.4314 
       40950.00          0.0634          0.4377 
       41000.00          0.0375          0.4409 
       41050.00          0.0556          0.4504 
       41100.00          0.0819          0.4394 
       41150.00          0.0669          0.4451 
       41200.00          0.0512          0.4343 
       41250.00          0.0787          0.4485 
       41300.00          0.0569          0.4416 
       41350.00          0.0856          0.4234 
       41400.00          0.0659          0.4514 
       41450.00          0.0837          0.4449 
       41500.00          0.0582          0.4381 
       41550.00          0.0641          0.4431 
       41600.00          0.0760          0.4404 
       41650.00          0.0771          0.4460 
       41700.00          0.0539          0.4502 
       41750.00          0.0751          0.4416 
       41800.00          0.0656          0.4364 
       41850.00          0.0750          0.4443 
       41900.00          0.0559          0.4469 
       41950.00          0.0541          0.4485 
       42000.00          0.0746          0.4520 
       42050.00          0.1003          0.4304 
       42100.00          0.0550          0.4317 
       42150.00          0.0490          0.4377 
       42200.00          0.0916          0.4457 
       42250.00          0.0802          0.4513 
       42300.00          0.0849          0.4447 
       42350.00          0.0691          0.4426 
       42400.00          0.0846          0.4454 
       42450.00          0.0558          0.4422 
       42500.00          0.0486          0.4509 
       42550.00          0.0344          0.4426 
       42600.00          0.0795          0.4424 
       42650.00          0.0620          0.4471 
       42700.00          0.0653          0.4383 
       42750.00          0.0939          0.4245 
       42800.00          0.1312          0.4292 
       42850.00          0.1302          0.4291 
       42900.00          0.0970          0.4402 
       42950.00          0.0710          0.4312 
       43000.00          0.0815          0.4498 
       43050.00          0.0671          0.4439 
       43100.00          0.0734          0.4507 
       43150.00          0.0666          0.4569 
       43200.00          0.0609          0.4398 
       43250.00          0.0649          0.4442 
       43300.00          0.0417          0.4482 
       43350.00          0.0452          0.4467 
       43400.00          0.0365          0.4481 
       43450.00          0.0771          0.4453 
       43500.00          0.0590          0.4421 
       43550.00          0.0537          0.4565 
       43600.00          0.0586          0.4484 
       43650.00          0.0667          0.4534 
       43700.00          0.0676          0.4313 
       43750.00          0.0643          0.4390 
       43800.00          0.0825          0.4437 
       43850.00          0.0872          0.4410 
       43900.00          0.0809          0.4341 
       43950.00          0.0864          0.4377 
       44000.00          0.0578          0.4491 
       44050.00          0.0502          0.4425 
       44100.00          0.0639          0.4310 
       44150.00          0.0493          0.4508 
       44200.00          0.0539          0.4429 
       44250.00          0.0700          0.4380 
       44300.00          0.0686          0.4407 
       44350.00          0.0770          0.4346 
       44400.00          0.0721          0.4504 
       44450.00          0.1025          0.4340 
       44500.00          0.0746          0.4430 
       44550.00          0.0560          0.4434 
       44600.00          0.0613          0.4507 
       44650.00          0.0645          0.4336 
       44700.00          0.0820          0.4386 
       44750.00          0.0709          0.4392 
       44800.00          0.0706          0.4451 
       44850.00          0.0624          0.4432 
       44900.00          0.0637          0.4476 
       44950.00          0.0549          0.4498 
       45000.00          0.0552          0.4435 
       45050.00          0.0790          0.4529 
       45100.00          0.0650          0.4347 
       45150.00          0.0509          0.4410 
       45200.00          0.1232          0.4350 
       45250.00          0.1053          0.4295 
       45300.00          0.0624          0.4433 
       45350.00          0.0746          0.4516 
       45400.00          0.0644          0.4510 
       45450.00          0.0732          0.4456 
       45500.00          0.0822          0.4437 
       45550.00          0.0802          0.4423 
       45600.00          0.0842          0.4562 
       45650.00          0.1162          0.4448 
       45700.00          0.1063          0.4233 
       45750.00          0.0960          0.4403 
       45800.00          0.0737          0.4417 
       45850.00          0.0767          0.4454 
       45900.00          0.0573          0.4527 
       45950.00          0.0641          0.4249 
       46000.00          0.0598          0.4384 
       46050.00          0.0655          0.4494 
       46100.00          0.0721          0.4358 
       46150.00          0.0719          0.4391 
       46200.00          0.0616          0.4417 
       46250.00          0.0239          0.4456 
       46300.00          0.0351          0.4445 
       46350.00          0.0845          0.4369 
       46400.00          0.0568          0.4345 
       46450.00          0.1151          0.4463 
       46500.00          0.0222          0.4458 
       46550.00          0.1177          0.4271 
       46600.00          0.0529          0.4426 
       46650.00          0.0863          0.4410 
       46700.00          0.0580          0.4346 
       46750.00          0.0728          0.4467 
       46800.00          0.0606          0.4581 
       46850.00          0.1020          0.4358 
       46900.00          0.0396          0.4461 
       46950.00          0.0399          0.4566 
       47000.00          0.0524          0.4456 
       47050.00          0.0692          0.4452 
       47100.00          0.0716          0.4459 
       47150.00          0.0657          0.4452 
       47200.00          0.0747          0.4431 
       47250.00          0.0861          0.4379 
       47300.00          0.1001          0.4422 
       47350.00          0.0973          0.4294 
       47400.00          0.0661          0.4509 
       47450.00          0.0699          0.4416 
       47500.00          0.0809          0.4382 
       47550.00          0.0624          0.4460 
       47600.00          0.0526          0.4505 
       47650.00          0.0581          0.4395 
       47700.00          0.0697          0.4388 
       47750.00          0.0816          0.4547 
       47800.00          0.0577          0.4499 
       47850.00          0.0652          0.4564 
       47900.00          0.0569          0.4536 
       47950.00          0.1019          0.4389 
       48000.00          0.1131          0.4196 
       48050.00          0.1138          0.4279 
       48100.00          0.1084          0.4335 
       48150.00          0.0670          0.4387 
       48200.00          0.1015          0.4339 
       48250.00          0.0617          0.4345 
       48300.00          0.0705          0.4517 
       48350.00          0.0714          0.4467 
       48400.00          0.0554          0.4487 
       48450.00          0.0601          0.4479 
       48500.00          0.0923          0.4368 
       48550.00          0.0413          0.4516 
       48600.00          0.0405          0.4521 
       48650.00          0.0516          0.4473 
       48700.00          0.0945          0.4416 
       48750.00          0.0690          0.4333 
       48800.00          0.0314          0.4429 
       48850.00          0.0378          0.4359 
       48900.00          0.0382          0.4552 
       48950.00          0.0379          0.4516 
       49000.00          0.0750          0.4301 
       49050.00          0.1142          0.4388 
       49100.00          0.0749          0.4281 
       49150.00          0.0382          0.4477 
       49200.00          0.0677          0.4323 
       49250.00          0.0526          0.4538 
       49300.00          0.0626          0.4487 
       49350.00          0.0697          0.4471 
       49400.00          0.0815          0.4439 
       49450.00          0.0640          0.4450 
       49500.00          0.0558          0.4374 
       49550.00          0.0526          0.4513 
       49600.00          0.0995          0.4323 
       49650.00          0.0486          0.4391 
       49700.00          0.0614          0.4598 
       49750.00          0.0334          0.4560 
       49800.00          0.0731          0.4525 
       49850.00          0.0820          0.4340 
       49900.00          0.1109          0.4379 
       49950.00          0.0635          0.4427 
       50000.00          0.0789          0.4359 
       50050.00          0.0976          0.4402 
       50100.00          0.1183          0.4251 
       50150.00          0.0850          0.4283 
       50200.00          0.0564          0.4376 
       50250.00          0.0640          0.4482 
       50300.00          0.0489          0.4515 
       50350.00          0.0321          0.4554 
       50400.00          0.0992          0.4297 
       50450.00          0.0674          0.4374 
       50500.00          0.1215          0.4188 
       50550.00          0.1245          0.4315 
       50600.00          0.0764          0.4401 
       50650.00          0.0596          0.4516 
       50700.00          0.0715          0.4358 
       50750.00          0.0600          0.4490 
       50800.00          0.0696          0.4443 
       50850.00          0.0579          0.4453 
       50900.00          0.0616          0.4311 
       50950.00          0.0948          0.4392 
       51000.00          0.0694          0.4473 
       51050.00          0.0826          0.4410 
       51100.00          0.0649          0.4418 
       51150.00          0.1154          0.4284 
       51200.00          0.1374          0.4223 
       51250.00          0.0618          0.4468 
       51300.00          0.0861          0.4338 
       51350.00          0.1098          0.4318 
       51400.00          0.0565          0.4407 
       51450.00          0.0631          0.4444 
       51500.00          0.0490          0.4467 
       51550.00          0.0647          0.4469 
       51600.00          0.1221          0.4241 
       51650.00          0.0678          0.4333 
       51700.00          0.0929          0.4315 
       51750.00          0.1170          0.4601 
       51800.00          0.1401          0.4525 
       51850.00          0.2196          0.4099 
       51900.00          0.2331          0.4462 
       51950.00          0.2421          0.4387 
       52000.00          0.2335          0.4406 
       52050.00          0.1924          0.4396 
       52100.00          0.2306          0.3925 
       52150.00          0.2472          0.4083 
       52200.00          0.2436          0.4251 
       52250.00          0.2296          0.4398 
       52300.00          0.1952          0.4310 
       52350.00          0.1742          0.4504 
       52400.00          0.1418          0.4586 
       52450.00          0.1941          0.4184 
       52500.00          0.2240          0.4250 
       52550.00          0.2621          0.3932 
       52600.00          0.2602          0.4170 
       52650.00          0.2309          0.4265 
       52700.00          0.2092          0.4476 
       52750.00          0.1836          0.4440 
       52800.00          0.2249          0.4582 
       52850.00          0.2125          0.4452 
       52900.00          0.2555          0.4297 
       52950.00          0.2631          0.4537 
       53000.00          0.2931          0.4262 
       53050.00          0.3032          0.4141 
       53100.00          0.3469          0.4190 
       53150.00          0.3302          0.4116 
       53200.00          0.3089          0.4272 
       53250.00          0.2998          0.3862 
       53300.00          0.2900          0.4280 
       53350.00          0.3093          0.3979 
       53400.00          0.3223          0.3776 
       53450.00          0.2614          0.3658 
       53500.00          0.2393          0.3562 
       53550.00          0.2213          0.3778 
       53600.00          0.2196          0.3822 
       53650.00          0.2375          0.3738 
       53700.00          0.2127          0.3962 
       53750.00          0.2410          0.4186 
       53800.00          0.2065          0.4366 
       53850.00          0.2311          0.4365 
       53900.00          0.1753          0.4478 
       53950.00          0.1651          0.4588 
       54000.00          0.1889          0.4482 
       54050.00          0.1764          0.4247 
       54100.00          0.2090          0.4088 
       54150.00          0.1908          0.4153 
       54200.00          0.2245          0.3850 
       54250.00          0.2117          0.4370 
       54300.00          0.2455          0.4416 
       54350.00          0.2730          0.4400 
       54400.00          0.2111          0.4326 
       54450.00          0.2239          0.3820 
       54500.00          0.2404          0.4061 
       54550.00          0.2813          0.3580 
       54600.00          0.2932          0.3332 
       54650.00          0.3279          0.3469 
       54700.00          0.3136          0.3853 
       54750.00          0.3132          0.4088 
       54800.00          0.2698          0.4510 
       54850.00          0.2403          0.4588 
       54900.00          0.2560          0.4467 
       54950.00          0.2568          0.4544 
       55000.00          0.2586          0.4355 
       55050.00          0.3025          0.3688 
       55100.00          0.2456          0.3666 
       55150.00          0.3051          0.3859 
       55200.00          0.2455          0.3851 
       55250.00          0.3181          0.3613 
       55300.00          0.3006          0.3634 
       55350.00          0.3754          0.4217 
       55400.00          0.3861          0.3829 
       55450.00          0.4194          0.3781 
       55500.00          0.3892          0.4129 
       55550.00          0.4147          0.4736 
       55600.00          0.3447          0.5008 
       55650.00          0.3859          0.5364 
       55700.00          0.4039          0.5503 
       55750.00          0.4044          0.5704 
       55800.00          0.4047          0.5804 
       55850.00          0.4022          0.6092 
       55900.00          0.3826          0.5435 
       55950.00          0.3504          0.5044 
       56000.00          0.2971          0.4843 
       56050.00          0.3711          0.5321 
       56100.00          0.4025          0.5043 
       56150.00          0.3507          0.5740 
       56200.00          0.4554          0.6903 
       56250.00          0.4413          0.6534 
       56300.00          0.4896          0.6929 
       56350.00          0.5052          0.6974 
       56400.00          0.4729          0.6214 
       56450.00          0.5233          0.7278 
       56500.00          0.5330          0.6879 
       56550.00          0.4740          0.6388 
       56600.00          0.5177          0.6992 
       56650.00          0.4540          0.5747 
       56700.00          0.4515          0.6116 
       56750.00          0.4613          0.5775 
       56800.00          0.4267          0.5295 
       56850.00          0.4169          0.4438 
       56900.00          0.4049          0.4056 
       56950.00          0.4447          0.4157 
       57000.00          0.4476          0.4563 
       57050.00          0.4027          0.4034 
       57100.00          0.4304          0.4641 
       57150.00          0.3802          0.4487 
       57200.00          0.3280          0.4191 
       57250.00          0.2519          0.4906 
       57300.00          0.3436          0.5003 
       57350.00          0.3014          0.4845 
       57400.00          0.3423          0.5290 
       57450.00          0.3707          0.5276 
       57500.00          0.3563          0.5389 
       57550.00          0.3572          0.5199 
       57600.00          0.3167          0.4831 
       57650.00          0.3558          0.4515 
       57700.00          0.3551          0.4551 
       57750.00          0.3788          0.4217 
       57800.00          0.3645          0.4587 
       57850.00          0.3865          0.5112 
       57900.00          0.3583          0.4404 
       57950.00          0.3484          0.4474 
       58000.00          0.3434          0.4178 
       58050.00          0.3621          0.4002 
       58100.00          0.3986          0.4219 
       58150.00          0.4193          0.4106 
       58200.00          0.4031          0.4704 
       58250.00          0.4188          0.4779 
       58300.00          0.3975          0.4132 
       58350.00          0.4330          0.5180 
       58400.00          0.4297          0.4374 
       58450.00          0.4226          0.4220 
       58500.00          0.4038          0.4088 
       58550.00          0.3548          0.3423 
       58600.00          0.4164          0.3616 
       58650.00          0.3784          0.3876 
       58700.00          0.3652          0.4040 
       58750.00          0.4308          0.5165 
       58800.00          0.3431          0.5172 
       58850.00          0.4125          0.6055 
       58900.00          0.4575          0.6048 
       58950.00          0.4641          0.5869 
       59000.00          0.4323          0.6209 
       59050.00          0.4708          0.5572 
       59100.00          0.4273          0.4950 
       59150.00          0.3861          0.4548 
       59200.00          0.4154          0.4023 
       59250.00          0.4388          0.3441 
       59300.00          0.5020          0.3591 
       59350.00          0.5175          0.3842 
       59400.00          0.4680          0.3953 
       59450.00          0.4157          0.4327 
       59500.00          0.4467          0.4614 
       59550.00          0.4230          0.4600 
       59600.00          0.4420          0.4849 
       59650.00          0.3995          0.4839 
       59700.00          0.4280          0.4610 
       59750.00          0.3764          0.5680 
       59800.00          0.3807          0.5167 
       59850.00          0.3637          0.4494 
       59900.00          0.4353          0.4405 
       59950.00          0.4417          0.4916 
       60000.00          0.3839          0.4347 
       60050.00          0.3604          0.4062 
       60100.00          0.4012          0.5111 
       60150.00          0.3850          0.4683 
       60200.00          0.4125          0.3440 
       60250.00          0.4219          0.3652 
       60300.00          0.4131          0.4641 
       60350.00          0.4097          0.5168 
       60400.00          0.4173          0.5154 
       60450.00          0.4251          0.5700 
       60500.00          0.3964          0.5251 
       60550.00          0.3842          0.5241 
       60600.00          0.3782          0.5158 
       60650.00          0.3911          0.5048 
       60700.00          0.3810          0.4545 
       60750.00          0.3743          0.4501 
       60800.00          0.3757          0.4549 
       60850.00          0.3948          0.4809 
       60900.00          0.3965          0.4305 
       60950.00          0.4273          0.4002 
       61000.00          0.4931          0.3109 
       61050.00          0.3990          0.4013 
       61100.00          0.4282          0.3755 
       61150.00          0.4123          0.3009 
       61200.00          0.4016          0.3202 
       61250.00          0.4022          0.3360 
       61300.00          0.3580          0.3861 
       61350.00          0.3147          0.4832 
       61400.00          0.3014          0.4757 
       61450.00          0.3572          0.5376 
       61500.00          0.4300          0.6261 
       61550.00          0.3825          0.5495 
       61600.00          0.4594          0.5546 
       61650.00          0.4571          0.5904 
       61700.00          0.4510          0.5974 
       61750.00          0.4079          0.4858 
       61800.00          0.4321          0.4253 
       61850.00          0.4103          0.4684 
       61900.00          0.3877          0.5473 
       61950.00          0.4521          0.5680 
       62000.00          0.4845          0.6639 
       62050.00          0.4458          0.6000 
       62100.00          0.4224          0.5388 
       62150.00          0.3788          0.5519 
       62200.00          0.3729          0.5114 
       62250.00          0.4407          0.4980 
       62300.00          0.4424          0.5833 
       62350.00          0.4399          0.5408 
       62400.00          0.4245          0.5583 
       62450.00          0.4169          0.5063 
       62500.00          0.3887          0.5349 
       62550.00          0.4062          0.6065 
       62600.00          0.3675          0.5831 
       62650.00          0.4252          0.6432 
       62700.00          0.3766          0.4439 
       62750.00          0.4212          0.5146 
       62800.00          0.4015          0.4987 
       62850.00          0.4371          0.4499 
       62900.00          0.4129          0.4522 
       62950.00          0.3691          0.5609 
       63000.00          0.4448          0.6100 
       63050.00          0.5288          0.6918 
       63100.00          0.4845          0.6098 
       63150.00          0.4593          0.6733 
       63200.00          0.5356          0.7784 
       63250.00          0.4336          0.6423 
       63300.00          0.4134          0.6463 
       63350.00          0.4525          0.6664 
       63400.00          0.4397          0.6104 
       63450.00          0.4455          0.6383 
       63500.00          0.4174          0.6561 
       63550.00          0.4796          0.7181 
       63600.00          0.4539          0.6592 
       63650.00          0.4967          0.6706 
       63700.00          0.5222          0.6687 
       63750.00          0.4664          0.6576 
       63800.00          0.4526          0.6604 
       63850.00          0.4453          0.6334 
       63900.00          0.4429          0.6271 
       63950.00          0.4911          0.6820 
       64000.00          0.4890          0.6656 
       64050.00          0.4199          0.6467 
       64100.00          0.3796          0.5574 
       64150.00          0.4684          0.6406 
       64200.00          0.4132          0.5672 
       64250.00          0.4064          0.5876 
       64300.00          0.4074          0.5750 
       64350.00          0.4226          0.6034 
       64400.00          0.4107          0.6191 
       64450.00          0.4067          0.4954 
       64500.00          0.3852          0.4968 
       64550.00          0.4013          0.4796 
       64600.00          0.3783          0.4639 
       64650.00          0.4020          0.4881 
       64700.00          0.4269          0.5816 
       64750.00          0.4293          0.6256 
       64800.00          0.4200          0.6068 
       64850.00          0.4587          0.6024 
       64900.00          0.4181          0.5629 
       64950.00          0.4925          0.6402 
       65000.00          0.5042          0.6540 
       65050.00          0.4690          0.5952 
       65100.00          0.4007          0.5677 
       65150.00          0.3936          0.5465 
       65200.00          0.4165          0.5557 
       65250.00          0.3692          0.5271 
       65300.00          0.3694          0.5679 
       65350.00          0.3783          0.6006 
       65400.00          0.3580          0.6212 
       65450.00          0.4016          0.6390 
       65500.00          0.4003          0.5731 
       65550.00          0.3845          0.5935 
       65600.00          0.4219          0.6609 
       65650.00          0.4264          0.6370 
       65700.00          0.4418          0.5916 
       65750.00          0.3754          0.4675 
       65800.00          0.3532          0.4401 
       65850.00          0.3873          0.3789 
       65900.00          0.4446          0.4789 
       65950.00          0.4487          0.5031 
       66000.00          0.4100          0.4564 
       66050.00          0.4059          0.4884 
       66100.00          0.4006          0.4983 
       66150.00          0.3971          0.5058 
       66200.00          0.3624          0.4758 
       66250.00          0.3774          0.4935 
       66300.00          0.4261          0.5172 
       66350.00          0.4479          0.5485 
       66400.00          0.3932          0.5601 
       66450.00          0.3514          0.5268 
       66500.00          0.3170          0.5032 
       66550.00          0.3445          0.5308 
       66600.00          0.3632          0.5224 
       66650.00          0.3509          0.4966 
       66700.00          0.3853          0.5057 
       66750.00          0.4026          0.5182 
       66800.00          0.4270          0.5053 
       66850.00          0.4201          0.5622 
       66900.00          0.4526          0.6379 
       66950.00          0.4081          0.5666 
       67000.00          0.4082          0.5899 
       67050.00          0.4110          0.5813 
       67100.00          0.3786          0.4768 
       67150.00          0.4283          0.4239 
       67200.00          0.3700          0.4310 
       67250.00          0.3716          0.4025 
       67300.00          0.3281          0.4205 
       67350.00          0.3851          0.3816 
       67400.00          0.4151          0.3763 
       67450.00          0.3969          0.3582 
       67500.00          0.3571          0.3781 
       67550.00          0.3309          0.4055 
       67600.00          0.3246          0.4200 
       67650.00          0.3251          0.4643 
       67700.00          0.3160          0.4308 
       67750.00          0.3384          0.4948 
       67800.00          0.3118          0.4973 
       67850.00          0.3706          0.4587 
       67900.00          0.3650          0.3756 
       67950.00          0.3578          0.3946 
       68000.00          0.3117          0.5302 
       68050.00          0.3356          0.5168 
       68100.00          0.3611          0.4715 
       68150.00          0.3768          0.4253 
       68200.00          0.3690          0.4608 
       68250.00          0.3965          0.5301 
       68300.00          0.3681          0.4946 
       68350.00          0.3425          0.4979 
       68400.00          0.3763          0.5386 
       68450.00          0.2624          0.5058 
       68500.00          0.2433          0.5170 
       68550.00          0.2769          0.4645 
       68600.00          0.2570          0.4816 
       68650.00          0.2657          0.4469 
       68700.00          0.3220          0.4254 
       68750.00          0.3350          0.3573 
       68800.00          0.3411          0.4242 
       68850.00          0.3753          0.4628 
       68900.00          0.3570          0.4839 
       68950.00          0.3639          0.5170 
       69000.00          0.3871          0.4902 
       69050.00          0.3828          0.4969 
       69100.00          0.3804          0.5286 
       69150.00          0.3774          0.5340 
       69200.00          0.4203          0.5110 
       69250.00          0.4456          0.5722 
       69300.00          0.4540          0.5644 
       69350.00          0.4585          0.6015 
       69400.00          0.4559          0.6255 
       69450.00          0.4362          0.5965 
       69500.00          0.4328          0.6263 
       69550.00          0.4000          0.6068 
       69600.00          0.4403          0.6082 
       69650.00          0.4280          0.6364 
       69700.00          0.4549          0.6757 
       69750.00          0.4226          0.6325 
       69800.00          0.4091          0.6074 
       69850.00          0.3519          0.5522 
       69900.00          0.4075          0.5923 
       69950.00          0.4221          0.5539 
       70000.00          0.4275          0.5423 
       70050.00          0.4675          0.5888 
       70100.00          0.4542          0.6290 
       70150.00          0.4692          0.6473 
       70200.00          0.4858          0.6722 
       70250.00          0.4815          0.6845 
       70300.00          0.5178          0.7078 
       70350.00          0.4892          0.6738 
       70400.00          0.5107          0.7292 
       70450.00          0.4588          0.6644 
       70500.00          0.4927          0.6739 
       70550.00          0.5076          0.6581 
       70600.00          0.5093          0.6891 
       70650.00          0.4964          0.7044 
       70700.00          0.4276          0.6534 
       70750.00          0.4046          0.6481 
       70800.00          0.3678          0.5850 
       70850.00          0.4174          0.5976 
       70900.00          0.4212          0.5949 
       70950.00          0.4518          0.5369 
       71000.00          0.4132          0.4848 
       71050.00          0.4008          0.4441 
       71100.00          0.3697          0.4376 
       71150.00          0.3638          0.4267 
       71200.00          0.3746          0.3725 
       71250.00          0.3325          0.4140 
       71300.00          0.3738          0.3844 
       71350.00          0.4318          0.4480 
       71400.00          0.3776          0.5083 
       71450.00          0.3575          0.5121 
       71500.00          0.3233          0.4973 
       71550.00          0.3039          0.5250 
       71600.00          0.3485          0.4583 
       71650.00          0.3591          0.4604 
       71700.00          0.3401          0.5091 
       71750.00          0.3581          0.4496 
       71800.00          0.4202          0.3890 
       71850.00          0.4175          0.3595 
       71900.00          0.4137          0.3423 
       71950.00          0.4406          0.3843 
       72000.00          0.4023          0.3714 
       72050.00          0.4196          0.2909 
       72100.00          0.3943          0.3488 
       72150.00          0.3554          0.4365 
       72200.00          0.3743          0.3896 
       72250.00          0.3888          0.3732 
       72300.00          0.3149          0.3460 
       72350.00          0.3371          0.3902 
       72400.00          0.3556          0.3899 
       72450.00          0.3241          0.4302 
       72500.00          0.2914          0.4443 
       72550.00          0.3406          0.3509 
       72600.00          0.3627          0.3371 
       72650.00          0.3754          0.3458 
       72700.00          0.3412          0.3899 
       72750.00          0.3679          0.3532 
       72800.00          0.3866          0.3652 
       72850.00          0.3480          0.3593 
       72900.00          0.3665          0.3657 
       72950.00          0.3468          0.4055 
       73000.00          0.3388          0.3465 
       73050.00          0.3453          0.3479 
       73100.00          0.3682          0.3335 
       73150.00          0.3765          0.3273 
       73200.00          0.3332          0.3383 
       73250.00          0.3418          0.3136 
       73300.00          0.3512          0.3545 
       73350.00          0.3550          0.3655 
       73400.00          0.3105          0.3780 
       73450.00          0.3264          0.4018 
       73500.00          0.3074          0.3976 
       73550.00          0.3071          0.4182 
       73600.00          0.3311          0.3778 
       73650.00          0.3287          0.3619 
       73700.00          0.3161          0.4075 
       73750.00          0.2929          0.3281 
       73800.00          0.3438          0.3060 
       73850.00          0.3682          0.3026 
       73900.00          0.3540          0.3023 
       73950.00          0.3879          0.2958 
       74000.00          0.3911          0.3131 
       74050.00          0.3944          0.3123 
       74100.00          0.3871          0.2932 
       74150.00          0.3710          0.2896 
       74200.00          0.3338          0.2681 
       74250.00          0.3052          0.3485 
       74300.00          0.2912          0.3855 
       74350.00          0.2990          0.3876 
       74400.00          0.3301          0.3989 
       74450.00          0.3352          0.3914 
       74500.00          0.3223          0.4161 
       74550.00          0.3192          0.3897 
       74600.00          0.3302          0.3817 
       74650.00          0.3425          0.3874 
       74700.00          0.3209          0.4508 
       74750.00          0.3304          0.3932 
       74800.00          0.3180          0.3998 
       74850.00          0.3330          0.3730 
       74900.00          0.3404          0.3728 
       74950.00          0.3192          0.4028 
       75000.00          0.2521          0.4213 
       75050.00          0.2808          0.3846 
       75100.00          0.2818          0.4154 
       75150.00          0.2771          0.3643 
       75200.00          0.2773          0.4282 
       75250.00          0.3168          0.4744 
       75300.00          0.3050          0.4719 
       75350.00          0.3167          0.4276 
       75400.00          0.2542          0.4086 
       75450.00          0.2701          0.4170 
       75500.00          0.2459          0.4140 
       75550.00          0.2785          0.3955 
       75600.00          0.2404          0.4130 
       75650.00          0.2615          0.4175 
       75700.00          0.3108          0.3868 
       75750.00          0.3145          0.4199 
       75800.00          0.3088          0.4524 
       75850.00          0.3482          0.3788 
       75900.00          0.3293          0.3567 
       75950.00          0.3171          0.3881 
       76000.00          0.3121          0.4209 
       76050.00          0.2971          0.4329 
       76100.00          0.3538          0.4521 
       76150.00          0.3828          0.5344 
       76200.00          0.4051          0.5375 
       76250.00          0.3907          0.5545 
       76300.00          0.4013          0.6137 
       76350.00          0.3714          0.6068 
       76400.00          0.3921          0.6092 
       76450.00          0.3021          0.5297 
       76500.00          0.4080          0.5375 
       76550.00          0.3910          0.4428 
       76600.00          0.3806          0.3935 
       76650.00          0.4266          0.4616 
       76700.00          0.3945          0.5403 
       76750.00          0.4134          0.5384 
       76800.00          0.4113          0.4876 
       76850.00          0.3918          0.5638 
       76900.00          0.4250          0.5891 
       76950.00          0.3662          0.6107 
       77000.00          0.3122          0.5382 
       77050.00          0.3589          0.5768 
       77100.00          0.3953          0.6360 
       77150.00          0.4565          0.6223 
       77200.00          0.4154          0.6366 
       77250.00          0.4878          0.6558 
       77300.00          0.3992          0.5666 
       77350.00          0.4132          0.6006 
       77400.00          0.3884          0.5797 
       77450.00          0.3814          0.5712 
       77500.00          0.3700          0.5824 
       77550.00          0.3643          0.5647 
       77600.00          0.3031          0.5765 
       77650.00          0.3575          0.5169 
       77700.00          0.3421          0.5212 
       77750.00          0.3942          0.4832 
       77800.00          0.4090          0.5145 
       77850.00          0.4474          0.6157 
       77900.00          0.4622          0.6219 
       77950.00          0.4257          0.5742 
       78000.00          0.4180          0.5912 
       78050.00          0.4095          0.4451 
       78100.00          0.3861          0.3888 
       78150.00          0.3866          0.3751 
       78200.00          0.3955          0.3723 
       78250.00          0.4331          0.3700 
       78300.00          0.4233          0.4434 
       78350.00          0.3905          0.4645 
       78400.00          0.3919          0.5067 
       78450.00          0.4259          0.5194 
       78500.00          0.3745          0.5646 
       78550.00          0.3793          0.6329 
       78600.00          0.4131          0.6428 
       78650.00          0.4056          0.6001 
       78700.00          0.4546          0.5806 
       78750.00          0.4451          0.5360 
       78800.00          0.4628          0.6546 
       78850.00          0.4488          0.6391 
       78900.00          0.4209          0.5728 
       78950.00          0.4449          0.5232 
       79000.00          0.4277          0.5570 
       79050.00          0.3981          0.5760 
       79100.00          0.4580          0.5505 
       79150.00          0.4420          0.5565 
       79200.00          0.3637          0.5796 
       79250.00          0.3632          0.5887 
       79300.00          0.4014          0.5409 
       79350.00          0.4102          0.5378 
       79400.00          0.4076          0.5533 
       79450.00          0.4160          0.5189 
       79500.00          0.4126          0.5107 
       79550.00          0.3761          0.4811 
       79600.00          0.3809          0.4056 
       79650.00          0.3878          0.3934 
       79700.00          0.3654          0.4290 
       79750.00          0.3880          0.4572 
       79800.00          0.4068          0.3695 
       79850.00          0.4026          0.3862 
       79900.00          0.4057          0.4032 
       79950.00          0.4163          0.4117 
       80000.00          0.4110          0.4180 
       80050.00          0.3918          0.3685 
       80100.00          0.3696          0.3714 
       80150.00          0.3529          0.3808 
       80200.00          0.3422          0.3962 
       80250.00          0.3610          0.3181 
       80300.00          0.2780          0.3626 
       80350.00          0.3142          0.3984 
       80400.00          0.3480          0.3385 
       80450.00          0.3696          0.4035 
       80500.00          0.4206          0.3512 
       80550.00          0.4526          0.3348 
       80600.00          0.4069          0.3672 
       80650.00          0.4007          0.4342 
       80700.00          0.4185          0.4204 
       80750.00          0.3925          0.4523 
       80800.00          0.3755          0.4700 
       80850.00          0.3922          0.4620 
       80900.00          0.3852          0.4336 
       80950.00          0.4137          0.4145 
       81000.00          0.4191          0.3471 
       81050.00          0.4559          0.3365 
       81100.00          0.4727          0.2837 
       81150.00          0.4715          0.2887 
       81200.00          0.4809          0.3045 
       81250.00          0.4514          0.3206 
       81300.00          0.4754          0.2979 
       81350.00          0.4179          0.3936 
       81400.00          0.4291          0.3897 
       81450.00          0.4000          0.4586 
       81500.00          0.4369          0.4593 
       81550.00          0.4200          0.4479 
       81600.00          0.4149          0.3860 
       81650.00          0.4191          0.3672 
