#          Step          Temp (K)   KinE (kCal/mol)   PotE (kCal/mol)   WalE (kCal/mol)   TotE (kCal/mol)
        2150.00          245.9607           43.2565          -30.5238            0.0000           12.7327
        2200.00          237.6954           41.8029          -30.8626            0.0000           10.9404
        2250.00          239.3841           42.0999          -29.2182            0.0000           12.8817
        2300.00          218.3802           38.4060          -30.2749            0.0000            8.1311
        2350.00          262.5941           46.1818          -31.1140            0.0000           15.0678
        2400.00          234.4715           41.2359          -30.2565            0.0000           10.9795
        2450.00          236.3351           41.5637          -31.5532            0.0000           10.0105
        2500.00          271.1475           47.6860          -31.6613            0.0000           16.0248
        2550.00          244.2256           42.9514          -29.2193            0.0000           13.7320
        2600.00          289.8939           50.9829          -29.2138            0.0000           21.7691
        2650.00          263.3538           46.3154          -28.9739            0.0000           17.3415
        2700.00          291.4840           51.2626          -30.4545            0.0000           20.8081
        2750.00          304.0672           53.4756          -30.0070            0.0000           23.4685
        2800.00          259.8288           45.6955          -31.2357            0.0000           14.4598
        2850.00          241.2298           42.4245          -30.5793            0.0000           11.8452
        2900.00          283.2762           49.8191          -30.5689            0.0000           19.2502
        2950.00          267.0248           46.9610          -28.6160            0.0000           18.3450
        3000.00          288.6789           50.7693          -28.5841            0.0000           22.1852
        3050.00          244.1916           42.9454          -28.4315            0.0000           14.5139
        3100.00          251.1269           44.1651          -30.7122            0.0000           13.4529
        3150.00          307.5748           54.0924          -31.5099            0.0000           22.5825
        3200.00          223.8093           39.3608          -32.1243            0.0000            7.2365
        3250.00          257.9465           45.3644          -31.3007            0.0000           14.0637
        3300.00          220.1620           38.7193          -32.0691            0.0000            6.6503
        3350.00          260.6197           45.8345          -31.8393            0.0000           13.9952
        3400.00          234.2366           41.1946          -30.9143            0.0000           10.2803
        3450.00          285.4433           50.2002          -29.6186            0.0000           20.5816
        3500.00          271.8491           47.8094          -30.7748            0.0000           17.0346
        3550.00          236.5609           41.6034          -32.0665            0.0000            9.5368
        3600.00          217.9758           38.3349          -29.7324            0.0000            8.6025
        3650.00          260.5848           45.8284          -28.0529            0.0000           17.7755
        3700.00          198.2965           34.8739          -30.2962            0.0000            4.5777
        3750.00          233.2209           41.0160          -32.1534            0.0000            8.8626
        3800.00          225.4248           39.6449          -26.2938            0.0000           13.3511
        3850.00          262.4330           46.1534          -29.9857            0.0000           16.1677
        3900.00          241.3819           42.4512          -30.8659            0.0000           11.5854
        3950.00          246.9639           43.4329          -31.6662            0.0000           11.7667
        4000.00          223.4991           39.3062          -31.4017            0.0000            7.9046
        4050.00          270.2892           47.5351          -31.3186            0.0000           16.2166
        4100.00          251.3876           44.2109          -29.7655            0.0000           14.4454
        4150.00          219.2930           38.5665          -31.0100            0.0000            7.5565
        4200.00          280.6703           49.3608          -30.1381            0.0000           19.2227
        4250.00          250.6119           44.0745          -29.5527            0.0000           14.5218
        4300.00          271.9743           47.8315          -28.8098            0.0000           19.0217
        4350.00          322.8204           56.7736          -30.0443            0.0000           26.7293
        4400.00          269.0743           47.3214          -29.5039            0.0000           17.8176
        4450.00          270.3350           47.5432          -29.2585            0.0000           18.2846
        4500.00          294.2227           51.7442          -27.4230            0.0000           24.3212
        4550.00          249.4780           43.8751          -28.9952            0.0000           14.8799
        4600.00          334.6390           58.8522          -29.9495            0.0000           28.9026
        4650.00          297.7184           52.3590          -29.6468            0.0000           22.7123
        4700.00          271.1307           47.6831          -31.2160            0.0000           16.4671
        4750.00          256.9714           45.1929          -29.3396            0.0000           15.8534
        4800.00          220.6495           38.8051          -31.0492            0.0000            7.7559
        4850.00          276.2737           48.5876          -28.3827            0.0000           20.2049
        4900.00          309.8711           54.4963          -31.6705            0.0000           22.8258
        4950.00          274.0355           48.1939          -30.3370            0.0000           17.8569
        5000.00          244.0580           42.9219          -32.3087            0.0000           10.6131
        5050.00          194.7442           34.2492          -31.3380            0.0000            2.9112
        5100.00          218.2751           38.3875          -29.3166            0.0000            9.0709
        5150.00          237.6484           41.7946          -30.9810            0.0000           10.8137
        5200.00          247.9447           43.6054          -31.0315            0.0000           12.5740
        5250.00          380.5376           66.9242          -27.4579            0.0000           39.4664
        5300.00          240.8597           42.3594          -30.5765            0.0000           11.7829
        5350.00          234.8477           41.3021          -30.6760            0.0000           10.6261
        5400.00          270.7104           47.6092          -32.1426            0.0000           15.4666
        5450.00          271.0861           47.6753          -31.0833            0.0000           16.5920
        5500.00          270.0102           47.4860          -30.9631            0.0000           16.5229
        5550.00          284.8253           50.0915          -30.0967            0.0000           19.9949
        5600.00          239.9082           42.1921          -30.2407            0.0000           11.9514
        5650.00          283.8849           49.9261          -30.3079            0.0000           19.6182
        5700.00          259.6137           45.6576          -31.0185            0.0000           14.6391
        5750.00          216.4850           38.0727          -30.8450            0.0000            7.2276
        5800.00          244.4171           42.9850          -30.6962            0.0000           12.2888
        5850.00          264.7460           46.5602          -30.7467            0.0000           15.8136
        5900.00          315.1964           55.4328          -31.2948            0.0000           24.1380
        5950.00          246.0272           43.2682          -28.2895            0.0000           14.9787
        6000.00          284.2323           49.9872          -31.3658            0.0000           18.6215
        6050.00          239.7071           42.1567          -28.9674            0.0000           13.1893
        6100.00          211.1593           37.1361          -31.5204            0.0000            5.6157
        6150.00          214.8223           37.7803          -31.4189            0.0000            6.3613
        6200.00          253.2340           44.5357          -30.5396            0.0000           13.9961
        6250.00          245.6086           43.1946          -31.8584            0.0000           11.3362
        6300.00          186.4592           32.7921          -29.5149            0.0000            3.2772
        6350.00          278.9525           49.0587          -30.8548            0.0000           18.2039
        6400.00          279.0572           49.0771          -29.4030            0.0000           19.6741
        6450.00          216.3776           38.0538          -30.5640            0.0000            7.4898
        6500.00          255.1647           44.8752          -30.9735            0.0000           13.9017
        6550.00          204.0154           35.8797          -28.7465            0.0000            7.1332
        6600.00          246.9841           43.4365          -30.3564            0.0000           13.0801
        6650.00          217.7812           38.3007          -31.6343            0.0000            6.6664
        6700.00          276.7229           48.6666          -29.3600            0.0000           19.3066
        6750.00          273.6082           48.1188          -29.6751            0.0000           18.4437
        6800.00          242.3019           42.6130          -31.8999            0.0000           10.7132
        6850.00          315.6867           55.5190          -32.8914            0.0000           22.6276
        6900.00          206.8926           36.3857          -30.9367            0.0000            5.4490
        6950.00          249.7057           43.9151          -31.2704            0.0000           12.6448
        7000.00          221.9901           39.0409          -31.2600            0.0000            7.7808
        7050.00          204.9668           36.0470          -31.3604            0.0000            4.6866
        7100.00          255.5907           44.9501          -30.7256            0.0000           14.2245
        7150.00          227.3658           39.9863          -32.0156            0.0000            7.9707
        7200.00          277.0078           48.7167          -30.9586            0.0000           17.7581
        7250.00          227.1605           39.9502          -28.4233            0.0000           11.5269
        7300.00          236.0020           41.5051          -29.3380            0.0000           12.1671
        7350.00          290.3139           51.0568          -31.3548            0.0000           19.7020
        7400.00          248.3070           43.6691          -30.4493            0.0000           13.2198
        7450.00          295.8949           52.0383          -32.1800            0.0000           19.8583
        7500.00          252.5766           44.4200          -31.7910            0.0000           12.6290
        7550.00          266.3113           46.8355          -31.1498            0.0000           15.6858
        7600.00          252.7819           44.4561          -30.9878            0.0000           13.4683
        7650.00          264.3513           46.4908          -26.3246            0.0000           20.1662
        7700.00          284.7372           50.0760          -30.9380            0.0000           19.1380
        7750.00          236.2961           41.5568          -31.4439            0.0000           10.1129
        7800.00          259.5817           45.6520          -29.8624            0.0000           15.7896
        7850.00          313.9826           55.2194          -25.7997            0.0000           29.4197
        7900.00          225.4602           39.6511          -30.1474            0.0000            9.5038
        7950.00          241.8072           42.5260          -31.1963            0.0000           11.3298
        8000.00          241.0350           42.3902          -31.4216            0.0000           10.9686
        8050.00          222.7619           39.1766          -30.3764            0.0000            8.8002
        8100.00          261.1213           45.9228          -31.1975            0.0000           14.7253
        8150.00          233.6199           41.0862          -29.4067            0.0000           11.6795
        8200.00          248.2637           43.6615          -30.0969            0.0000           13.5647
        8250.00          307.4087           54.0632          -32.8005            0.0000           21.2627
        8300.00          238.3888           41.9248          -31.6742            0.0000           10.2506
        8350.00          221.4288           38.9421          -32.3029            0.0000            6.6392
        8400.00          181.8738           31.9857          -32.1049            0.0000           -0.1192
        8450.00          226.2316           39.7868          -33.1382            0.0000            6.6486
        8500.00          224.3928           39.4634          -29.6221            0.0000            9.8413
        8550.00          249.5587           43.8893          -31.1925            0.0000           12.6968
        8600.00          192.8807           33.9215          -30.9809            0.0000            2.9406
        8650.00          230.4208           40.5235          -28.1778            0.0000           12.3458
        8700.00          323.9257           56.9680          -28.8552            0.0000           28.1128
        8750.00          245.9750           43.2590          -31.9498            0.0000           11.3092
        8800.00          275.2198           48.4022          -30.0734            0.0000           18.3288
        8850.00          292.5877           51.4567          -30.0908            0.0000           21.3659
        8900.00          236.8160           41.6482          -28.0775            0.0000           13.5707
        8950.00          354.0685           62.2692          -28.1202            0.0000           34.1490
        9000.00          227.8092           40.0643          -30.6392            0.0000            9.4251
        9050.00          276.2916           48.5907          -30.3035            0.0000           18.2872
        9100.00          179.7365           31.6098          -30.6678            0.0000            0.9420
        9150.00          251.4560           44.2230          -31.2957            0.0000           12.9272
        9200.00          235.7860           41.4671          -31.3049            0.0000           10.1622
        9250.00          266.2839           46.8307          -29.4861            0.0000           17.3446
        9300.00          262.0771           46.0909          -27.5026            0.0000           18.5882
        9350.00          255.5405           44.9413          -30.6588            0.0000           14.2825
        9400.00          232.0504           40.8101          -29.2042            0.0000           11.6059
        9450.00          277.8166           48.8589          -31.2875            0.0000           17.5715
        9500.00          261.8950           46.0588          -32.0298            0.0000           14.0290
        9550.00          243.1308           42.7588          -27.9851            0.0000           14.7738
        9600.00          350.4078           61.6254          -31.3390            0.0000           30.2863
        9650.00          235.2476           41.3724          -31.8195            0.0000            9.5529
        9700.00          370.2890           65.1218          -30.6624            0.0000           34.4594
        9750.00          242.2963           42.6121          -32.2745            0.0000           10.3375
        9800.00          324.2833           57.0309          -33.4082            0.0000           23.6227
        9850.00          367.6858           64.6640          -30.5096            0.0000           34.1544
        9900.00          243.5046           42.8246          -31.2660            0.0000           11.5585
        9950.00          255.4755           44.9299          -31.2415            0.0000           13.6883
       10000.00          243.6603           42.8519          -30.4391            0.0000           12.4128
       10050.00          198.2156           34.8597          -32.1415            0.0000            2.7182
       10100.00          240.6007           42.3139          -31.8798            0.0000           10.4341
       10150.00          227.6108           40.0294          -32.6454            0.0000            7.3840
       10200.00          211.3379           37.1675          -33.8228            0.0000            3.3447
       10250.00          298.0060           52.4096          -31.0226            0.0000           21.3870
       10300.00          238.7022           41.9800          -30.1717            0.0000           11.8083
       10350.00          267.0271           46.9614          -28.4187            0.0000           18.5427
       10400.00          255.4135           44.9189          -31.7760            0.0000           13.1430
       10450.00          253.5860           44.5976          -31.4984            0.0000           13.0992
       10500.00          263.6355           46.3649          -31.2833            0.0000           15.0816
       10550.00          257.7387           45.3279          -31.7420            0.0000           13.5859
       10600.00          298.2025           52.4441          -28.3674            0.0000           24.0768
       10650.00          240.3337           42.2669          -26.7248            0.0000           15.5420
       10700.00          401.4063           70.5943          -29.1469            0.0000           41.4474
       10750.00          287.7701           50.6094          -31.1478            0.0000           19.4616
       10800.00          260.1603           45.7538          -31.4052            0.0000           14.3486
       10850.00          221.8491           39.0161          -29.2729            0.0000            9.7431
       10900.00          250.3703           44.0320          -29.8409            0.0000           14.1911
       10950.00          292.8379           51.5007          -32.1026            0.0000           19.3981
       11000.00          285.0207           50.1259          -32.9014            0.0000           17.2245
       11050.00          247.8163           43.5828          -30.9581            0.0000           12.6247
       11100.00          243.5478           42.8322          -31.6689            0.0000           11.1633
       11150.00          318.6522           56.0406          -29.4893            0.0000           26.5513
       11200.00          304.0824           53.4782          -31.4329            0.0000           22.0453
       11250.00          271.4182           47.7337          -30.2540            0.0000           17.4796
       11300.00          292.1794           51.3849          -32.8589            0.0000           18.5260
       11350.00          299.7918           52.7237          -29.3997            0.0000           23.3239
       11400.00          285.8423           50.2704          -31.5287            0.0000           18.7417
       11450.00          266.0096           46.7825          -30.0957            0.0000           16.6868
       11500.00          245.1757           43.1185          -32.8329            0.0000           10.2855
       11550.00          286.3616           50.3617          -30.7156            0.0000           19.6462
       11600.00          238.0678           41.8684          -30.1262            0.0000           11.7422
       11650.00          280.6666           49.3601          -29.2428            0.0000           20.1173
       11700.00          285.4476           50.2010          -28.9783            0.0000           21.2227
       11750.00          296.8046           52.1983          -23.3119            0.0000           28.8864
       11800.00          349.7219           61.5047          -26.8056            0.0000           34.6992
       11850.00          258.6302           45.4847          -26.3260            0.0000           19.1586
       11900.00          229.4502           40.3528          -28.1722            0.0000           12.1806
       11950.00          278.5881           48.9946          -29.6576            0.0000           19.3370
       12000.00          243.3336           42.7945          -26.3966            0.0000           16.3979
       12050.00          277.0026           48.7158          -29.2121            0.0000           19.5036
       12100.00          270.5380           47.5789          -25.3980            0.0000           22.1809
       12150.00          340.0699           59.8073          -25.9457            0.0000           33.8615
       12200.00          327.6699           57.6265          -29.7160            0.0000           27.9105
       12250.00          371.6818           65.3668          -28.2076            0.0000           37.1592
       12300.00          301.3830           53.0035          -30.5982            0.0000           22.4053
       12350.00          299.8507           52.7340          -25.0997            0.0000           27.6343
       12400.00          329.5264           57.9530          -29.4050            0.0000           28.5480
       12450.00          371.7351           65.3761          -32.4304            0.0000           32.9457
       12500.00          224.8501           39.5438          -30.2314            0.0000            9.3125
       12550.00          323.3531           56.8673          -30.8415            0.0000           26.0258
       12600.00          260.1222           45.7471          -30.5290            0.0000           15.2181
       12650.00          245.9622           43.2568          -31.3847            0.0000           11.8721
       12700.00          246.5792           43.3653          -31.1890            0.0000           12.1763
       12750.00          322.4641           56.7110          -28.5198            0.0000           28.1912
       12800.00          257.9748           45.3694          -31.0996            0.0000           14.2698
       12850.00          299.0266           52.5891          -29.9318            0.0000           22.6573
       12900.00          267.2907           47.0078          -29.9576            0.0000           17.0502
       12950.00          333.0703           58.5763          -28.0443            0.0000           30.5320
       13000.00          368.9722           64.8903          -24.2624            0.0000           40.6279
       13050.00          336.8925           59.2485          -21.9452            0.0000           37.3033
       13100.00          305.2600           53.6853          -25.2027            0.0000           28.4826
       13150.00          348.8852           61.3576          -30.3995            0.0000           30.9581
       13200.00          239.5079           42.1217          -30.3505            0.0000           11.7712
       13250.00          290.3385           51.0611          -31.1292            0.0000           19.9319
       13300.00          206.9662           36.3986          -28.8850            0.0000            7.5136
       13350.00          235.6992           41.4518          -32.0385            0.0000            9.4134
       13400.00          365.6741           64.3102          -29.9682            0.0000           34.3420
       13450.00          326.4298           57.4084          -30.5603            0.0000           26.8482
       13500.00          333.0133           58.5662          -29.0216            0.0000           29.5446
       13550.00          302.6686           53.2296          -27.1798            0.0000           26.0498
       13600.00          277.7303           48.8438          -29.8995            0.0000           18.9442
       13650.00          294.6901           51.8264          -25.8902            0.0000           25.9362
       13700.00          275.4607           48.4446          -26.8568            0.0000           21.5878
       13750.00          322.1671           56.6588          -30.9780            0.0000           25.6808
       13800.00          341.5888           60.0744          -30.9631            0.0000           29.1113
       13850.00          244.6562           43.0271          -29.4740            0.0000           13.5531
       13900.00          290.8619           51.1532          -30.2674            0.0000           20.8858
       13950.00          299.4822           52.6692          -31.7138            0.0000           20.9554
       14000.00          294.3547           51.7674          -30.8545            0.0000           20.9129
       14050.00          247.8393           43.5869          -30.5230            0.0000           13.0639
       14100.00          259.1088           45.5688          -29.2870            0.0000           16.2819
       14150.00          291.7162           51.3034          -31.5362            0.0000           19.7672
       14200.00          303.5719           53.3885          -25.4528            0.0000           27.9356
       14250.00          304.7376           53.5935          -29.5002            0.0000           24.0933
       14300.00          261.5442           45.9971          -29.8726            0.0000           16.1246
       14350.00          335.1407           58.9404          -32.0680            0.0000           26.8724
       14400.00          216.1910           38.0210          -32.2849            0.0000            5.7361
       14450.00          246.6766           43.3824          -29.8338            0.0000           13.5486
       14500.00          296.9666           52.2268          -27.2197            0.0000           25.0071
       14550.00          304.4775           53.5477          -27.4575            0.0000           26.0902
       14600.00          290.8784           51.1561          -26.1626            0.0000           24.9934
       14650.00          286.4238           50.3727          -26.2419            0.0000           24.1308
       14700.00          197.9227           34.8082          -24.9176            0.0000            9.8906
       14750.00          337.2902           59.3184          -25.9878            0.0000           33.3306
       14800.00          320.3198           56.3339          -23.2636            0.0000           33.0702
       14850.00          330.9469           58.2028          -20.0598            0.0000           38.1430
       14900.00          332.6877           58.5090          -25.9411            0.0000           32.5679
       14950.00          272.2861           47.8863          -25.5648            0.0000           22.3215
       15000.00          259.1663           45.5789          -25.8671            0.0000           19.7118
       15050.00          355.9391           62.5981          -26.4227            0.0000           36.1754
       15100.00          297.0742           52.2457          -26.3390            0.0000           25.9067
       15150.00          329.8755           58.0144          -25.8901            0.0000           32.1243
       15200.00          251.8577           44.2936          -25.4041            0.0000           18.8896
       15250.00          253.8540           44.6447          -27.0026            0.0000           17.6420
       15300.00          264.1903           46.4625          -25.2598            0.0000           21.2027
       15350.00          262.2386           46.1193          -27.4179            0.0000           18.7013
       15400.00          265.3454           46.6657          -26.0265            0.0000           20.6392
       15450.00          365.5272           64.2844          -26.8270            0.0000           37.4574
       15500.00          293.6973           51.6518          -24.4747            0.0000           27.1771
       15550.00          240.2231           42.2474          -23.4342            0.0000           18.8133
       15600.00          297.7046           52.3566          -25.4543            0.0000           26.9022
       15650.00          349.9138           61.5385          -21.6010            0.0000           39.9375
       15700.00          383.8065           67.4991          -25.4446            0.0000           42.0545
       15750.00          314.5500           55.3191          -25.5981            0.0000           29.7210
       15800.00          274.2356           48.2291          -25.8151            0.0000           22.4140
       15850.00          384.5053           67.6220          -21.5782            0.0000           46.0438
       15900.00          274.1451           48.2132          -26.5133            0.0000           21.7000
       15950.00          311.1727           54.7252          -25.7142            0.0000           29.0110
       16000.00          308.2917           54.2185          -24.5344            0.0000           29.6841
       16050.00          260.5759           45.8268          -20.9897            0.0000           24.8372
       16100.00          274.6623           48.3042          -18.7792            0.0000           29.5250
       16150.00          348.6619           61.3183          -27.9906            0.0000           33.3277
       16200.00          406.8213           71.5467          -26.5253            0.0000           45.0213
       16250.00          328.8214           57.8290          -23.2048            0.0000           34.6242
       16300.00          339.4899           59.7053          -23.5884            0.0000           36.1169
       16350.00          313.1803           55.0782          -25.4584            0.0000           29.6199
       16400.00          299.2033           52.6202          -26.0491            0.0000           26.5711
       16450.00          265.4386           46.6820          -26.4551            0.0000           20.2269
       16500.00          321.1407           56.4782          -24.3518            0.0000           32.1264
       16550.00          306.8593           53.9666          -25.1838            0.0000           28.7828
       16600.00          306.6432           53.9286          -26.7758            0.0000           27.1528
       16650.00          235.8134           41.4719          -21.8859            0.0000           19.5860
       16700.00          240.6373           42.3203          -26.6502            0.0000           15.6701
       16750.00          272.7339           47.9651          -28.0430            0.0000           19.9221
       16800.00          277.3715           48.7807          -26.1196            0.0000           22.6611
       16850.00          384.2262           67.5729          -24.4028            0.0000           43.1701
       16900.00          384.8726           67.6866          -20.6900            0.0000           46.9966
       16950.00          364.7011           64.1391          -24.3140            0.0000           39.8251
       17000.00          409.6875           72.0507          -25.5316            0.0000           46.5192
       17050.00          306.0832           53.8301          -26.8313            0.0000           26.9988
       17100.00          378.0198           66.4814          -24.6695            0.0000           41.8120
       17150.00          309.8670           54.4956          -23.5414            0.0000           30.9542
       17200.00          327.8955           57.6662          -23.0259            0.0000           34.6403
       17250.00          353.3351           62.1402          -25.1768            0.0000           36.9634
       17300.00          321.0740           56.4665          -25.8945            0.0000           30.5720
       17350.00          360.0629           63.3234          -23.9767            0.0000           39.3467
       17400.00          236.9510           41.6720          -24.9004            0.0000           16.7716
       17450.00          237.8492           41.8300          -25.7597            0.0000           16.0702
       17500.00          300.3943           52.8296          -25.5387            0.0000           27.2909
       17550.00          268.0645           47.1439          -26.0548            0.0000           21.0890
       17600.00          221.2046           38.9027          -25.1602            0.0000           13.7426
       17650.00          303.9274           53.4510          -26.8123            0.0000           26.6387
       17700.00          284.0271           49.9511          -27.8905            0.0000           22.0606
       17750.00          225.3748           39.6361          -27.6592            0.0000           11.9769
       17800.00          224.5391           39.4891          -26.1580            0.0000           13.3311
       17850.00          307.4200           54.0652          -25.2364            0.0000           28.8288
       17900.00          296.1016           52.0747          -26.0401            0.0000           26.0346
       17950.00          253.7875           44.6330          -28.8406            0.0000           15.7924
       18000.00          295.9459           52.0473          -29.5473            0.0000           22.4999
       18050.00          320.9020           56.4363          -30.0553            0.0000           26.3810
       18100.00          251.8084           44.2849          -29.0925            0.0000           15.1924
       18150.00          285.9588           50.2909          -31.0393            0.0000           19.2516
       18200.00          256.7643           45.1565          -27.5026            0.0000           17.6539
       18250.00          355.4544           62.5129          -29.7410            0.0000           32.7719
       18300.00          297.0470           52.2409          -30.5237            0.0000           21.7172
       18350.00          283.1320           49.7937          -31.0030            0.0000           18.7908
       18400.00          282.4891           49.6807          -26.3688            0.0000           23.3119
       18450.00          332.2556           58.4330          -31.5073            0.0000           26.9257
       18500.00          284.2839           49.9963          -30.8245            0.0000           19.1718
       18550.00          276.0884           48.5550          -29.8511            0.0000           18.7039
       18600.00          285.2233           50.1615          -28.0793            0.0000           22.0822
       18650.00          240.1576           42.2359          -30.2912            0.0000           11.9447
       18700.00          246.3144           43.3187          -29.1596            0.0000           14.1591
       18750.00          257.3444           45.2585          -30.9618            0.0000           14.2967
       18800.00          297.9643           52.4023          -30.9345            0.0000           21.4678
       18850.00          195.7314           34.4228          -31.7724            0.0000            2.6504
       18900.00          306.9426           53.9812          -31.4635            0.0000           22.5177
       18950.00          268.2579           47.1779          -29.2126            0.0000           17.9652
       19000.00          328.2934           57.7362          -29.3045            0.0000           28.4317
       19050.00          247.3100           43.4938          -30.4324            0.0000           13.0614
       19100.00          229.4460           40.3521          -30.0495            0.0000           10.3026
       19150.00          239.7499           42.1642          -33.3565            0.0000            8.8077
       19200.00          234.0140           41.1555          -30.0847            0.0000           11.0708
       19250.00          343.4243           60.3972          -30.7044            0.0000           29.6928
       19300.00          238.0498           41.8652          -30.3070            0.0000           11.5582
       19350.00          263.9676           46.4233          -24.4143            0.0000           22.0091
       19400.00          264.4222           46.5033          -30.3876            0.0000           16.1157
       19450.00          246.4569           43.3438          -30.7597            0.0000           12.5841
       19500.00          258.5305           45.4671          -29.7125            0.0000           15.7546
       19550.00          249.8097           43.9334          -31.3701            0.0000           12.5633
       19600.00          294.2393           51.7472          -30.7395            0.0000           21.0076
       19650.00          269.0230           47.3124          -27.7530            0.0000           19.5594
       19700.00          352.6562           62.0208          -28.9080            0.0000           33.1128
       19750.00          343.1516           60.3492          -28.4285            0.0000           31.9207
       19800.00          227.1831           39.9541          -31.9117            0.0000            8.0424
       19850.00          189.3508           33.3007          -31.2065            0.0000            2.0942
       19900.00          258.7479           45.5054          -26.7860            0.0000           18.7194
       19950.00          310.0060           54.5200          -29.5358            0.0000           24.9842
       20000.00          271.0569           47.6701          -31.8140            0.0000           15.8562
       20050.00          292.0389           51.3602          -31.1788            0.0000           20.1813
       20100.00          240.4861           42.2937          -32.7130            0.0000            9.5807
       20150.00          297.2558           52.2776          -28.4665            0.0000           23.8111
       20200.00          338.6862           59.5639          -31.4958            0.0000           28.0681
       20250.00          330.5965           58.1412          -32.0163            0.0000           26.1249
       20300.00          258.5696           45.4740          -30.2286            0.0000           15.2454
       20350.00          262.7602           46.2110          -29.0496            0.0000           17.1614
       20400.00          316.1520           55.6009          -29.8425            0.0000           25.7584
       20450.00          263.3372           46.3125          -32.1651            0.0000           14.1473
       20500.00          299.3863           52.6523          -30.0673            0.0000           22.5850
       20550.00          353.7465           62.2125          -29.2093            0.0000           33.0032
       20600.00          281.7587           49.5522          -30.7136            0.0000           18.8387
       20650.00          331.8609           58.3636          -28.9933            0.0000           29.3702
       20700.00          324.7788           57.1181          -29.1929            0.0000           27.9251
       20750.00          181.3802           31.8989          -27.9409            0.0000            3.9580
       20800.00          236.0873           41.5201          -31.7502            0.0000            9.7699
       20850.00          306.8241           53.9604          -29.7320            0.0000           24.2284
       20900.00          285.7607           50.2560          -29.7389            0.0000           20.5171
       20950.00          302.9127           53.2725          -30.4833            0.0000           22.7892
       21000.00          283.4533           49.8502          -24.9604            0.0000           24.8898
       21050.00          389.3716           68.4778          -26.0549            0.0000           42.4229
       21100.00          279.8418           49.2151          -31.2523            0.0000           17.9628
       21150.00          242.6370           42.6720          -32.3160            0.0000           10.3560
       21200.00          278.0916           48.9073          -25.3675            0.0000           23.5398
