@    xaxis  label "t"
        7550.00          0.0681          0.4411 
        7600.00          0.0675          0.4414 
        7650.00          0.0484          0.4477 
        7700.00          0.0760          0.4435 
        7750.00          0.0874          0.4267 
        7800.00          0.0757          0.4485 
        7850.00          0.0986          0.4446 
        7900.00          0.0881          0.4257 
        7950.00          0.0680          0.4444 
        8000.00          0.0749          0.4357 
        8050.00          0.0602          0.4410 
        8100.00          0.0562          0.4505 
        8150.00          0.0628          0.4453 
        8200.00          0.0585          0.4442 
        8250.00          0.0524          0.4561 
        8300.00          0.0810          0.4514 
        8350.00          0.0807          0.4542 
        8400.00          0.0947          0.4447 
        8450.00          0.1323          0.4355 
        8500.00          0.1377          0.4266 
        8550.00          0.1213          0.4430 
        8600.00          0.1377          0.4168 
        8650.00          0.1066          0.4342 
        8700.00          0.0631          0.4377 
        8750.00          0.0476          0.4633 
        8800.00          0.0397          0.4563 
        8850.00          0.0720          0.4343 
        8900.00          0.1023          0.4397 
        8950.00          0.1209          0.4317 
        9000.00          0.0860          0.4528 
        9050.00          0.0390          0.4414 
        9100.00          0.0482          0.4435 
        9150.00          0.0509          0.4479 
        9200.00          0.0604          0.4357 
        9250.00          0.0844          0.4441 
        9300.00          0.0806          0.4394 
        9350.00          0.0501          0.4435 
        9400.00          0.0484          0.4476 
        9450.00          0.0582          0.4494 
        9500.00          0.0627          0.4453 
        9550.00          0.1211          0.4226 
        9600.00          0.0594          0.4480 
        9650.00          0.0642          0.4361 
        9700.00          0.0781          0.4455 
        9750.00          0.0649          0.4445 
        9800.00          0.0986          0.4429 
        9850.00          0.0726          0.4315 
        9900.00          0.0696          0.4370 
        9950.00          0.0373          0.4537 
       10000.00          0.0507          0.4542 
       10050.00          0.0458          0.4493 
       10100.00          0.0734          0.4559 
       10150.00          0.0475          0.4588 
       10200.00          0.0911          0.4391 
       10250.00          0.0467          0.4420 
       10300.00          0.0527          0.4542 
       10350.00          0.0407          0.4572 
       10400.00          0.0538          0.4606 
       10450.00          0.0473          0.4407 
       10500.00          0.0672          0.4489 
       10550.00          0.0505          0.4429 
       10600.00          0.1074          0.4355 
       10650.00          0.1215          0.4313 
       10700.00          0.0771          0.4406 
       10750.00          0.0633          0.4475 
       10800.00          0.0982          0.4466 
       10850.00          0.0709          0.4504 
       10900.00          0.0678          0.4372 
       10950.00          0.0506          0.4434 
       11000.00          0.0866          0.4411 
       11050.00          0.0674          0.4574 
       11100.00          0.0822          0.4536 
       11150.00          0.0575          0.4510 
       11200.00          0.0739          0.4518 
       11250.00          0.1160          0.4329 
       11300.00          0.0635          0.4402 
       11350.00          0.0686          0.4471 
       11400.00          0.0811          0.4448 
       11450.00          0.0961          0.4409 
       11500.00          0.0787          0.4413 
       11550.00          0.0348          0.4505 
       11600.00          0.0445          0.4528 
       11650.00          0.0585          0.4451 
       11700.00          0.0536          0.4510 
       11750.00          0.0608          0.4560 
       11800.00          0.0403          0.4502 
       11850.00          0.0558          0.4410 
       11900.00          0.0415          0.4539 
       11950.00          0.1089          0.4251 
       12000.00          0.1085          0.4397 
       12050.00          0.1394          0.4364 
       12100.00          0.0922          0.4442 
       12150.00          0.0915          0.4248 
       12200.00          0.1273          0.4262 
       12250.00          0.0841          0.4451 
       12300.00          0.0704          0.4404 
       12350.00          0.1035          0.4369 
       12400.00          0.0809          0.4338 
       12450.00          0.1006          0.4449 
       12500.00          0.0789          0.4494 
       12550.00          0.0988          0.4373 
       12600.00          0.1162          0.4184 
       12650.00          0.0658          0.4352 
       12700.00          0.0710          0.4378 
       12750.00          0.0549          0.4442 
       12800.00          0.0567          0.4365 
       12850.00          0.0487          0.4447 
       12900.00          0.0658          0.4405 
       12950.00          0.0505          0.4583 
       13000.00          0.0671          0.4377 
       13050.00          0.0700          0.4514 
       13100.00          0.0691          0.4431 
       13150.00          0.0831          0.4503 
       13200.00          0.0837          0.4350 
       13250.00          0.0729          0.4400 
       13300.00          0.0295          0.4502 
       13350.00          0.0577          0.4467 
       13400.00          0.0729          0.4357 
       13450.00          0.0640          0.4513 
       13500.00          0.0565          0.4471 
       13550.00          0.1233          0.4243 
       13600.00          0.1010          0.4334 
       13650.00          0.0838          0.4404 
       13700.00          0.0759          0.4427 
       13750.00          0.0467          0.4426 
       13800.00          0.0673          0.4410 
       13850.00          0.0337          0.4397 
       13900.00          0.0392          0.4382 
       13950.00          0.0714          0.4544 
       14000.00          0.1107          0.4419 
       14050.00          0.0844          0.4437 
       14100.00          0.0452          0.4444 
       14150.00          0.1102          0.4326 
       14200.00          0.1611          0.4076 
       14250.00          0.1396          0.4176 
       14300.00          0.0726          0.4383 
       14350.00          0.0545          0.4455 
       14400.00          0.0572          0.4367 
       14450.00          0.0531          0.4511 
       14500.00          0.0738          0.4475 
       14550.00          0.0514          0.4345 
       14600.00          0.0460          0.4521 
       14650.00          0.0480          0.4453 
       14700.00          0.0557          0.4703 
       14750.00          0.0801          0.4481 
       14800.00          0.0511          0.4482 
       14850.00          0.0382          0.4533 
       14900.00          0.0689          0.4491 
       14950.00          0.0818          0.4385 
       15000.00          0.0694          0.4414 
       15050.00          0.0729          0.4479 
       15100.00          0.0899          0.4315 
       15150.00          0.0598          0.4396 
       15200.00          0.0499          0.4467 
       15250.00          0.1139          0.4309 
       15300.00          0.0996          0.4372 
       15350.00          0.0694          0.4443 
       15400.00          0.0491          0.4582 
       15450.00          0.0677          0.4441 
       15500.00          0.1265          0.4104 
       15550.00          0.1246          0.4289 
       15600.00          0.0454          0.4492 
       15650.00          0.0656          0.4507 
       15700.00          0.0727          0.4431 
       15750.00          0.0606          0.4429 
       15800.00          0.0589          0.4539 
       15850.00          0.0499          0.4432 
       15900.00          0.0581          0.4473 
       15950.00          0.0483          0.4456 
       16000.00          0.0766          0.4316 
       16050.00          0.0597          0.4442 
       16100.00          0.0581          0.4384 
       16150.00          0.0677          0.4385 
       16200.00          0.0460          0.4419 
       16250.00          0.0746          0.4346 
       16300.00          0.0626          0.4340 
       16350.00          0.0581          0.4415 
       16400.00          0.0517          0.4463 
       16450.00          0.0859          0.4485 
       16500.00          0.0914          0.4403 
       16550.00          0.0674          0.4311 
       16600.00          0.0633          0.4443 
       16650.00          0.0888          0.4433 
       16700.00          0.0674          0.4488 
       16750.00          0.0695          0.4477 
       16800.00          0.0993          0.4301 
       16850.00          0.0792          0.4433 
       16900.00          0.0627          0.4431 
       16950.00          0.1064          0.4368 
       17000.00          0.0405          0.4401 
       17050.00          0.0686          0.4413 
       17100.00          0.0519          0.4487 
       17150.00          0.0867          0.4391 
       17200.00          0.0607          0.4390 
       17250.00          0.0764          0.4466 
       17300.00          0.1314          0.4227 
       17350.00          0.1199          0.4346 
       17400.00          0.1274          0.4178 
       17450.00          0.0478          0.4489 
       17500.00          0.0849          0.4398 
       17550.00          0.0542          0.4403 
       17600.00          0.0894          0.4425 
       17650.00          0.0840          0.4521 
       17700.00          0.0946          0.4365 
       17750.00          0.0809          0.4545 
       17800.00          0.1238          0.4653 
       17850.00          0.0791          0.4451 
       17900.00          0.1311          0.4236 
       17950.00          0.1052          0.4340 
       18000.00          0.0753          0.4361 
       18050.00          0.0650          0.4458 
       18100.00          0.1221          0.4268 
       18150.00          0.0590          0.4381 
       18200.00          0.0931          0.4433 
       18250.00          0.0950          0.4602 
       18300.00          0.0997          0.4354 
       18350.00          0.0525          0.4544 
       18400.00          0.0706          0.4352 
       18450.00          0.0850          0.4443 
       18500.00          0.1037          0.4336 
       18550.00          0.0789          0.4426 
       18600.00          0.0275          0.4527 
       18650.00          0.0405          0.4442 
       18700.00          0.0795          0.4421 
       18750.00          0.0375          0.4375 
       18800.00          0.0650          0.4436 
       18850.00          0.0685          0.4403 
       18900.00          0.0785          0.4376 
       18950.00          0.0578          0.4447 
       19000.00          0.0541          0.4454 
       19050.00          0.0655          0.4364 
       19100.00          0.0355          0.4444 
       19150.00          0.0898          0.4377 
       19200.00          0.0820          0.4299 
       19250.00          0.0547          0.4448 
       19300.00          0.0431          0.4552 
       19350.00          0.0599          0.4520 
       19400.00          0.0665          0.4469 
       19450.00          0.0623          0.4437 
       19500.00          0.0662          0.4382 
       19550.00          0.0523          0.4357 
       19600.00          0.0977          0.4373 
       19650.00          0.0850          0.4340 
       19700.00          0.0612          0.4414 
       19750.00          0.0707          0.4331 
       19800.00          0.0594          0.4404 
       19850.00          0.0660          0.4407 
       19900.00          0.0660          0.4497 
       19950.00          0.0503          0.4466 
       20000.00          0.0187          0.4541 
       20050.00          0.1259          0.4314 
       20100.00          0.1177          0.4160 
       20150.00          0.1196          0.4225 
       20200.00          0.1343          0.4300 
       20250.00          0.0991          0.4465 
       20300.00          0.0635          0.4548 
       20350.00          0.0286          0.4471 
       20400.00          0.0785          0.4417 
       20450.00          0.0738          0.4403 
       20500.00          0.0558          0.4403 
       20550.00          0.0855          0.4394 
       20600.00          0.0744          0.4491 
       20650.00          0.0691          0.4351 
       20700.00          0.0716          0.4349 
       20750.00          0.0984          0.4492 
       20800.00          0.0580          0.4499 
       20850.00          0.0447          0.4448 
       20900.00          0.0648          0.4415 
       20950.00          0.0749          0.4347 
       21000.00          0.1037          0.4389 
       21050.00          0.0770          0.4452 
       21100.00          0.0856          0.4378 
       21150.00          0.0955          0.4348 
       21200.00          0.0728          0.4309 
       21250.00          0.0699          0.4413 
       21300.00          0.1150          0.4314 
       21350.00          0.0482          0.4601 
       21400.00          0.0931          0.4296 
       21450.00          0.0612          0.4453 
       21500.00          0.1181          0.4330 
       21550.00          0.0892          0.4355 
       21600.00          0.0624          0.4515 
       21650.00          0.0614          0.4331 
       21700.00          0.0772          0.4429 
       21750.00          0.0955          0.4413 
       21800.00          0.0237          0.4582 
       21850.00          0.0658          0.4512 
       21900.00          0.0735          0.4480 
       21950.00          0.0739          0.4397 
       22000.00          0.0388          0.4515 
       22050.00          0.0640          0.4438 
       22100.00          0.0508          0.4343 
       22150.00          0.0799          0.4515 
       22200.00          0.0560          0.4440 
       22250.00          0.0797          0.4402 
       22300.00          0.0903          0.4614 
       22350.00          0.0638          0.4565 
       22400.00          0.0611          0.4357 
       22450.00          0.0937          0.4585 
       22500.00          0.1555          0.4494 
       22550.00          0.1068          0.4560 
       22600.00          0.1586          0.4338 
       22650.00          0.1279          0.4469 
       22700.00          0.1997          0.4085 
       22750.00          0.1601          0.4260 
       22800.00          0.1270          0.4510 
       22850.00          0.1691          0.4161 
       22900.00          0.1753          0.4328 
       22950.00          0.2015          0.4154 
       23000.00          0.1973          0.4311 
       23050.00          0.2230          0.4146 
       23100.00          0.2157          0.4289 
       23150.00          0.2615          0.4029 
       23200.00          0.2235          0.4047 
       23250.00          0.2167          0.4302 
       23300.00          0.1630          0.4575 
       23350.00          0.2187          0.4079 
       23400.00          0.1955          0.4472 
       23450.00          0.1791          0.4485 
       23500.00          0.2239          0.4341 
       23550.00          0.2129          0.4255 
       23600.00          0.2387          0.3955 
       23650.00          0.2471          0.3842 
       23700.00          0.2503          0.3892 
       23750.00          0.2144          0.4032 
       23800.00          0.1585          0.4380 
       23850.00          0.2048          0.4134 
       23900.00          0.2306          0.3993 
       23950.00          0.2409          0.3810 
       24000.00          0.1869          0.4161 
       24050.00          0.2037          0.4147 
       24100.00          0.1951          0.4292 
       24150.00          0.2083          0.4163 
       24200.00          0.1837          0.4314 
       24250.00          0.1985          0.4193 
       24300.00          0.1989          0.4201 
       24350.00          0.1822          0.4261 
       24400.00          0.1971          0.4231 
       24450.00          0.2175          0.4072 
       24500.00          0.1964          0.4141 
       24550.00          0.1879          0.4195 
       24600.00          0.2074          0.4111 
       24650.00          0.1486          0.4433 
       24700.00          0.1893          0.4175 
       24750.00          0.1449          0.4481 
       24800.00          0.1902          0.4254 
       24850.00          0.1848          0.4265 
       24900.00          0.1891          0.4184 
       24950.00          0.1890          0.4178 
       25000.00          0.1841          0.4269 
       25050.00          0.1802          0.4264 
       25100.00          0.1959          0.4215 
       25150.00          0.1987          0.4118 
       25200.00          0.1873          0.4234 
       25250.00          0.1463          0.4217 
       25300.00          0.2064          0.4185 
       25350.00          0.1944          0.4284 
       25400.00          0.2214          0.4145 
       25450.00          0.1999          0.4216 
       25500.00          0.2091          0.4139 
       25550.00          0.2032          0.4154 
       25600.00          0.1816          0.4164 
       25650.00          0.2479          0.3946 
       25700.00          0.1860          0.4303 
       25750.00          0.1852          0.4154 
       25800.00          0.1877          0.4226 
       25850.00          0.1996          0.4057 
       25900.00          0.2032          0.4151 
       25950.00          0.2011          0.4244 
       26000.00          0.2205          0.4117 
       26050.00          0.1468          0.4442 
       26100.00          0.2133          0.4036 
       26150.00          0.1638          0.4338 
       26200.00          0.1735          0.4366 
       26250.00          0.1914          0.4306 
       26300.00          0.2115          0.4083 
       26350.00          0.1795          0.4358 
       26400.00          0.1929          0.4269 
       26450.00          0.2300          0.4080 
       26500.00          0.1949          0.4248 
       26550.00          0.1849          0.4455 
       26600.00          0.1823          0.4270 
       26650.00          0.1767          0.4263 
       26700.00          0.1855          0.4151 
       26750.00          0.1736          0.4284 
       26800.00          0.1892          0.4172 
       26850.00          0.1936          0.4268 
       26900.00          0.2213          0.4172 
       26950.00          0.1853          0.4212 
       27000.00          0.1958          0.4187 
       27050.00          0.1937          0.4096 
       27100.00          0.1810          0.4247 
       27150.00          0.1535          0.4446 
       27200.00          0.1808          0.4270 
       27250.00          0.1579          0.4335 
       27300.00          0.1736          0.4246 
       27350.00          0.2047          0.4215 
       27400.00          0.2010          0.4186 
       27450.00          0.1937          0.4126 
       27500.00          0.1666          0.4322 
       27550.00          0.1991          0.4274 
       27600.00          0.2161          0.3946 
       27650.00          0.1962          0.4131 
       27700.00          0.1806          0.4295 
       27750.00          0.1219          0.4544 
       27800.00          0.1327          0.4623 
       27850.00          0.1587          0.4347 
       27900.00          0.1921          0.4201 
       27950.00          0.1143          0.4512 
       28000.00          0.0940          0.4410 
       28050.00          0.1540          0.4204 
       28100.00          0.1977          0.3973 
       28150.00          0.1424          0.4246 
       28200.00          0.2059          0.4143 
       28250.00          0.2584          0.3682 
       28300.00          0.1546          0.4190 
       28350.00          0.0997          0.4696 
       28400.00          0.1989          0.4136 
       28450.00          0.1587          0.4152 
       28500.00          0.1563          0.4482 
       28550.00          0.1406          0.4443 
       28600.00          0.1383          0.4534 
       28650.00          0.1331          0.4580 
       28700.00          0.1898          0.4530 
       28750.00          0.1129          0.4810 
       28800.00          0.1808          0.4413 
       28850.00          0.2128          0.4385 
       28900.00          0.1957          0.4383 
       28950.00          0.2560          0.3823 
       29000.00          0.2861          0.3602 
       29050.00          0.2800          0.3843 
       29100.00          0.2631          0.3811 
       29150.00          0.2736          0.3899 
       29200.00          0.2481          0.4044 
       29250.00          0.2241          0.4268 
       29300.00          0.2174          0.4396 
       29350.00          0.1985          0.4236 
       29400.00          0.2058          0.4223 
       29450.00          0.1544          0.4660 
       29500.00          0.2158          0.4034 
       29550.00          0.1808          0.4283 
       29600.00          0.1902          0.4360 
       29650.00          0.2007          0.4170 
       29700.00          0.1668          0.4292 
       29750.00          0.1568          0.4379 
       29800.00          0.1986          0.4184 
       29850.00          0.1839          0.4183 
       29900.00          0.2072          0.4058 
       29950.00          0.1952          0.4118 
       30000.00          0.1664          0.4350 
       30050.00          0.1784          0.4330 
       30100.00          0.1731          0.4288 
       30150.00          0.2006          0.4191 
       30200.00          0.2121          0.4283 
       30250.00          0.1793          0.4219 
       30300.00          0.1324          0.4553 
       30350.00          0.1324          0.4522 
       30400.00          0.2168          0.3964 
       30450.00          0.1804          0.4354 
       30500.00          0.1805          0.4308 
       30550.00          0.1709          0.4210 
       30600.00          0.2101          0.4186 
       30650.00          0.1706          0.4163 
       30700.00          0.1979          0.4253 
       30750.00          0.1764          0.4238 
       30800.00          0.1982          0.4229 
       30850.00          0.2034          0.4100 
       30900.00          0.1881          0.4275 
       30950.00          0.1714          0.4281 
       31000.00          0.1831          0.4298 
       31050.00          0.1670          0.4298 
       31100.00          0.1651          0.4335 
       31150.00          0.2033          0.4155 
       31200.00          0.1893          0.4216 
       31250.00          0.1931          0.4275 
       31300.00          0.2271          0.4263 
       31350.00          0.2100          0.4133 
       31400.00          0.1765          0.4213 
       31450.00          0.1984          0.4285 
       31500.00          0.1844          0.4370 
       31550.00          0.2163          0.4224 
       31600.00          0.1828          0.4263 
       31650.00          0.2107          0.4221 
       31700.00          0.2093          0.4098 
       31750.00          0.1689          0.4212 
       31800.00          0.2111          0.4010 
       31850.00          0.1892          0.4288 
       31900.00          0.1870          0.4258 
       31950.00          0.1937          0.4236 
       32000.00          0.0820          0.4329 
       32050.00          0.0770          0.4403 
       32100.00          0.1249          0.4298 
       32150.00          0.1045          0.4335 
       32200.00          0.1062          0.4491 
       32250.00          0.1284          0.4259 
       32300.00          0.1062          0.4339 
       32350.00          0.1115          0.4411 
       32400.00          0.0630          0.4469 
       32450.00          0.0808          0.4322 
       32500.00          0.1380          0.4199 
       32550.00          0.0679          0.4335 
       32600.00          0.0877          0.4420 
       32650.00          0.0725          0.4426 
       32700.00          0.0651          0.4367 
       32750.00          0.0891          0.4450 
       32800.00          0.0630          0.4492 
       32850.00          0.0739          0.4415 
       32900.00          0.0512          0.4418 
       32950.00          0.1210          0.4292 
       33000.00          0.0803          0.4390 
       33050.00          0.0707          0.4410 
       33100.00          0.0553          0.4471 
       33150.00          0.0572          0.4521 
       33200.00          0.0821          0.4505 
       33250.00          0.0590          0.4471 
       33300.00          0.0725          0.4414 
       33350.00          0.0898          0.4716 
       33400.00          0.0647          0.4419 
       33450.00          0.0610          0.4519 
       33500.00          0.0929          0.4338 
       33550.00          0.1078          0.4378 
       33600.00          0.0778          0.4455 
       33650.00          0.0663          0.4465 
       33700.00          0.0692          0.4445 
       33750.00          0.0461          0.4644 
       33800.00          0.0628          0.4508 
       33850.00          0.0794          0.4437 
       33900.00          0.0945          0.4340 
       33950.00          0.0562          0.4516 
       34000.00          0.0559          0.4428 
       34050.00          0.0887          0.4384 
       34100.00          0.0661          0.4463 
       34150.00          0.0416          0.4614 
       34200.00          0.1099          0.4283 
       34250.00          0.0878          0.4394 
       34300.00          0.0566          0.4419 
       34350.00          0.0669          0.4352 
       34400.00          0.0808          0.4400 
       34450.00          0.0738          0.4327 
       34500.00          0.0743          0.4350 
       34550.00          0.0786          0.4534 
       34600.00          0.0582          0.4532 
       34650.00          0.0615          0.4414 
       34700.00          0.0899          0.4387 
       34750.00          0.0682          0.4405 
       34800.00          0.0424          0.4413 
       34850.00          0.0399          0.4389 
       34900.00          0.0504          0.4407 
       34950.00          0.0771          0.4430 
       35000.00          0.0446          0.4450 
       35050.00          0.0466          0.4554 
       35100.00          0.0360          0.4478 
       35150.00          0.0609          0.4461 
       35200.00          0.0703          0.4405 
       35250.00          0.0605          0.4477 
       35300.00          0.1003          0.4368 
       35350.00          0.0453          0.4536 
       35400.00          0.0871          0.4332 
       35450.00          0.0599          0.4407 
       35500.00          0.0583          0.4366 
       35550.00          0.0516          0.4482 
       35600.00          0.0656          0.4341 
       35650.00          0.0669          0.4375 
       35700.00          0.0724          0.4463 
       35750.00          0.0653          0.4373 
       35800.00          0.0764          0.4431 
       35850.00          0.1180          0.4287 
       35900.00          0.0648          0.4319 
       35950.00          0.0510          0.4455 
       36000.00          0.0549          0.4356 
       36050.00          0.0351          0.4439 
       36100.00          0.0463          0.4536 
       36150.00          0.1002          0.4376 
       36200.00          0.0289          0.4526 
       36250.00          0.0357          0.4445 
       36300.00          0.1079          0.4261 
       36350.00          0.1170          0.4439 
       36400.00          0.0626          0.4479 
       36450.00          0.0773          0.4514 
       36500.00          0.0563          0.4475 
       36550.00          0.0805          0.4419 
       36600.00          0.1168          0.4237 
       36650.00          0.1011          0.4307 
       36700.00          0.0538          0.4532 
       36750.00          0.0366          0.4486 
       36800.00          0.0393          0.4492 
       36850.00          0.0678          0.4462 
       36900.00          0.0629          0.4433 
       36950.00          0.0865          0.4430 
       37000.00          0.0619          0.4552 
       37050.00          0.0513          0.4464 
       37100.00          0.0476          0.4534 
       37150.00          0.0801          0.4484 
       37200.00          0.0630          0.4435 
       37250.00          0.0913          0.4334 
       37300.00          0.0647          0.4480 
       37350.00          0.0278          0.4462 
       37400.00          0.0574          0.4570 
       37450.00          0.0594          0.4321 
       37500.00          0.0796          0.4306 
       37550.00          0.0919          0.4248 
       37600.00          0.0774          0.4512 
       37650.00          0.0292          0.4517 
       37700.00          0.0603          0.4494 
       37750.00          0.1287          0.4346 
       37800.00          0.0697          0.4436 
       37850.00          0.0665          0.4416 
       37900.00          0.0335          0.4468 
       37950.00          0.0730          0.4422 
       38000.00          0.0708          0.4408 
       38050.00          0.0787          0.4467 
       38100.00          0.0770          0.4316 
       38150.00          0.0584          0.4347 
       38200.00          0.0554          0.4434 
       38250.00          0.0872          0.4469 
       38300.00          0.0789          0.4586 
       38350.00          0.1133          0.4680 
       38400.00          0.1187          0.4469 
       38450.00          0.1539          0.4360 
       38500.00          0.1690          0.4223 
       38550.00          0.1869          0.4372 
       38600.00          0.2180          0.4186 
       38650.00          0.1912          0.4184 
       38700.00          0.2406          0.4097 
       38750.00          0.2114          0.4033 
       38800.00          0.1904          0.4175 
       38850.00          0.2187          0.4245 
       38900.00          0.1927          0.4617 
       38950.00          0.2297          0.4420 
       39000.00          0.2254          0.4080 
       39050.00          0.2255          0.4241 
       39100.00          0.1703          0.4421 
       39150.00          0.1760          0.4512 
       39200.00          0.2677          0.3885 
       39250.00          0.2373          0.4098 
       39300.00          0.2076          0.4293 
       39350.00          0.2468          0.3906 
       39400.00          0.2160          0.4168 
       39450.00          0.2161          0.4272 
       39500.00          0.2563          0.3920 
       39550.00          0.3188          0.3558 
       39600.00          0.2095          0.4163 
       39650.00          0.2438          0.3949 
       39700.00          0.2643          0.3929 
       39750.00          0.2639          0.3884 
       39800.00          0.2209          0.4415 
       39850.00          0.1854          0.4590 
       39900.00          0.1891          0.4388 
       39950.00          0.2222          0.4484 
       40000.00          0.2162          0.4842 
       40050.00          0.2342          0.4843 
       40100.00          0.2663          0.4442 
       40150.00          0.2752          0.4578 
       40200.00          0.2684          0.5230 
       40250.00          0.2576          0.4877 
       40300.00          0.2614          0.4457 
       40350.00          0.2799          0.4512 
       40400.00          0.2711          0.4433 
       40450.00          0.2239          0.4515 
       40500.00          0.2514          0.4642 
       40550.00          0.2501          0.4867 
       40600.00          0.2828          0.4640 
       40650.00          0.2877          0.3989 
       40700.00          0.2772          0.4065 
       40750.00          0.3004          0.4066 
       40800.00          0.3181          0.4121 
       40850.00          0.2882          0.4266 
       40900.00          0.3057          0.4087 
       40950.00          0.2883          0.4172 
       41000.00          0.2687          0.4267 
       41050.00          0.2917          0.4134 
