#          Step          Temp (K)   KinE (kCal/mol)   PotE (kCal/mol)   WalE (kCal/mol)   TotE (kCal/mol)
        3600.00          334.3624           58.8035           -2.7384            0.0000           56.0651
        3650.00          407.7963           71.7181           -2.8747            0.0000           68.8434
        3700.00          425.7411           74.8741           -2.6816            0.0000           72.1924
        3750.00          350.7570           61.6868           -1.9429            0.0000           59.7439
        3800.00          402.1579           70.7265           -2.8549            0.0000           67.8716
        3850.00          373.8838           65.7540           -2.9114            0.0000           62.8426
        3900.00          365.7843           64.3296           -5.0751            0.0000           59.2545
        3950.00          435.0390           76.5092          -12.3453            0.0000           64.1640
        4000.00          346.4025           60.9210           -7.0708            0.0000           53.8502
        4050.00          413.5374           72.7278           -2.3313            0.0000           70.3966
        4100.00          479.6925           84.3623           -5.7823            0.0000           78.5801
        4150.00          363.1927           63.8738           -5.4793            0.0000           58.3945
        4200.00          385.8207           67.8533           -5.0071            0.0000           62.8462
        4250.00          374.3833           65.8419           -7.7896            0.0000           58.0523
        4300.00          421.1311           74.0633           -7.1996            0.0000           66.8637
        4350.00          385.3447           67.7696           -7.0021            0.0000           60.7675
        4400.00          366.2095           64.4044           -7.9310            0.0000           56.4734
        4450.00          291.6968           51.3000           -8.7641            0.0000           42.5359
        4500.00          393.0445           69.1238           -6.9499            0.0000           62.1739
        4550.00          383.9381           67.5223           -8.7156            0.0000           58.8067
        4600.00          401.4972           70.6103            0.2668            0.0000           70.8771
        4650.00          442.8257           77.8787           -3.4086            0.0000           74.4701
        4700.00          383.8244           67.5023           -2.7055            0.0000           64.7968
        4750.00          463.6437           81.5399           -3.4207            0.0000           78.1192
        4800.00          334.6428           58.8528           -2.6388            0.0000           56.2140
        4850.00          363.4967           63.9273           -1.4132            0.0000           62.5141
        4900.00          414.0734           72.8221           -3.4605            0.0000           69.3616
        4950.00          338.8072           59.5852           -4.3128            0.0000           55.2723
        5000.00          359.9752           63.3080           -3.1444            0.0000           60.1636
        5050.00          365.2959           64.2437           -3.0975            0.0000           61.1462
        5100.00          407.7309           71.7066           -2.8738            0.0000           68.8329
        5150.00          444.7060           78.2094           -3.7718            0.0000           74.4376
        5200.00          396.8573           69.7943           -1.6490            0.0000           68.1454
        5250.00          453.2026           79.7036           -3.4928            0.0000           76.2108
        5300.00          400.7996           70.4876           -2.9631            0.0000           67.5245
        5350.00          467.8677           82.2828           -2.9340            0.0000           79.3488
        5400.00          420.1271           73.8867           -2.8938            0.0000           70.9930
        5450.00          354.0105           62.2590           -3.7227            0.0000           58.5363
        5500.00          378.4149           66.5509           -3.1419            0.0000           63.4090
        5550.00          416.9706           73.3316           -3.1628            0.0000           70.1688
        5600.00          407.0658           71.5897           -2.4862            0.0000           69.1035
        5650.00          361.4049           63.5594           -3.8106            0.0000           59.7488
        5700.00          376.4963           66.2135           -3.2031            0.0000           63.0104
        5750.00          401.5284           70.6158           -3.4039            0.0000           67.2119
        5800.00          403.3422           70.9348           -3.3583            0.0000           67.5765
        5850.00          425.5329           74.8374           -2.3194            0.0000           72.5180
        5900.00          328.3489           57.7459           -2.9344            0.0000           54.8115
        5950.00          395.0618           69.4786           -2.9081            0.0000           66.5705
        6000.00          415.7499           73.1169           -1.8082            0.0000           71.3087
        6050.00          384.0454           67.5411           -1.8969            0.0000           65.6442
        6100.00          379.2518           66.6981           -2.0369            0.0000           64.6612
        6150.00          534.6674           94.0307           -1.8114            0.0000           92.2193
        6200.00          313.6898           55.1679           -1.7521            0.0000           53.4158
        6250.00          367.5962           64.6482           -4.0660            0.0000           60.5822
        6300.00          348.5455           61.2978           -2.6524            0.0000           58.6455
        6350.00          321.4389           56.5307           -3.3301            0.0000           53.2006
        6400.00          418.4959           73.5999           -2.8707            0.0000           70.7291
        6450.00          253.0153           44.4972           -3.6672            0.0000           40.8300
        6500.00          329.8670           58.0129           -2.3223            0.0000           55.6906
        6550.00          322.1695           56.6592           -2.9888            0.0000           53.6703
        6600.00          448.2907           78.8398           -2.9677            0.0000           75.8721
        6650.00          388.2482           68.2803           -3.1040            0.0000           65.1763
        6700.00          341.3129           60.0259           -3.3499            0.0000           56.6760
        6750.00          368.4021           64.7900           -2.9924            0.0000           61.7975
        6800.00          436.6938           76.8003           -2.1012            0.0000           74.6991
        6850.00          488.6027           85.9294           -1.0515            0.0000           84.8779
        6900.00          379.1852           66.6864           -2.9015            0.0000           63.7849
        6950.00          420.2460           73.9076           -1.2601            0.0000           72.6475
        7000.00          435.1888           76.5356           -3.4277            0.0000           73.1079
        7050.00          391.8779           68.9186           -2.5417            0.0000           66.3769
        7100.00          367.8341           64.6901           -3.6758            0.0000           61.0142
        7150.00          386.5488           67.9814           -1.8989            0.0000           66.0825
        7200.00          294.7923           51.8444           -3.6150            0.0000           48.2294
        7250.00          455.1871           80.0526           -0.2619            0.0000           79.7907
        7300.00          301.5062           53.0252           -2.2744            0.0000           50.7508
        7350.00          344.9234           60.6608           -2.6268            0.0000           58.0340
        7400.00          436.9869           76.8518           -1.2961            0.0000           75.5558
        7450.00          410.4749           72.1892           -2.2481            0.0000           69.9411
        7500.00          347.4510           61.1054           -3.0813            0.0000           58.0240
        7550.00          345.4533           60.7540           -3.5276            0.0000           57.2265
        7600.00          401.5209           70.6145           -3.4770            0.0000           67.1375
        7650.00          437.9045           77.0132           -2.0609            0.0000           74.9523
        7700.00          389.2346           68.4537           -2.7817            0.0000           65.6720
        7750.00          406.6300           71.5130           -2.1755            0.0000           69.3376
        7800.00          335.7091           59.0403           -2.5870            0.0000           56.4534
        7850.00          343.5511           60.4195           -0.6710            0.0000           59.7484
        7900.00          417.1634           73.3655           -2.7152            0.0000           70.6503
        7950.00          513.2184           90.2585           -3.8914            0.0000           86.3671
        8000.00          287.5430           50.5695           -3.3204            0.0000           47.2491
        8050.00          418.6290           73.6233           -1.0244            0.0000           72.5989
        8100.00          346.9454           61.0164           -3.2099            0.0000           57.8066
        8150.00          385.1538           67.7361           -3.4645            0.0000           64.2716
        8200.00          425.3926           74.8128           -2.6457            0.0000           72.1671
        8250.00          306.6526           53.9302           -3.4290            0.0000           50.5012
        8300.00          361.6055           63.5947           -1.7081            0.0000           61.8866
        8350.00          363.2224           63.8790           -3.3097            0.0000           60.5693
        8400.00          365.1558           64.2191           -2.2981            0.0000           61.9210
        8450.00          392.3843           69.0077           -1.9140            0.0000           67.0936
        8500.00          391.5261           68.8567           -2.9212            0.0000           65.9355
        8550.00          394.5609           69.3905           -3.3617            0.0000           66.0287
        8600.00          405.4000           71.2967           -2.5586            0.0000           68.7381
        8650.00          373.6818           65.7185           -3.2649            0.0000           62.4536
        8700.00          399.3370           70.2304           -3.4979            0.0000           66.7325
        8750.00          380.8578           66.9805           -1.3798            0.0000           65.6007
        8800.00          399.3454           70.2319           -3.5985            0.0000           66.6334
        8850.00          459.1950           80.7575           -2.7069            0.0000           78.0506
        8900.00          432.1645           76.0037           -2.3042            0.0000           73.6995
        8950.00          445.7494           78.3929           -3.2829            0.0000           75.1100
        9000.00          328.8568           57.8352           -2.7310            0.0000           55.1042
        9050.00          380.6082           66.9366           -2.8949            0.0000           64.0417
        9100.00          403.6081           70.9816           -2.8119            0.0000           68.1696
        9150.00          455.3685           80.0846           -2.5221            0.0000           77.5624
        9200.00          422.0411           74.2233           -2.5447            0.0000           71.6787
        9250.00          363.4167           63.9132           -2.5157            0.0000           61.3975
        9300.00          324.9467           57.1476           -1.8517            0.0000           55.2959
        9350.00          491.7710           86.4866           -2.3514            0.0000           84.1352
        9400.00          420.1315           73.8875           -1.1976            0.0000           72.6899
        9450.00          375.1766           65.9814           -3.1632            0.0000           62.8182
        9500.00          377.7712           66.4377           -2.9821            0.0000           63.4556
        9550.00          334.7046           58.8637           -2.6192            0.0000           56.2445
        9600.00          443.3153           77.9648           -2.3546            0.0000           75.6102
        9650.00          359.6604           63.2526           -3.0218            0.0000           60.2308
        9700.00          448.8727           78.9421           -2.3089            0.0000           76.6333
        9750.00          442.2533           77.7780           -2.6529            0.0000           75.1251
        9800.00          421.9220           74.2024           -3.3949            0.0000           70.8075
        9850.00          368.4905           64.8055           -3.0407            0.0000           61.7648
        9900.00          347.8238           61.1709           -1.6394            0.0000           59.5316
        9950.00          341.5904           60.0747           -2.5384            0.0000           57.5363
       10000.00          350.8608           61.7050           -3.5050            0.0000           58.2000
       10050.00          412.5738           72.5583           -3.7354            0.0000           68.8230
       10100.00          331.5752           58.3133           -2.3812            0.0000           55.9322
       10150.00          334.5058           58.8287           -1.7251            0.0000           57.1037
       10200.00          417.1689           73.3665           -2.8377            0.0000           70.5288
       10250.00          330.8372           58.1835           -3.0341            0.0000           55.1494
       10300.00          450.7393           79.2704           -0.8708            0.0000           78.3996
       10350.00          253.0150           44.4971           -3.1512            0.0000           41.3459
       10400.00          335.0494           58.9243           -3.2802            0.0000           55.6442
       10450.00          347.7499           61.1579           -3.3508            0.0000           57.8071
       10500.00          338.3865           59.5112           -2.3081            0.0000           57.2032
       10550.00          470.0579           82.6679           -3.3949            0.0000           79.2730
       10600.00          333.6084           58.6709           -2.7543            0.0000           55.9166
       10650.00          328.7215           57.8114           -1.5565            0.0000           56.2549
       10700.00          395.4276           69.5429           -2.1249            0.0000           67.4180
       10750.00          277.9426           48.8811           -2.6698            0.0000           46.2113
       10800.00          377.8289           66.4479           -3.2580            0.0000           63.1898
       10850.00          394.7779           69.4286           -2.9393            0.0000           66.4893
       10900.00          396.9707           69.8143           -1.1398            0.0000           68.6745
       10950.00          347.2321           61.0669           -2.4717            0.0000           58.5952
       11000.00          369.0366           64.9016           -3.0408            0.0000           61.8608
       11050.00          426.3294           74.9775           -2.5437            0.0000           72.4338
       11100.00          378.5064           66.5670           -3.1777            0.0000           63.3893
       11150.00          391.8248           68.9093           -2.6905            0.0000           66.2188
       11200.00          375.1959           65.9848           -3.6875            0.0000           62.2973
       11250.00          351.7556           61.8624           -3.7449            0.0000           58.1175
       11300.00          370.1449           65.0965           -2.6939            0.0000           62.4025
       11350.00          371.7185           65.3732           -2.3713            0.0000           63.0020
       11400.00          375.7411           66.0807           -3.2939            0.0000           62.7868
       11450.00          350.4166           61.6269           -2.2740            0.0000           59.3529
       11500.00          398.7521           70.1276           -0.5588            0.0000           69.5688
       11550.00          372.8055           65.5644           -3.5834            0.0000           61.9810
       11600.00          400.6190           70.4559           -3.0896            0.0000           67.3663
       11650.00          360.6827           63.4324           -2.7008            0.0000           60.7316
       11700.00          392.8609           69.0915           -3.0863            0.0000           66.0052
       11750.00          359.0095           63.1381           -3.3831            0.0000           59.7550
       11800.00          375.3852           66.0181           -2.8267            0.0000           63.1914
       11850.00          475.6896           83.6584           -2.8443            0.0000           80.8140
       11900.00          420.1793           73.8959           -3.6728            0.0000           70.2231
       11950.00          323.6251           56.9152           -1.5979            0.0000           55.3172
       12000.00          379.9774           66.8257           -1.2413            0.0000           65.5844
       12050.00          366.7219           64.4945           -2.2268            0.0000           62.2677
       12100.00          423.5639           74.4912           -3.5849            0.0000           70.9062
       12150.00          323.8446           56.9538           -3.3012            0.0000           53.6526
       12200.00          393.1053           69.1345           -3.5950            0.0000           65.5394
       12250.00          421.0818           74.0546           -3.3782            0.0000           70.6764
       12300.00          382.5914           67.2854           -1.4329            0.0000           65.8525
       12350.00          388.1341           68.2602           -2.3542            0.0000           65.9060
       12400.00          262.6057           46.1838           -2.8729            0.0000           43.3110
       12450.00          332.0313           58.3935           -1.8608            0.0000           56.5327
       12500.00          379.4338           66.7301           -4.0538            0.0000           62.6763
       12550.00          388.3786           68.3032           -3.3964            0.0000           64.9068
       12600.00          420.0855           73.8794           -3.0107            0.0000           70.8687
       12650.00          445.8042           78.4025           -3.4539            0.0000           74.9485
       12700.00          337.0672           59.2792           -2.4057            0.0000           56.8735
       12750.00          388.7906           68.3757           -2.8711            0.0000           65.5046
       12800.00          315.6157           55.5066           -2.9446            0.0000           52.5619
       12850.00          439.3349           77.2648           -3.4753            0.0000           73.7895
       12900.00          343.6944           60.4447           -2.5130            0.0000           57.9317
       12950.00          368.0644           64.7306           -1.8530            0.0000           62.8776
       13000.00          311.6479           54.8088           -3.2205            0.0000           51.5883
       13050.00          373.5806           65.7007           -2.4413            0.0000           63.2594
       13100.00          485.6331           85.4071           -2.5195            0.0000           82.8876
       13150.00          384.7534           67.6656           -2.1749            0.0000           65.4907
       13200.00          387.6037           68.1669           -3.3939            0.0000           64.7730
       13250.00          322.4991           56.7171            0.3885            0.0000           57.1056
       13300.00          339.7690           59.7543            0.0995            0.0000           59.8538
       13350.00          372.4783           65.5069           -2.8151            0.0000           62.6917
       13400.00          329.3457           57.9212           -3.6466            0.0000           54.2746
       13450.00          441.4324           77.6336           -3.3707            0.0000           74.2630
       13500.00          373.2808           65.6480           -3.5525            0.0000           62.0955
       13550.00          373.4585           65.6792           -3.3612            0.0000           62.3180
       13600.00          422.1050           74.2346           -2.8852            0.0000           71.3494
       13650.00          490.6060           86.2817           -2.6701            0.0000           83.6116
       13700.00          384.8883           67.6894           -3.0271            0.0000           64.6623
       13750.00          359.6608           63.2527           -3.1094            0.0000           60.1433
       13800.00          340.7299           59.9233           -3.3715            0.0000           56.5518
       13850.00          344.4073           60.5701           -3.5060            0.0000           57.0640
       13900.00          423.0284           74.3970           -2.0669            0.0000           72.3301
       13950.00          367.4246           64.6181           -0.9422            0.0000           63.6759
       14000.00          412.4644           72.5391           -2.2178            0.0000           70.3213
       14050.00          333.7502           58.6958           -1.3141            0.0000           57.3817
       14100.00          339.5317           59.7126           -2.8669            0.0000           56.8457
       14150.00          467.6160           82.2385           -2.5472            0.0000           79.6912
       14200.00          432.5372           76.0693           -2.8891            0.0000           73.1802
       14250.00          416.7741           73.2971           -3.2909            0.0000           70.0061
       14300.00          373.7556           65.7315           -2.5792            0.0000           63.1522
       14350.00          348.8585           61.3529           -3.4532            0.0000           57.8997
       14400.00          356.1951           62.6432           -3.4103            0.0000           59.2329
       14450.00          364.9539           64.1835           -2.2226            0.0000           61.9609
       14500.00          404.4219           71.1247           -3.0631            0.0000           68.0616
       14550.00          358.3234           63.0175           -2.0257            0.0000           60.9918
       14600.00          322.3330           56.6879           -1.9501            0.0000           54.7378
       14650.00          454.1991           79.8789           -3.8171            0.0000           76.0618
       14700.00          348.5285           61.2949           -2.8585            0.0000           58.4364
       14750.00          450.0255           79.1449           -2.2843            0.0000           76.8606
       14800.00          375.9371           66.1151           -2.3690            0.0000           63.7461
       14850.00          297.3692           52.2976           -2.2391            0.0000           50.0585
       14900.00          340.1346           59.8187           -2.7773            0.0000           57.0414
       14950.00          275.8956           48.5211           -3.1389            0.0000           45.3822
       15000.00          337.6457           59.3809           -2.2670            0.0000           57.1139
       15050.00          384.7306           67.6616           -2.6764            0.0000           64.9853
       15100.00          455.5402           80.1147           -1.6401            0.0000           78.4746
       15150.00          310.0450           54.5269           -2.4088            0.0000           52.1181
       15200.00          393.2174           69.1542           -3.6695            0.0000           65.4846
       15250.00          397.1038           69.8377           -2.1148            0.0000           67.7229
       15300.00          378.5943           66.5825           -1.7965            0.0000           64.7860
       15350.00          416.7957           73.3008           -1.7496            0.0000           71.5513
       15400.00          386.6597           68.0009           -2.0533            0.0000           65.9476
       15450.00          351.8976           61.8874           -1.7768            0.0000           60.1106
       15500.00          334.6968           58.8623           -2.9787            0.0000           55.8836
       15550.00          369.9972           65.0705           -3.8199            0.0000           61.2506
       15600.00          390.6204           68.6975           -2.7776            0.0000           65.9198
       15650.00          471.0042           82.8344           -3.2388            0.0000           79.5956
       15700.00          333.8002           58.7046           -2.4747            0.0000           56.2300
       15750.00          389.9884           68.5863           -3.6262            0.0000           64.9601
       15800.00          461.9800           81.2473           -1.6555            0.0000           79.5918
       15850.00          288.1587           50.6778           -3.7385            0.0000           46.9393
       15900.00          341.6289           60.0815           -2.1555            0.0000           57.9259
       15950.00          335.5271           59.0083           -2.8454            0.0000           56.1630
       16000.00          512.2478           90.0878           -3.0125            0.0000           87.0753
       16050.00          356.5890           62.7124           -1.9839            0.0000           60.7285
       16100.00          486.1568           85.4992           -3.0008            0.0000           82.4984
       16150.00          351.6250           61.8394           -2.3900            0.0000           59.4494
       16200.00          355.0450           62.4409           -3.3912            0.0000           59.0497
       16250.00          301.9082           53.0959           -2.0213            0.0000           51.0745
       16300.00          316.1781           55.6055           -3.3409            0.0000           52.2646
       16350.00          369.5643           64.9944           -3.0061            0.0000           61.9883
       16400.00          478.0536           84.0741           -2.5177            0.0000           81.5564
       16450.00          400.5855           70.4500           -2.2048            0.0000           68.2452
       16500.00          453.9906           79.8422           -3.7516            0.0000           76.0906
       16550.00          274.3985           48.2578           -3.2069            0.0000           45.0509
       16600.00          378.1590           66.5059           -3.7152            0.0000           62.7908
       16650.00          384.6485           67.6472           -1.3862            0.0000           66.2610
       16700.00          445.1232           78.2827           -1.5803            0.0000           76.7025
       16750.00          393.1484           69.1420           -3.4857            0.0000           65.6564
       16800.00          334.9127           58.9003           -2.6039            0.0000           56.2964
       16850.00          538.8342           94.7635           -2.2651            0.0000           92.4983
       16900.00          458.9797           80.7196           -3.5344            0.0000           77.1852
       16950.00          395.6349           69.5793           -3.4804            0.0000           66.0989
       17000.00          393.1562           69.1434           -2.0764            0.0000           67.0670
       17050.00          375.0381           65.9570           -1.5425            0.0000           64.4145
       17100.00          396.9249           69.8062           -2.2899            0.0000           67.5163
       17150.00          406.7909           71.5413           -2.6914            0.0000           68.8499
       17200.00          367.0044           64.5442           -3.1870            0.0000           61.3571
       17250.00          368.6668           64.8365           -2.9844            0.0000           61.8521
       17300.00          471.8115           82.9763           -2.5992            0.0000           80.3771
       17350.00          400.1523           70.3738           -3.2042            0.0000           67.1697
       17400.00          359.3684           63.2012           -3.0554            0.0000           60.1458
       17450.00          376.8503           66.2757           -1.6114            0.0000           64.6644
       17500.00          407.3476           71.6392           -2.4550            0.0000           69.1843
       17550.00          372.3312           65.4810           -1.6820            0.0000           63.7990
       17600.00          466.9021           82.1129           -3.2758            0.0000           78.8371
       17650.00          334.7445           58.8707           -2.7993            0.0000           56.0714
       17700.00          431.0983           75.8162           -3.4070            0.0000           72.4092
       17750.00          381.2248           67.0451           -1.7403            0.0000           65.3048
       17800.00          400.6644           70.4639           -3.6520            0.0000           66.8118
       17850.00          423.3759           74.4581           -2.8001            0.0000           71.6580
       17900.00          372.3847           65.4904           -3.7072            0.0000           61.7832
       17950.00          368.6070           64.8260           -2.9323            0.0000           61.8938
       18000.00          313.7279           55.1746           -2.6724            0.0000           52.5021
       18050.00          427.7088           75.2201           -1.6865            0.0000           73.5336
       18100.00          428.2626           75.3175           -1.9360            0.0000           73.3815
       18150.00          345.0592           60.6847           -1.2249            0.0000           59.4599
       18200.00          355.7516           62.5652           -3.2368            0.0000           59.3284
       18250.00          401.1555           70.5502           -1.7014            0.0000           68.8489
       18300.00          454.6053           79.9503           -2.4194            0.0000           77.5309
       18350.00          409.6444           72.0432           -1.8428            0.0000           70.2004
       18400.00          312.4128           54.9433           -2.6366            0.0000           52.3067
       18450.00          435.5840           76.6051           -2.4816            0.0000           74.1235
       18500.00          313.6592           55.1625           -2.9168            0.0000           52.2457
       18550.00          362.2132           63.7015           -2.4881            0.0000           61.2135
       18600.00          391.5423           68.8596           -2.6482            0.0000           66.2113
       18650.00          311.1721           54.7251           -1.6004            0.0000           53.1247
       18700.00          402.6096           70.8060           -3.9859            0.0000           66.8201
       18750.00          411.4166           72.3548           -3.0019            0.0000           69.3530
       18800.00          440.0602           77.3923           -2.1981            0.0000           75.1942
       18850.00          485.5005           85.3838           -2.4134            0.0000           82.9704
       18900.00          423.3417           74.4521           -3.2845            0.0000           71.1676
       18950.00          428.8344           75.4181           -1.3402            0.0000           74.0778
       19000.00          475.1486           83.5632           -1.1782            0.0000           82.3850
       19050.00          307.8801           54.1461           -2.3322            0.0000           51.8139
       19100.00          473.5525           83.2825           -3.2087            0.0000           80.0739
       19150.00          363.2252           63.8795           -2.3095            0.0000           61.5700
       19200.00          379.7823           66.7914           -1.3821            0.0000           65.4093
       19250.00          351.0320           61.7351           -3.4916            0.0000           58.2436
       19300.00          390.7752           68.7247           -1.8977            0.0000           66.8270
       19350.00          409.7052           72.0539           -3.7791            0.0000           68.2747
       19400.00          407.4173           71.6515           -3.2684            0.0000           68.3831
       19450.00          375.5544           66.0478           -3.3973            0.0000           62.6505
       19500.00          483.3421           85.0042           -2.6823            0.0000           82.3219
       19550.00          288.9329           50.8139           -1.7493            0.0000           49.0646
       19600.00          308.0584           54.1775           -2.6562            0.0000           51.5213
       19650.00          488.0697           85.8356           -3.2994            0.0000           82.5362
       19700.00          379.9947           66.8287           -0.2343            0.0000           66.5945
       19750.00          398.8497           70.1447           -2.2732            0.0000           67.8715
       19800.00          370.2730           65.1190           -1.6281            0.0000           63.4909
       19850.00          382.0651           67.1929           -3.3228            0.0000           63.8700
       19900.00          435.3413           76.5624           -1.6202            0.0000           74.9422
       19950.00          378.3443           66.5385           -2.9216            0.0000           63.6169
       20000.00          418.5775           73.6142           -1.8021            0.0000           71.8121
       20050.00          396.2199           69.6822           -3.0684            0.0000           66.6139
       20100.00          407.5090           71.6676           -2.8634            0.0000           68.8042
       20150.00          380.0482           66.8381           -3.2754            0.0000           63.5627
       20200.00          395.9133           69.6283           -1.9162            0.0000           67.7121
       20250.00          314.8597           55.3736           -2.2374            0.0000           53.1362
       20300.00          381.6795           67.1250           -1.6782            0.0000           65.4469
       20350.00          388.2178           68.2749           -1.9243            0.0000           66.3506
       20400.00          423.3603           74.4553           -3.3719            0.0000           71.0835
       20450.00          400.2384           70.3890           -1.4234            0.0000           68.9656
       20500.00          377.0580           66.3123           -3.2743            0.0000           63.0380
       20550.00          401.1561           70.5504           -3.6356            0.0000           66.9148
       20600.00          324.0793           56.9950           -3.2264            0.0000           53.7687
       20650.00          344.3985           60.5685           -2.8520            0.0000           57.7165
       20700.00          327.4644           57.5904           -3.6882            0.0000           53.9021
       20750.00          472.3892           83.0779           -3.5032            0.0000           79.5748
       20800.00          300.0448           52.7681           -4.1073            0.0000           48.6608
       20850.00          422.7455           74.3472           -3.9660            0.0000           70.3812
       20900.00          380.9909           67.0039           -2.8961            0.0000           64.1079
       20950.00          450.8164           79.2840           -2.5002            0.0000           76.7838
       21000.00          373.5766           65.7000           -1.3733            0.0000           64.3267
       21050.00          399.7355           70.3005           -2.8525            0.0000           67.4480
       21100.00          449.9709           79.1353           -2.1215            0.0000           77.0138
       21150.00          411.5066           72.3707           -1.8361            0.0000           70.5346
       21200.00          297.1294           52.2554           -3.0635            0.0000           49.1919
