#          Step          Temp (K)   KinE (kCal/mol)   PotE (kCal/mol)   WalE (kCal/mol)   TotE (kCal/mol)
        3350.00          418.9641           73.6822          -19.6636            0.0000           54.0186
        3400.00          310.3032           54.5723          -21.6131            0.0000           32.9592
        3450.00          291.1487           51.2036          -19.7236            0.0000           31.4800
        3500.00          244.8643           43.0637          -23.1240            0.0000           19.9397
        3550.00          302.6066           53.2187          -19.9765            0.0000           33.2422
        3600.00          259.3546           45.6121          -18.7327            0.0000           26.8794
        3650.00          420.7082           73.9889          -19.7127            0.0000           54.2762
        3700.00          363.0856           63.8550          -19.8648            0.0000           43.9902
        3750.00          297.0803           52.2468          -20.4569            0.0000           31.7899
        3800.00          311.6487           54.8089          -20.0451            0.0000           34.7638
        3850.00          354.7654           62.3917          -22.2930            0.0000           40.0988
        3900.00          350.6203           61.6627          -20.5488            0.0000           41.1139
        3950.00          292.5383           51.4480          -20.0558            0.0000           31.3922
        4000.00          302.9042           53.2710          -22.6295            0.0000           30.6415
        4050.00          188.0185           33.0664          -22.2590            0.0000           10.8073
        4100.00          289.3226           50.8825          -21.2916            0.0000           29.5909
        4150.00          354.0650           62.2686          -23.1688            0.0000           39.0998
        4200.00          332.5386           58.4827          -20.9840            0.0000           37.4988
        4250.00          333.5742           58.6649          -10.3188            0.0000           48.3461
        4300.00          327.6475           57.6226          -10.7052            0.0000           46.9173
        4350.00          342.6015           60.2525          -20.0617            0.0000           40.1908
        4400.00          288.6915           50.7715          -21.8446            0.0000           28.9269
        4450.00          245.4466           43.1661          -23.1430            0.0000           20.0231
        4500.00          342.5947           60.2513          -21.3954            0.0000           38.8559
        4550.00          316.4512           55.6535          -18.4489            0.0000           37.2046
        4600.00          283.5445           49.8663          -23.5643            0.0000           26.3020
        4650.00          353.4217           62.1554          -23.2191            0.0000           38.9363
        4700.00          271.7694           47.7954          -19.3549            0.0000           28.4406
        4750.00          329.1487           57.8866          -22.4368            0.0000           35.4498
        4800.00          323.8158           56.9487          -21.2885            0.0000           35.6602
        4850.00          281.9383           49.5838          -22.5101            0.0000           27.0737
        4900.00          283.7432           49.9012          -21.5546            0.0000           28.3466
        4950.00          246.9929           43.4380          -22.8982            0.0000           20.5399
        5000.00          332.7116           58.5132          -20.9576            0.0000           37.5556
        5050.00          303.9733           53.4590          -22.4258            0.0000           31.0332
        5100.00          317.8644           55.9020          -20.2367            0.0000           35.6653
        5150.00          286.8914           50.4549          -22.0846            0.0000           28.3703
        5200.00          242.1761           42.5909          -22.6265            0.0000           19.9644
        5250.00          322.3916           56.6982          -20.6620            0.0000           36.0362
        5300.00          330.0830           58.0509          -19.9303            0.0000           38.1205
        5350.00          294.6094           51.8122          -22.6994            0.0000           29.1128
        5400.00          282.8172           49.7384          -20.7335            0.0000           29.0048
        5450.00          317.8065           55.8919          -20.3108            0.0000           35.5811
        5500.00          296.1000           52.0744          -21.4190            0.0000           30.6554
        5550.00          306.3413           53.8755          -18.7234            0.0000           35.1521
        5600.00          315.5447           55.4941          -21.4647            0.0000           34.0294
        5650.00          322.6053           56.7358          -22.2488            0.0000           34.4870
        5700.00          373.1939           65.6327          -19.5931            0.0000           46.0396
        5750.00          410.1450           72.1312          -22.3435            0.0000           49.7877
        5800.00          288.4656           50.7317          -25.8263            0.0000           24.9055
        5850.00          270.9097           47.6442          -23.7769            0.0000           23.8674
        5900.00          314.5718           55.3230          -28.3281            0.0000           26.9949
        5950.00          364.1653           64.0449          -26.0761            0.0000           37.9688
        6000.00          246.7135           43.3889          -26.3416            0.0000           17.0473
        6050.00          291.0344           51.1835          -22.7436            0.0000           28.4399
        6100.00          231.5335           40.7192          -26.2427            0.0000           14.4765
        6150.00          249.1702           43.8210          -26.4009            0.0000           17.4200
        6200.00          278.6997           49.0142          -20.1638            0.0000           28.8504
        6250.00          271.0531           47.6694          -19.7932            0.0000           27.8762
        6300.00          345.0085           60.6758          -21.4392            0.0000           39.2366
        6350.00          308.9175           54.3286          -20.9878            0.0000           33.3408
        6400.00          253.9722           44.6655          -22.0096            0.0000           22.6559
        6450.00          225.6245           39.6800          -21.5798            0.0000           18.1003
        6500.00          302.2332           53.1530          -21.6290            0.0000           31.5240
        6550.00          349.4019           61.4485          -22.0932            0.0000           39.3552
        6600.00          298.1383           52.4329          -21.4914            0.0000           30.9414
        6650.00          265.2431           46.6477          -21.5386            0.0000           25.1091
        6700.00          259.3163           45.6053          -22.1256            0.0000           23.4798
        6750.00          227.2085           39.9586          -18.9961            0.0000           20.9625
        6800.00          402.1048           70.7172          -21.0012            0.0000           49.7160
        6850.00          294.7523           51.8374          -21.2385            0.0000           30.5989
        6900.00          307.9148           54.1522          -21.3778            0.0000           32.7744
        6950.00          278.4362           48.9679          -20.1853            0.0000           28.7826
        7000.00          275.0025           48.3640          -22.8399            0.0000           25.5241
        7050.00          346.8232           60.9950          -19.5476            0.0000           41.4473
        7100.00          296.9063           52.2162          -25.8245            0.0000           26.3916
        7150.00          254.2579           44.7157          -25.4081            0.0000           19.3076
        7200.00          352.0603           61.9160          -28.4811            0.0000           33.4349
        7250.00          262.4002           46.1477          -28.7077            0.0000           17.4400
        7300.00          370.3194           65.1272          -24.6442            0.0000           40.4829
        7350.00          213.4987           37.5475          -26.6815            0.0000           10.8660
        7400.00          348.3394           61.2616          -26.8087            0.0000           34.4529
        7450.00          291.1285           51.2001          -24.7764            0.0000           26.4237
        7500.00          287.3060           50.5278          -25.5513            0.0000           24.9765
        7550.00          312.5126           54.9608          -25.6258            0.0000           29.3350
        7600.00          313.1905           55.0801          -24.3747            0.0000           30.7054
        7650.00          233.6250           41.0871          -26.5519            0.0000           14.5352
        7700.00          270.3056           47.5380          -26.6517            0.0000           20.8863
        7750.00          295.7538           52.0135          -26.7222            0.0000           25.2913
        7800.00          340.8375           59.9423          -24.7273            0.0000           35.2149
        7850.00          279.0200           49.0706          -26.4648            0.0000           22.6058
        7900.00          251.5543           44.2402          -26.8923            0.0000           17.3480
        7950.00          253.2359           44.5360          -26.9011            0.0000           17.6349
        8000.00          269.0078           47.3097          -26.3618            0.0000           20.9480
        8050.00          255.1914           44.8799          -26.2546            0.0000           18.6253
        8100.00          348.3318           61.2603          -24.5900            0.0000           36.6703
        8150.00          284.1505           49.9729          -26.1316            0.0000           23.8413
        8200.00          280.5111           49.3328          -27.7806            0.0000           21.5522
        8250.00          280.6807           49.3626          -28.2375            0.0000           21.1251
        8300.00          308.8704           54.3203          -26.9531            0.0000           27.3672
        8350.00          329.2260           57.9002          -28.1522            0.0000           29.7479
        8400.00          317.7226           55.8771          -24.3886            0.0000           31.4885
        8450.00          310.0903           54.5348          -24.0320            0.0000           30.5028
        8500.00          361.1738           63.5188          -24.9818            0.0000           38.5369
        8550.00          246.3272           43.3210          -26.8314            0.0000           16.4896
        8600.00          361.0729           63.5010          -26.0983            0.0000           37.4027
        8650.00          286.1479           50.3241          -24.2249            0.0000           26.0992
        8700.00          293.9008           51.6876          -22.5749            0.0000           29.1127
        8750.00          332.0305           58.3934          -25.7660            0.0000           32.6274
        8800.00          322.1892           56.6626          -26.7611            0.0000           29.9016
        8850.00          311.6297           54.8056          -18.8543            0.0000           35.9512
        8900.00          256.5406           45.1172          -27.3227            0.0000           17.7945
        8950.00          229.3553           40.3362          -24.1434            0.0000           16.1927
        9000.00          342.4299           60.2223          -24.8572            0.0000           35.3651
        9050.00          348.8089           61.3442          -27.7409            0.0000           33.6033
        9100.00          296.6570           52.1723          -26.5476            0.0000           25.6247
        9150.00          257.2449           45.2410          -24.7559            0.0000           20.4852
        9200.00          276.7117           48.6646          -20.7276            0.0000           27.9370
        9250.00          264.1905           46.4625          -25.9033            0.0000           20.5592
        9300.00          316.3306           55.6323          -25.3362            0.0000           30.2961
        9350.00          342.4315           60.2226          -26.0293            0.0000           34.1933
        9400.00          440.0406           77.3889          -26.2689            0.0000           51.1200
        9450.00          310.8380           54.6663          -26.2873            0.0000           28.3790
        9500.00          286.5229           50.3901          -27.8902            0.0000           22.4999
        9550.00          276.3233           48.5963          -28.6678            0.0000           19.9285
        9600.00          234.3141           41.2083          -28.3109            0.0000           12.8973
        9650.00          395.9596           69.6365          -24.2549            0.0000           45.3815
        9700.00          327.5148           57.5992          -22.5254            0.0000           35.0739
        9750.00          282.0097           49.5964          -24.6799            0.0000           24.9164
        9800.00          289.2972           50.8780          -27.1482            0.0000           23.7298
        9850.00          245.0076           43.0889          -21.6638            0.0000           21.4251
        9900.00          344.1571           60.5261          -14.9405            0.0000           45.5856
        9950.00          391.7900           68.9032          -16.2342            0.0000           52.6689
       10000.00          360.3103           63.3669          -16.3189            0.0000           47.0480
       10050.00          291.3365           51.2366          -13.9340            0.0000           37.3026
       10100.00          416.1698           73.1908          -21.8816            0.0000           51.3092
       10150.00          273.3249           48.0690          -20.5316            0.0000           27.5373
       10200.00          293.8993           51.6874          -23.4718            0.0000           28.2156
       10250.00          273.0075           48.0132          -28.2534            0.0000           19.7597
       10300.00          257.8264           45.3433          -26.4012            0.0000           18.9421
       10350.00          241.2250           42.4236          -24.4165            0.0000           18.0071
       10400.00          374.4506           65.8537          -23.7370            0.0000           42.1168
       10450.00          331.3178           58.2681          -24.3793            0.0000           33.8887
       10500.00          325.3947           57.2264          -22.8361            0.0000           34.3903
       10550.00          223.6609           39.3347          -25.2733            0.0000           14.0613
       10600.00          247.5939           43.5437          -23.5267            0.0000           20.0171
       10650.00          290.7179           51.1278          -25.8107            0.0000           25.3172
       10700.00          336.1039           59.1098          -26.3799            0.0000           32.7299
       10750.00          294.1674           51.7345          -23.8996            0.0000           27.8349
       10800.00          309.0453           54.3510          -27.0626            0.0000           27.2884
       10850.00          254.6503           44.7847          -26.3809            0.0000           18.4039
       10900.00          351.8949           61.8869          -26.0273            0.0000           35.8596
       10950.00          306.6991           53.9384          -25.4824            0.0000           28.4561
       11000.00          349.0734           61.3907          -21.4585            0.0000           39.9322
       11050.00          373.6693           65.7163          -25.3125            0.0000           40.4038
       11100.00          345.5819           60.7767          -23.6517            0.0000           37.1250
       11150.00          341.3971           60.0407          -24.6884            0.0000           35.3523
       11200.00          301.6885           53.0572          -20.5165            0.0000           32.5408
       11250.00          345.6365           60.7863          -25.6106            0.0000           35.1757
       11300.00          265.1261           46.6271          -25.4089            0.0000           21.2181
       11350.00          304.0773           53.4773          -26.1124            0.0000           27.3650
       11400.00          285.5628           50.2212          -23.4585            0.0000           26.7628
       11450.00          323.7180           56.9315          -26.7061            0.0000           30.2254
       11500.00          294.5722           51.8057          -25.9604            0.0000           25.8453
       11550.00          338.5230           59.5352          -24.7617            0.0000           34.7735
       11600.00          373.7682           65.7337          -25.0563            0.0000           40.6775
       11650.00          296.3451           52.1175          -26.7004            0.0000           25.4171
       11700.00          227.8761           40.0760          -26.9918            0.0000           13.0842
       11750.00          229.1856           40.3063          -25.7486            0.0000           14.5578
       11800.00          262.3308           46.1355          -25.8203            0.0000           20.3151
       11850.00          252.3963           44.3883          -23.3252            0.0000           21.0631
       11900.00          289.5796           50.9277          -24.8004            0.0000           26.1273
       11950.00          310.0696           54.5312          -26.4323            0.0000           28.0989
       12000.00          317.7138           55.8756          -25.0418            0.0000           30.8337
       12050.00          273.7667           48.1467          -22.5470            0.0000           25.5997
       12100.00          399.7639           70.3055          -24.2056            0.0000           46.1000
       12150.00          330.8436           58.1847          -24.1466            0.0000           34.0381
       12200.00          331.0152           58.2148          -25.7039            0.0000           32.5110
       12250.00          335.2815           58.9651          -24.3539            0.0000           34.6112
       12300.00          374.1401           65.7991          -25.8634            0.0000           39.9358
       12350.00          301.2742           52.9844          -24.6805            0.0000           28.3038
       12400.00          308.6693           54.2849          -23.7565            0.0000           30.5284
       12450.00          243.1832           42.7680          -26.7035            0.0000           16.0645
       12500.00          366.9786           64.5396          -23.7819            0.0000           40.7577
       12550.00          327.7511           57.6408          -23.8885            0.0000           33.7523
       12600.00          346.6719           60.9683          -24.6274            0.0000           36.3409
       12650.00          278.5618           48.9900          -26.1603            0.0000           22.8297
       12700.00          292.1168           51.3739          -23.6903            0.0000           27.6835
       12750.00          257.9977           45.3734          -24.7043            0.0000           20.6692
       12800.00          288.2176           50.6881          -26.8941            0.0000           23.7940
       12850.00          256.1673           45.0515          -24.7126            0.0000           20.3389
       12900.00          205.2011           36.0882          -23.2384            0.0000           12.8498
       12950.00          304.4298           53.5393          -24.5800            0.0000           28.9593
       13000.00          242.6323           42.6711          -26.7737            0.0000           15.8974
       13050.00          339.9204           59.7810          -26.8316            0.0000           32.9493
       13100.00          340.3198           59.8512          -24.1719            0.0000           35.6793
       13150.00          268.5499           47.2292          -22.2810            0.0000           24.9482
       13200.00          354.3854           62.3249          -24.7512            0.0000           37.5737
       13250.00          313.3166           55.1022          -24.1304            0.0000           30.9718
       13300.00          252.0331           44.3244          -24.3829            0.0000           19.9415
       13350.00          377.3182           66.3580          -22.5868            0.0000           43.7712
       13400.00          378.8390           66.6255          -18.7660            0.0000           47.8595
       13450.00          314.7560           55.3554          -17.2795            0.0000           38.0759
       13500.00          329.1650           57.8894          -25.4955            0.0000           32.3940
       13550.00          420.7940           74.0040          -23.1690            0.0000           50.8350
       13600.00          379.8993           66.8120          -23.8539            0.0000           42.9581
       13650.00          351.6205           61.8386          -22.4525            0.0000           39.3862
       13700.00          384.9947           67.7081          -23.3009            0.0000           44.4072
       13750.00          328.3675           57.7492          -24.6025            0.0000           33.1467
       13800.00          251.4524           44.2223          -25.6435            0.0000           18.5788
       13850.00          297.1150           52.2529          -25.2588            0.0000           26.9941
       13900.00          344.2024           60.5340          -19.2047            0.0000           41.3293
       13950.00          336.6155           59.1997          -21.2185            0.0000           37.9812
       14000.00          438.4876           77.1158          -20.7966            0.0000           56.3191
       14050.00          311.7226           54.8219          -18.7036            0.0000           36.1183
       14100.00          359.6584           63.2522          -19.2993            0.0000           43.9530
       14150.00          289.8148           50.9690          -16.1795            0.0000           34.7895
       14200.00          400.8570           70.4977          -16.2012            0.0000           54.2965
       14250.00          358.7207           63.0873          -17.9898            0.0000           45.0975
       14300.00          377.2914           66.3533          -17.6100            0.0000           48.7433
       14350.00          344.0786           60.5123          -21.3749            0.0000           39.1373
       14400.00          226.3358           39.8051          -18.5364            0.0000           21.2687
       14450.00          316.0251           55.5786          -21.5673            0.0000           34.0113
       14500.00          324.9365           57.1458          -19.0161            0.0000           38.1297
       14550.00          312.3048           54.9243          -20.1465            0.0000           34.7778
       14600.00          357.8497           62.9342          -18.7858            0.0000           44.1483
       14650.00          370.3315           65.1293          -20.0483            0.0000           45.0809
       14700.00          315.6835           55.5185          -19.4878            0.0000           36.0307
       14750.00          360.7875           63.4508          -21.1547            0.0000           42.2961
       14800.00          333.0713           58.5764          -19.8890            0.0000           38.6875
       14850.00          262.1388           46.1017          -18.3021            0.0000           27.7996
       14900.00          341.2228           60.0100          -22.0525            0.0000           37.9575
       14950.00          333.2288           58.6041          -19.5226            0.0000           39.0816
       15000.00          250.4036           44.0379          -19.7072            0.0000           24.3306
       15050.00          332.7232           58.5152          -22.8183            0.0000           35.6969
       15100.00          306.3505           53.8771          -15.7936            0.0000           38.0835
       15150.00          295.3479           51.9421          -14.6948            0.0000           37.2473
       15200.00          414.1863           72.8419          -16.3573            0.0000           56.4847
       15250.00          379.8105           66.7964          -17.3562            0.0000           49.4401
       15300.00          299.8577           52.7352          -18.5125            0.0000           34.2228
       15350.00          339.8562           59.7697          -20.7452            0.0000           39.0245
       15400.00          351.4622           61.8108          -19.6867            0.0000           42.1241
       15450.00          254.4279           44.7456          -16.3636            0.0000           28.3820
       15500.00          348.1103           61.2213          -21.9048            0.0000           39.3166
       15550.00          286.9269           50.4611          -19.9577            0.0000           30.5034
       15600.00          397.7630           69.9536          -18.5928            0.0000           51.3608
       15650.00          351.9919           61.9040          -19.1801            0.0000           42.7238
       15700.00          343.4056           60.3939          -21.1762            0.0000           39.2177
       15750.00          345.3371           60.7336          -20.4127            0.0000           40.3209
       15800.00          305.4672           53.7218          -22.2188            0.0000           31.5030
       15850.00          271.2492           47.7039          -21.0188            0.0000           26.6852
       15900.00          376.1514           66.1528          -20.4145            0.0000           45.7383
       15950.00          286.3407           50.3580          -21.2432            0.0000           29.1148
       16000.00          264.0863           46.4442          -17.9644            0.0000           28.4798
       16050.00          282.5988           49.7000          -19.9932            0.0000           29.7067
       16100.00          400.6692           70.4647          -18.6142            0.0000           51.8506
       16150.00          308.9873           54.3408          -22.0169            0.0000           32.3239
       16200.00          316.7990           55.7147          -20.8795            0.0000           34.8352
       16250.00          284.5505           50.0432          -19.3561            0.0000           30.6871
       16300.00          286.5113           50.3880          -20.3782            0.0000           30.0099
       16350.00          366.5653           64.4669          -20.9848            0.0000           43.4821
       16400.00          348.2635           61.2483          -20.0163            0.0000           41.2320
       16450.00          353.0964           62.0982          -20.3368            0.0000           41.7614
       16500.00          256.9813           45.1947          -20.6464            0.0000           24.5482
       16550.00          313.0194           55.0500          -21.1201            0.0000           33.9298
       16600.00          374.9564           65.9427          -20.1965            0.0000           45.7461
       16650.00          315.1505           55.4248          -15.1002            0.0000           40.3245
       16700.00          289.0056           50.8267          -16.0232            0.0000           34.8035
       16750.00          368.2410           64.7616          -21.0489            0.0000           43.7128
       16800.00          290.3604           51.0650          -19.5497            0.0000           31.5153
       16850.00          324.7798           57.1182          -20.4705            0.0000           36.6477
       16900.00          233.4200           41.0510          -21.1720            0.0000           19.8790
       16950.00          311.7850           54.8329          -21.4133            0.0000           33.4196
       17000.00          322.6101           56.7366          -20.5491            0.0000           36.1876
       17050.00          273.0492           48.0205          -20.7517            0.0000           27.2688
       17100.00          232.8569           40.9520          -21.4101            0.0000           19.5419
       17150.00          405.4852           71.3117          -21.4206            0.0000           49.8911
       17200.00          353.5619           62.1801          -19.7232            0.0000           42.4569
       17250.00          319.9762           56.2734          -19.5520            0.0000           36.7215
       17300.00          303.2376           53.3297          -19.7421            0.0000           33.5876
       17350.00          322.7268           56.7572          -16.1656            0.0000           40.5916
       17400.00          388.0150           68.2393          -16.9385            0.0000           51.3007
       17450.00          297.3128           52.2877          -13.3077            0.0000           38.9800
       17500.00          272.1730           47.8664          -15.9431            0.0000           31.9233
       17550.00          323.1108           56.8247          -15.8311            0.0000           40.9936
       17600.00          303.0750           53.3011          -17.0004            0.0000           36.3006
       17650.00          295.7489           52.0126          -16.3514            0.0000           35.6613
       17700.00          411.6764           72.4005           -8.9332            0.0000           63.4673
       17750.00          278.1876           48.9242           -8.4142            0.0000           40.5100
       17800.00          430.5795           75.7250           -5.0863            0.0000           70.6387
       17850.00          297.2395           52.2748          -10.2418            0.0000           42.0330
       17900.00          373.9678           65.7688          -12.9899            0.0000           52.7789
       17950.00          376.6664           66.2434          -19.3860            0.0000           46.8574
       18000.00          320.6048           56.3840          -19.1187            0.0000           37.2653
       18050.00          422.0515           74.2252          -18.8111            0.0000           55.4141
       18100.00          319.6351           56.2135          -24.5800            0.0000           31.6334
       18150.00          251.6498           44.2570          -26.5039            0.0000           17.7531
       18200.00          316.7141           55.6997          -24.2035            0.0000           31.4962
       18250.00          319.8940           56.2590          -24.8319            0.0000           31.4271
       18300.00          291.5614           51.2762          -23.8321            0.0000           27.4441
       18350.00          324.3027           57.0343          -25.8970            0.0000           31.1374
       18400.00          227.3201           39.9782          -23.3009            0.0000           16.6773
       18450.00          259.9127           45.7102          -22.4205            0.0000           23.2898
       18500.00          309.7053           54.4671          -24.3752            0.0000           30.0919
       18550.00          245.6889           43.2087          -25.5341            0.0000           17.6746
       18600.00          300.5618           52.8591          -25.5364            0.0000           27.3227
       18650.00          280.0433           49.2505          -26.2361            0.0000           23.0144
       18700.00          294.3217           51.7616          -27.7975            0.0000           23.9641
       18750.00          247.8834           43.5947          -22.6641            0.0000           20.9305
       18800.00          402.2196           70.7374          -22.7796            0.0000           47.9578
       18850.00          389.6972           68.5351          -22.7743            0.0000           45.7608
       18900.00          260.9783           45.8976          -21.9556            0.0000           23.9420
       18950.00          355.7239           62.5603          -26.9828            0.0000           35.5775
       19000.00          348.3222           61.2586          -25.6312            0.0000           35.6274
       19050.00          333.4578           58.6444          -24.8291            0.0000           33.8153
       19100.00          307.9558           54.1594          -27.4952            0.0000           26.6642
       19150.00          336.3388           59.1511          -24.4778            0.0000           34.6733
       19200.00          289.5351           50.9198          -27.5289            0.0000           23.3909
       19250.00          230.7549           40.5823          -26.8632            0.0000           13.7191
       19300.00          344.3634           60.5624          -25.9791            0.0000           34.5832
       19350.00          362.3605           63.7275          -23.8024            0.0000           39.9251
       19400.00          363.1885           63.8731          -25.3500            0.0000           38.5230
       19450.00          286.2438           50.3410          -26.6725            0.0000           23.6684
       19500.00          246.2842           43.3134          -26.1872            0.0000           17.1262
       19550.00          255.3830           44.9136          -31.5695            0.0000           13.3441
       19600.00          334.7753           58.8761          -28.8354            0.0000           30.0407
       19650.00          268.0628           47.1435          -27.5384            0.0000           19.6052
       19700.00          356.6327           62.7201          -30.0401            0.0000           32.6801
       19750.00          331.7398           58.3423          -31.3539            0.0000           26.9884
       19800.00          222.2686           39.0898          -28.9532            0.0000           10.1366
       19850.00          308.7161           54.2932          -18.6701            0.0000           35.6231
       19900.00          329.0147           57.8630          -23.4017            0.0000           34.4613
       19950.00          268.1713           47.1626          -23.9422            0.0000           23.2205
       20000.00          359.1921           63.1702          -17.0766            0.0000           46.0937
       20050.00          322.9048           56.7885          -22.5449            0.0000           34.2436
       20100.00          342.1233           60.1684          -21.9322            0.0000           38.2362
       20150.00          282.5310           49.6880          -21.5974            0.0000           28.0907
       20200.00          258.3008           45.4267          -19.5659            0.0000           25.8608
       20250.00          340.5999           59.9005          -20.7317            0.0000           39.1687
       20300.00          363.3695           63.9049          -20.3931            0.0000           43.5118
       20350.00          349.0855           61.3928          -19.8195            0.0000           41.5734
       20400.00          351.0796           61.7435          -21.0805            0.0000           40.6631
       20450.00          276.5750           48.6406          -18.9566            0.0000           29.6840
       20500.00          386.3702           67.9500          -18.9770            0.0000           48.9730
       20550.00          287.5941           50.5785          -19.5131            0.0000           31.0654
       20600.00          312.0415           54.8780          -17.7264            0.0000           37.1516
       20650.00          374.5507           65.8713          -16.2560            0.0000           49.6153
       20700.00          390.1221           68.6098          -19.7618            0.0000           48.8480
       20750.00          382.3397           67.2411          -19.4454            0.0000           47.7957
       20800.00          331.5493           58.3088          -17.8643            0.0000           40.4445
       20850.00          363.0239           63.8441          -21.0257            0.0000           42.8185
       20900.00          292.7956           51.4932          -19.8787            0.0000           31.6145
       20950.00          296.3045           52.1103          -14.8618            0.0000           37.2485
       21000.00          349.7317           61.5065          -15.6779            0.0000           45.8286
       21050.00          336.3532           59.1536          -19.0739            0.0000           40.0797
       21100.00          303.9735           53.4591          -18.9036            0.0000           34.5555
       21150.00          378.3161           66.5335          -17.2388            0.0000           49.2948
       21200.00          344.1685           60.5281          -16.7133            0.0000           43.8148
