#          Step             alpha              3_10                pi              beta                SS             other             total
       23200.00                 5                 0                 0                 0                 0                 1                 6
       23250.00                 5                 0                 0                 0                 0                 1                 6
       23300.00                 6                 0                 0                 0                 0                 0                 6
       23350.00                 5                 0                 0                 0                 0                 1                 6
       23400.00                 5                 0                 0                 0                 0                 1                 6
       23450.00                 6                 0                 0                 0                 0                 0                 6
       23500.00                 6                 0                 0                 0                 0                 0                 6
       23550.00                 6                 0                 0                 0                 0                 0                 6
       23600.00                 5                 0                 0                 1                 0                 0                 6
       23650.00                 5                 0                 0                 0                 0                 0                 5
       23700.00                 4                 0                 0                 1                 0                 0                 5
       23750.00                 4                 0                 0                 0                 0                 1                 5
       23800.00                 4                 0                 0                 0                 0                 1                 5
       23850.00                 4                 0                 0                 1                 0                 0                 5
       23900.00                 4                 0                 0                 1                 0                 0                 5
       23950.00                 4                 0                 0                 1                 0                 0                 5
       24000.00                 4                 0                 0                 1                 0                 0                 5
       24050.00                 4                 0                 0                 1                 0                 0                 5
       24100.00                 4                 0                 0                 1                 0                 0                 5
       24150.00                 4                 0                 0                 0                 0                 1                 5
       24200.00                 4                 0                 0                 1                 0                 0                 5
       24250.00                 4                 0                 0                 1                 0                 0                 5
       24300.00                 4                 0                 0                 1                 0                 0                 5
       24350.00                 3                 0                 0                 1                 0                 0                 4
       24400.00                 4                 0                 0                 1                 0                 0                 5
       24450.00                 4                 0                 0                 0                 0                 1                 5
       24500.00                 4                 0                 0                 1                 0                 0                 5
       24550.00                 4                 0                 0                 0                 0                 1                 5
       24600.00                 4                 0                 0                 0                 0                 1                 5
       24650.00                 4                 0                 0                 0                 0                 1                 5
       24700.00                 4                 0                 0                 1                 0                 0                 5
       24750.00                 4                 0                 0                 1                 0                 0                 5
       24800.00                 3                 0                 0                 1                 0                 0                 4
       24850.00                 3                 0                 0                 0                 0                 1                 4
       24900.00                 3                 0                 0                 0                 0                 1                 4
       24950.00                 3                 0                 0                 0                 0                 1                 4
       25000.00                 3                 0                 0                 1                 0                 0                 4
       25050.00                 3                 0                 0                 0                 0                 1                 4
       25100.00                 4                 0                 0                 1                 0                 0                 5
       25150.00                 4                 0                 0                 0                 0                 1                 5
       25200.00                 4                 0                 0                 0                 0                 1                 5
       25250.00                 4                 0                 0                 1                 0                 0                 5
       25300.00                 4                 0                 0                 1                 0                 0                 5
       25350.00                 4                 0                 0                 0                 0                 1                 5
       25400.00                 4                 0                 0                 1                 0                 0                 5
       25450.00                 4                 0                 0                 1                 0                 0                 5
       25500.00                 3                 0                 0                 1                 0                 0                 4
       25550.00                 4                 0                 0                 0                 0                 1                 5
       25600.00                 4                 0                 0                 0                 0                 1                 5
       25650.00                 4                 0                 0                 0                 0                 1                 5
       25700.00                 4                 0                 0                 0                 0                 1                 5
       25750.00                 4                 0                 0                 0                 0                 1                 5
       25800.00                 4                 0                 0                 0                 0                 1                 5
       25850.00                 5                 0                 0                 0                 0                 0                 5
       25900.00                 5                 0                 0                 0                 0                 0                 5
       25950.00                 5                 0                 0                 0                 0                 0                 5
       26000.00                 5                 0                 0                 0                 0                 0                 5
       26050.00                 4                 0                 0                 1                 0                 0                 5
       26100.00                 5                 0                 0                 0                 0                 0                 5
       26150.00                 4                 0                 0                 1                 0                 0                 5
       26200.00                 4                 0                 0                 0                 0                 1                 5
       26250.00                 4                 0                 0                 1                 0                 0                 5
       26300.00                 4                 0                 0                 1                 0                 0                 5
       26350.00                 4                 0                 0                 1                 0                 0                 5
       26400.00                 4                 0                 0                 1                 0                 0                 5
       26450.00                 4                 0                 0                 1                 0                 0                 5
       26500.00                 4                 0                 0                 1                 0                 0                 5
       26550.00                 3                 0                 0                 0                 0                 1                 4
       26600.00                 4                 0                 0                 1                 0                 0                 5
       26650.00                 4                 0                 0                 0                 0                 1                 5
       26700.00                 4                 0                 0                 1                 0                 0                 5
       26750.00                 4                 0                 0                 1                 0                 0                 5
       26800.00                 4                 0                 0                 1                 0                 0                 5
       26850.00                 4                 0                 0                 1                 0                 0                 5
       26900.00                 4                 0                 0                 1                 0                 0                 5
       26950.00                 5                 0                 0                 0                 0                 1                 6
       27000.00                 5                 0                 0                 1                 0                 0                 6
       27050.00                 5                 0                 0                 0                 0                 1                 6
       27100.00                 5                 0                 0                 1                 0                 0                 6
       27150.00                 5                 0                 0                 1                 0                 0                 6
       27200.00                 5                 0                 0                 1                 0                 0                 6
       27250.00                 5                 0                 0                 0                 0                 1                 6
       27300.00                 6                 0                 0                 0                 0                 0                 6
       27350.00                 5                 0                 0                 1                 0                 0                 6
       27400.00                 5                 0                 0                 0                 0                 1                 6
       27450.00                 6                 0                 0                 0                 0                 0                 6
       27500.00                 5                 0                 0                 0                 0                 1                 6
       27550.00                 6                 0                 0                 0                 0                 0                 6
       27600.00                 5                 0                 0                 0                 0                 1                 6
       27650.00                 5                 0                 0                 0                 0                 1                 6
       27700.00                 6                 0                 0                 0                 0                 0                 6
       27750.00                 6                 0                 0                 0                 0                 0                 6
       27800.00                 5                 0                 0                 1                 0                 0                 6
       27850.00                 5                 0                 0                 0                 0                 1                 6
       27900.00                 5                 0                 0                 1                 0                 0                 6
       27950.00                 5                 0                 0                 0                 0                 1                 6
       28000.00                 5                 0                 0                 0                 0                 1                 6
       28050.00                 5                 0                 0                 1                 0                 0                 6
       28100.00                 6                 0                 0                 0                 0                 0                 6
       28150.00                 5                 0                 0                 0                 0                 1                 6
       28200.00                 6                 0                 0                 0                 0                 0                 6
       28250.00                 6                 0                 0                 0                 0                 0                 6
       28300.00                 6                 0                 0                 0                 0                 0                 6
       28350.00                 6                 0                 0                 0                 0                 0                 6
       28400.00                 6                 0                 0                 0                 0                 0                 6
       28450.00                 5                 0                 0                 0                 0                 1                 6
       28500.00                 5                 0                 0                 1                 0                 0                 6
       28550.00                 5                 0                 0                 1                 0                 0                 6
       28600.00                 5                 0                 0                 0                 0                 1                 6
       28650.00                 5                 0                 0                 0                 0                 1                 6
       28700.00                 5                 0                 0                 1                 0                 0                 6
       28750.00                 5                 0                 0                 1                 0                 0                 6
       28800.00                 5                 0                 0                 1                 0                 0                 6
       28850.00                 5                 0                 0                 1                 0                 0                 6
       28900.00                 6                 0                 0                 0                 0                 0                 6
       28950.00                 5                 0                 0                 0                 0                 1                 6
       29000.00                 5                 0                 0                 0                 0                 1                 6
       29050.00                 3                 0                 0                 1                 0                 0                 4
       29100.00                 4                 0                 0                 0                 0                 0                 4
       29150.00                 3                 0                 0                 1                 0                 0                 4
       29200.00                 5                 0                 0                 0                 0                 0                 5
       29250.00                 4                 0                 0                 1                 0                 0                 5
       29300.00                 4                 0                 0                 0                 0                 1                 5
       29350.00                 5                 0                 0                 0                 0                 0                 5
       29400.00                 4                 0                 0                 1                 0                 0                 5
       29450.00                 5                 0                 0                 1                 0                 0                 6
       29500.00                 5                 0                 0                 0                 0                 1                 6
       29550.00                 5                 0                 0                 1                 0                 0                 6
       29600.00                 5                 0                 0                 1                 0                 0                 6
       29650.00                 5                 0                 0                 1                 0                 0                 6
       29700.00                 5                 0                 0                 1                 0                 0                 6
       29750.00                 5                 0                 0                 1                 0                 0                 6
       29800.00                 6                 0                 0                 0                 0                 0                 6
       29850.00                 5                 0                 0                 0                 0                 1                 6
       29900.00                 5                 0                 0                 1                 0                 0                 6
       29950.00                 5                 0                 0                 0                 0                 1                 6
       30000.00                 5                 0                 0                 0                 0                 1                 6
       30050.00                 5                 0                 0                 0                 0                 1                 6
       30100.00                 5                 0                 0                 0                 0                 1                 6
       30150.00                 5                 0                 0                 0                 0                 1                 6
       30200.00                 5                 0                 0                 0                 0                 1                 6
       30250.00                 5                 0                 0                 1                 0                 0                 6
       30300.00                 5                 0                 0                 1                 0                 0                 6
       30350.00                 6                 0                 0                 0                 0                 0                 6
       30400.00                 6                 0                 0                 0                 0                 0                 6
       30450.00                 5                 0                 0                 1                 0                 0                 6
       30500.00                 5                 0                 0                 1                 0                 0                 6
       30550.00                 5                 0                 0                 0                 0                 1                 6
       30600.00                 5                 0                 0                 0                 0                 1                 6
       30650.00                 5                 0                 0                 0                 0                 1                 6
       30700.00                 6                 0                 0                 0                 0                 0                 6
       30750.00                 5                 0                 0                 1                 0                 0                 6
       30800.00                 6                 0                 0                 0                 0                 0                 6
       30850.00                 5                 0                 0                 1                 0                 0                 6
       30900.00                 5                 0                 0                 1                 0                 0                 6
       30950.00                 5                 0                 0                 0                 0                 1                 6
       31000.00                 5                 0                 0                 0                 0                 1                 6
       31050.00                 5                 0                 0                 1                 0                 0                 6
       31100.00                 5                 0                 0                 0                 0                 1                 6
       31150.00                 5                 0                 0                 0                 0                 1                 6
       31200.00                 5                 0                 0                 1                 0                 0                 6
       31250.00                 5                 0                 0                 0                 0                 1                 6
       31300.00                 6                 0                 0                 0                 0                 0                 6
       31350.00                 5                 0                 0                 1                 0                 0                 6
       31400.00                 6                 0                 0                 0                 0                 0                 6
       31450.00                 5                 0                 0                 0                 0                 0                 5
       31500.00                 5                 0                 0                 0                 0                 0                 5
       31550.00                 5                 0                 0                 0                 0                 0                 5
       31600.00                 4                 0                 0                 0                 0                 1                 5
       31650.00                 3                 0                 0                 1                 0                 1                 5
       31700.00                 4                 0                 0                 1                 0                 0                 5
       31750.00                 4                 0                 0                 1                 0                 0                 5
       31800.00                 4                 0                 0                 1                 0                 0                 5
       31850.00                 4                 0                 0                 1                 0                 0                 5
       31900.00                 4                 0                 0                 1                 0                 0                 5
       31950.00                 5                 0                 0                 0                 0                 0                 5
       32000.00                 6                 0                 0                 0                 0                 0                 6
       32050.00                 6                 0                 0                 0                 0                 0                 6
       32100.00                 6                 0                 0                 0                 0                 0                 6
       32150.00                 5                 0                 0                 1                 0                 0                 6
       32200.00                 5                 0                 0                 0                 0                 1                 6
       32250.00                 5                 0                 0                 1                 0                 0                 6
       32300.00                 6                 0                 0                 0                 0                 0                 6
       32350.00                 6                 0                 0                 0                 0                 0                 6
       32400.00                 5                 0                 0                 1                 0                 0                 6
       32450.00                 4                 0                 0                 1                 0                 0                 5
       32500.00                 6                 0                 0                 0                 0                 0                 6
       32550.00                 5                 0                 0                 1                 0                 0                 6
       32600.00                 5                 0                 0                 0                 0                 1                 6
       32650.00                 6                 0                 0                 0                 0                 0                 6
       32700.00                 5                 0                 0                 0                 0                 1                 6
       32750.00                 6                 0                 0                 0                 0                 0                 6
       32800.00                 5                 0                 0                 0                 0                 1                 6
       32850.00                 5                 0                 0                 0                 0                 1                 6
       32900.00                 6                 0                 0                 0                 0                 0                 6
       32950.00                 5                 0                 0                 0                 0                 1                 6
       33000.00                 6                 0                 0                 0                 0                 0                 6
       33050.00                 5                 0                 0                 1                 0                 0                 6
       33100.00                 5                 0                 0                 1                 0                 0                 6
       33150.00                 5                 0                 0                 0                 0                 1                 6
       33200.00                 6                 0                 0                 0                 0                 0                 6
       33250.00                 5                 0                 0                 1                 0                 0                 6
       33300.00                 5                 0                 0                 0                 0                 1                 6
       33350.00                 5                 0                 0                 1                 0                 0                 6
       33400.00                 5                 0                 0                 0                 0                 1                 6
       33450.00                 5                 0                 0                 0                 0                 1                 6
       33500.00                 5                 0                 0                 1                 0                 0                 6
       33550.00                 5                 0                 0                 0                 0                 1                 6
       33600.00                 5                 0                 0                 0                 0                 1                 6
       33650.00                 6                 0                 0                 0                 0                 0                 6
       33700.00                 5                 0                 0                 1                 0                 0                 6
       33750.00                 6                 0                 0                 0                 0                 0                 6
       33800.00                 5                 0                 0                 0                 0                 1                 6
       33850.00                 5                 0                 0                 1                 0                 0                 6
       33900.00                 6                 0                 0                 0                 0                 0                 6
       33950.00                 5                 0                 0                 1                 0                 0                 6
       34000.00                 6                 0                 0                 0                 0                 0                 6
       34050.00                 6                 0                 0                 0                 0                 0                 6
       34100.00                 5                 0                 0                 1                 0                 0                 6
       34150.00                 5                 0                 0                 0                 0                 1                 6
       34200.00                 4                 0                 0                 0                 0                 1                 5
       34250.00                 6                 0                 0                 0                 0                 0                 6
       34300.00                 5                 0                 0                 1                 0                 0                 6
       34350.00                 5                 0                 0                 1                 0                 0                 6
       34400.00                 5                 0                 0                 0                 0                 1                 6
       34450.00                 6                 0                 0                 0                 0                 0                 6
       34500.00                 5                 0                 0                 0                 0                 1                 6
       34550.00                 5                 0                 0                 1                 0                 0                 6
       34600.00                 5                 0                 0                 1                 0                 0                 6
       34650.00                 5                 0                 0                 0                 0                 1                 6
       34700.00                 6                 0                 0                 0                 0                 0                 6
       34750.00                 4                 0                 0                 1                 0                 0                 5
       34800.00                 4                 0                 0                 1                 0                 0                 5
       34850.00                 4                 0                 0                 0                 0                 1                 5
       34900.00                 5                 0                 0                 1                 0                 0                 6
       34950.00                 5                 0                 0                 0                 0                 1                 6
       35000.00                 6                 0                 0                 0                 0                 0                 6
       35050.00                 5                 0                 0                 0                 0                 1                 6
       35100.00                 6                 0                 0                 0                 0                 0                 6
       35150.00                 6                 0                 0                 0                 0                 0                 6
       35200.00                 5                 0                 0                 0                 0                 1                 6
       35250.00                 5                 0                 0                 1                 0                 0                 6
       35300.00                 5                 0                 0                 1                 0                 0                 6
       35350.00                 5                 0                 0                 1                 0                 0                 6
       35400.00                 6                 0                 0                 0                 0                 0                 6
       35450.00                 5                 0                 0                 0                 0                 1                 6
       35500.00                 5                 0                 0                 1                 0                 0                 6
       35550.00                 6                 0                 0                 0                 0                 0                 6
       35600.00                 4                 0                 0                 0                 0                 2                 6
       35650.00                 5                 0                 0                 1                 0                 0                 6
       35700.00                 5                 0                 0                 0                 0                 1                 6
       35750.00                 5                 0                 0                 0                 0                 1                 6
       35800.00                 5                 0                 0                 0                 0                 1                 6
       35850.00                 4                 0                 0                 0                 0                 1                 5
       35900.00                 5                 0                 0                 0                 0                 0                 5
       35950.00                 4                 0                 0                 0                 0                 1                 5
       36000.00                 4                 0                 0                 1                 0                 0                 5
       36050.00                 4                 0                 0                 0                 0                 1                 5
       36100.00                 5                 0                 0                 0                 0                 0                 5
       36150.00                 4                 0                 0                 0                 0                 1                 5
       36200.00                 4                 0                 0                 1                 0                 0                 5
       36250.00                 4                 0                 0                 0                 0                 0                 4
       36300.00                 3                 0                 0                 0                 0                 1                 4
       36350.00                 3                 0                 1                 0                 0                 0                 4
       36400.00                 4                 0                 0                 0                 0                 1                 5
       36450.00                 4                 0                 0                 0                 0                 1                 5
       36500.00                 4                 0                 0                 0                 0                 1                 5
       36550.00                 4                 0                 0                 1                 0                 0                 5
       36600.00                 3                 0                 0                 0                 0                 1                 4
       36650.00                 3                 0                 0                 1                 0                 0                 4
       36700.00                 4                 0                 1                 0                 0                 0                 5
       36750.00                 4                 0                 0                 1                 0                 0                 5
       36800.00                 4                 0                 1                 0                 0                 0                 5
       36850.00                 4                 0                 0                 0                 0                 1                 5
       36900.00                 4                 0                 0                 1                 0                 0                 5
       36950.00                 4                 0                 0                 0                 0                 1                 5
       37000.00                 4                 0                 0                 0                 0                 1                 5
       37050.00                 4                 0                 1                 0                 0                 0                 5
       37100.00                 4                 0                 1                 0                 0                 0                 5
       37150.00                 4                 0                 0                 0                 0                 1                 5
       37200.00                 4                 0                 0                 0                 0                 1                 5
       37250.00                 4                 0                 0                 1                 0                 0                 5
       37300.00                 4                 0                 0                 0                 0                 1                 5
       37350.00                 4                 0                 1                 0                 0                 0                 5
       37400.00                 4                 0                 1                 0                 0                 0                 5
       37450.00                 4                 0                 0                 0                 0                 1                 5
       37500.00                 4                 0                 0                 1                 0                 0                 5
       37550.00                 4                 0                 0                 0                 0                 1                 5
       37600.00                 4                 0                 0                 1                 0                 0                 5
       37650.00                 4                 0                 0                 1                 0                 0                 5
       37700.00                 4                 0                 1                 0                 0                 0                 5
       37750.00                 4                 0                 0                 1                 0                 0                 5
       37800.00                 4                 0                 0                 1                 0                 0                 5
       37850.00                 4                 0                 0                 0                 0                 1                 5
       37900.00                 4                 0                 0                 0                 0                 1                 5
       37950.00                 4                 0                 0                 0                 0                 1                 5
       38000.00                 4                 0                 1                 0                 0                 0                 5
       38050.00                 4                 0                 1                 0                 0                 0                 5
       38100.00                 3                 0                 0                 0                 0                 1                 4
       38150.00                 3                 0                 0                 1                 0                 0                 4
       38200.00                 4                 0                 0                 0                 0                 1                 5
       38250.00                 4                 0                 0                 0                 0                 1                 5
       38300.00                 4                 0                 0                 0                 0                 1                 5
       38350.00                 4                 0                 0                 1                 0                 0                 5
       38400.00                 4                 0                 1                 0                 0                 0                 5
       38450.00                 4                 0                 0                 0                 0                 1                 5
       38500.00                 4                 0                 0                 1                 0                 0                 5
       38550.00                 4                 0                 1                 0                 0                 0                 5
       38600.00                 4                 0                 1                 0                 0                 0                 5
       38650.00                 4                 0                 1                 0                 0                 0                 5
       38700.00                 4                 0                 0                 0                 0                 1                 5
       38750.00                 4                 0                 1                 0                 0                 0                 5
       38800.00                 4                 0                 0                 1                 0                 0                 5
       38850.00                 4                 0                 0                 0                 0                 1                 5
       38900.00                 4                 0                 0                 0                 0                 1                 5
       38950.00                 4                 0                 0                 0                 0                 1                 5
       39000.00                 4                 0                 0                 1                 0                 0                 5
