@    xaxis  label "t"
        4950.00          0.0770          0.4518 
        5000.00          0.0526          0.4542 
        5050.00          0.0478          0.4476 
        5100.00          0.0662          0.4360 
        5150.00          0.1168          0.4148 
        5200.00          0.0855          0.4390 
        5250.00          0.0850          0.4471 
        5300.00          0.0547          0.4496 
        5350.00          0.0249          0.4386 
        5400.00          0.0744          0.4505 
        5450.00          0.0588          0.4434 
        5500.00          0.0905          0.4379 
        5550.00          0.1203          0.4300 
        5600.00          0.0741          0.4467 
        5650.00          0.0707          0.4422 
        5700.00          0.0847          0.4285 
        5750.00          0.0810          0.4335 
        5800.00          0.0478          0.4536 
        5850.00          0.0630          0.4604 
        5900.00          0.0434          0.4391 
        5950.00          0.0535          0.4381 
        6000.00          0.0694          0.4290 
        6050.00          0.0669          0.4465 
        6100.00          0.0765          0.4357 
        6150.00          0.0819          0.4361 
        6200.00          0.0763          0.4337 
        6250.00          0.0632          0.4384 
        6300.00          0.0737          0.4410 
        6350.00          0.0437          0.4413 
        6400.00          0.0709          0.4492 
        6450.00          0.1073          0.4327 
        6500.00          0.0360          0.4585 
        6550.00          0.0480          0.4482 
        6600.00          0.0444          0.4451 
        6650.00          0.0901          0.4360 
        6700.00          0.0612          0.4372 
        6750.00          0.0761          0.4391 
        6800.00          0.0509          0.4327 
        6850.00          0.0620          0.4544 
        6900.00          0.0613          0.4349 
        6950.00          0.0671          0.4459 
        7000.00          0.1081          0.4414 
        7050.00          0.1033          0.4346 
        7100.00          0.0817          0.4406 
        7150.00          0.0690          0.4467 
        7200.00          0.0553          0.4389 
        7250.00          0.0334          0.4439 
        7300.00          0.0558          0.4348 
        7350.00          0.0749          0.4375 
        7400.00          0.0348          0.4466 
        7450.00          0.1011          0.4430 
        7500.00          0.1060          0.4299 
        7550.00          0.0578          0.4520 
        7600.00          0.0713          0.4394 
        7650.00          0.0619          0.4488 
        7700.00          0.0886          0.4313 
        7750.00          0.0726          0.4381 
        7800.00          0.0680          0.4395 
        7850.00          0.1235          0.4252 
        7900.00          0.1140          0.4363 
        7950.00          0.1179          0.4313 
        8000.00          0.0619          0.4448 
        8050.00          0.0435          0.4403 
        8100.00          0.0660          0.4463 
        8150.00          0.0936          0.4385 
        8200.00          0.0705          0.4447 
        8250.00          0.0695          0.4362 
        8300.00          0.1066          0.4374 
        8350.00          0.0783          0.4406 
        8400.00          0.0777          0.4439 
        8450.00          0.0463          0.4536 
        8500.00          0.0719          0.4395 
        8550.00          0.0448          0.4474 
        8600.00          0.0407          0.4488 
        8650.00          0.0337          0.4428 
        8700.00          0.0482          0.4568 
        8750.00          0.0473          0.4532 
        8800.00          0.1181          0.4283 
        8850.00          0.0612          0.4442 
        8900.00          0.0729          0.4503 
        8950.00          0.0627          0.4343 
        9000.00          0.0741          0.4487 
        9050.00          0.0498          0.4607 
        9100.00          0.0593          0.4430 
        9150.00          0.0548          0.4429 
        9200.00          0.1203          0.4315 
        9250.00          0.0865          0.4452 
        9300.00          0.0525          0.4530 
        9350.00          0.0490          0.4436 
        9400.00          0.0536          0.4497 
        9450.00          0.0470          0.4470 
        9500.00          0.0742          0.4386 
        9550.00          0.0538          0.4428 
        9600.00          0.0578          0.4510 
        9650.00          0.0564          0.4389 
        9700.00          0.0856          0.4465 
        9750.00          0.0547          0.4343 
        9800.00          0.0653          0.4519 
        9850.00          0.0595          0.4555 
        9900.00          0.0312          0.4501 
        9950.00          0.0593          0.4570 
       10000.00          0.0532          0.4458 
       10050.00          0.0868          0.4373 
       10100.00          0.0782          0.4470 
       10150.00          0.0697          0.4367 
       10200.00          0.0679          0.4331 
       10250.00          0.0597          0.4479 
       10300.00          0.0522          0.4487 
       10350.00          0.0510          0.4503 
       10400.00          0.0893          0.4524 
       10450.00          0.0731          0.4488 
       10500.00          0.0661          0.4412 
       10550.00          0.0400          0.4594 
       10600.00          0.0538          0.4411 
       10650.00          0.0488          0.4448 
       10700.00          0.0824          0.4471 
       10750.00          0.0704          0.4536 
       10800.00          0.0612          0.4479 
       10850.00          0.0851          0.4425 
       10900.00          0.0682          0.4468 
       10950.00          0.0455          0.4462 
       11000.00          0.0509          0.4439 
       11050.00          0.0725          0.4452 
       11100.00          0.0854          0.4533 
       11150.00          0.0477          0.4393 
       11200.00          0.0597          0.4557 
       11250.00          0.0669          0.4396 
       11300.00          0.0702          0.4464 
       11350.00          0.0834          0.4294 
       11400.00          0.1050          0.4221 
       11450.00          0.1021          0.4299 
       11500.00          0.0884          0.4405 
       11550.00          0.1329          0.4251 
       11600.00          0.1072          0.4380 
       11650.00          0.0842          0.4378 
       11700.00          0.1168          0.4248 
       11750.00          0.0817          0.4199 
       11800.00          0.0883          0.4338 
       11850.00          0.0741          0.4425 
       11900.00          0.0588          0.4473 
       11950.00          0.0895          0.4361 
       12000.00          0.0463          0.4471 
       12050.00          0.0539          0.4399 
       12100.00          0.1086          0.4242 
       12150.00          0.0963          0.4513 
       12200.00          0.0781          0.4440 
       12250.00          0.0586          0.4367 
       12300.00          0.0755          0.4492 
       12350.00          0.0846          0.4448 
       12400.00          0.0676          0.4335 
       12450.00          0.0386          0.4405 
       12500.00          0.0648          0.4466 
       12550.00          0.0538          0.4479 
       12600.00          0.0681          0.4492 
       12650.00          0.0711          0.4368 
       12700.00          0.0755          0.4409 
       12750.00          0.0992          0.4313 
       12800.00          0.0771          0.4361 
       12850.00          0.0929          0.4448 
       12900.00          0.0895          0.4541 
       12950.00          0.0735          0.4469 
       13000.00          0.0665          0.4389 
       13050.00          0.1190          0.4170 
       13100.00          0.0645          0.4406 
       13150.00          0.0915          0.4512 
       13200.00          0.0674          0.4469 
       13250.00          0.1280          0.4197 
       13300.00          0.0770          0.4525 
       13350.00          0.0775          0.4455 
       13400.00          0.0454          0.4483 
       13450.00          0.0617          0.4374 
       13500.00          0.0435          0.4522 
       13550.00          0.0651          0.4466 
       13600.00          0.0645          0.4404 
       13650.00          0.1015          0.4397 
       13700.00          0.0608          0.4501 
       13750.00          0.0728          0.4340 
       13800.00          0.0575          0.4359 
       13850.00          0.1122          0.4218 
       13900.00          0.0826          0.4447 
       13950.00          0.1007          0.4365 
       14000.00          0.0927          0.4463 
       14050.00          0.0893          0.4479 
       14100.00          0.0952          0.4485 
       14150.00          0.0713          0.4570 
       14200.00          0.0689          0.4362 
       14250.00          0.0448          0.4540 
       14300.00          0.0595          0.4311 
       14350.00          0.0672          0.4381 
       14400.00          0.0385          0.4505 
       14450.00          0.0832          0.4410 
       14500.00          0.0442          0.4757 
       14550.00          0.0562          0.4488 
       14600.00          0.0777          0.4406 
       14650.00          0.0432          0.4468 
       14700.00          0.0678          0.4377 
       14750.00          0.0688          0.4311 
       14800.00          0.0603          0.4351 
       14850.00          0.0527          0.4410 
       14900.00          0.0917          0.4411 
       14950.00          0.0639          0.4382 
       15000.00          0.0852          0.4551 
       15050.00          0.0622          0.4577 
       15100.00          0.0676          0.4485 
       15150.00          0.0741          0.4411 
       15200.00          0.0298          0.4503 
       15250.00          0.0444          0.4480 
       15300.00          0.0699          0.4336 
       15350.00          0.0832          0.4522 
       15400.00          0.0706          0.4237 
       15450.00          0.0538          0.4432 
       15500.00          0.0588          0.4279 
       15550.00          0.0774          0.4290 
       15600.00          0.0831          0.4416 
       15650.00          0.0578          0.4318 
       15700.00          0.0999          0.4349 
       15750.00          0.0573          0.4403 
       15800.00          0.0637          0.4376 
       15850.00          0.0581          0.4436 
       15900.00          0.1097          0.4277 
       15950.00          0.1719          0.3943 
       16000.00          0.0474          0.4474 
       16050.00          0.0444          0.4531 
       16100.00          0.0745          0.4441 
       16150.00          0.0647          0.4579 
       16200.00          0.0563          0.4556 
       16250.00          0.0505          0.4601 
       16300.00          0.0643          0.4422 
       16350.00          0.0920          0.4382 
       16400.00          0.0586          0.4540 
       16450.00          0.0678          0.4457 
       16500.00          0.0768          0.4553 
       16550.00          0.1323          0.4178 
       16600.00          0.1267          0.4203 
       16650.00          0.1297          0.4274 
       16700.00          0.0989          0.4385 
       16750.00          0.0437          0.4370 
       16800.00          0.0830          0.4419 
       16850.00          0.0637          0.4483 
       16900.00          0.0728          0.4454 
       16950.00          0.0489          0.4573 
       17000.00          0.0621          0.4440 
       17050.00          0.1041          0.4449 
       17100.00          0.0779          0.4408 
       17150.00          0.0588          0.4307 
       17200.00          0.0625          0.4590 
       17250.00          0.0659          0.4420 
       17300.00          0.0763          0.4419 
       17350.00          0.0605          0.4427 
       17400.00          0.0723          0.4373 
       17450.00          0.0676          0.4411 
       17500.00          0.0868          0.4518 
       17550.00          0.0676          0.4492 
       17600.00          0.0401          0.4435 
       17650.00          0.0820          0.4445 
       17700.00          0.0704          0.4368 
       17750.00          0.0841          0.4454 
       17800.00          0.0784          0.4369 
       17850.00          0.0346          0.4428 
       17900.00          0.0507          0.4471 
       17950.00          0.0730          0.4425 
       18000.00          0.0309          0.4538 
       18050.00          0.0743          0.4426 
       18100.00          0.0789          0.4292 
       18150.00          0.0764          0.4395 
       18200.00          0.0533          0.4490 
       18250.00          0.0627          0.4451 
       18300.00          0.0545          0.4463 
       18350.00          0.0564          0.4483 
       18400.00          0.0732          0.4478 
       18450.00          0.0396          0.4446 
       18500.00          0.0600          0.4524 
       18550.00          0.0513          0.4530 
       18600.00          0.0464          0.4416 
       18650.00          0.0735          0.4347 
       18700.00          0.0759          0.4356 
       18750.00          0.0945          0.4342 
       18800.00          0.0317          0.4474 
       18850.00          0.0485          0.4439 
       18900.00          0.0602          0.4462 
       18950.00          0.0832          0.4485 
       19000.00          0.0929          0.4326 
       19050.00          0.0689          0.4337 
       19100.00          0.0841          0.4426 
       19150.00          0.1272          0.4228 
       19200.00          0.1440          0.4157 
       19250.00          0.1276          0.4232 
       19300.00          0.1175          0.4312 
       19350.00          0.0949          0.4344 
       19400.00          0.0983          0.4397 
       19450.00          0.0683          0.4497 
       19500.00          0.0770          0.4417 
       19550.00          0.0601          0.4520 
       19600.00          0.0397          0.4606 
       19650.00          0.0403          0.4369 
       19700.00          0.0505          0.4486 
       19750.00          0.0846          0.4440 
       19800.00          0.0911          0.4364 
       19850.00          0.0634          0.4481 
       19900.00          0.0525          0.4384 
       19950.00          0.0898          0.4356 
       20000.00          0.0516          0.4525 
       20050.00          0.0501          0.4556 
       20100.00          0.0581          0.4486 
       20150.00          0.0859          0.4436 
       20200.00          0.0947          0.4361 
       20250.00          0.0575          0.4455 
       20300.00          0.0579          0.4431 
       20350.00          0.0364          0.4609 
       20400.00          0.0526          0.4304 
       20450.00          0.0514          0.4464 
       20500.00          0.0408          0.4453 
       20550.00          0.0750          0.4409 
       20600.00          0.0632          0.4385 
       20650.00          0.0485          0.4538 
       20700.00          0.0806          0.4499 
       20750.00          0.0952          0.4328 
       20800.00          0.0766          0.4438 
       20850.00          0.0656          0.4414 
       20900.00          0.0829          0.4434 
       20950.00          0.0595          0.4337 
       21000.00          0.0627          0.4295 
       21050.00          0.1304          0.4323 
       21100.00          0.0728          0.4480 
       21150.00          0.0844          0.4387 
       21200.00          0.0728          0.4388 
       21250.00          0.0627          0.4528 
       21300.00          0.0454          0.4551 
       21350.00          0.0706          0.4478 
       21400.00          0.0642          0.4387 
       21450.00          0.0676          0.4451 
       21500.00          0.0713          0.4392 
       21550.00          0.1193          0.4284 
       21600.00          0.1034          0.4263 
       21650.00          0.0544          0.4473 
       21700.00          0.0332          0.4556 
       21750.00          0.0513          0.4484 
       21800.00          0.0785          0.4623 
       21850.00          0.1330          0.4196 
       21900.00          0.1124          0.4217 
       21950.00          0.0811          0.4411 
       22000.00          0.0532          0.4471 
       22050.00          0.0650          0.4258 
       22100.00          0.0583          0.4489 
       22150.00          0.0624          0.4452 
       22200.00          0.0497          0.4382 
       22250.00          0.0427          0.4344 
       22300.00          0.1060          0.4242 
       22350.00          0.0913          0.4366 
       22400.00          0.0666          0.4489 
       22450.00          0.0644          0.4413 
       22500.00          0.0605          0.4521 
       22550.00          0.0988          0.4512 
       22600.00          0.0574          0.4448 
       22650.00          0.1103          0.4364 
       22700.00          0.0372          0.4414 
       22750.00          0.0498          0.4495 
       22800.00          0.0699          0.4523 
       22850.00          0.0725          0.4466 
       22900.00          0.0826          0.4356 
       22950.00          0.0545          0.4413 
       23000.00          0.0728          0.4447 
       23050.00          0.0806          0.4450 
       23100.00          0.0463          0.4464 
       23150.00          0.0765          0.4472 
       23200.00          0.0592          0.4482 
       23250.00          0.0507          0.4518 
       23300.00          0.0625          0.4592 
       23350.00          0.0868          0.4329 
       23400.00          0.0897          0.4485 
       23450.00          0.0599          0.4433 
       23500.00          0.0955          0.4504 
       23550.00          0.0495          0.4478 
       23600.00          0.0480          0.4539 
       23650.00          0.0406          0.4539 
       23700.00          0.0362          0.4492 
       23750.00          0.0812          0.4736 
       23800.00          0.0636          0.4442 
       23850.00          0.0621          0.4453 
       23900.00          0.0685          0.4518 
       23950.00          0.0587          0.4403 
       24000.00          0.0644          0.4392 
       24050.00          0.0692          0.4500 
       24100.00          0.0487          0.4404 
       24150.00          0.0629          0.4471 
       24200.00          0.0644          0.4428 
       24250.00          0.0605          0.4402 
       24300.00          0.0574          0.4405 
       24350.00          0.0668          0.4429 
       24400.00          0.0657          0.4478 
       24450.00          0.0504          0.4421 
       24500.00          0.0597          0.4364 
       24550.00          0.0457          0.4428 
       24600.00          0.0367          0.4474 
       24650.00          0.0414          0.4514 
       24700.00          0.0746          0.4397 
       24750.00          0.1140          0.4406 
       24800.00          0.1862          0.4032 
       24850.00          0.1866          0.3890 
       24900.00          0.1526          0.4083 
       24950.00          0.1691          0.3995 
       25000.00          0.1700          0.4028 
       25050.00          0.1680          0.4144 
       25100.00          0.1955          0.3905 
       25150.00          0.0916          0.4370 
       25200.00          0.0573          0.4427 
       25250.00          0.0631          0.4372 
       25300.00          0.0811          0.4330 
       25350.00          0.0672          0.4340 
       25400.00          0.0414          0.4429 
       25450.00          0.0806          0.4445 
       25500.00          0.0774          0.4458 
       25550.00          0.1152          0.4288 
       25600.00          0.0681          0.4369 
       25650.00          0.0594          0.4410 
       25700.00          0.0666          0.4413 
       25750.00          0.0492          0.4604 
       25800.00          0.0508          0.4531 
       25850.00          0.0414          0.4610 
       25900.00          0.1010          0.4493 
       25950.00          0.0924          0.4773 
       26000.00          0.0981          0.4749 
       26050.00          0.1311          0.4483 
       26100.00          0.2123          0.4136 
       26150.00          0.1950          0.4023 
       26200.00          0.1732          0.4238 
       26250.00          0.2097          0.4032 
       26300.00          0.2001          0.3961 
       26350.00          0.2219          0.3953 
       26400.00          0.1975          0.4303 
       26450.00          0.1874          0.4139 
       26500.00          0.1703          0.4245 
       26550.00          0.1876          0.4007 
       26600.00          0.2070          0.3890 
       26650.00          0.1839          0.4191 
       26700.00          0.2000          0.4439 
       26750.00          0.1998          0.4245 
       26800.00          0.2110          0.4106 
       26850.00          0.2375          0.3881 
       26900.00          0.2285          0.3752 
       26950.00          0.1663          0.4269 
       27000.00          0.1716          0.4120 
       27050.00          0.1517          0.4324 
       27100.00          0.1235          0.4471 
       27150.00          0.1695          0.4246 
       27200.00          0.1338          0.4465 
       27250.00          0.1301          0.4472 
       27300.00          0.1870          0.4281 
       27350.00          0.1345          0.4284 
       27400.00          0.1451          0.4364 
       27450.00          0.1084          0.4708 
       27500.00          0.0933          0.4648 
       27550.00          0.1051          0.4715 
       27600.00          0.0959          0.4691 
       27650.00          0.1459          0.4353 
       27700.00          0.1446          0.4295 
       27750.00          0.1559          0.4390 
       27800.00          0.1492          0.4239 
       27850.00          0.0508          0.4637 
       27900.00          0.1214          0.4674 
       27950.00          0.1187          0.4714 
       28000.00          0.1089          0.4630 
       28050.00          0.1752          0.4264 
       28100.00          0.0865          0.4749 
       28150.00          0.1166          0.4546 
       28200.00          0.1533          0.4308 
       28250.00          0.1511          0.4257 
       28300.00          0.0978          0.4645 
       28350.00          0.1116          0.4709 
       28400.00          0.1698          0.4323 
       28450.00          0.1612          0.4595 
       28500.00          0.1822          0.4389 
       28550.00          0.1985          0.4811 
       28600.00          0.2234          0.4638 
       28650.00          0.2364          0.4242 
       28700.00          0.1742          0.4521 
       28750.00          0.1246          0.4357 
       28800.00          0.1117          0.4583 
       28850.00          0.0786          0.4490 
       28900.00          0.0844          0.4709 
       28950.00          0.0760          0.4640 
       29000.00          0.1471          0.4427 
       29050.00          0.1183          0.4533 
       29100.00          0.1416          0.4422 
       29150.00          0.0916          0.4540 
       29200.00          0.1127          0.4596 
       29250.00          0.1299          0.4569 
       29300.00          0.1067          0.4732 
       29350.00          0.1124          0.4464 
       29400.00          0.1077          0.4551 
       29450.00          0.1161          0.4678 
       29500.00          0.0708          0.4351 
       29550.00          0.0753          0.4442 
       29600.00          0.0452          0.4461 
       29650.00          0.0497          0.4423 
       29700.00          0.0715          0.4417 
       29750.00          0.1265          0.4218 
       29800.00          0.1045          0.4331 
       29850.00          0.0849          0.4394 
       29900.00          0.0476          0.4410 
       29950.00          0.0825          0.4380 
       30000.00          0.0867          0.4364 
       30050.00          0.0656          0.4447 
       30100.00          0.0516          0.4284 
       30150.00          0.0825          0.4325 
       30200.00          0.0706          0.4419 
       30250.00          0.0384          0.4411 
       30300.00          0.0765          0.4479 
       30350.00          0.0592          0.4562 
       30400.00          0.0769          0.4388 
       30450.00          0.1017          0.4337 
       30500.00          0.1067          0.4331 
       30550.00          0.0576          0.4486 
       30600.00          0.0920          0.4352 
       30650.00          0.0888          0.4401 
       30700.00          0.0526          0.4542 
       30750.00          0.0669          0.4541 
       30800.00          0.0317          0.4548 
       30850.00          0.0404          0.4508 
       30900.00          0.0727          0.4463 
       30950.00          0.1123          0.4346 
       31000.00          0.0593          0.4344 
       31050.00          0.0671          0.4471 
       31100.00          0.0673          0.4388 
       31150.00          0.0386          0.4508 
       31200.00          0.0768          0.4416 
       31250.00          0.0801          0.4334 
       31300.00          0.0917          0.4345 
       31350.00          0.0725          0.4385 
       31400.00          0.0370          0.4464 
       31450.00          0.0668          0.4647 
       31500.00          0.0553          0.4422 
       31550.00          0.0760          0.4374 
       31600.00          0.0760          0.4434 
       31650.00          0.0597          0.4399 
       31700.00          0.0862          0.4507 
       31750.00          0.0585          0.4480 
       31800.00          0.0619          0.4367 
       31850.00          0.0707          0.4438 
       31900.00          0.0721          0.4458 
       31950.00          0.0999          0.4312 
       32000.00          0.0963          0.4364 
       32050.00          0.0669          0.4428 
       32100.00          0.0959          0.4367 
       32150.00          0.0743          0.4509 
       32200.00          0.1315          0.4292 
       32250.00          0.1307          0.4333 
       32300.00          0.0949          0.4351 
       32350.00          0.0528          0.4386 
       32400.00          0.0696          0.4474 
       32450.00          0.1112          0.4293 
       32500.00          0.1018          0.4417 
       32550.00          0.0746          0.4545 
       32600.00          0.0602          0.4407 
       32650.00          0.0652          0.4345 
       32700.00          0.0491          0.4468 
       32750.00          0.0474          0.4412 
       32800.00          0.0270          0.4436 
       32850.00          0.1013          0.4418 
       32900.00          0.0425          0.4467 
       32950.00          0.0870          0.4389 
       33000.00          0.1202          0.4199 
       33050.00          0.0609          0.4433 
       33100.00          0.0913          0.4375 
       33150.00          0.0784          0.4326 
       33200.00          0.0859          0.4475 
       33250.00          0.0377          0.4465 
       33300.00          0.0623          0.4418 
       33350.00          0.0599          0.4323 
       33400.00          0.0755          0.4273 
       33450.00          0.0551          0.4382 
       33500.00          0.0425          0.4363 
       33550.00          0.0488          0.4544 
       33600.00          0.0370          0.4574 
       33650.00          0.0645          0.4535 
       33700.00          0.0640          0.4409 
       33750.00          0.0784          0.4493 
       33800.00          0.0410          0.4327 
       33850.00          0.0497          0.4380 
       33900.00          0.0688          0.4521 
       33950.00          0.0760          0.4450 
       34000.00          0.1182          0.4263 
       34050.00          0.1094          0.4359 
       34100.00          0.0987          0.4515 
       34150.00          0.1055          0.4356 
       34200.00          0.0771          0.4448 
       34250.00          0.0652          0.4522 
       34300.00          0.0559          0.4491 
       34350.00          0.0540          0.4602 
       34400.00          0.0438          0.4476 
       34450.00          0.0844          0.4473 
       34500.00          0.1507          0.4284 
       34550.00          0.0752          0.4491 
       34600.00          0.0448          0.4396 
       34650.00          0.0610          0.4483 
       34700.00          0.0490          0.4466 
       34750.00          0.0748          0.4435 
       34800.00          0.0947          0.4324 
       34850.00          0.0740          0.4445 
       34900.00          0.0668          0.4387 
       34950.00          0.0704          0.4488 
       35000.00          0.0884          0.4431 
       35050.00          0.0783          0.4525 
       35100.00          0.0560          0.4469 
       35150.00          0.0754          0.4372 
       35200.00          0.1010          0.4382 
       35250.00          0.0560          0.4621 
       35300.00          0.0487          0.4418 
       35350.00          0.0627          0.4391 
       35400.00          0.0345          0.4588 
       35450.00          0.0501          0.4542 
       35500.00          0.0918          0.4395 
       35550.00          0.0628          0.4445 
       35600.00          0.0949          0.4301 
       35650.00          0.0832          0.4446 
       35700.00          0.0569          0.4415 
       35750.00          0.0728          0.4326 
       35800.00          0.0862          0.4472 
       35850.00          0.0555          0.4444 
       35900.00          0.0509          0.4572 
       35950.00          0.1230          0.4275 
       36000.00          0.1099          0.4302 
       36050.00          0.0925          0.4381 
       36100.00          0.0930          0.4349 
       36150.00          0.0670          0.4271 
       36200.00          0.0721          0.4426 
       36250.00          0.0502          0.4518 
       36300.00          0.0698          0.4482 
       36350.00          0.0420          0.4460 
       36400.00          0.0497          0.4503 
       36450.00          0.0654          0.4478 
       36500.00          0.0882          0.4418 
       36550.00          0.0617          0.4453 
       36600.00          0.0551          0.4397 
       36650.00          0.0527          0.4485 
       36700.00          0.0511          0.4430 
       36750.00          0.0667          0.4517 
       36800.00          0.0577          0.4472 
       36850.00          0.0767          0.4466 
       36900.00          0.1036          0.4320 
       36950.00          0.0694          0.4480 
       37000.00          0.0825          0.4471 
       37050.00          0.0386          0.4523 
       37100.00          0.0891          0.4383 
       37150.00          0.1120          0.4246 
       37200.00          0.0701          0.4433 
       37250.00          0.0613          0.4378 
       37300.00          0.0288          0.4464 
       37350.00          0.1267          0.4290 
       37400.00          0.0364          0.4633 
       37450.00          0.0329          0.4499 
       37500.00          0.1231          0.4308 
       37550.00          0.0555          0.4435 
       37600.00          0.0764          0.4353 
       37650.00          0.0621          0.4378 
       37700.00          0.0939          0.4420 
       37750.00          0.0611          0.4498 
       37800.00          0.0591          0.4547 
       37850.00          0.0832          0.4398 
       37900.00          0.0771          0.4479 
       37950.00          0.1401          0.4215 
       38000.00          0.1009          0.4279 
       38050.00          0.0481          0.4348 
       38100.00          0.0651          0.4441 
       38150.00          0.0583          0.4415 
       38200.00          0.0491          0.4400 
       38250.00          0.1026          0.4344 
       38300.00          0.0653          0.4505 
       38350.00          0.0691          0.4392 
       38400.00          0.0780          0.4449 
       38450.00          0.0674          0.4303 
       38500.00          0.0974          0.4459 
       38550.00          0.0758          0.4346 
       38600.00          0.1003          0.4338 
       38650.00          0.1213          0.4298 
       38700.00          0.1016          0.4309 
       38750.00          0.1208          0.4405 
       38800.00          0.0648          0.4422 
       38850.00          0.0786          0.4354 
       38900.00          0.0917          0.4306 
       38950.00          0.0746          0.4572 
       39000.00          0.0613          0.4408 
       39050.00          0.0698          0.4468 
       39100.00          0.0816          0.4261 
       39150.00          0.0567          0.4491 
       39200.00          0.0844          0.4336 
       39250.00          0.0747          0.4373 
       39300.00          0.0618          0.4381 
       39350.00          0.0598          0.4442 
       39400.00          0.0359          0.4452 
       39450.00          0.1120          0.4262 
       39500.00          0.0657          0.4385 
       39550.00          0.0502          0.4408 
       39600.00          0.0520          0.4437 
       39650.00          0.0451          0.4355 
       39700.00          0.0704          0.4415 
       39750.00          0.0542          0.4570 
       39800.00          0.0545          0.4567 
       39850.00          0.0649          0.4288 
       39900.00          0.0488          0.4552 
       39950.00          0.0421          0.4442 
       40000.00          0.0834          0.4386 
       40050.00          0.0553          0.4472 
       40100.00          0.0360          0.4531 
       40150.00          0.0763          0.4390 
       40200.00          0.1143          0.4379 
       40250.00          0.0338          0.4439 
       40300.00          0.0599          0.4519 
       40350.00          0.0722          0.4428 
       40400.00          0.0437          0.4614 
       40450.00          0.0806          0.4465 
       40500.00          0.0511          0.4508 
       40550.00          0.0349          0.4495 
       40600.00          0.0630          0.4447 
       40650.00          0.0507          0.4556 
       40700.00          0.0829          0.4451 
       40750.00          0.0431          0.4472 
       40800.00          0.0405          0.4493 
       40850.00          0.0476          0.4410 
       40900.00          0.0850          0.4412 
       40950.00          0.0328          0.4399 
       41000.00          0.0490          0.4469 
       41050.00          0.0615          0.4405 
