@    xaxis  label "t"
       19500.00          0.3589          0.5346 
       19550.00          0.4152          0.5050 
       19600.00          0.4090          0.5423 
       19650.00          0.4366          0.5413 
       19700.00          0.3595          0.5177 
       19750.00          0.3844          0.4958 
       19800.00          0.4207          0.4097 
       19850.00          0.4251          0.3878 
       19900.00          0.4014          0.4293 
       19950.00          0.4511          0.4186 
       20000.00          0.4527          0.4505 
       20050.00          0.4189          0.4975 
       20100.00          0.4143          0.5377 
       20150.00          0.4207          0.4811 
       20200.00          0.3925          0.5617 
       20250.00          0.4068          0.5963 
       20300.00          0.4216          0.6300 
       20350.00          0.4326          0.6504 
       20400.00          0.4180          0.6292 
       20450.00          0.4109          0.6332 
       20500.00          0.5178          0.7221 
       20550.00          0.4155          0.5583 
       20600.00          0.3753          0.5800 
       20650.00          0.3759          0.5921 
       20700.00          0.3967          0.5912 
       20750.00          0.4680          0.6981 
       20800.00          0.4626          0.6470 
       20850.00          0.4568          0.6009 
       20900.00          0.4108          0.5450 
       20950.00          0.4081          0.4725 
       21000.00          0.3673          0.4485 
       21050.00          0.3621          0.4093 
       21100.00          0.3346          0.4383 
       21150.00          0.4027          0.4445 
       21200.00          0.4091          0.4351 
       21250.00          0.4377          0.5493 
       21300.00          0.4087          0.5217 
       21350.00          0.4551          0.5207 
       21400.00          0.4543          0.5293 
       21450.00          0.4535          0.5240 
       21500.00          0.4162          0.5020 
       21550.00          0.4252          0.5010 
       21600.00          0.3921          0.5552 
       21650.00          0.4119          0.4973 
       21700.00          0.4160          0.5500 
       21750.00          0.4320          0.4827 
       21800.00          0.4205          0.5296 
       21850.00          0.4339          0.6045 
       21900.00          0.4297          0.6439 
       21950.00          0.3988          0.5355 
       22000.00          0.3979          0.5185 
       22050.00          0.4334          0.5608 
       22100.00          0.3672          0.5306 
       22150.00          0.3686          0.4592 
       22200.00          0.3687          0.4624 
       22250.00          0.3783          0.5129 
       22300.00          0.3439          0.5265 
       22350.00          0.3240          0.4814 
       22400.00          0.3832          0.5223 
       22450.00          0.3911          0.5687 
       22500.00          0.4055          0.5645 
       22550.00          0.3516          0.6013 
       22600.00          0.4259          0.6498 
       22650.00          0.4174          0.6164 
       22700.00          0.4477          0.6367 
       22750.00          0.5387          0.7384 
       22800.00          0.4868          0.7199 
       22850.00          0.5004          0.6815 
       22900.00          0.5061          0.6123 
       22950.00          0.4459          0.6130 
       23000.00          0.3873          0.5565 
       23050.00          0.4263          0.5401 
       23100.00          0.4270          0.5835 
       23150.00          0.4806          0.6043 
       23200.00          0.4835          0.6426 
       23250.00          0.4467          0.6120 
       23300.00          0.4759          0.6321 
       23350.00          0.4366          0.5790 
       23400.00          0.4528          0.5747 
       23450.00          0.3932          0.5826 
       23500.00          0.3856          0.5261 
       23550.00          0.3481          0.5079 
       23600.00          0.4211          0.5106 
       23650.00          0.3958          0.5491 
       23700.00          0.3798          0.5277 
       23750.00          0.4071          0.4848 
       23800.00          0.4382          0.5383 
       23850.00          0.4519          0.6155 
       23900.00          0.4072          0.5976 
       23950.00          0.3943          0.5677 
       24000.00          0.4219          0.4764 
       24050.00          0.3634          0.4119 
       24100.00          0.3950          0.3936 
       24150.00          0.4446          0.3283 
       24200.00          0.4732          0.2892 
       24250.00          0.5130          0.2955 
       24300.00          0.4963          0.3211 
       24350.00          0.4903          0.3374 
       24400.00          0.5533          0.3001 
       24450.00          0.4870          0.3238 
       24500.00          0.5180          0.3356 
       24550.00          0.5135          0.3097 
       24600.00          0.4454          0.3106 
       24650.00          0.4395          0.3699 
       24700.00          0.4280          0.3333 
       24750.00          0.4053          0.3618 
       24800.00          0.4035          0.3511 
       24850.00          0.4059          0.3721 
       24900.00          0.4037          0.3716 
       24950.00          0.3503          0.4092 
       25000.00          0.4368          0.3904 
       25050.00          0.3814          0.3563 
       25100.00          0.3426          0.4473 
       25150.00          0.2996          0.4877 
       25200.00          0.3634          0.4264 
       25250.00          0.4123          0.3828 
       25300.00          0.3729          0.4741 
       25350.00          0.3541          0.4831 
       25400.00          0.3740          0.4553 
       25450.00          0.3541          0.4331 
       25500.00          0.3338          0.4715 
       25550.00          0.3971          0.4288 
       25600.00          0.3898          0.4482 
       25650.00          0.3746          0.5776 
       25700.00          0.4110          0.5281 
       25750.00          0.4055          0.5445 
       25800.00          0.4281          0.5816 
       25850.00          0.3781          0.5616 
       25900.00          0.3965          0.5045 
       25950.00          0.4048          0.4685 
       26000.00          0.4671          0.4008 
       26050.00          0.4651          0.3525 
       26100.00          0.4905          0.3368 
       26150.00          0.4877          0.3291 
       26200.00          0.4937          0.3945 
       26250.00          0.4897          0.3087 
       26300.00          0.4873          0.2600 
       26350.00          0.4687          0.3828 
       26400.00          0.4671          0.4364 
       26450.00          0.4873          0.3827 
       26500.00          0.4924          0.4439 
       26550.00          0.4320          0.4218 
       26600.00          0.4418          0.3892 
       26650.00          0.4367          0.5095 
       26700.00          0.4086          0.5583 
       26750.00          0.4022          0.5125 
       26800.00          0.4246          0.5161 
       26850.00          0.3593          0.5297 
       26900.00          0.3926          0.5530 
       26950.00          0.3988          0.4634 
       27000.00          0.3563          0.4187 
       27050.00          0.3762          0.5047 
       27100.00          0.3975          0.4451 
       27150.00          0.4046          0.3939 
       27200.00          0.3932          0.4482 
       27250.00          0.3849          0.3805 
       27300.00          0.3325          0.4604 
       27350.00          0.3186          0.4953 
       27400.00          0.3474          0.5145 
       27450.00          0.4052          0.5875 
       27500.00          0.3786          0.4920 
       27550.00          0.3987          0.4434 
       27600.00          0.3753          0.4375 
       27650.00          0.3724          0.4308 
       27700.00          0.3837          0.4519 
       27750.00          0.3843          0.4017 
       27800.00          0.4064          0.4420 
       27850.00          0.4109          0.4343 
       27900.00          0.3797          0.4243 
       27950.00          0.3981          0.4748 
       28000.00          0.4151          0.4319 
       28050.00          0.3919          0.5219 
       28100.00          0.4095          0.4988 
       28150.00          0.3923          0.4983 
       28200.00          0.3607          0.5169 
       28250.00          0.3822          0.4857 
       28300.00          0.3706          0.4640 
       28350.00          0.3755          0.4474 
       28400.00          0.3913          0.4190 
       28450.00          0.3848          0.4446 
       28500.00          0.4628          0.5628 
       28550.00          0.3786          0.5023 
       28600.00          0.4017          0.5101 
       28650.00          0.4630          0.5336 
       28700.00          0.4276          0.4242 
       28750.00          0.4193          0.3935 
       28800.00          0.4534          0.3809 
       28850.00          0.4808          0.3906 
       28900.00          0.4420          0.3084 
       28950.00          0.4404          0.2912 
       29000.00          0.5014          0.2639 
       29050.00          0.4814          0.3415 
       29100.00          0.4666          0.3807 
       29150.00          0.4574          0.4092 
       29200.00          0.4390          0.4587 
       29250.00          0.4317          0.4464 
       29300.00          0.4014          0.3973 
       29350.00          0.4237          0.4639 
       29400.00          0.4585          0.5631 
       29450.00          0.4125          0.4725 
       29500.00          0.4027          0.3890 
       29550.00          0.3849          0.4733 
       29600.00          0.3576          0.5520 
       29650.00          0.3895          0.5694 
       29700.00          0.3865          0.5500 
       29750.00          0.3907          0.5734 
       29800.00          0.4366          0.5028 
       29850.00          0.3978          0.4751 
       29900.00          0.4033          0.5353 
       29950.00          0.3975          0.5184 
       30000.00          0.4250          0.5416 
       30050.00          0.4311          0.4974 
       30100.00          0.4194          0.4591 
       30150.00          0.4453          0.4621 
       30200.00          0.4038          0.4027 
       30250.00          0.4175          0.4763 
       30300.00          0.4189          0.5471 
       30350.00          0.3669          0.4932 
       30400.00          0.4372          0.5314 
       30450.00          0.4077          0.5705 
       30500.00          0.3535          0.5879 
       30550.00          0.3991          0.6229 
       30600.00          0.4587          0.6249 
       30650.00          0.4967          0.6763 
       30700.00          0.4634          0.6741 
       30750.00          0.5167          0.7331 
       30800.00          0.5303          0.7291 
       30850.00          0.5084          0.7157 
       30900.00          0.4990          0.6692 
       30950.00          0.4886          0.6484 
       31000.00          0.4204          0.5773 
       31050.00          0.4127          0.6137 
       31100.00          0.3951          0.5843 
       31150.00          0.4153          0.5262 
       31200.00          0.4023          0.4149 
       31250.00          0.3714          0.5378 
       31300.00          0.3510          0.4803 
       31350.00          0.3623          0.4994 
       31400.00          0.3482          0.4987 
       31450.00          0.3431          0.5156 
       31500.00          0.3378          0.4739 
       31550.00          0.3438          0.4325 
       31600.00          0.3373          0.4720 
       31650.00          0.3297          0.4749 
       31700.00          0.3557          0.4521 
       31750.00          0.3753          0.4544 
       31800.00          0.3627          0.4228 
       31850.00          0.3885          0.3833 
       31900.00          0.3564          0.4179 
       31950.00          0.3833          0.4438 
       32000.00          0.4312          0.5545 
       32050.00          0.4313          0.5178 
       32100.00          0.4358          0.4040 
       32150.00          0.4149          0.5046 
       32200.00          0.4031          0.4641 
       32250.00          0.4469          0.4556 
       32300.00          0.4361          0.5094 
       32350.00          0.3692          0.4729 
       32400.00          0.2879          0.3925 
       32450.00          0.3621          0.3710 
       32500.00          0.3213          0.3976 
       32550.00          0.3383          0.4507 
       32600.00          0.3917          0.4434 
       32650.00          0.3463          0.4015 
       32700.00          0.3600          0.4136 
       32750.00          0.3317          0.4217 
       32800.00          0.3795          0.3391 
       32850.00          0.4020          0.3546 
       32900.00          0.3841          0.4539 
       32950.00          0.3635          0.4675 
       33000.00          0.3778          0.4285 
       33050.00          0.4192          0.4147 
       33100.00          0.3634          0.4066 
       33150.00          0.3563          0.4021 
       33200.00          0.4318          0.3623 
       33250.00          0.4560          0.3653 
       33300.00          0.4305          0.3437 
       33350.00          0.4481          0.3769 
       33400.00          0.4454          0.4078 
       33450.00          0.4188          0.4481 
       33500.00          0.4239          0.3592 
       33550.00          0.3754          0.4685 
       33600.00          0.3435          0.4888 
       33650.00          0.3648          0.5297 
       33700.00          0.4004          0.4469 
       33750.00          0.4073          0.5086 
       33800.00          0.3885          0.5154 
       33850.00          0.3643          0.4661 
       33900.00          0.3553          0.4606 
       33950.00          0.3490          0.4655 
       34000.00          0.3884          0.4453 
       34050.00          0.4289          0.4243 
       34100.00          0.4377          0.4371 
       34150.00          0.4248          0.4008 
       34200.00          0.4414          0.4032 
       34250.00          0.4348          0.4423 
       34300.00          0.3908          0.4131 
       34350.00          0.4029          0.4415 
       34400.00          0.4351          0.5355 
       34450.00          0.4173          0.5442 
       34500.00          0.4057          0.6008 
       34550.00          0.3931          0.6250 
       34600.00          0.4317          0.6694 
       34650.00          0.3838          0.5870 
       34700.00          0.3534          0.5854 
       34750.00          0.4176          0.5137 
       34800.00          0.3891          0.4884 
       34850.00          0.3844          0.4981 
       34900.00          0.4056          0.4112 
       34950.00          0.4005          0.4556 
       35000.00          0.4214          0.4009 
       35050.00          0.4060          0.4767 
       35100.00          0.4115          0.5015 
       35150.00          0.3833          0.4850 
       35200.00          0.3835          0.4566 
       35250.00          0.4228          0.4828 
       35300.00          0.3910          0.4435 
       35350.00          0.4057          0.3627 
       35400.00          0.4278          0.4399 
       35450.00          0.3590          0.4887 
       35500.00          0.4054          0.5010 
       35550.00          0.3873          0.4677 
       35600.00          0.4351          0.4429 
       35650.00          0.4273          0.3625 
       35700.00          0.4324          0.3690 
       35750.00          0.4221          0.3800 
       35800.00          0.4120          0.4737 
       35850.00          0.4176          0.4070 
       35900.00          0.3802          0.3480 
       35950.00          0.4157          0.3873 
       36000.00          0.4269          0.4276 
       36050.00          0.3985          0.5129 
       36100.00          0.3914          0.5046 
       36150.00          0.3889          0.5765 
       36200.00          0.4125          0.5574 
       36250.00          0.4092          0.5309 
       36300.00          0.4057          0.4507 
       36350.00          0.4608          0.5678 
       36400.00          0.4042          0.4173 
       36450.00          0.4294          0.4184 
       36500.00          0.3751          0.4313 
       36550.00          0.3587          0.4209 
       36600.00          0.3870          0.3510 
       36650.00          0.4177          0.3995 
       36700.00          0.3835          0.3825 
       36750.00          0.4186          0.3721 
       36800.00          0.3755          0.4505 
       36850.00          0.4178          0.4683 
       36900.00          0.3631          0.4827 
       36950.00          0.4005          0.5434 
       37000.00          0.4209          0.5907 
       37050.00          0.4631          0.6522 
       37100.00          0.4827          0.6623 
       37150.00          0.4992          0.7189 
       37200.00          0.4431          0.6716 
       37250.00          0.4513          0.6577 
       37300.00          0.4682          0.6709 
       37350.00          0.4937          0.6911 
       37400.00          0.4265          0.6647 
       37450.00          0.4658          0.6023 
       37500.00          0.4515          0.5256 
       37550.00          0.4166          0.5048 
       37600.00          0.4173          0.5256 
       37650.00          0.4051          0.4457 
       37700.00          0.4645          0.4942 
       37750.00          0.4579          0.4469 
       37800.00          0.4830          0.4874 
       37850.00          0.4156          0.4833 
       37900.00          0.4265          0.4834 
       37950.00          0.4262          0.5009 
       38000.00          0.4306          0.4938 
       38050.00          0.4172          0.4849 
       38100.00          0.4366          0.4953 
       38150.00          0.3955          0.5232 
       38200.00          0.4331          0.5628 
       38250.00          0.4548          0.6174 
       38300.00          0.4028          0.5355 
       38350.00          0.4115          0.6279 
       38400.00          0.4151          0.6578 
       38450.00          0.3844          0.5931 
       38500.00          0.3910          0.5846 
       38550.00          0.4033          0.5981 
       38600.00          0.3984          0.6121 
       38650.00          0.4276          0.6776 
       38700.00          0.4753          0.6937 
       38750.00          0.4431          0.6124 
       38800.00          0.4282          0.5814 
       38850.00          0.4721          0.5964 
       38900.00          0.4155          0.5585 
       38950.00          0.4325          0.5951 
       39000.00          0.4916          0.6102 
       39050.00          0.4544          0.5126 
       39100.00          0.4287          0.4693 
       39150.00          0.4271          0.5106 
       39200.00          0.4155          0.5347 
       39250.00          0.4832          0.6689 
       39300.00          0.4961          0.6829 
       39350.00          0.4552          0.6107 
       39400.00          0.4057          0.5992 
       39450.00          0.4010          0.5560 
       39500.00          0.3847          0.4812 
       39550.00          0.3721          0.4365 
       39600.00          0.4100          0.4938 
       39650.00          0.3958          0.4896 
       39700.00          0.4300          0.4860 
       39750.00          0.4407          0.4526 
       39800.00          0.4440          0.3876 
       39850.00          0.4756          0.3481 
       39900.00          0.4128          0.3514 
       39950.00          0.4368          0.3564 
       40000.00          0.4185          0.3053 
       40050.00          0.4467          0.3260 
       40100.00          0.4483          0.3722 
       40150.00          0.3676          0.4335 
       40200.00          0.3912          0.4732 
       40250.00          0.3485          0.4338 
       40300.00          0.3590          0.4537 
       40350.00          0.3748          0.4938 
       40400.00          0.4236          0.4846 
       40450.00          0.3891          0.4810 
       40500.00          0.4101          0.5229 
       40550.00          0.3852          0.5101 
       40600.00          0.3737          0.4057 
       40650.00          0.3703          0.3810 
       40700.00          0.3952          0.5186 
       40750.00          0.3935          0.5564 
       40800.00          0.4079          0.6361 
       40850.00          0.3882          0.6066 
       40900.00          0.3933          0.5598 
       40950.00          0.3563          0.5132 
       41000.00          0.3730          0.5247 
       41050.00          0.3584          0.5358 
