#          Step          Temp (K)   KinE (kCal/mol)   PotE (kCal/mol)   WalE (kCal/mol)   TotE (kCal/mol)
        2100.00          239.9005           42.1907          -31.6517            0.0000           10.5391
        2150.00          239.9466           42.1988          -25.1715            0.0000           17.0274
        2200.00          250.1590           43.9949          -25.9054            0.0000           18.0895
        2250.00          236.8807           41.6596          -24.0251            0.0000           17.6346
        2300.00          438.1771           77.0611          -25.7461            0.0000           51.3150
        2350.00          307.1782           54.0227          -29.4593            0.0000           24.5634
        2400.00          230.4029           40.5204          -30.9734            0.0000            9.5470
        2450.00          272.6908           47.9575          -30.7667            0.0000           17.1908
        2500.00          242.5598           42.6584          -32.1281            0.0000           10.5303
        2550.00          265.0408           46.6121          -32.3605            0.0000           14.2516
        2600.00          220.4286           38.7662          -32.7579            0.0000            6.0083
        2650.00          297.4395           52.3100          -31.9661            0.0000           20.3438
        2700.00          239.2922           42.0837          -25.8829            0.0000           16.2008
        2750.00          293.2905           51.5803          -26.3636            0.0000           25.2167
        2800.00          326.4792           57.4171          -29.3730            0.0000           28.0441
        2850.00          280.3430           49.3032          -28.7713            0.0000           20.5320
        2900.00          268.7375           47.2622          -28.6750            0.0000           18.5872
        2950.00          307.7373           54.1210          -32.0148            0.0000           22.1063
        3000.00          231.1543           40.6525          -29.7828            0.0000           10.8698
        3050.00          231.6099           40.7327          -31.0902            0.0000            9.6425
        3100.00          283.4261           49.8455          -31.2997            0.0000           18.5458
        3150.00          208.1869           36.6133          -30.4633            0.0000            6.1500
        3200.00          244.0888           42.9273          -30.9899            0.0000           11.9374
        3250.00          238.5181           41.9476          -31.4339            0.0000           10.5136
        3300.00          281.5003           49.5068          -32.2817            0.0000           17.2251
        3350.00          232.8560           40.9518          -30.7899            0.0000           10.1619
        3400.00          240.0037           42.2089          -31.0661            0.0000           11.1428
        3450.00          254.9447           44.8365          -31.6988            0.0000           13.1377
        3500.00          218.6579           38.4548          -29.8329            0.0000            8.6219
        3550.00          369.7406           65.0254          -25.5648            0.0000           39.4606
        3600.00          309.6975           54.4657          -29.1905            0.0000           25.2752
        3650.00          227.6149           40.0301          -30.1959            0.0000            9.8342
        3700.00          255.5780           44.9479          -27.9759            0.0000           16.9720
        3750.00          314.1970           55.2571          -29.2841            0.0000           25.9730
        3800.00          281.4183           49.4924          -31.2002            0.0000           18.2922
        3850.00          278.7835           49.0290          -33.3039            0.0000           15.7250
        3900.00          278.7541           49.0238          -28.3324            0.0000           20.6914
        3950.00          249.3618           43.8546          -30.5021            0.0000           13.3526
        4000.00          265.3527           46.6669          -25.8823            0.0000           20.7846
        4050.00          348.9751           61.3734          -30.1017            0.0000           31.2717
        4100.00          304.1073           53.4826          -30.3865            0.0000           23.0961
        4150.00          233.5401           41.0721          -28.7843            0.0000           12.2878
        4200.00          295.8247           52.0260          -29.4244            0.0000           22.6016
        4250.00          264.7507           46.5611          -31.6343            0.0000           14.9268
        4300.00          257.0072           45.1992          -31.0715            0.0000           14.1277
        4350.00          225.9211           39.7322          -32.6151            0.0000            7.1171
        4400.00          259.9412           45.7152          -29.2224            0.0000           16.4928
        4450.00          276.8745           48.6932          -31.1663            0.0000           17.5269
        4500.00          296.4838           52.1419          -31.7349            0.0000           20.4070
        4550.00          231.4943           40.7123          -29.1442            0.0000           11.5681
        4600.00          263.5178           46.3442          -26.7406            0.0000           19.6037
        4650.00          284.7892           50.0852          -30.4332            0.0000           19.6520
        4700.00          287.3846           50.5416          -31.3630            0.0000           19.1786
        4750.00          239.7283           42.1604          -32.3914            0.0000            9.7690
        4800.00          233.9168           41.1384          -31.0692            0.0000           10.0692
        4850.00          228.3911           40.1666          -30.8105            0.0000            9.3561
        4900.00          237.1154           41.7009          -30.0585            0.0000           11.6424
        4950.00          281.4692           49.5013          -29.4509            0.0000           20.0505
        5000.00          275.3849           48.4313          -30.2282            0.0000           18.2031
        5050.00          270.7914           47.6234          -28.8250            0.0000           18.7984
        5100.00          206.5892           36.3323          -24.7909            0.0000           11.5414
        5150.00          286.0365           50.3045          -22.1282            0.0000           28.1764
        5200.00          291.8929           51.3345          -32.8082            0.0000           18.5263
        5250.00          259.7229           45.6768          -31.8296            0.0000           13.8472
        5300.00          245.8030           43.2288          -30.9979            0.0000           12.2309
        5350.00          287.3561           50.5366          -30.3459            0.0000           20.1907
        5400.00          290.9333           51.1657          -30.3672            0.0000           20.7985
        5450.00          272.4008           47.9065          -31.2371            0.0000           16.6693
        5500.00          272.9901           48.0101          -29.1067            0.0000           18.9034
        5550.00          249.4203           43.8649          -32.2248            0.0000           11.6401
        5600.00          254.7542           44.8030          -30.4234            0.0000           14.3796
        5650.00          209.1650           36.7853          -30.8402            0.0000            5.9452
        5700.00          291.0095           51.1791          -29.0284            0.0000           22.1508
        5750.00          339.1937           59.6532          -25.4821            0.0000           34.1711
        5800.00          310.8891           54.6753          -26.8960            0.0000           27.7793
        5850.00          232.9459           40.9676          -22.8621            0.0000           18.1055
        5900.00          254.2891           44.7212          -31.9170            0.0000           12.8043
        5950.00          219.0185           38.5183          -31.8577            0.0000            6.6605
        6000.00          259.7638           45.6840          -31.3755            0.0000           14.3085
        6050.00          263.0366           46.2596          -29.0994            0.0000           17.1602
        6100.00          282.3266           49.6521          -29.4903            0.0000           20.1618
        6150.00          249.3582           43.8540          -31.7875            0.0000           12.0665
        6200.00          256.4614           45.1032          -30.6112            0.0000           14.4920
        6250.00          231.1137           40.6454          -32.1519            0.0000            8.4935
        6300.00          235.9801           41.5012          -31.9061            0.0000            9.5951
        6350.00          266.2965           46.8329          -30.8723            0.0000           15.9606
        6400.00          305.9796           53.8119          -29.5440            0.0000           24.2679
        6450.00          235.2512           41.3731          -29.1933            0.0000           12.1798
        6500.00          320.7207           56.4044          -29.1599            0.0000           27.2445
        6550.00          198.9899           34.9959          -28.4157            0.0000            6.5802
        6600.00          295.0206           51.8846          -30.6151            0.0000           21.2695
        6650.00          279.9892           49.2410          -30.0948            0.0000           19.1462
        6700.00          240.7853           42.3463          -31.7694            0.0000           10.5769
        6750.00          244.6020           43.0176          -30.8668            0.0000           12.1507
        6800.00          259.9410           45.7152          -29.7759            0.0000           15.9393
        6850.00          249.7865           43.9293          -32.0872            0.0000           11.8421
        6900.00          227.6295           40.0326          -32.0269            0.0000            8.0057
        6950.00          298.1112           52.4281          -30.4172            0.0000           22.0109
        7000.00          257.3622           45.2617          -30.3010            0.0000           14.9606
        7050.00          287.4492           50.5530          -30.7037            0.0000           19.8493
        7100.00          286.5298           50.3913          -29.8166            0.0000           20.5747
        7150.00          304.3422           53.5239          -30.4266            0.0000           23.0973
        7200.00          275.5573           48.4616          -30.6378            0.0000           17.8238
        7250.00          241.4036           42.4551          -31.1122            0.0000           11.3428
        7300.00          228.4478           40.1766          -29.2537            0.0000           10.9229
        7350.00          212.0460           37.2920          -29.8091            0.0000            7.4829
        7400.00          271.0171           47.6631          -32.2249            0.0000           15.4383
        7450.00          218.9663           38.5091          -30.3657            0.0000            8.1434
        7500.00          260.6959           45.8480          -30.6666            0.0000           15.1814
        7550.00          236.0008           41.5049          -28.7715            0.0000           12.7334
        7600.00          268.4927           47.2192          -31.0626            0.0000           16.1566
        7650.00          267.1024           46.9746          -31.8051            0.0000           15.1696
        7700.00          292.2820           51.4029          -28.7688            0.0000           22.6341
        7750.00          242.4932           42.6467          -31.5563            0.0000           11.0904
        7800.00          263.6119           46.3608          -29.6946            0.0000           16.6662
        7850.00          219.0575           38.5251          -31.6388            0.0000            6.8863
        7900.00          229.5740           40.3746          -30.1686            0.0000           10.2060
        7950.00          216.7413           38.1178          -29.6170            0.0000            8.5007
        8000.00          330.0665           58.0480          -31.7137            0.0000           26.3343
        8050.00          240.0072           42.2095          -32.2518            0.0000            9.9577
        8100.00          334.3273           58.7973          -29.0027            0.0000           29.7946
        8150.00          270.3854           47.5520          -32.0187            0.0000           15.5333
        8200.00          206.8062           36.3705          -30.3470            0.0000            6.0235
        8250.00          277.4870           48.8010          -31.9266            0.0000           16.8743
        8300.00          289.6608           50.9419          -29.6249            0.0000           21.3170
        8350.00          279.2113           49.1042          -31.3240            0.0000           17.7802
        8400.00          273.1857           48.0445          -25.3411            0.0000           22.7034
        8450.00          333.3571           58.6267          -30.7068            0.0000           27.9199
        8500.00          230.7455           40.5807          -29.5772            0.0000           11.0035
        8550.00          253.6493           44.6087          -31.5279            0.0000           13.0808
        8600.00          209.2692           36.8037          -30.0473            0.0000            6.7564
        8650.00          317.2575           55.7953          -27.0221            0.0000           28.7732
        8700.00          263.2393           46.2952          -27.2569            0.0000           19.0384
        8750.00          319.1769           56.1329          -30.3341            0.0000           25.7987
        8800.00          256.1383           45.0464          -32.5412            0.0000           12.5052
        8850.00          217.5215           38.2550          -32.6034            0.0000            5.6516
        8900.00          364.3734           64.0815          -30.1884            0.0000           33.8931
        8950.00          223.3469           39.2795          -30.3962            0.0000            8.8833
        9000.00          220.4811           38.7755          -31.6474            0.0000            7.1281
        9050.00          340.3114           59.8497          -29.3902            0.0000           30.4596
        9100.00          253.5443           44.5902          -30.5858            0.0000           14.0044
        9150.00          253.4706           44.5773          -30.4301            0.0000           14.1472
        9200.00          276.7015           48.6628          -30.8675            0.0000           17.7953
        9250.00          240.9843           42.3813          -27.9999            0.0000           14.3814
        9300.00          372.5285           65.5157          -26.1519            0.0000           39.3638
        9350.00          300.9606           52.9292          -28.9796            0.0000           23.9497
        9400.00          291.8965           51.3351          -28.3521            0.0000           22.9830
        9450.00          284.0917           49.9625          -31.2031            0.0000           18.7594
        9500.00          310.2060           54.5552          -30.7330            0.0000           23.8221
        9550.00          206.3297           36.2867          -31.7621            0.0000            4.5246
        9600.00          222.5948           39.1472          -33.2792            0.0000            5.8680
        9650.00          311.7236           54.8221          -30.9670            0.0000           23.8551
        9700.00          232.1917           40.8350          -32.2761            0.0000            8.5588
        9750.00          269.5318           47.4019          -29.4034            0.0000           17.9985
        9800.00          316.8711           55.7274          -30.3103            0.0000           25.4171
        9850.00          281.4820           49.5036          -27.2594            0.0000           22.2441
        9900.00          203.7547           35.8338          -31.2288            0.0000            4.6050
        9950.00          228.5153           40.1884          -27.1537            0.0000           13.0347
       10000.00          227.6951           40.0442          -30.6398            0.0000            9.4043
       10050.00          218.7222           38.4661          -28.7342            0.0000            9.7320
       10100.00          272.7302           47.9644          -31.1658            0.0000           16.7986
       10150.00          230.9650           40.6193          -29.4646            0.0000           11.1547
       10200.00          236.3071           41.5588          -27.7049            0.0000           13.8539
       10250.00          337.7543           59.4000          -29.2511            0.0000           30.1489
       10300.00          315.5167           55.4892          -27.4798            0.0000           28.0094
       10350.00          288.4763           50.7336          -28.1139            0.0000           22.6197
       10400.00          232.2388           40.8433          -29.9046            0.0000           10.9387
       10450.00          312.3999           54.9410          -31.5118            0.0000           23.4292
       10500.00          310.3532           54.5811          -29.6081            0.0000           24.9730
       10550.00          268.7353           47.2618          -28.6121            0.0000           18.6498
       10600.00          284.3086           50.0007          -31.0579            0.0000           18.9428
       10650.00          389.6170           68.5210          -26.2940            0.0000           42.2269
       10700.00          293.1142           51.5493          -27.0298            0.0000           24.5195
       10750.00          255.0031           44.8468          -25.4840            0.0000           19.3628
       10800.00          211.3355           37.1671          -27.1288            0.0000           10.0383
       10850.00          240.5298           42.3014          -30.2098            0.0000           12.0916
       10900.00          299.4848           52.6697          -32.2290            0.0000           20.4407
       10950.00          262.6296           46.1880          -31.0076            0.0000           15.1804
       11000.00          262.4336           46.1536          -31.9416            0.0000           14.2120
       11050.00          281.7850           49.5568          -30.2728            0.0000           19.2841
       11100.00          258.0738           45.3868          -29.7658            0.0000           15.6210
       11150.00          292.4326           51.4294          -28.4129            0.0000           23.0165
       11200.00          225.3120           39.6251          -30.9017            0.0000            8.7234
       11250.00          223.7319           39.3472          -30.2650            0.0000            9.0822
       11300.00          297.5795           52.3346          -30.6968            0.0000           21.6378
       11350.00          253.1232           44.5162          -29.5330            0.0000           14.9832
       11400.00          298.7253           52.5361          -30.8380            0.0000           21.6980
       11450.00          247.5484           43.5357          -31.6339            0.0000           11.9018
       11500.00          316.7773           55.7108          -28.6166            0.0000           27.0943
       11550.00          206.3479           36.2899          -33.4783            0.0000            2.8116
       11600.00          240.6948           42.3304          -32.3485            0.0000            9.9819
       11650.00          219.0519           38.5241          -31.8285            0.0000            6.6956
       11700.00          291.3068           51.2314          -29.4301            0.0000           21.8013
       11750.00          274.0249           48.1921          -30.0931            0.0000           18.0990
       11800.00          290.3503           51.0632          -31.6766            0.0000           19.3866
       11850.00          221.1794           38.8983          -31.8858            0.0000            7.0125
       11900.00          215.8460           37.9603          -32.6230            0.0000            5.3373
       11950.00          300.5056           52.8492          -28.8803            0.0000           23.9689
       12000.00          260.7572           45.8587          -32.0462            0.0000           13.8125
       12050.00          248.5047           43.7039          -32.3948            0.0000           11.3091
       12100.00          292.3704           51.4185          -31.8616            0.0000           19.5569
       12150.00          313.4103           55.1187          -29.7773            0.0000           25.3414
       12200.00          254.0289           44.6754          -29.7651            0.0000           14.9103
       12250.00          272.9606           48.0049          -32.5069            0.0000           15.4980
       12300.00          266.2665           46.8276          -29.6149            0.0000           17.2127
       12350.00          215.5770           37.9130          -30.6005            0.0000            7.3125
       12400.00          224.9286           39.5576          -29.8663            0.0000            9.6913
       12450.00          281.5585           49.5170          -28.3432            0.0000           21.1738
       12500.00          250.4948           44.0539          -29.7617            0.0000           14.2922
       12550.00          310.1180           54.5397          -26.4064            0.0000           28.1332
       12600.00          361.6282           63.5987          -27.6998            0.0000           35.8989
       12650.00          219.7371           38.6446          -28.9741            0.0000            9.6706
       12700.00          230.7233           40.5768          -24.0106            0.0000           16.5661
       12750.00          367.9209           64.7054          -26.7335            0.0000           37.9718
       12800.00          265.2343           46.6461          -27.4792            0.0000           19.1669
       12850.00          260.2483           45.7692          -27.8289            0.0000           17.9403
       12900.00          278.8222           49.0358          -27.0328            0.0000           22.0030
       12950.00          312.4023           54.9414          -26.0917            0.0000           28.8498
       13000.00          226.5070           39.8352          -32.8975            0.0000            6.9377
       13050.00          275.6857           48.4842          -30.7072            0.0000           17.7770
       13100.00          283.7588           49.9040          -28.2401            0.0000           21.6639
       13150.00          228.2849           40.1479          -27.2077            0.0000           12.9402
       13200.00          246.4579           43.3439          -31.7840            0.0000           11.5599
       13250.00          287.5992           50.5794          -24.8434            0.0000           25.7359
       13300.00          352.4569           61.9857          -31.1952            0.0000           30.7905
       13350.00          279.5642           49.1663          -28.8114            0.0000           20.3549
       13400.00          291.8535           51.3276          -28.3482            0.0000           22.9794
       13450.00          300.5257           52.8527          -30.9853            0.0000           21.8674
       13500.00          255.3236           44.9031          -29.2652            0.0000           15.6380
       13550.00          198.3429           34.8821          -31.1595            0.0000            3.7226
       13600.00          225.7955           39.7101          -25.6252            0.0000           14.0849
       13650.00          375.9805           66.1228          -24.2625            0.0000           41.8603
       13700.00          280.1367           49.2670          -27.4900            0.0000           21.7769
       13750.00          259.3544           45.6120          -30.7224            0.0000           14.8897
       13800.00          230.5549           40.5471          -31.1358            0.0000            9.4113
       13850.00          259.1001           45.5673          -30.7947            0.0000           14.7726
       13900.00          266.0219           46.7846          -30.8580            0.0000           15.9266
       13950.00          244.5335           43.0055          -29.4524            0.0000           13.5531
       14000.00          260.6326           45.8368          -28.8182            0.0000           17.0186
       14050.00          274.0893           48.2034          -27.2314            0.0000           20.9720
       14100.00          264.7508           46.5611          -30.5955            0.0000           15.9656
       14150.00          297.2747           52.2810          -27.4163            0.0000           24.8647
       14200.00          351.1495           61.7558          -30.7125            0.0000           31.0433
       14250.00          249.6385           43.9033          -32.3738            0.0000           11.5295
       14300.00          238.0153           41.8592          -30.4258            0.0000           11.4334
       14350.00          245.3824           43.1548          -32.8630            0.0000           10.2918
       14400.00          229.5748           40.3748          -29.6996            0.0000           10.6752
       14450.00          247.8989           43.5974          -31.0160            0.0000           12.5814
       14500.00          277.5396           48.8102          -29.8591            0.0000           18.9512
       14550.00          305.4107           53.7118          -32.5344            0.0000           21.1775
       14600.00          300.2549           52.8051          -30.8156            0.0000           21.9895
       14650.00          239.2372           42.0741          -32.7806            0.0000            9.2934
       14700.00          240.2245           42.2477          -31.1999            0.0000           11.0478
       14750.00          235.8476           41.4779          -29.7885            0.0000           11.6894
       14800.00          335.2770           58.9643          -29.3695            0.0000           29.5948
       14850.00          352.7765           62.0419          -34.2609            0.0000           27.7810
       14900.00          231.9062           40.7848          -30.7869            0.0000            9.9979
       14950.00          306.8559           53.9660          -30.8219            0.0000           23.1441
       15000.00          262.2989           46.1299          -29.6086            0.0000           16.5213
       15050.00          230.7397           40.5796          -30.1703            0.0000           10.4093
       15100.00          309.8545           54.4934          -31.1710            0.0000           23.3223
       15150.00          275.5644           48.4628          -30.7280            0.0000           17.7349
       15200.00          238.0893           41.8722          -30.7328            0.0000           11.1394
       15250.00          304.5050           53.5526          -29.2940            0.0000           24.2585
       15300.00          251.8551           44.2931          -32.6278            0.0000           11.6653
       15350.00          266.9286           46.9441          -31.3429            0.0000           15.6012
       15400.00          268.3080           47.1867          -32.5290            0.0000           14.6576
       15450.00          267.2431           46.9994          -30.4531            0.0000           16.5463
       15500.00          297.1779           52.2640          -32.7334            0.0000           19.5306
       15550.00          264.8021           46.5701          -31.9855            0.0000           14.5845
       15600.00          247.1976           43.4740          -30.6779            0.0000           12.7961
       15650.00          254.0888           44.6860          -31.6471            0.0000           13.0389
       15700.00          319.2161           56.1398          -32.1612            0.0000           23.9786
       15750.00          265.3959           46.6745          -31.0109            0.0000           15.6636
       15800.00          281.2655           49.4655          -32.2656            0.0000           17.1998
       15850.00          306.5823           53.9179          -31.6571            0.0000           22.2608
       15900.00          240.9024           42.3669          -32.4073            0.0000            9.9596
       15950.00          280.7830           49.3806          -27.9852            0.0000           21.3954
       16000.00          318.0984           55.9432          -30.1495            0.0000           25.7937
       16050.00          336.6424           59.2045          -27.8577            0.0000           31.3468
       16100.00          245.8885           43.2438          -30.1747            0.0000           13.0691
       16150.00          291.3799           51.2443          -30.1464            0.0000           21.0979
       16200.00          223.6837           39.3387          -31.5446            0.0000            7.7941
       16250.00          382.7172           67.3075          -27.1755            0.0000           40.1321
       16300.00          268.5345           47.2265          -31.0297            0.0000           16.1968
       16350.00          303.0593           53.2983          -31.5243            0.0000           21.7740
       16400.00          272.3832           47.9034          -30.7343            0.0000           17.1691
       16450.00          220.2672           38.7379          -30.3285            0.0000            8.4093
       16500.00          258.2312           45.4145          -28.8430            0.0000           16.5714
       16550.00          234.1177           41.1737          -30.2942            0.0000           10.8796
       16600.00          247.8623           43.5909          -29.2452            0.0000           14.3457
       16650.00          321.2358           56.4950          -30.3400            0.0000           26.1550
       16700.00          283.5103           49.8603          -31.5092            0.0000           18.3511
       16750.00          219.8007           38.6558          -29.6652            0.0000            8.9906
       16800.00          267.3827           47.0240          -29.2295            0.0000           17.7944
       16850.00          305.9346           53.8040          -29.0965            0.0000           24.7075
       16900.00          276.9729           48.7105          -31.2995            0.0000           17.4110
       16950.00          240.6149           42.3164          -31.8099            0.0000           10.5064
       17000.00          238.0413           41.8637          -29.1981            0.0000           12.6657
       17050.00          283.9909           49.9448          -29.5771            0.0000           20.3677
       17100.00          311.3785           54.7614          -30.5221            0.0000           24.2393
       17150.00          241.0022           42.3845          -27.9919            0.0000           14.3926
       17200.00          250.3846           44.0345          -30.8341            0.0000           13.2005
       17250.00          203.1481           35.7272          -31.0537            0.0000            4.6734
       17300.00          267.8523           47.1065          -31.3087            0.0000           15.7978
       17350.00          243.7469           42.8672          -29.0828            0.0000           13.7844
       17400.00          249.3727           43.8566          -31.8895            0.0000           11.9670
       17450.00          268.2488           47.1763          -32.1497            0.0000           15.0266
       17500.00          204.6135           35.9849          -31.8989            0.0000            4.0860
       17550.00          282.6620           49.7111          -31.5606            0.0000           18.1504
       17600.00          245.0098           43.0893          -31.5243            0.0000           11.5650
       17650.00          297.4919           52.3192          -30.1661            0.0000           22.1531
       17700.00          225.6457           39.6838          -28.9908            0.0000           10.6929
       17750.00          244.9769           43.0835          -31.8138            0.0000           11.2697
       17800.00          220.3722           38.7563          -30.3935            0.0000            8.3629
       17850.00          243.9181           42.8973          -28.7509            0.0000           14.1463
       17900.00          215.2788           37.8606          -30.8913            0.0000            6.9692
       17950.00          214.3507           37.6973          -31.7095            0.0000            5.9878
       18000.00          258.4467           45.4524          -30.2396            0.0000           15.2128
       18050.00          220.6556           38.8062          -32.1764            0.0000            6.6297
       18100.00          318.5720           56.0265          -30.1860            0.0000           25.8405
       18150.00          218.0877           38.3546          -31.5820            0.0000            6.7726
       18200.00          220.6822           38.8108          -32.1636            0.0000            6.6473
       18250.00          217.1290           38.1859          -30.3785            0.0000            7.8074
       18300.00          254.5954           44.7751          -30.4602            0.0000           14.3149
       18350.00          301.4837           53.0212          -32.1484            0.0000           20.8728
       18400.00          254.1074           44.6892          -30.6259            0.0000           14.0634
       18450.00          334.3530           58.8019          -32.3440            0.0000           26.4579
       18500.00          261.3409           45.9614          -31.2904            0.0000           14.6710
       18550.00          192.8222           33.9112          -31.7716            0.0000            2.1395
       18600.00          271.7110           47.7851          -31.5330            0.0000           16.2522
       18650.00          234.6844           41.2734          -30.5450            0.0000           10.7284
       18700.00          425.0984           74.7610          -30.5060            0.0000           44.2551
       18750.00          226.0996           39.7636          -31.9698            0.0000            7.7938
       18800.00          278.3021           48.9443          -31.0406            0.0000           17.9037
       18850.00          252.3276           44.3762          -31.7649            0.0000           12.6113
       18900.00          267.2568           47.0018          -28.6503            0.0000           18.3515
       18950.00          286.3977           50.3681          -31.5577            0.0000           18.8104
       19000.00          269.7140           47.4339          -32.3294            0.0000           15.1046
       19050.00          223.1287           39.2411          -30.4593            0.0000            8.7818
       19100.00          331.5377           58.3067          -31.4567            0.0000           26.8501
       19150.00          322.9202           56.7912          -31.4001            0.0000           25.3911
       19200.00          239.6032           42.1384          -32.0828            0.0000           10.0557
       19250.00          341.7533           60.1033          -30.5203            0.0000           29.5830
       19300.00          193.1174           33.9631          -28.4866            0.0000            5.4765
       19350.00          280.7205           49.3696          -30.4737            0.0000           18.8959
       19400.00          256.8794           45.1767          -28.4113            0.0000           16.7655
       19450.00          352.8465           62.0543          -29.7498            0.0000           32.3045
       19500.00          216.4139           38.0602          -29.7637            0.0000            8.2965
       19550.00          323.6493           56.9194          -29.8633            0.0000           27.0561
       19600.00          282.5093           49.6842          -29.1560            0.0000           20.5283
       19650.00          200.9188           35.3351          -32.5543            0.0000            2.7808
       19700.00          248.9789           43.7873          -30.3130            0.0000           13.4743
       19750.00          227.2338           39.9630          -30.8371            0.0000            9.1260
       19800.00          280.3814           49.3100          -27.7306            0.0000           21.5795
       19850.00          308.4564           54.2475          -26.7669            0.0000           27.4806
       19900.00          267.3060           47.0105          -32.2655            0.0000           14.7449
       19950.00          333.9845           58.7370          -29.8217            0.0000           28.9154
       20000.00          293.8805           51.6840          -28.7417            0.0000           22.9423
       20050.00          305.1199           53.6607          -29.5004            0.0000           24.1603
       20100.00          245.1540           43.1146          -32.3417            0.0000           10.7729
       20150.00          276.5858           48.6425          -28.8068            0.0000           19.8356
       20200.00          295.6085           51.9879          -30.0453            0.0000           21.9427
       20250.00          259.8633           45.7015          -33.0454            0.0000           12.6561
       20300.00          217.4574           38.2437          -30.2461            0.0000            7.9976
       20350.00          257.2133           45.2355          -28.8800            0.0000           16.3555
       20400.00          284.9012           50.1049          -27.4182            0.0000           22.6867
       20450.00          361.9129           63.6487          -32.5699            0.0000           31.0788
       20500.00          200.7470           35.3049          -28.1413            0.0000            7.1636
       20550.00          249.4702           43.8737          -29.3414            0.0000           14.5323
       20600.00          379.5339           66.7477          -33.1629            0.0000           33.5848
       20650.00          254.0019           44.6707          -29.2566            0.0000           15.4141
       20700.00          242.1077           42.5789          -29.0923            0.0000           13.4866
       20750.00          243.4039           42.8068          -29.9249            0.0000           12.8820
       20800.00          237.0885           41.6962          -31.7325            0.0000            9.9637
       20850.00          218.9559           38.5072          -30.6814            0.0000            7.8259
       20900.00          234.8761           41.3071          -27.5970            0.0000           13.7100
       20950.00          300.0258           52.7648          -31.1313            0.0000           21.6335
       21000.00          295.9331           52.0450          -29.2536            0.0000           22.7915
       21050.00          193.3090           33.9968          -32.3428            0.0000            1.6540
       21100.00          247.0377           43.4459          -29.1351            0.0000           14.3108
       21150.00          328.2946           57.7364          -31.5472            0.0000           26.1892
       21200.00          265.4175           46.6783          -31.5664            0.0000           15.1119
