#          Step          Temp (K)   KinE (kCal/mol)   PotE (kCal/mol)   WalE (kCal/mol)   TotE (kCal/mol)
       15000.00          375.7424           66.0809           -2.8588            0.0000           63.2221
       15050.00          356.8888           62.7652           -2.1668            0.0000           60.5984
       15100.00          409.4289           72.0053           -1.1400            0.0000           70.8653
       15150.00          415.6327           73.0963           -3.0785            0.0000           70.0179
       15200.00          384.7879           67.6717           -3.8498            0.0000           63.8219
       15250.00          424.5617           74.6666           -3.0778            0.0000           71.5888
       15300.00          330.2246           58.0758           -3.1801            0.0000           54.8957
       15350.00          383.3623           67.4210           -1.5587            0.0000           65.8623
       15400.00          442.8896           77.8899           -3.6414            0.0000           74.2485
       15450.00          346.1968           60.8848           -3.3040            0.0000           57.5808
       15500.00          463.2151           81.4645           -2.6528            0.0000           78.8118
       15550.00          285.2325           50.1631           -3.6555            0.0000           46.5076
       15600.00          425.5834           74.8463           -2.3312            0.0000           72.5151
       15650.00          410.4166           72.1790           -3.3288            0.0000           68.8502
       15700.00          351.8532           61.8796           -2.9783            0.0000           58.9013
       15750.00          401.7387           70.6528           -2.9707            0.0000           67.6821
       15800.00          409.1526           71.9567           -3.3804            0.0000           68.5762
       15850.00          372.8038           65.5641           -2.0401            0.0000           63.5240
       15900.00          376.2100           66.1631           -3.3394            0.0000           62.8237
       15950.00          404.2035           71.0863           -2.1971            0.0000           68.8892
       16000.00          392.2801           68.9893           -2.4745            0.0000           66.5148
       16050.00          471.8906           82.9902           -3.2670            0.0000           79.7232
       16100.00          397.0325           69.8251           -2.0359            0.0000           67.7892
       16150.00          391.7336           68.8932           -3.9046            0.0000           64.9886
       16200.00          356.3145           62.6642           -3.3222            0.0000           59.3420
       16250.00          401.9797           70.6952           -3.0412            0.0000           67.6540
       16300.00          307.1943           54.0255           -3.2118            0.0000           50.8137
       16350.00          456.8264           80.3409           -2.5647            0.0000           77.7762
       16400.00          418.4315           73.5885           -3.2121            0.0000           70.3764
       16450.00          289.8989           50.9838           -2.4209            0.0000           48.5629
       16500.00          417.0227           73.3408           -2.3491            0.0000           70.9916
       16550.00          387.8658           68.2130           -3.0886            0.0000           65.1244
       16600.00          376.1313           66.1493           -3.8434            0.0000           62.3059
       16650.00          300.4881           52.8461           -2.9549            0.0000           49.8912
       16700.00          355.1529           62.4599           -5.1205            0.0000           57.3393
       16750.00          352.7114           62.0305           -6.9504            0.0000           55.0801
       16800.00          395.4353           69.5442           -7.4505            0.0000           62.0938
       16850.00          380.1488           66.8558           -6.2701            0.0000           60.5858
       16900.00          311.5309           54.7882           -8.6164            0.0000           46.1718
       16950.00          379.3368           66.7130           -9.0792            0.0000           57.6338
       17000.00          378.2763           66.5265           -8.6255            0.0000           57.9010
       17050.00          421.9300           74.2038           -8.2351            0.0000           65.9687
       17100.00          361.7978           63.6285          -12.2783            0.0000           51.3502
       17150.00          371.3303           65.3049          -13.2394            0.0000           52.0655
       17200.00          346.1214           60.8715          -12.6495            0.0000           48.2220
       17250.00          282.9470           49.7612          -11.7081            0.0000           38.0531
       17300.00          288.6978           50.7726           -9.6059            0.0000           41.1667
       17350.00          393.3849           69.1836           -8.4413            0.0000           60.7423
       17400.00          338.6837           59.5635           -6.0755            0.0000           53.4880
       17450.00          344.2814           60.5479          -13.0990            0.0000           47.4489
       17500.00          302.0842           53.1268          -12.4095            0.0000           40.7173
       17550.00          328.4999           57.7725          -11.4685            0.0000           46.3040
       17600.00          360.4847           63.3976           -7.2398            0.0000           56.1577
       17650.00          332.6717           58.5062           -6.8997            0.0000           51.6065
       17700.00          296.7538           52.1894          -11.8408            0.0000           40.3486
       17750.00          359.0747           63.1496          -12.3741            0.0000           50.7755
       17800.00          293.8145           51.6724          -10.7471            0.0000           40.9253
       17850.00          431.5098           75.8886          -11.3631            0.0000           64.5255
       17900.00          358.4061           63.0320          -12.9558            0.0000           50.0762
       17950.00          329.2853           57.9106          -12.1779            0.0000           45.7327
       18000.00          364.6319           64.1269          -10.6838            0.0000           53.4431
       18050.00          347.0485           61.0346           -9.6582            0.0000           51.3763
       18100.00          424.4111           74.6402          -14.0577            0.0000           60.5825
       18150.00          349.0854           61.3928          -12.0119            0.0000           49.3809
       18200.00          397.4597           69.9003           -3.0971            0.0000           66.8032
       18250.00          425.0359           74.7500           -7.4675            0.0000           67.2825
       18300.00          312.5024           54.9590           -6.8039            0.0000           48.1551
       18350.00          341.5852           60.0738           -7.4057            0.0000           52.6680
       18400.00          334.6357           58.8516           -7.3709            0.0000           51.4807
       18450.00          414.5995           72.9146           -7.3553            0.0000           65.5593
       18500.00          350.6429           61.6667           -6.8911            0.0000           54.7756
       18550.00          353.9912           62.2556           -5.1912            0.0000           57.0644
       18600.00          505.1298           88.8359           -6.1696            0.0000           82.6663
       18650.00          442.3588           77.7966           -6.3387            0.0000           71.4578
       18700.00          395.5879           69.5711           -7.7921            0.0000           61.7790
       18750.00          340.0006           59.7951           -5.8099            0.0000           53.9851
       18800.00          374.5739           65.8754           -6.9336            0.0000           58.9418
       18850.00          455.0979           80.0370           -7.5905            0.0000           72.4464
       18900.00          353.3845           62.1489           -7.4447            0.0000           54.7042
       18950.00          372.2730           65.4707           -4.8556            0.0000           60.6152
       19000.00          374.2239           65.8138           -8.6611            0.0000           57.1528
       19050.00          376.3575           66.1891           -7.8187            0.0000           58.3703
       19100.00          392.1221           68.9616           -7.0050            0.0000           61.9566
       19150.00          304.5512           53.5607           -8.6386            0.0000           44.9221
       19200.00          395.9347           69.6321           -6.4124            0.0000           63.2197
       19250.00          423.9501           74.5591          -16.4090            0.0000           58.1500
       19300.00          334.8020           58.8808          -15.7215            0.0000           43.1593
       19350.00          335.0114           58.9176          -14.5132            0.0000           44.4044
       19400.00          364.6026           64.1218          -14.9164            0.0000           49.2054
       19450.00          321.4461           56.5319          -14.7562            0.0000           41.7758
       19500.00          328.9868           57.8581          -15.7960            0.0000           42.0621
       19550.00          372.4130           65.4954          -17.1874            0.0000           48.3080
       19600.00          328.3124           57.7395          -16.7670            0.0000           40.9725
       19650.00          334.0894           58.7555          -13.0588            0.0000           45.6967
       19700.00          330.1180           58.0570          -16.4405            0.0000           41.6165
       19750.00          382.5598           67.2799          -16.3371            0.0000           50.9428
       19800.00          366.6714           64.4856          -16.8498            0.0000           47.6358
       19850.00          242.1364           42.5839          -15.5357            0.0000           27.0482
       19900.00          373.7874           65.7371          -12.7617            0.0000           52.9754
       19950.00          341.2699           60.0183          -12.4983            0.0000           47.5200
       20000.00          342.7440           60.2775           -8.6849            0.0000           51.5927
       20050.00          397.4423           69.8972          -10.3476            0.0000           59.5496
       20100.00          358.0348           62.9667          -12.2334            0.0000           50.7333
       20150.00          351.5658           61.8290          -10.7886            0.0000           51.0404
       20200.00          384.0897           67.5489          -11.7659            0.0000           55.7831
       20250.00          402.2062           70.7350          -11.1980            0.0000           59.5370
       20300.00          391.0266           68.7689          -11.3407            0.0000           57.4282
       20350.00          369.0075           64.8964          -11.5916            0.0000           53.3048
       20400.00          377.5529           66.3993          -11.3112            0.0000           55.0881
       20450.00          331.1436           58.2374          -11.8948            0.0000           46.3426
       20500.00          342.5527           60.2439           -9.8869            0.0000           50.3570
       20550.00          335.9427           59.0814          -10.0982            0.0000           48.9832
       20600.00          330.9306           58.2000           -9.4636            0.0000           48.7364
       20650.00          384.4380           67.6102          -10.6758            0.0000           56.9344
       20700.00          375.0942           65.9669          -11.5562            0.0000           54.4107
       20750.00          318.4676           56.0081          -11.0041            0.0000           45.0040
       20800.00          420.1053           73.8829           -5.7813            0.0000           68.1016
       20850.00          386.1317           67.9080           -5.0717            0.0000           62.8363
       20900.00          332.3185           58.4440           -0.9599            0.0000           57.4842
       20950.00          384.7533           67.6656           -1.9712            0.0000           65.6944
       21000.00          409.2704           71.9774           -2.8193            0.0000           69.1581
       21050.00          406.7228           71.5293           -2.9573            0.0000           68.5721
       21100.00          411.7614           72.4155           -2.2812            0.0000           70.1343
       21150.00          301.7241           53.0635           -2.1517            0.0000           50.9118
       21200.00          486.2995           85.5243           -3.5817            0.0000           81.9426
