@    xaxis  label "t"
       19500.00          0.2974          0.5088 
       19550.00          0.2616          0.4694 
       19600.00          0.2504          0.4351 
       19650.00          0.2320          0.4609 
       19700.00          0.3006          0.4762 
       19750.00          0.3215          0.4886 
       19800.00          0.2952          0.4521 
       19850.00          0.2878          0.4241 
       19900.00          0.2563          0.4670 
       19950.00          0.2678          0.5022 
       20000.00          0.2360          0.5600 
       20050.00          0.2643          0.5588 
       20100.00          0.2842          0.5601 
       20150.00          0.2388          0.5613 
       20200.00          0.2385          0.5783 
       20250.00          0.2362          0.5150 
       20300.00          0.2588          0.5021 
       20350.00          0.2721          0.4690 
       20400.00          0.2238          0.4845 
       20450.00          0.2648          0.4903 
       20500.00          0.2008          0.5760 
       20550.00          0.1915          0.5715 
       20600.00          0.2124          0.5279 
       20650.00          0.2212          0.5482 
       20700.00          0.2547          0.5336 
       20750.00          0.2820          0.5999 
       20800.00          0.3310          0.5074 
       20850.00          0.3251          0.4866 
       20900.00          0.3453          0.4709 
       20950.00          0.3573          0.4994 
       21000.00          0.3837          0.4980 
       21050.00          0.3734          0.4076 
       21100.00          0.3628          0.3980 
       21150.00          0.4312          0.3668 
       21200.00          0.4387          0.3115 
       21250.00          0.4054          0.2832 
       21300.00          0.4029          0.2708 
       21350.00          0.4095          0.2803 
       21400.00          0.4245          0.3487 
       21450.00          0.3953          0.4369 
       21500.00          0.3740          0.4413 
       21550.00          0.3510          0.4697 
       21600.00          0.3860          0.3754 
       21650.00          0.3637          0.3798 
       21700.00          0.4392          0.4365 
       21750.00          0.4026          0.4885 
       21800.00          0.3842          0.5244 
       21850.00          0.4174          0.4514 
       21900.00          0.4366          0.5013 
       21950.00          0.3756          0.4575 
       22000.00          0.4254          0.5746 
       22050.00          0.3866          0.5028 
       22100.00          0.4288          0.5869 
       22150.00          0.4287          0.5514 
       22200.00          0.4028          0.4739 
       22250.00          0.4231          0.5251 
       22300.00          0.4297          0.4666 
       22350.00          0.4098          0.4635 
       22400.00          0.4324          0.4564 
       22450.00          0.3829          0.4890 
       22500.00          0.3800          0.4971 
       22550.00          0.3918          0.4353 
       22600.00          0.3784          0.4752 
       22650.00          0.4206          0.4902 
       22700.00          0.4194          0.5483 
       22750.00          0.3988          0.5532 
       22800.00          0.3920          0.5047 
       22850.00          0.4182          0.5530 
       22900.00          0.3585          0.4956 
       22950.00          0.4339          0.5778 
       23000.00          0.4022          0.5391 
       23050.00          0.4062          0.6362 
       23100.00          0.4114          0.5965 
       23150.00          0.3412          0.5785 
       23200.00          0.3331          0.4964 
       23250.00          0.2918          0.5054 
       23300.00          0.3665          0.5185 
       23350.00          0.3788          0.5046 
       23400.00          0.3000          0.4646 
       23450.00          0.3996          0.4607 
       23500.00          0.3884          0.3518 
       23550.00          0.3826          0.3615 
       23600.00          0.4038          0.3362 
       23650.00          0.4076          0.3735 
       23700.00          0.4382          0.2813 
       23750.00          0.4125          0.2716 
       23800.00          0.4514          0.2811 
       23850.00          0.4350          0.2736 
       23900.00          0.4746          0.3266 
       23950.00          0.4566          0.2765 
       24000.00          0.4723          0.3404 
       24050.00          0.4682          0.3389 
       24100.00          0.4511          0.3048 
       24150.00          0.4722          0.3040 
       24200.00          0.4445          0.2604 
       24250.00          0.3978          0.2858 
       24300.00          0.4086          0.3063 
       24350.00          0.4003          0.2597 
       24400.00          0.4238          0.3094 
       24450.00          0.3963          0.3241 
       24500.00          0.3572          0.3991 
       24550.00          0.2203          0.4155 
       24600.00          0.3119          0.4134 
       24650.00          0.3170          0.3788 
       24700.00          0.3615          0.4093 
       24750.00          0.3883          0.3466 
       24800.00          0.3995          0.3728 
       24850.00          0.3943          0.4465 
       24900.00          0.3983          0.4495 
       24950.00          0.4222          0.5634 
       25000.00          0.4146          0.5498 
       25050.00          0.4428          0.5978 
       25100.00          0.4576          0.6472 
       25150.00          0.4002          0.6018 
       25200.00          0.4332          0.6579 
       25250.00          0.4658          0.6182 
       25300.00          0.3971          0.5462 
       25350.00          0.4097          0.4462 
       25400.00          0.3762          0.4897 
       25450.00          0.4141          0.5296 
       25500.00          0.4002          0.6245 
       25550.00          0.3805          0.5994 
       25600.00          0.4166          0.5408 
       25650.00          0.4101          0.5052 
       25700.00          0.3957          0.6084 
       25750.00          0.3782          0.5794 
       25800.00          0.4086          0.5814 
       25850.00          0.3785          0.5414 
       25900.00          0.3767          0.5678 
       25950.00          0.4184          0.6067 
       26000.00          0.4358          0.5864 
       26050.00          0.4167          0.4917 
       26100.00          0.4383          0.4560 
       26150.00          0.4032          0.4153 
       26200.00          0.3334          0.3661 
       26250.00          0.4495          0.3694 
       26300.00          0.4586          0.3260 
       26350.00          0.4411          0.3530 
       26400.00          0.4286          0.4058 
       26450.00          0.3749          0.4292 
       26500.00          0.4070          0.4722 
       26550.00          0.3812          0.4569 
       26600.00          0.4109          0.4619 
       26650.00          0.4075          0.4252 
       26700.00          0.3863          0.3957 
       26750.00          0.3925          0.3997 
       26800.00          0.4324          0.4285 
       26850.00          0.4319          0.4406 
       26900.00          0.4006          0.5105 
       26950.00          0.4104          0.5064 
       27000.00          0.4105          0.5473 
       27050.00          0.4159          0.4308 
       27100.00          0.3888          0.3861 
       27150.00          0.4189          0.4955 
       27200.00          0.4470          0.5498 
       27250.00          0.4032          0.5389 
       27300.00          0.4682          0.5953 
       27350.00          0.4758          0.6139 
       27400.00          0.4217          0.5545 
       27450.00          0.4813          0.6650 
       27500.00          0.4753          0.6549 
       27550.00          0.4293          0.5041 
       27600.00          0.4606          0.5416 
       27650.00          0.4498          0.4922 
       27700.00          0.4052          0.4514 
       27750.00          0.4217          0.4516 
       27800.00          0.4268          0.5016 
       27850.00          0.4213          0.4822 
       27900.00          0.4113          0.4414 
       27950.00          0.3704          0.4337 
       28000.00          0.4202          0.4681 
       28050.00          0.3984          0.5332 
       28100.00          0.4021          0.5760 
       28150.00          0.3961          0.6294 
       28200.00          0.4254          0.6561 
       28250.00          0.3905          0.6151 
       28300.00          0.4068          0.5151 
       28350.00          0.3980          0.5511 
       28400.00          0.3902          0.4621 
       28450.00          0.4212          0.4153 
       28500.00          0.4386          0.3905 
       28550.00          0.4447          0.4053 
       28600.00          0.4225          0.3633 
       28650.00          0.4201          0.4245 
       28700.00          0.4118          0.3999 
       28750.00          0.3910          0.4019 
       28800.00          0.3929          0.3597 
       28850.00          0.3796          0.3938 
       28900.00          0.3805          0.3870 
       28950.00          0.3591          0.4890 
       29000.00          0.3579          0.5201 
       29050.00          0.3920          0.4571 
       29100.00          0.4415          0.3864 
       29150.00          0.4407          0.3826 
       29200.00          0.4219          0.4209 
       29250.00          0.4255          0.3961 
       29300.00          0.3980          0.4700 
       29350.00          0.3626          0.4543 
       29400.00          0.3955          0.4751 
       29450.00          0.3831          0.5173 
       29500.00          0.4171          0.4904 
       29550.00          0.4388          0.4736 
       29600.00          0.3987          0.4459 
       29650.00          0.4380          0.4309 
       29700.00          0.3625          0.4525 
       29750.00          0.3368          0.4125 
       29800.00          0.3367          0.3729 
       29850.00          0.3321          0.4338 
       29900.00          0.2885          0.4097 
       29950.00          0.3224          0.3630 
       30000.00          0.3372          0.3664 
       30050.00          0.3595          0.3995 
       30100.00          0.3918          0.4629 
       30150.00          0.3500          0.3435 
       30200.00          0.3781          0.3983 
       30250.00          0.4167          0.3639 
       30300.00          0.3935          0.4257 
       30350.00          0.4231          0.4283 
       30400.00          0.4013          0.4213 
       30450.00          0.4398          0.4364 
       30500.00          0.4954          0.3245 
       30550.00          0.4765          0.3809 
       30600.00          0.4345          0.3794 
       30650.00          0.4493          0.3181 
       30700.00          0.4058          0.4304 
       30750.00          0.4092          0.4351 
       30800.00          0.4304          0.4652 
       30850.00          0.4293          0.3452 
       30900.00          0.4153          0.3405 
       30950.00          0.4131          0.2456 
       31000.00          0.3887          0.3161 
       31050.00          0.3690          0.4862 
       31100.00          0.4087          0.4673 
       31150.00          0.3919          0.5543 
       31200.00          0.4039          0.5434 
       31250.00          0.4510          0.5250 
       31300.00          0.4692          0.5315 
       31350.00          0.4720          0.6111 
       31400.00          0.4871          0.6509 
       31450.00          0.4400          0.6179 
       31500.00          0.4924          0.6990 
       31550.00          0.5259          0.6947 
       31600.00          0.4504          0.6688 
       31650.00          0.4766          0.6586 
       31700.00          0.4667          0.6370 
       31750.00          0.4329          0.5725 
       31800.00          0.4276          0.6208 
       31850.00          0.4191          0.5825 
       31900.00          0.4549          0.5783 
       31950.00          0.4071          0.4740 
       32000.00          0.4447          0.5881 
       32050.00          0.4529          0.6536 
       32100.00          0.4266          0.6217 
       32150.00          0.4526          0.5435 
       32200.00          0.4372          0.5209 
       32250.00          0.4475          0.5205 
       32300.00          0.4428          0.5590 
       32350.00          0.3995          0.5551 
       32400.00          0.4052          0.5484 
       32450.00          0.4204          0.5572 
       32500.00          0.4547          0.5509 
       32550.00          0.4371          0.5703 
       32600.00          0.4477          0.5458 
       32650.00          0.4303          0.5680 
       32700.00          0.4099          0.5508 
       32750.00          0.4045          0.4824 
       32800.00          0.3952          0.5512 
       32850.00          0.3624          0.5350 
       32900.00          0.4304          0.6088 
       32950.00          0.4421          0.6248 
       33000.00          0.4509          0.6633 
       33050.00          0.4269          0.6631 
       33100.00          0.4485          0.6812 
       33150.00          0.3753          0.5708 
       33200.00          0.4134          0.5269 
       33250.00          0.4129          0.5598 
       33300.00          0.4178          0.4790 
       33350.00          0.3992          0.3906 
       33400.00          0.4007          0.4761 
       33450.00          0.3972          0.5902 
       33500.00          0.4537          0.5764 
       33550.00          0.4395          0.5534 
       33600.00          0.3907          0.5281 
       33650.00          0.3445          0.5322 
       33700.00          0.3901          0.5798 
       33750.00          0.4078          0.5661 
       33800.00          0.4132          0.6063 
       33850.00          0.4535          0.6469 
       33900.00          0.4542          0.6442 
       33950.00          0.4607          0.6567 
       34000.00          0.4150          0.6320 
       34050.00          0.4092          0.5731 
       34100.00          0.4493          0.6536 
       34150.00          0.3921          0.6114 
       34200.00          0.3902          0.5896 
       34250.00          0.4151          0.5983 
       34300.00          0.4214          0.6290 
       34350.00          0.4318          0.5915 
       34400.00          0.4393          0.5743 
       34450.00          0.4211          0.5265 
       34500.00          0.4702          0.4993 
       34550.00          0.4212          0.5470 
       34600.00          0.3851          0.5983 
       34650.00          0.3991          0.5645 
       34700.00          0.3943          0.5990 
       34750.00          0.3638          0.6075 
       34800.00          0.3957          0.6310 
       34850.00          0.4442          0.6534 
       34900.00          0.4213          0.6043 
       34950.00          0.3988          0.5867 
       35000.00          0.4257          0.5095 
       35050.00          0.3875          0.4991 
       35100.00          0.4115          0.5713 
       35150.00          0.4666          0.6483 
       35200.00          0.4638          0.6354 
       35250.00          0.4251          0.6511 
       35300.00          0.3736          0.5215 
       35350.00          0.3840          0.4789 
       35400.00          0.4233          0.5566 
       35450.00          0.3566          0.5196 
       35500.00          0.3575          0.4829 
       35550.00          0.3977          0.4978 
       35600.00          0.3819          0.4567 
       35650.00          0.4258          0.4243 
       35700.00          0.3951          0.4090 
       35750.00          0.3856          0.4489 
       35800.00          0.3855          0.4343 
       35850.00          0.3640          0.4411 
       35900.00          0.3795          0.4157 
       35950.00          0.3948          0.3593 
       36000.00          0.4239          0.4521 
       36050.00          0.4117          0.4723 
       36100.00          0.4027          0.3925 
       36150.00          0.3885          0.4336 
       36200.00          0.4000          0.4710 
       36250.00          0.3667          0.5668 
       36300.00          0.3498          0.4855 
       36350.00          0.3727          0.5092 
       36400.00          0.3994          0.6094 
       36450.00          0.3758          0.5958 
       36500.00          0.4095          0.5612 
       36550.00          0.4392          0.5977 
       36600.00          0.3662          0.5275 
       36650.00          0.3643          0.5719 
       36700.00          0.3360          0.5408 
       36750.00          0.3544          0.5779 
       36800.00          0.4078          0.6146 
       36850.00          0.4194          0.5828 
       36900.00          0.3860          0.5198 
       36950.00          0.3825          0.5362 
       37000.00          0.4047          0.5901 
       37050.00          0.3717          0.5334 
       37100.00          0.3805          0.5295 
       37150.00          0.3680          0.5019 
       37200.00          0.3902          0.5220 
       37250.00          0.3836          0.4647 
       37300.00          0.3831          0.4062 
       37350.00          0.3658          0.5005 
       37400.00          0.3958          0.3969 
       37450.00          0.3762          0.3976 
       37500.00          0.3825          0.4401 
       37550.00          0.3882          0.4213 
       37600.00          0.3627          0.4391 
       37650.00          0.4403          0.4802 
       37700.00          0.4552          0.4161 
       37750.00          0.4324          0.4295 
       37800.00          0.4287          0.4725 
       37850.00          0.4097          0.5228 
       37900.00          0.3671          0.5863 
       37950.00          0.4352          0.6462 
       38000.00          0.4928          0.6801 
       38050.00          0.4920          0.6631 
       38100.00          0.4666          0.5891 
       38150.00          0.4462          0.6008 
       38200.00          0.4188          0.6021 
       38250.00          0.4161          0.5926 
       38300.00          0.3705          0.5767 
       38350.00          0.3276          0.5886 
       38400.00          0.2737          0.5322 
       38450.00          0.2950          0.5187 
       38500.00          0.3628          0.5147 
       38550.00          0.4072          0.6269 
       38600.00          0.4469          0.6128 
       38650.00          0.4695          0.6689 
       38700.00          0.4538          0.6556 
       38750.00          0.4462          0.6703 
       38800.00          0.4195          0.6044 
       38850.00          0.3971          0.5523 
       38900.00          0.3531          0.4116 
       38950.00          0.3713          0.3964 
       39000.00          0.4348          0.2978 
       39050.00          0.4038          0.3263 
       39100.00          0.4317          0.3588 
       39150.00          0.3864          0.3779 
       39200.00          0.3721          0.4304 
       39250.00          0.4117          0.3760 
       39300.00          0.4380          0.3224 
       39350.00          0.4318          0.2449 
       39400.00          0.4520          0.2514 
       39450.00          0.4030          0.3297 
       39500.00          0.3880          0.3171 
       39550.00          0.3790          0.3913 
       39600.00          0.4021          0.4438 
       39650.00          0.4155          0.5285 
       39700.00          0.4058          0.5928 
       39750.00          0.4279          0.5575 
       39800.00          0.4182          0.5280 
       39850.00          0.4450          0.5679 
       39900.00          0.4438          0.5631 
       39950.00          0.4451          0.5606 
       40000.00          0.4618          0.5829 
       40050.00          0.4564          0.5677 
       40100.00          0.4252          0.6408 
       40150.00          0.4471          0.6480 
       40200.00          0.4566          0.6187 
       40250.00          0.4461          0.5712 
       40300.00          0.4130          0.4413 
       40350.00          0.4254          0.5330 
       40400.00          0.3836          0.4998 
       40450.00          0.3991          0.5387 
       40500.00          0.3518          0.4855 
       40550.00          0.3552          0.5332 
       40600.00          0.3701          0.5352 
       40650.00          0.3588          0.5360 
       40700.00          0.3484          0.5417 
       40750.00          0.3454          0.4590 
       40800.00          0.3288          0.5194 
       40850.00          0.2494          0.4747 
       40900.00          0.3225          0.5629 
       40950.00          0.3338          0.5508 
       41000.00          0.4170          0.5181 
       41050.00          0.3828          0.5411 
