@    xaxis  label "t"
        7550.00          0.3974          0.4398 
        7600.00          0.3792          0.4504 
        7650.00          0.3727          0.4499 
        7700.00          0.3690          0.4387 
        7750.00          0.3990          0.4398 
        7800.00          0.4370          0.3689 
        7850.00          0.4457          0.3783 
        7900.00          0.4129          0.4011 
        7950.00          0.4037          0.3775 
        8000.00          0.4165          0.4350 
        8050.00          0.3878          0.4172 
        8100.00          0.3694          0.4221 
        8150.00          0.3919          0.3882 
        8200.00          0.3899          0.3911 
        8250.00          0.3285          0.4734 
        8300.00          0.3959          0.4326 
        8350.00          0.3894          0.4251 
        8400.00          0.3867          0.3415 
        8450.00          0.3938          0.4255 
        8500.00          0.4365          0.5477 
        8550.00          0.5245          0.6549 
        8600.00          0.4373          0.6560 
        8650.00          0.5076          0.6868 
        8700.00          0.5299          0.7008 
        8750.00          0.4773          0.6613 
        8800.00          0.4418          0.6301 
        8850.00          0.4961          0.6218 
        8900.00          0.4519          0.5427 
        8950.00          0.3942          0.4873 
        9000.00          0.3382          0.5033 
        9050.00          0.3505          0.5867 
        9100.00          0.3133          0.3684 
        9150.00          0.3712          0.3539 
        9200.00          0.3170          0.4067 
        9250.00          0.3360          0.3460 
        9300.00          0.4159          0.2482 
        9350.00          0.4006          0.3172 
        9400.00          0.3617          0.3276 
        9450.00          0.4323          0.3398 
        9500.00          0.4015          0.2574 
        9550.00          0.4399          0.2898 
        9600.00          0.3930          0.3941 
        9650.00          0.4213          0.3683 
        9700.00          0.4360          0.2979 
        9750.00          0.3890          0.3388 
        9800.00          0.3839          0.4056 
        9850.00          0.3827          0.4240 
        9900.00          0.4105          0.3922 
        9950.00          0.4114          0.4438 
       10000.00          0.4557          0.4897 
       10050.00          0.4040          0.4645 
       10100.00          0.3724          0.5533 
       10150.00          0.2989          0.4919 
       10200.00          0.2984          0.4581 
       10250.00          0.4225          0.4906 
       10300.00          0.4670          0.6014 
       10350.00          0.4394          0.5113 
       10400.00          0.4487          0.5639 
       10450.00          0.4677          0.6708 
       10500.00          0.4436          0.5837 
       10550.00          0.4187          0.5250 
       10600.00          0.4541          0.4548 
       10650.00          0.4294          0.5423 
       10700.00          0.3906          0.4714 
       10750.00          0.4013          0.5264 
       10800.00          0.4234          0.5358 
       10850.00          0.4402          0.4751 
       10900.00          0.3957          0.4523 
       10950.00          0.3965          0.3926 
       11000.00          0.3936          0.4017 
       11050.00          0.4436          0.3899 
       11100.00          0.4435          0.2998 
       11150.00          0.3917          0.3658 
       11200.00          0.3848          0.4282 
       11250.00          0.3804          0.3997 
       11300.00          0.3484          0.4177 
       11350.00          0.3316          0.3843 
       11400.00          0.3299          0.4234 
       11450.00          0.3802          0.4453 
       11500.00          0.4070          0.5077 
       11550.00          0.4447          0.6128 
       11600.00          0.3992          0.5338 
       11650.00          0.4070          0.5323 
       11700.00          0.3988          0.5042 
       11750.00          0.4059          0.4784 
       11800.00          0.4010          0.5017 
       11850.00          0.3333          0.5185 
       11900.00          0.3226          0.5449 
       11950.00          0.3280          0.4674 
       12000.00          0.3848          0.4600 
       12050.00          0.3745          0.4192 
       12100.00          0.3776          0.4110 
       12150.00          0.3397          0.4048 
       12200.00          0.3434          0.5209 
       12250.00          0.3325          0.5144 
       12300.00          0.3307          0.5399 
       12350.00          0.3555          0.4503 
       12400.00          0.3863          0.3990 
       12450.00          0.3935          0.3575 
       12500.00          0.4487          0.3488 
       12550.00          0.4277          0.2707 
       12600.00          0.4774          0.2905 
       12650.00          0.4693          0.3346 
       12700.00          0.4422          0.3107 
       12750.00          0.4759          0.2890 
       12800.00          0.4650          0.2769 
       12850.00          0.4614          0.3011 
       12900.00          0.4302          0.3855 
       12950.00          0.4949          0.3507 
       13000.00          0.4649          0.3812 
       13050.00          0.4852          0.3731 
       13100.00          0.4345          0.4255 
       13150.00          0.4121          0.3838 
       13200.00          0.3963          0.4037 
       13250.00          0.3850          0.4071 
       13300.00          0.3720          0.3820 
       13350.00          0.3661          0.4299 
       13400.00          0.3649          0.4316 
       13450.00          0.3576          0.4692 
       13500.00          0.4150          0.5273 
       13550.00          0.3719          0.4899 
       13600.00          0.4200          0.5885 
       13650.00          0.3552          0.5073 
       13700.00          0.4081          0.4458 
       13750.00          0.4600          0.5416 
       13800.00          0.4296          0.5338 
       13850.00          0.4994          0.6297 
       13900.00          0.4236          0.5817 
       13950.00          0.4156          0.6302 
       14000.00          0.4263          0.6489 
       14050.00          0.4479          0.6464 
       14100.00          0.4876          0.6819 
       14150.00          0.4699          0.6612 
       14200.00          0.3879          0.5896 
       14250.00          0.3666          0.6129 
       14300.00          0.3588          0.5774 
       14350.00          0.3630          0.5710 
       14400.00          0.3629          0.5457 
       14450.00          0.4542          0.6533 
       14500.00          0.4882          0.6856 
       14550.00          0.5048          0.7007 
       14600.00          0.4634          0.6707 
       14650.00          0.5013          0.6714 
       14700.00          0.4231          0.6099 
       14750.00          0.4451          0.5511 
       14800.00          0.4551          0.5496 
       14850.00          0.4055          0.4626 
       14900.00          0.4158          0.4641 
       14950.00          0.3747          0.5117 
       15000.00          0.3721          0.5168 
       15050.00          0.3769          0.4668 
       15100.00          0.3404          0.4757 
       15150.00          0.3736          0.5090 
       15200.00          0.4332          0.5904 
       15250.00          0.4546          0.5847 
       15300.00          0.4378          0.6237 
       15350.00          0.4264          0.6558 
       15400.00          0.4851          0.7191 
       15450.00          0.4863          0.7147 
       15500.00          0.4765          0.7068 
       15550.00          0.4886          0.6919 
       15600.00          0.4540          0.6763 
       15650.00          0.4921          0.7210 
       15700.00          0.4503          0.6710 
       15750.00          0.4441          0.6506 
       15800.00          0.4680          0.6098 
       15850.00          0.4139          0.6186 
       15900.00          0.4610          0.6737 
       15950.00          0.4875          0.6925 
       16000.00          0.5252          0.6940 
       16050.00          0.5101          0.7008 
       16100.00          0.5317          0.7342 
       16150.00          0.4970          0.6773 
       16200.00          0.5134          0.6888 
       16250.00          0.4689          0.6701 
       16300.00          0.4934          0.6752 
       16350.00          0.5104          0.7048 
       16400.00          0.4857          0.6721 
       16450.00          0.4540          0.6106 
       16500.00          0.5285          0.7110 
       16550.00          0.4964          0.6608 
       16600.00          0.4810          0.6784 
       16650.00          0.4920          0.6293 
       16700.00          0.4325          0.6027 
       16750.00          0.4562          0.6710 
       16800.00          0.4946          0.6636 
       16850.00          0.4253          0.6541 
       16900.00          0.4851          0.6770 
       16950.00          0.5036          0.7078 
       17000.00          0.4770          0.6362 
       17050.00          0.4038          0.6222 
       17100.00          0.3889          0.5941 
       17150.00          0.3205          0.4845 
       17200.00          0.3323          0.4622 
       17250.00          0.3304          0.4309 
       17300.00          0.3443          0.4615 
       17350.00          0.3627          0.4568 
       17400.00          0.3667          0.5233 
       17450.00          0.3536          0.4555 
       17500.00          0.3442          0.4792 
       17550.00          0.4058          0.5347 
       17600.00          0.4263          0.5912 
       17650.00          0.3741          0.5385 
       17700.00          0.3934          0.5728 
       17750.00          0.3707          0.5469 
       17800.00          0.4179          0.5927 
       17850.00          0.4177          0.5951 
       17900.00          0.4592          0.7000 
       17950.00          0.3892          0.6182 
       18000.00          0.3743          0.5931 
       18050.00          0.3531          0.5416 
       18100.00          0.4693          0.6748 
       18150.00          0.3982          0.5548 
       18200.00          0.4001          0.5582 
       18250.00          0.3540          0.5474 
       18300.00          0.4488          0.5923 
       18350.00          0.3914          0.5821 
       18400.00          0.3997          0.5884 
       18450.00          0.3698          0.5396 
       18500.00          0.3502          0.5332 
       18550.00          0.3676          0.5282 
       18600.00          0.3633          0.5377 
       18650.00          0.3719          0.5588 
       18700.00          0.3730          0.5626 
       18750.00          0.3631          0.5965 
       18800.00          0.3795          0.5826 
       18850.00          0.4797          0.6920 
       18900.00          0.4690          0.6642 
       18950.00          0.3904          0.6268 
       19000.00          0.4820          0.7024 
       19050.00          0.3757          0.5932 
       19100.00          0.4461          0.6223 
       19150.00          0.4283          0.5798 
       19200.00          0.4947          0.6699 
       19250.00          0.4307          0.6582 
       19300.00          0.4493          0.6245 
       19350.00          0.4336          0.6178 
       19400.00          0.4335          0.5864 
       19450.00          0.4281          0.5367 
       19500.00          0.4396          0.5758 
       19550.00          0.3931          0.5445 
       19600.00          0.4016          0.6267 
       19650.00          0.3797          0.5960 
       19700.00          0.4194          0.6663 
       19750.00          0.4511          0.6374 
       19800.00          0.4575          0.5838 
       19850.00          0.4325          0.5647 
       19900.00          0.4729          0.5391 
       19950.00          0.4411          0.4698 
       20000.00          0.3949          0.4668 
       20050.00          0.4175          0.3565 
       20100.00          0.3984          0.4135 
       20150.00          0.4026          0.4239 
       20200.00          0.3851          0.4053 
       20250.00          0.4023          0.5221 
       20300.00          0.3926          0.5087 
       20350.00          0.4087          0.5033 
       20400.00          0.4054          0.4737 
       20450.00          0.4353          0.5565 
       20500.00          0.3791          0.4079 
       20550.00          0.3924          0.3406 
       20600.00          0.3609          0.4137 
       20650.00          0.3771          0.4365 
       20700.00          0.4044          0.3880 
       20750.00          0.4141          0.3112 
       20800.00          0.3930          0.3804 
       20850.00          0.3666          0.3327 
       20900.00          0.3804          0.3152 
       20950.00          0.3937          0.3900 
       21000.00          0.3624          0.3931 
       21050.00          0.3915          0.4274 
       21100.00          0.3834          0.3743 
       21150.00          0.3969          0.4122 
       21200.00          0.3940          0.4700 
       21250.00          0.3494          0.4734 
       21300.00          0.3902          0.4638 
       21350.00          0.3826          0.5192 
       21400.00          0.3686          0.4922 
       21450.00          0.3799          0.5009 
       21500.00          0.3372          0.5079 
       21550.00          0.3721          0.4455 
       21600.00          0.3921          0.4089 
       21650.00          0.4000          0.2939 
       21700.00          0.4668          0.2528 
       21750.00          0.4687          0.3239 
       21800.00          0.4733          0.2634 
       21850.00          0.4030          0.3605 
       21900.00          0.3684          0.4370 
       21950.00          0.3373          0.4681 
       22000.00          0.3912          0.4967 
       22050.00          0.3555          0.5153 
       22100.00          0.3083          0.4719 
       22150.00          0.3477          0.5365 
       22200.00          0.3821          0.4429 
       22250.00          0.4098          0.3803 
       22300.00          0.3884          0.4566 
       22350.00          0.3604          0.4310 
       22400.00          0.3785          0.4765 
       22450.00          0.3268          0.5114 
       22500.00          0.3864          0.4789 
       22550.00          0.3922          0.4549 
       22600.00          0.3790          0.4058 
       22650.00          0.3580          0.4365 
       22700.00          0.3835          0.4509 
       22750.00          0.3886          0.3602 
       22800.00          0.4705          0.2847 
       22850.00          0.4427          0.3620 
       22900.00          0.3615          0.3920 
       22950.00          0.3677          0.4824 
       23000.00          0.3874          0.5475 
       23050.00          0.3859          0.5154 
       23100.00          0.3712          0.4595 
       23150.00          0.4007          0.4025 
       23200.00          0.4091          0.3218 
       23250.00          0.3971          0.3839 
       23300.00          0.4194          0.4458 
       23350.00          0.3853          0.4444 
       23400.00          0.4129          0.5385 
       23450.00          0.4123          0.4435 
       23500.00          0.4044          0.3829 
       23550.00          0.4416          0.3315 
       23600.00          0.4158          0.3984 
       23650.00          0.4278          0.4829 
       23700.00          0.4058          0.5434 
       23750.00          0.4238          0.5276 
       23800.00          0.4531          0.5339 
       23850.00          0.4157          0.5267 
       23900.00          0.3706          0.5143 
       23950.00          0.3782          0.4857 
       24000.00          0.3165          0.4313 
       24050.00          0.4113          0.3919 
       24100.00          0.4446          0.2914 
       24150.00          0.4237          0.3018 
       24200.00          0.4350          0.3711 
       24250.00          0.4466          0.3770 
       24300.00          0.4213          0.4339 
       24350.00          0.4134          0.5642 
       24400.00          0.5002          0.6447 
       24450.00          0.4950          0.6800 
       24500.00          0.4871          0.6761 
       24550.00          0.4834          0.6996 
       24600.00          0.4967          0.7246 
       24650.00          0.4870          0.6937 
       24700.00          0.5249          0.7435 
       24750.00          0.4900          0.6747 
       24800.00          0.4338          0.6289 
       24850.00          0.4547          0.6446 
       24900.00          0.4241          0.6431 
       24950.00          0.4202          0.6408 
       25000.00          0.4169          0.5845 
       25050.00          0.4271          0.5811 
       25100.00          0.4217          0.6269 
       25150.00          0.4369          0.6673 
       25200.00          0.4660          0.6323 
       25250.00          0.4050          0.6348 
       25300.00          0.4040          0.5952 
       25350.00          0.4154          0.6288 
       25400.00          0.4129          0.5843 
       25450.00          0.4008          0.5335 
       25500.00          0.3855          0.5467 
       25550.00          0.3827          0.4854 
       25600.00          0.3724          0.4667 
       25650.00          0.4093          0.6170 
       25700.00          0.3518          0.5273 
       25750.00          0.3504          0.5330 
       25800.00          0.3789          0.5643 
       25850.00          0.4070          0.6021 
       25900.00          0.3965          0.5562 
       25950.00          0.3850          0.6016 
       26000.00          0.4533          0.5941 
       26050.00          0.4441          0.6416 
       26100.00          0.4642          0.6994 
       26150.00          0.4844          0.7378 
       26200.00          0.4567          0.6774 
       26250.00          0.3885          0.5668 
       26300.00          0.3356          0.5945 
       26350.00          0.3841          0.5831 
       26400.00          0.3640          0.5457 
       26450.00          0.3724          0.5088 
       26500.00          0.4233          0.4375 
       26550.00          0.4237          0.4725 
       26600.00          0.4291          0.4228 
       26650.00          0.4223          0.4434 
       26700.00          0.4171          0.4201 
       26750.00          0.4040          0.5012 
       26800.00          0.4263          0.5452 
       26850.00          0.4558          0.5111 
       26900.00          0.4597          0.5384 
       26950.00          0.4512          0.5574 
       27000.00          0.4283          0.5359 
       27050.00          0.4561          0.6326 
       27100.00          0.4236          0.6131 
       27150.00          0.4194          0.5180 
       27200.00          0.4106          0.4702 
       27250.00          0.3871          0.4727 
       27300.00          0.3488          0.5114 
       27350.00          0.3856          0.5373 
       27400.00          0.4304          0.5654 
       27450.00          0.4211          0.5308 
       27500.00          0.4589          0.5469 
       27550.00          0.4458          0.6160 
       27600.00          0.4111          0.5240 
       27650.00          0.4221          0.5434 
       27700.00          0.3835          0.5379 
       27750.00          0.4138          0.6110 
       27800.00          0.3774          0.6334 
       27850.00          0.4212          0.6462 
       27900.00          0.4288          0.6445 
       27950.00          0.4162          0.5666 
       28000.00          0.4361          0.4347 
       28050.00          0.4266          0.4943 
       28100.00          0.4498          0.3769 
       28150.00          0.4410          0.3627 
       28200.00          0.4515          0.3811 
       28250.00          0.4461          0.4016 
       28300.00          0.4215          0.4125 
       28350.00          0.4578          0.5443 
       28400.00          0.4236          0.5263 
       28450.00          0.3905          0.4921 
       28500.00          0.4074          0.4928 
       28550.00          0.4230          0.5072 
       28600.00          0.4245          0.5183 
       28650.00          0.3891          0.5473 
       28700.00          0.3554          0.5417 
       28750.00          0.3710          0.5844 
       28800.00          0.3458          0.5513 
       28850.00          0.3740          0.5040 
       28900.00          0.3840          0.5020 
       28950.00          0.4129          0.5463 
       29000.00          0.4144          0.4980 
       29050.00          0.3790          0.5542 
       29100.00          0.3724          0.5311 
       29150.00          0.3627          0.5199 
       29200.00          0.3668          0.5359 
       29250.00          0.4187          0.4734 
       29300.00          0.4122          0.4294 
       29350.00          0.4206          0.4006 
       29400.00          0.4491          0.3457 
       29450.00          0.5124          0.3224 
       29500.00          0.4937          0.3563 
       29550.00          0.4311          0.3500 
       29600.00          0.3977          0.4681 
       29650.00          0.4690          0.4988 
       29700.00          0.4719          0.5938 
       29750.00          0.4696          0.6957 
       29800.00          0.4808          0.6517 
       29850.00          0.4527          0.6363 
       29900.00          0.4653          0.6656 
       29950.00          0.5134          0.7314 
       30000.00          0.4787          0.6743 
       30050.00          0.4575          0.6649 
       30100.00          0.4833          0.7039 
       30150.00          0.4864          0.7066 
       30200.00          0.4298          0.5802 
       30250.00          0.4435          0.5921 
       30300.00          0.4468          0.6235 
       30350.00          0.4329          0.6181 
       30400.00          0.4484          0.6692 
       30450.00          0.4874          0.6838 
       30500.00          0.4774          0.7037 
       30550.00          0.4551          0.6104 
       30600.00          0.4546          0.6014 
       30650.00          0.4518          0.6161 
       30700.00          0.4331          0.6040 
       30750.00          0.3544          0.5552 
       30800.00          0.3922          0.4410 
       30850.00          0.4223          0.4666 
       30900.00          0.4101          0.4839 
       30950.00          0.3882          0.5044 
       31000.00          0.3822          0.4414 
       31050.00          0.3651          0.3955 
       31100.00          0.3201          0.3787 
       31150.00          0.3277          0.4341 
       31200.00          0.2977          0.5042 
       31250.00          0.3257          0.5782 
       31300.00          0.3463          0.5289 
       31350.00          0.3741          0.4352 
       31400.00          0.4287          0.3921 
       31450.00          0.3746          0.5289 
       31500.00          0.3568          0.4774 
       31550.00          0.4007          0.3768 
       31600.00          0.3406          0.3680 
       31650.00          0.3576          0.4506 
       31700.00          0.3880          0.4597 
       31750.00          0.3861          0.4351 
       31800.00          0.4215          0.4192 
       31850.00          0.3488          0.4572 
       31900.00          0.3895          0.5531 
       31950.00          0.3892          0.5729 
       32000.00          0.4345          0.5955 
       32050.00          0.4300          0.5939 
       32100.00          0.4110          0.5627 
       32150.00          0.4370          0.5849 
       32200.00          0.4218          0.5796 
       32250.00          0.3986          0.5510 
       32300.00          0.3992          0.5134 
       32350.00          0.3773          0.5688 
       32400.00          0.3748          0.5852 
       32450.00          0.3971          0.5984 
       32500.00          0.3990          0.6053 
       32550.00          0.3794          0.6220 
       32600.00          0.3647          0.6135 
       32650.00          0.3855          0.6346 
       32700.00          0.4468          0.6376 
       32750.00          0.4715          0.6469 
       32800.00          0.4640          0.6025 
       32850.00          0.3978          0.5604 
       32900.00          0.4030          0.5388 
       32950.00          0.4124          0.4993 
       33000.00          0.4556          0.5168 
       33050.00          0.4511          0.4603 
       33100.00          0.4371          0.5297 
       33150.00          0.4767          0.5216 
       33200.00          0.4309          0.4994 
       33250.00          0.4470          0.4862 
       33300.00          0.4217          0.5055 
       33350.00          0.4355          0.5053 
       33400.00          0.4263          0.4413 
       33450.00          0.4177          0.3936 
       33500.00          0.4119          0.3329 
       33550.00          0.4244          0.4730 
       33600.00          0.3756          0.4075 
       33650.00          0.4040          0.5126 
       33700.00          0.4103          0.5715 
       33750.00          0.4496          0.5951 
       33800.00          0.4277          0.6129 
       33850.00          0.4166          0.5693 
       33900.00          0.4695          0.6251 
       33950.00          0.4612          0.6561 
       34000.00          0.4232          0.5221 
       34050.00          0.4387          0.5213 
       34100.00          0.4247          0.5745 
       34150.00          0.4149          0.4620 
       34200.00          0.4301          0.4022 
       34250.00          0.4618          0.5401 
       34300.00          0.4437          0.5530 
       34350.00          0.4204          0.5670 
       34400.00          0.4263          0.4799 
       34450.00          0.4446          0.3559 
       34500.00          0.4014          0.4417 
       34550.00          0.3933          0.4823 
       34600.00          0.3960          0.4951 
       34650.00          0.4035          0.4637 
       34700.00          0.4288          0.4090 
       34750.00          0.4582          0.3558 
       34800.00          0.3949          0.3749 
       34850.00          0.4060          0.5344 
       34900.00          0.3832          0.5626 
       34950.00          0.3486          0.5342 
       35000.00          0.3969          0.5386 
       35050.00          0.3776          0.5109 
       35100.00          0.3965          0.4709 
       35150.00          0.4028          0.4640 
       35200.00          0.3885          0.5133 
       35250.00          0.4078          0.4991 
       35300.00          0.3931          0.4645 
       35350.00          0.4310          0.4674 
       35400.00          0.3997          0.3593 
       35450.00          0.4515          0.3141 
       35500.00          0.4498          0.3105 
       35550.00          0.4495          0.2599 
       35600.00          0.4531          0.2740 
       35650.00          0.4540          0.2876 
       35700.00          0.4199          0.3908 
       35750.00          0.4198          0.3947 
       35800.00          0.3900          0.4142 
       35850.00          0.3775          0.4096 
       35900.00          0.3369          0.4400 
       35950.00          0.3623          0.3912 
       36000.00          0.3690          0.4275 
       36050.00          0.3632          0.3888 
       36100.00          0.3463          0.4277 
       36150.00          0.4120          0.5412 
       36200.00          0.4324          0.4928 
       36250.00          0.3653          0.3866 
       36300.00          0.3461          0.3803 
       36350.00          0.3423          0.4273 
       36400.00          0.3375          0.4605 
       36450.00          0.3934          0.5279 
       36500.00          0.3935          0.4594 
       36550.00          0.3569          0.5135 
       36600.00          0.3696          0.5176 
       36650.00          0.2996          0.4969 
       36700.00          0.3411          0.5431 
       36750.00          0.3991          0.5503 
       36800.00          0.4321          0.5273 
       36850.00          0.4237          0.4034 
       36900.00          0.4698          0.4378 
       36950.00          0.4444          0.4382 
       37000.00          0.4792          0.4090 
       37050.00          0.5037          0.3272 
       37100.00          0.4956          0.3550 
       37150.00          0.4724          0.3761 
       37200.00          0.4296          0.4326 
       37250.00          0.4235          0.5113 
       37300.00          0.4259          0.4931 
       37350.00          0.4035          0.5189 
       37400.00          0.3914          0.4750 
       37450.00          0.3745          0.4615 
       37500.00          0.3980          0.4109 
       37550.00          0.3724          0.4715 
       37600.00          0.3631          0.4977 
       37650.00          0.3135          0.4450 
       37700.00          0.3121          0.4655 
       37750.00          0.3283          0.5133 
       37800.00          0.3619          0.5126 
       37850.00          0.3844          0.4993 
       37900.00          0.3261          0.4545 
       37950.00          0.3893          0.4108 
       38000.00          0.4286          0.3458 
       38050.00          0.4011          0.3795 
       38100.00          0.4345          0.3128 
       38150.00          0.4511          0.3683 
       38200.00          0.3761          0.4327 
       38250.00          0.4269          0.3503 
       38300.00          0.3987          0.3272 
       38350.00          0.3683          0.3826 
       38400.00          0.3588          0.4299 
       38450.00          0.4033          0.5359 
       38500.00          0.3304          0.4526 
       38550.00          0.3262          0.4840 
       38600.00          0.3465          0.5077 
       38650.00          0.3755          0.5445 
       38700.00          0.4131          0.5600 
       38750.00          0.4180          0.4943 
       38800.00          0.3629          0.5090 
       38850.00          0.3962          0.5077 
       38900.00          0.3885          0.4597 
       38950.00          0.3757          0.4636 
       39000.00          0.4057          0.4649 
       39050.00          0.4229          0.5367 
       39100.00          0.4600          0.6354 
       39150.00          0.3914          0.5978 
       39200.00          0.3848          0.5362 
       39250.00          0.4353          0.5669 
       39300.00          0.4346          0.5373 
       39350.00          0.3838          0.5504 
       39400.00          0.3983          0.5198 
       39450.00          0.3977          0.4573 
       39500.00          0.4037          0.4880 
       39550.00          0.3687          0.4484 
       39600.00          0.3695          0.4871 
       39650.00          0.3532          0.4808 
       39700.00          0.3689          0.4654 
       39750.00          0.3916          0.5317 
       39800.00          0.4421          0.4596 
       39850.00          0.4404          0.4536 
       39900.00          0.3947          0.4351 
       39950.00          0.4437          0.4040 
       40000.00          0.4376          0.4017 
       40050.00          0.3930          0.4086 
       40100.00          0.4237          0.4161 
       40150.00          0.4541          0.5090 
       40200.00          0.4346          0.5358 
       40250.00          0.4219          0.5013 
       40300.00          0.4360          0.4868 
       40350.00          0.4277          0.4766 
       40400.00          0.4330          0.4375 
       40450.00          0.4106          0.4780 
       40500.00          0.4232          0.4564 
       40550.00          0.3315          0.5037 
       40600.00          0.3608          0.5810 
       40650.00          0.4057          0.5777 
       40700.00          0.3684          0.5488 
       40750.00          0.3891          0.4455 
       40800.00          0.3945          0.5267 
       40850.00          0.3943          0.5900 
       40900.00          0.4097          0.6532 
       40950.00          0.4222          0.7058 
       41000.00          0.4210          0.6318 
       41050.00          0.3412          0.5559 
