#          Step          Temp (K)   KinE (kCal/mol)   PotE (kCal/mol)   WalE (kCal/mol)   TotE (kCal/mol)
        4750.00          339.5094           59.7087          -14.3434            0.0000           45.3653
        4800.00          363.5253           63.9323          -16.6428            0.0000           47.2895
        4850.00          312.9695           55.0412          -14.2228            0.0000           40.8184
        4900.00          401.7783           70.6598          -12.5815            0.0000           58.0783
        4950.00          305.5006           53.7276          -14.9228            0.0000           38.8048
        5000.00          366.6698           64.4853          -15.0203            0.0000           49.4650
        5050.00          292.4091           51.4253          -15.1308            0.0000           36.2945
        5100.00          296.2140           52.0944          -14.7897            0.0000           37.3048
        5150.00          297.3240           52.2896          -17.3066            0.0000           34.9830
        5200.00          352.8462           62.0542          -12.1966            0.0000           49.8576
        5250.00          263.2629           46.2994          -12.4013            0.0000           33.8981
        5300.00          272.0592           47.8464          -12.0384            0.0000           35.8080
        5350.00          331.0480           58.2206          -11.9125            0.0000           46.3081
        5400.00          360.2340           63.3535          -13.3011            0.0000           50.0524
        5450.00          334.9977           58.9152          -12.7318            0.0000           46.1834
        5500.00          274.5978           48.2929          -11.5452            0.0000           36.7477
        5550.00          342.7726           60.2826          -13.7113            0.0000           46.5713
        5600.00          411.2921           72.3329          -11.3023            0.0000           61.0307
        5650.00          282.5260           49.6872          -11.2701            0.0000           38.4170
        5700.00          293.2897           51.5801          -13.0248            0.0000           38.5553
        5750.00          353.8258           62.2265          -10.3759            0.0000           51.8505
        5800.00          379.9459           66.8202           -7.4098            0.0000           59.4104
        5850.00          312.5286           54.9637           -6.0599            0.0000           48.9038
        5900.00          383.6136           67.4652           -9.7517            0.0000           57.7135
        5950.00          347.7874           61.1645          -19.0336            0.0000           42.1310
        6000.00          301.6277           53.0465          -17.9373            0.0000           35.1092
        6050.00          322.4770           56.7132          -17.2320            0.0000           39.4813
        6100.00          335.8236           59.0605          -21.5707            0.0000           37.4898
        6150.00          306.8574           53.9663          -22.3865            0.0000           31.5797
        6200.00          256.8407           45.1699          -23.7027            0.0000           21.4673
        6250.00          294.7435           51.8358          -22.5706            0.0000           29.2652
        6300.00          307.0589           54.0017          -20.2606            0.0000           33.7411
        6350.00          258.1916           45.4075          -22.7094            0.0000           22.6981
        6400.00          286.7339           50.4272          -22.4108            0.0000           28.0164
        6450.00          319.0054           56.1027          -19.3808            0.0000           36.7219
        6500.00          294.5032           51.7936          -20.8989            0.0000           30.8947
        6550.00          329.4622           57.9417          -19.9322            0.0000           38.0095
        6600.00          321.6540           56.5685          -19.0972            0.0000           37.4713
        6650.00          288.1779           50.6811          -23.1288            0.0000           27.5524
        6700.00          348.0885           61.2175          -20.5094            0.0000           40.7081
        6750.00          312.7935           55.0102          -20.1840            0.0000           34.8263
        6800.00          289.9194           50.9874          -22.4672            0.0000           28.5203
        6850.00          339.1286           59.6417          -21.1434            0.0000           38.4983
        6900.00          302.8361           53.2590          -20.6501            0.0000           32.6090
        6950.00          298.1151           52.4288          -22.5017            0.0000           29.9271
        7000.00          236.6722           41.6230          -20.7193            0.0000           20.9037
        7050.00          262.5377           46.1719          -19.5473            0.0000           26.6246
        7100.00          320.5760           56.3789          -19.4370            0.0000           36.9420
        7150.00          357.8275           62.9302          -21.5844            0.0000           41.3459
        7200.00          278.7889           49.0299          -22.5624            0.0000           26.4675
        7250.00          333.1474           58.5898          -21.1668            0.0000           37.4230
        7300.00          290.8467           51.1505          -21.2254            0.0000           29.9251
        7350.00          292.5502           51.4501          -21.8200            0.0000           29.6301
        7400.00          370.7394           65.2010          -20.6054            0.0000           44.5957
        7450.00          379.0459           66.6619          -21.4641            0.0000           45.1978
        7500.00          357.3356           62.8437          -18.4734            0.0000           44.3704
        7550.00          312.2270           54.9106          -18.8947            0.0000           36.0159
        7600.00          364.5251           64.1081          -20.5827            0.0000           43.5254
        7650.00          288.4698           50.7325          -22.4009            0.0000           28.3315
        7700.00          246.5374           43.3579          -21.3793            0.0000           21.9786
        7750.00          305.7152           53.7654          -23.0911            0.0000           30.6743
        7800.00          283.4211           49.8446          -21.3481            0.0000           28.4964
        7850.00          460.1775           80.9303          -19.9431            0.0000           60.9872
        7900.00          341.8375           60.1181          -20.7060            0.0000           39.4122
        7950.00          273.7616           48.1458          -24.1847            0.0000           23.9611
        8000.00          299.0556           52.5942          -22.9709            0.0000           29.6233
        8050.00          298.3989           52.4787          -19.7513            0.0000           32.7274
        8100.00          280.2190           49.2814          -21.8885            0.0000           27.3929
        8150.00          321.9491           56.6204          -23.0805            0.0000           33.5399
        8200.00          198.2343           34.8630          -27.3318            0.0000            7.5312
        8250.00          293.7802           51.6664          -25.8601            0.0000           25.8063
        8300.00          327.6023           57.6146          -26.8938            0.0000           30.7208
        8350.00          284.8451           50.0950          -27.8673            0.0000           22.2277
        8400.00          311.2070           54.7312          -26.3385            0.0000           28.3927
        8450.00          291.9968           51.3528          -27.5194            0.0000           23.8333
        8500.00          301.5345           53.0301          -22.6735            0.0000           30.3567
        8550.00          366.9854           64.5408          -25.5225            0.0000           39.0183
        8600.00          252.9192           44.4803          -24.5774            0.0000           19.9029
        8650.00          368.3671           64.7838          -25.8446            0.0000           38.9392
        8700.00          282.8787           49.7492          -24.8520            0.0000           24.8972
        8750.00          269.5824           47.4108          -26.6494            0.0000           20.7614
        8800.00          277.7933           48.8548          -24.8712            0.0000           23.9837
        8850.00          333.0154           58.5666          -25.7334            0.0000           32.8332
        8900.00          314.8679           55.3751          -24.0773            0.0000           31.2977
        8950.00          182.9024           32.1666          -28.1946            0.0000            3.9720
        9000.00          301.6015           53.0419          -24.8910            0.0000           28.1509
        9050.00          314.0027           55.2229          -26.2511            0.0000           28.9717
        9100.00          352.1789           61.9368          -26.7770            0.0000           35.1599
        9150.00          330.4881           58.1221          -26.2635            0.0000           31.8586
        9200.00          247.4188           43.5129          -25.6587            0.0000           17.8543
        9250.00          312.9290           55.0341          -24.6625            0.0000           30.3716
        9300.00          277.0848           48.7302          -32.9477            0.0000           15.7825
        9350.00          212.7338           37.4130          -31.6649            0.0000            5.7481
        9400.00          275.9835           48.5365          -33.1752            0.0000           15.3613
        9450.00          304.5546           53.5613          -31.4541            0.0000           22.1071
        9500.00          250.4610           44.0480          -29.4765            0.0000           14.5715
        9550.00          305.8983           53.7976          -30.5594            0.0000           23.2382
        9600.00          208.7901           36.7194          -29.5878            0.0000            7.1316
        9650.00          281.2337           49.4599          -32.2526            0.0000           17.2072
        9700.00          229.8246           40.4187          -32.1968            0.0000            8.2219
        9750.00          277.0256           48.7198          -31.3145            0.0000           17.4053
        9800.00          293.4180           51.6027          -31.2937            0.0000           20.3090
        9850.00          289.3890           50.8941          -27.9595            0.0000           22.9347
        9900.00          269.5787           47.4102          -31.0110            0.0000           16.3991
        9950.00          321.1982           56.4883          -32.5374            0.0000           23.9510
       10000.00          235.7408           41.4592          -33.3727            0.0000            8.0864
       10050.00          249.3872           43.8591          -31.7995            0.0000           12.0597
       10100.00          247.6859           43.5599          -30.1415            0.0000           13.4184
       10150.00          233.4682           41.0595          -32.4777            0.0000            8.5817
       10200.00          269.2041           47.3443          -29.7736            0.0000           17.5707
       10250.00          254.1677           44.6999          -31.3642            0.0000           13.3356
       10300.00          296.6127           52.1646          -29.8181            0.0000           22.3464
       10350.00          255.4486           44.9251          -31.3537            0.0000           13.5715
       10400.00          280.4068           49.3145          -30.6928            0.0000           18.6216
       10450.00          293.8182           51.6731          -30.6714            0.0000           21.0017
       10500.00          267.8206           47.1010          -30.5113            0.0000           16.5897
       10550.00          270.7778           47.6210          -28.0792            0.0000           19.5419
       10600.00          261.6040           46.0077          -31.7237            0.0000           14.2839
       10650.00          214.8427           37.7839          -32.0923            0.0000            5.6916
       10700.00          209.0380           36.7630          -29.6682            0.0000            7.0948
       10750.00          252.8939           44.4758          -25.6009            0.0000           18.8749
       10800.00          289.6010           50.9314          -30.0354            0.0000           20.8960
       10850.00          320.2716           56.3254          -31.2370            0.0000           25.0884
       10900.00          293.0526           51.5384          -30.3541            0.0000           21.1843
       10950.00          264.1291           46.4517          -29.2989            0.0000           17.1528
       11000.00          273.7806           48.1491          -31.8381            0.0000           16.3110
       11050.00          269.2070           47.3448          -28.7405            0.0000           18.6043
       11100.00          255.9876           45.0199          -31.9185            0.0000           13.1014
       11150.00          282.5220           49.6865          -30.5073            0.0000           19.1792
       11200.00          220.8264           38.8362          -30.4472            0.0000            8.3890
       11250.00          233.9357           41.1417          -30.8027            0.0000           10.3390
       11300.00          282.9585           49.7632          -30.5151            0.0000           19.2481
       11350.00          250.6205           44.0760          -32.5946            0.0000           11.4815
       11400.00          269.0605           47.3190          -29.8016            0.0000           17.5174
       11450.00          234.7884           41.2917          -28.3633            0.0000           12.9284
       11500.00          260.8296           45.8715          -28.6872            0.0000           17.1843
       11550.00          301.4949           53.0232          -30.6773            0.0000           22.3459
       11600.00          233.7739           41.1132          -31.7360            0.0000            9.3773
       11650.00          250.3375           44.0262          -30.4629            0.0000           13.5634
       11700.00          214.9652           37.8054          -30.5632            0.0000            7.2423
       11750.00          251.2528           44.1872          -29.9020            0.0000           14.2853
       11800.00          299.5908           52.6883          -30.8298            0.0000           21.8585
       11850.00          268.3588           47.1956          -32.4530            0.0000           14.7426
       11900.00          253.9960           44.6697          -28.8914            0.0000           15.7783
       11950.00          305.7203           53.7663          -26.7238            0.0000           27.0425
       12000.00          294.6791           51.8245          -29.2414            0.0000           22.5831
       12050.00          315.3024           55.4515          -32.0700            0.0000           23.3814
       12100.00          239.8290           42.1781          -29.8330            0.0000           12.3452
       12150.00          219.4777           38.5990          -29.7616            0.0000            8.8374
       12200.00          235.2282           41.3690          -30.3616            0.0000           11.0074
       12250.00          299.6845           52.7048          -31.5057            0.0000           21.1990
       12300.00          203.8897           35.8576          -29.8618            0.0000            5.9958
       12350.00          261.9119           46.0618          -30.5292            0.0000           15.5326
       12400.00          202.4659           35.6072          -31.8098            0.0000            3.7974
       12450.00          247.7420           43.5698          -31.2703            0.0000           12.2995
       12500.00          249.0861           43.8062          -32.9108            0.0000           10.8954
       12550.00          252.7956           44.4585          -31.9415            0.0000           12.5170
       12600.00          232.4768           40.8851          -29.8681            0.0000           11.0170
       12650.00          298.6429           52.5216          -32.2485            0.0000           20.2731
       12700.00          285.2454           50.1654          -29.2747            0.0000           20.8907
       12750.00          257.4040           45.2690          -30.0471            0.0000           15.2219
       12800.00          311.4826           54.7797          -22.3043            0.0000           32.4754
       12850.00          297.8582           52.3836          -30.8669            0.0000           21.5167
       12900.00          317.9324           55.9140          -31.9416            0.0000           23.9724
       12950.00          227.7743           40.0581          -31.3768            0.0000            8.6814
       13000.00          256.0912           45.0381          -28.5792            0.0000           16.4590
       13050.00          303.4478           53.3666          -32.3635            0.0000           21.0031
       13100.00          325.5177           57.2480          -28.4409            0.0000           28.8071
       13150.00          232.8946           40.9586          -29.3844            0.0000           11.5742
       13200.00          294.7931           51.8445          -27.2469            0.0000           24.5976
       13250.00          363.0250           63.8443          -30.3899            0.0000           33.4544
       13300.00          280.2218           49.2819          -32.4321            0.0000           16.8498
       13350.00          308.3472           54.2283          -30.2170            0.0000           24.0113
       13400.00          280.0814           49.2572          -30.2359            0.0000           19.0213
       13450.00          225.9007           39.7286          -31.9450            0.0000            7.7836
       13500.00          265.4344           46.6813          -31.8935            0.0000           14.7879
       13550.00          253.5527           44.5917          -28.4605            0.0000           16.1312
       13600.00          370.3683           65.1358          -31.0312            0.0000           34.1046
       13650.00          264.6876           46.5500          -30.6541            0.0000           15.8959
       13700.00          231.9266           40.7884          -30.9167            0.0000            9.8717
       13750.00          256.5167           45.1130          -28.4524            0.0000           16.6606
       13800.00          303.1999           53.3230          -27.7128            0.0000           25.6102
       13850.00          251.7885           44.2814          -31.2685            0.0000           13.0129
       13900.00          279.1076           49.0860          -29.6312            0.0000           19.4548
       13950.00          239.8163           42.1759          -32.1658            0.0000           10.0101
       14000.00          278.2032           48.9269          -30.4038            0.0000           18.5231
       14050.00          293.0716           51.5418          -32.5354            0.0000           19.0064
       14100.00          283.0735           49.7835          -30.7019            0.0000           19.0815
       14150.00          230.0965           40.4665          -30.8760            0.0000            9.5905
       14200.00          217.5789           38.2651          -29.7774            0.0000            8.4877
       14250.00          200.2782           35.2224          -31.2964            0.0000            3.9260
       14300.00          347.1221           61.0475          -29.5975            0.0000           31.4501
       14350.00          243.8817           42.8909          -32.1197            0.0000           10.7712
       14400.00          250.9892           44.1409          -31.7750            0.0000           12.3659
       14450.00          425.1139           74.7638          -28.8061            0.0000           45.9576
       14500.00          317.6811           55.8698          -31.9534            0.0000           23.9164
       14550.00          238.5911           41.9604          -29.5742            0.0000           12.3862
       14600.00          339.0460           59.6272          -28.8298            0.0000           30.7974
       14650.00          272.6034           47.9421          -31.5175            0.0000           16.4246
       14700.00          295.5599           51.9794          -30.4370            0.0000           21.5424
       14750.00          276.7411           48.6698          -28.4718            0.0000           20.1980
       14800.00          242.7399           42.6901          -31.3041            0.0000           11.3859
       14850.00          274.6144           48.2958          -32.1970            0.0000           16.0988
       14900.00          290.0047           51.0024          -28.8162            0.0000           22.1863
       14950.00          309.6607           54.4593          -27.5220            0.0000           26.9373
       15000.00          271.6604           47.7763          -30.3967            0.0000           17.3796
       15050.00          357.3339           62.8434          -30.0391            0.0000           32.8044
       15100.00          255.9065           45.0056          -30.8224            0.0000           14.1832
       15150.00          357.6245           62.8946          -30.5656            0.0000           32.3290
       15200.00          240.4259           42.2831          -29.5026            0.0000           12.7805
       15250.00          248.2680           43.6623          -30.9293            0.0000           12.7330
       15300.00          257.2924           45.2494          -30.2867            0.0000           14.9627
       15350.00          240.6495           42.3224          -30.2776            0.0000           12.0448
       15400.00          325.2006           57.1922          -30.6238            0.0000           26.5685
       15450.00          239.3144           42.0876          -30.2587            0.0000           11.8290
       15500.00          275.7389           48.4935          -30.4463            0.0000           18.0472
       15550.00          340.3662           59.8594          -28.4979            0.0000           31.3615
       15600.00          229.4709           40.3565          -30.6237            0.0000            9.7328
       15650.00          255.1102           44.8656          -29.3580            0.0000           15.5076
       15700.00          255.9273           45.0093          -30.8016            0.0000           14.2077
       15750.00          295.3679           51.9456          -27.5699            0.0000           24.3757
       15800.00          240.0966           42.2252          -30.2641            0.0000           11.9611
       15850.00          283.2266           49.8104          -29.5606            0.0000           20.2498
       15900.00          249.6491           43.9052          -31.8704            0.0000           12.0348
       15950.00          342.6763           60.2657          -31.3212            0.0000           28.9444
       16000.00          243.0804           42.7500          -30.8155            0.0000           11.9345
       16050.00          241.1794           42.4156          -32.0154            0.0000           10.4002
       16100.00          236.5305           41.5980          -32.5617            0.0000            9.0364
       16150.00          235.2323           41.3697          -30.7348            0.0000           10.6349
       16200.00          250.5344           44.0609          -32.5467            0.0000           11.5142
       16250.00          289.0731           50.8386          -32.0332            0.0000           18.8053
       16300.00          259.0835           45.5644          -28.3997            0.0000           17.1647
       16350.00          266.4461           46.8592          -28.9536            0.0000           17.9056
       16400.00          281.0441           49.4265          -31.3796            0.0000           18.0469
       16450.00          261.9141           46.0622          -29.6904            0.0000           16.3718
       16500.00          280.5493           49.3395          -30.3368            0.0000           19.0027
       16550.00          268.7758           47.2689          -31.3803            0.0000           15.8886
       16600.00          181.0449           31.8399          -29.0073            0.0000            2.8326
       16650.00          228.1817           40.1298          -30.1871            0.0000            9.9427
       16700.00          228.1532           40.1248          -30.5264            0.0000            9.5984
       16750.00          226.1427           39.7712          -29.9398            0.0000            9.8314
       16800.00          236.9128           41.6653          -32.3082            0.0000            9.3571
       16850.00          241.4377           42.4611          -31.3063            0.0000           11.1548
       16900.00          239.1285           42.0550          -29.8092            0.0000           12.2458
       16950.00          226.1090           39.7652          -30.2677            0.0000            9.4975
       17000.00          292.3000           51.4061          -30.4395            0.0000           20.9666
       17050.00          221.6005           38.9723          -29.9938            0.0000            8.9786
       17100.00          324.7934           57.1206          -30.2570            0.0000           26.8636
       17150.00          311.5971           54.7998          -27.2882            0.0000           27.5116
       17200.00          271.5201           47.7516          -30.6015            0.0000           17.1501
       17250.00          280.4786           49.3271          -30.9397            0.0000           18.3874
       17300.00          260.6956           45.8479          -31.5695            0.0000           14.2784
       17350.00          287.3361           50.5331          -27.5982            0.0000           22.9349
       17400.00          323.3488           56.8666          -30.9258            0.0000           25.9408
       17450.00          264.9446           46.5952          -30.0447            0.0000           16.5504
       17500.00          270.5115           47.5742          -31.6053            0.0000           15.9689
       17550.00          300.0265           52.7649          -30.3184            0.0000           22.4465
       17600.00          222.3213           39.0991          -30.9969            0.0000            8.1022
       17650.00          303.6045           53.3942          -30.8863            0.0000           22.5079
       17700.00          234.8344           41.2997          -27.9501            0.0000           13.3496
       17750.00          288.5252           50.7422          -32.6879            0.0000           18.0543
       17800.00          299.6914           52.7060          -30.5601            0.0000           22.1459
       17850.00          270.4213           47.5583          -32.2197            0.0000           15.3386
       17900.00          313.0279           55.0515          -31.1807            0.0000           23.8707
       17950.00          286.8782           50.4526          -29.7406            0.0000           20.7120
       18000.00          246.6105           43.3708          -30.5282            0.0000           12.8426
       18050.00          260.4201           45.7995          -30.1251            0.0000           15.6744
       18100.00          262.8833           46.2326          -29.3864            0.0000           16.8463
       18150.00          220.1675           38.7203          -31.5580            0.0000            7.1623
       18200.00          243.6391           42.8482          -30.6482            0.0000           12.2000
       18250.00          258.5029           45.4623          -31.8850            0.0000           13.5773
       18300.00          273.2073           48.0483          -32.0842            0.0000           15.9641
       18350.00          215.0708           37.8240          -31.0189            0.0000            6.8051
       18400.00          255.5558           44.9440          -31.8806            0.0000           13.0633
       18450.00          263.6763           46.3721          -31.1100            0.0000           15.2622
       18500.00          254.7463           44.8016          -32.3279            0.0000           12.4737
       18550.00          244.0770           42.9252          -31.0364            0.0000           11.8888
       18600.00          254.9772           44.8422          -30.2887            0.0000           14.5535
       18650.00          329.1458           57.8861          -30.2633            0.0000           27.6228
       18700.00          202.5009           35.6133          -27.5096            0.0000            8.1038
       18750.00          297.7199           52.3593          -32.1800            0.0000           20.1792
       18800.00          226.6864           39.8668          -31.3049            0.0000            8.5619
       18850.00          250.1565           43.9944          -30.9729            0.0000           13.0215
       18900.00          298.8806           52.5634          -29.4799            0.0000           23.0835
       18950.00          294.7749           51.8413          -33.0873            0.0000           18.7541
       19000.00          263.2967           46.3054          -29.3930            0.0000           16.9124
       19050.00          273.9227           48.1741          -28.7387            0.0000           19.4354
       19100.00          250.4598           44.0478          -31.9742            0.0000           12.0736
       19150.00          328.1419           57.7095          -31.0192            0.0000           26.6904
       19200.00          285.1391           50.1467          -30.6479            0.0000           19.4989
       19250.00          227.4527           40.0016          -30.7881            0.0000            9.2134
       19300.00          242.3939           42.6292          -28.7544            0.0000           13.8749
       19350.00          242.7103           42.6849          -30.0710            0.0000           12.6139
       19400.00          272.9907           48.0102          -31.8422            0.0000           16.1680
       19450.00          292.1327           51.3767          -27.6167            0.0000           23.7600
       19500.00          245.2421           43.1301          -31.8965            0.0000           11.2336
       19550.00          221.1201           38.8879          -29.0245            0.0000            9.8634
       19600.00          280.5435           49.3385          -28.3789            0.0000           20.9596
       19650.00          321.3199           56.5097          -30.1673            0.0000           26.3424
       19700.00          253.0145           44.4970          -32.2705            0.0000           12.2265
       19750.00          298.0451           52.4165          -32.3640            0.0000           20.0525
       19800.00          240.5339           42.3021          -30.7875            0.0000           11.5146
       19850.00          197.7143           34.7715          -30.8391            0.0000            3.9324
       19900.00          226.5293           39.8392          -29.1428            0.0000           10.6964
       19950.00          177.4637           31.2101          -31.2681            0.0000           -0.0580
       20000.00          281.1631           49.4475          -30.6025            0.0000           18.8450
       20050.00          209.8194           36.9004          -31.5685            0.0000            5.3320
       20100.00          237.7458           41.8118          -30.7777            0.0000           11.0341
       20150.00          211.9512           37.2753          -32.2251            0.0000            5.0503
       20200.00          249.2080           43.8276          -30.0743            0.0000           13.7533
       20250.00          242.2326           42.6009          -30.0477            0.0000           12.5531
       20300.00          303.0556           53.2976          -29.7456            0.0000           23.5520
       20350.00          308.7412           54.2976          -28.7256            0.0000           25.5720
       20400.00          251.3816           44.2099          -29.6822            0.0000           14.5277
       20450.00          276.8959           48.6970          -28.8679            0.0000           19.8291
       20500.00          226.1003           39.7637          -29.7975            0.0000            9.9662
       20550.00          248.9967           43.7904          -30.9476            0.0000           12.8429
       20600.00          221.0951           38.8835          -29.2307            0.0000            9.6528
       20650.00          220.7258           38.8185          -30.4521            0.0000            8.3664
       20700.00          250.9799           44.1392          -31.8701            0.0000           12.2691
       20750.00          272.0907           47.8519          -28.1302            0.0000           19.7217
       20800.00          235.1584           41.3567          -29.1902            0.0000           12.1665
       20850.00          315.0752           55.4115          -31.4201            0.0000           23.9914
       20900.00          181.0489           31.8406          -32.5360            0.0000           -0.6954
       20950.00          228.7946           40.2375          -31.1628            0.0000            9.0748
       21000.00          251.3450           44.2034          -30.0460            0.0000           14.1574
       21050.00          291.7061           51.3016          -31.3679            0.0000           19.9337
       21100.00          275.5589           48.4619          -30.9821            0.0000           17.4798
       21150.00          251.5062           44.2318          -29.1660            0.0000           15.0658
       21200.00          300.6352           52.8720          -29.8236            0.0000           23.0484
