#          Step             alpha              3_10                pi              beta                SS             other             total
       18400.00                 5                 0                 0                 1                 0                 0                 6
       18450.00                 5                 0                 0                 1                 0                 0                 6
       18500.00                 5                 0                 0                 1                 0                 0                 6
       18550.00                 6                 0                 0                 0                 0                 0                 6
       18600.00                 6                 0                 0                 0                 0                 0                 6
       18650.00                 5                 0                 0                 1                 0                 0                 6
       18700.00                 6                 0                 0                 0                 0                 0                 6
       18750.00                 5                 0                 0                 1                 0                 0                 6
       18800.00                 5                 0                 0                 0                 0                 1                 6
       18850.00                 5                 0                 0                 0                 0                 1                 6
       18900.00                 5                 0                 0                 1                 0                 0                 6
       18950.00                 6                 0                 0                 0                 0                 0                 6
       19000.00                 5                 0                 0                 0                 0                 1                 6
       19050.00                 5                 0                 0                 1                 0                 0                 6
       19100.00                 5                 0                 0                 1                 0                 0                 6
       19150.00                 6                 0                 0                 0                 0                 0                 6
       19200.00                 5                 0                 0                 1                 0                 0                 6
       19250.00                 5                 0                 0                 1                 0                 0                 6
       19300.00                 6                 0                 0                 0                 0                 0                 6
       19350.00                 5                 0                 0                 1                 0                 0                 6
       19400.00                 5                 0                 0                 0                 0                 1                 6
       19450.00                 6                 0                 0                 0                 0                 0                 6
       19500.00                 5                 0                 0                 1                 0                 0                 6
       19550.00                 5                 0                 0                 0                 0                 1                 6
       19600.00                 5                 0                 0                 0                 0                 1                 6
       19650.00                 5                 0                 0                 0                 0                 1                 6
       19700.00                 6                 0                 0                 0                 0                 0                 6
       19750.00                 6                 0                 0                 0                 0                 0                 6
       19800.00                 5                 0                 0                 1                 0                 0                 6
       19850.00                 5                 0                 0                 1                 0                 0                 6
       19900.00                 5                 0                 0                 0                 0                 1                 6
       19950.00                 5                 0                 0                 0                 0                 1                 6
       20000.00                 5                 0                 0                 0                 0                 1                 6
       20050.00                 4                 0                 0                 1                 0                 1                 6
       20100.00                 5                 0                 0                 1                 0                 0                 6
       20150.00                 5                 0                 0                 0                 0                 1                 6
       20200.00                 5                 0                 0                 1                 0                 0                 6
       20250.00                 5                 0                 0                 1                 0                 0                 6
       20300.00                 6                 0                 0                 0                 0                 0                 6
       20350.00                 5                 0                 0                 1                 0                 0                 6
       20400.00                 6                 0                 0                 0                 0                 0                 6
       20450.00                 6                 0                 0                 0                 0                 0                 6
       20500.00                 5                 0                 0                 0                 0                 1                 6
       20550.00                 5                 0                 0                 0                 0                 1                 6
       20600.00                 6                 0                 0                 0                 0                 0                 6
       20650.00                 5                 0                 0                 0                 0                 1                 6
       20700.00                 5                 0                 0                 0                 0                 1                 6
       20750.00                 5                 0                 0                 1                 0                 0                 6
       20800.00                 5                 0                 0                 0                 0                 1                 6
       20850.00                 5                 0                 0                 0                 0                 1                 6
       20900.00                 5                 0                 0                 0                 0                 1                 6
       20950.00                 5                 0                 0                 1                 0                 0                 6
       21000.00                 6                 0                 0                 0                 0                 0                 6
       21050.00                 5                 0                 0                 1                 0                 0                 6
       21100.00                 6                 0                 0                 0                 0                 0                 6
       21150.00                 5                 0                 0                 0                 0                 1                 6
       21200.00                 5                 0                 0                 0                 0                 1                 6
       21250.00                 5                 0                 0                 1                 0                 0                 6
       21300.00                 5                 0                 0                 0                 0                 1                 6
       21350.00                 5                 0                 0                 1                 0                 0                 6
       21400.00                 5                 0                 0                 0                 0                 1                 6
       21450.00                 5                 0                 0                 0                 0                 1                 6
       21500.00                 6                 0                 0                 0                 0                 0                 6
       21550.00                 5                 0                 0                 1                 0                 0                 6
       21600.00                 5                 0                 0                 0                 0                 1                 6
       21650.00                 5                 0                 0                 0                 0                 1                 6
       21700.00                 6                 0                 0                 0                 0                 0                 6
       21750.00                 5                 0                 0                 0                 0                 1                 6
       21800.00                 6                 0                 0                 0                 0                 0                 6
       21850.00                 4                 0                 0                 1                 0                 0                 5
       21900.00                 4                 0                 0                 0                 0                 1                 5
       21950.00                 6                 0                 0                 0                 0                 0                 6
       22000.00                 5                 0                 0                 0                 0                 1                 6
       22050.00                 6                 0                 0                 0                 0                 0                 6
       22100.00                 5                 0                 0                 1                 0                 0                 6
       22150.00                 5                 0                 0                 0                 0                 0                 5
       22200.00                 5                 0                 0                 0                 0                 1                 6
       22250.00                 4                 0                 0                 1                 0                 0                 5
       22300.00                 3                 0                 0                 0                 0                 1                 4
       22350.00                 3                 0                 0                 0                 0                 1                 4
       22400.00                 4                 0                 0                 1                 0                 0                 5
       22450.00                 4                 0                 0                 0                 0                 1                 5
       22500.00                 5                 0                 0                 0                 0                 0                 5
       22550.00                 4                 0                 0                 1                 0                 0                 5
       22600.00                 5                 0                 0                 0                 0                 0                 5
       22650.00                 5                 0                 0                 0                 0                 0                 5
       22700.00                 4                 0                 0                 0                 0                 1                 5
       22750.00                 4                 0                 0                 1                 0                 0                 5
       22800.00                 5                 0                 0                 0                 0                 0                 5
       22850.00                 5                 0                 0                 0                 0                 0                 5
       22900.00                 4                 0                 0                 0                 0                 1                 5
       22950.00                 4                 0                 0                 0                 0                 1                 5
       23000.00                 3                 0                 0                 1                 0                 0                 4
       23050.00                 3                 0                 0                 1                 0                 0                 4
       23100.00                 3                 0                 0                 1                 0                 0                 4
       23150.00                 3                 0                 0                 1                 0                 0                 4
       23200.00                 3                 0                 0                 0                 0                 1                 4
       23250.00                 3                 0                 0                 1                 0                 0                 4
       23300.00                 3                 0                 0                 0                 0                 1                 4
       23350.00                 3                 0                 0                 1                 0                 0                 4
       23400.00                 3                 0                 0                 0                 0                 1                 4
       23450.00                 3                 0                 0                 0                 0                 1                 4
       23500.00                 3                 0                 0                 0                 0                 1                 4
       23550.00                 3                 0                 0                 1                 0                 0                 4
       23600.00                 3                 0                 0                 0                 0                 2                 5
       23650.00                 3                 0                 0                 0                 0                 2                 5
       23700.00                 4                 0                 0                 1                 0                 0                 5
       23750.00                 4                 0                 0                 0                 0                 1                 5
       23800.00                 4                 0                 0                 1                 0                 0                 5
       23850.00                 4                 0                 0                 0                 0                 1                 5
       23900.00                 4                 0                 0                 0                 0                 0                 4
       23950.00                 4                 0                 0                 0                 0                 1                 5
       24000.00                 4                 0                 0                 1                 0                 0                 5
       24050.00                 4                 0                 0                 0                 0                 1                 5
       24100.00                 5                 0                 0                 0                 0                 0                 5
       24150.00                 4                 0                 0                 1                 0                 0                 5
       24200.00                 4                 0                 0                 0                 0                 1                 5
       24250.00                 4                 0                 0                 0                 0                 1                 5
       24300.00                 5                 0                 0                 0                 0                 0                 5
       24350.00                 4                 0                 0                 1                 0                 0                 5
       24400.00                 4                 0                 0                 0                 0                 1                 5
       24450.00                 5                 0                 0                 0                 0                 0                 5
       24500.00                 4                 0                 0                 0                 0                 1                 5
       24550.00                 5                 0                 0                 0                 0                 0                 5
       24600.00                 4                 0                 0                 1                 0                 0                 5
       24650.00                 4                 0                 0                 0                 0                 1                 5
       24700.00                 5                 0                 0                 0                 0                 0                 5
       24750.00                 4                 0                 0                 0                 0                 1                 5
       24800.00                 4                 0                 0                 1                 0                 0                 5
       24850.00                 4                 0                 0                 0                 0                 1                 5
       24900.00                 5                 0                 0                 0                 0                 0                 5
       24950.00                 3                 0                 0                 1                 0                 0                 4
       25000.00                 4                 0                 0                 0                 0                 1                 5
       25050.00                 4                 0                 0                 0                 0                 1                 5
       25100.00                 4                 0                 0                 0                 0                 1                 5
       25150.00                 4                 0                 0                 0                 0                 1                 5
       25200.00                 5                 0                 0                 0                 0                 0                 5
       25250.00                 4                 0                 0                 1                 0                 0                 5
       25300.00                 4                 0                 0                 1                 0                 0                 5
       25350.00                 4                 0                 0                 1                 0                 0                 5
       25400.00                 5                 0                 0                 0                 0                 0                 5
       25450.00                 5                 0                 0                 0                 0                 0                 5
       25500.00                 4                 0                 0                 1                 0                 0                 5
       25550.00                 4                 0                 0                 1                 0                 0                 5
       25600.00                 5                 0                 0                 0                 0                 0                 5
       25650.00                 4                 0                 0                 0                 0                 1                 5
       25700.00                 4                 0                 0                 1                 0                 0                 5
       25750.00                 5                 0                 0                 0                 0                 0                 5
       25800.00                 4                 0                 0                 1                 0                 0                 5
       25850.00                 4                 0                 0                 1                 0                 0                 5
       25900.00                 4                 0                 0                 1                 0                 0                 5
       25950.00                 5                 0                 0                 0                 0                 0                 5
       26000.00                 4                 0                 0                 0                 0                 1                 5
       26050.00                 4                 0                 0                 0                 0                 1                 5
       26100.00                 4                 0                 0                 1                 0                 0                 5
       26150.00                 4                 0                 0                 1                 0                 0                 5
       26200.00                 4                 0                 0                 1                 0                 0                 5
       26250.00                 4                 0                 0                 1                 0                 0                 5
       26300.00                 4                 0                 0                 0                 0                 1                 5
       26350.00                 4                 0                 0                 0                 0                 1                 5
       26400.00                 5                 0                 0                 0                 0                 0                 5
       26450.00                 4                 0                 0                 1                 0                 0                 5
       26500.00                 4                 0                 0                 1                 0                 0                 5
       26550.00                 4                 0                 0                 0                 0                 1                 5
       26600.00                 4                 0                 0                 1                 0                 0                 5
       26650.00                 4                 0                 0                 0                 0                 1                 5
       26700.00                 4                 0                 0                 0                 0                 1                 5
       26750.00                 4                 0                 0                 1                 0                 0                 5
       26800.00                 4                 0                 0                 1                 0                 0                 5
       26850.00                 5                 0                 0                 0                 0                 0                 5
       26900.00                 5                 0                 0                 0                 0                 0                 5
       26950.00                 5                 0                 0                 0                 0                 0                 5
       27000.00                 4                 0                 0                 0                 0                 1                 5
       27050.00                 4                 0                 0                 1                 0                 0                 5
       27100.00                 4                 0                 0                 1                 0                 0                 5
       27150.00                 4                 0                 0                 0                 0                 1                 5
       27200.00                 4                 0                 0                 1                 0                 0                 5
       27250.00                 5                 0                 0                 0                 0                 0                 5
       27300.00                 5                 0                 0                 0                 0                 0                 5
       27350.00                 5                 0                 0                 0                 0                 0                 5
       27400.00                 4                 0                 0                 1                 0                 0                 5
       27450.00                 4                 0                 0                 1                 0                 0                 5
       27500.00                 5                 0                 0                 0                 0                 0                 5
       27550.00                 4                 0                 0                 0                 0                 1                 5
       27600.00                 5                 0                 0                 0                 0                 0                 5
       27650.00                 4                 0                 0                 1                 0                 0                 5
       27700.00                 3                 0                 0                 0                 0                 1                 4
       27750.00                 3                 0                 0                 0                 0                 1                 4
       27800.00                 4                 0                 0                 0                 0                 0                 4
       27850.00                 4                 0                 0                 1                 0                 0                 5
       27900.00                 3                 0                 0                 0                 0                 2                 5
       27950.00                 4                 0                 0                 0                 0                 1                 5
       28000.00                 4                 0                 0                 1                 0                 0                 5
       28050.00                 3                 0                 0                 0                 0                 2                 5
       28100.00                 3                 0                 0                 1                 0                 1                 5
       28150.00                 4                 0                 0                 1                 0                 0                 5
       28200.00                 3                 0                 0                 0                 0                 1                 4
       28250.00                 2                 0                 0                 1                 0                 0                 3
       28300.00                 2                 0                 0                 0                 0                 1                 3
       28350.00                 3                 0                 0                 1                 0                 0                 4
       28400.00                 3                 0                 0                 1                 0                 0                 4
       28450.00                 4                 0                 0                 0                 0                 0                 4
       28500.00                 3                 0                 0                 1                 0                 0                 4
       28550.00                 3                 0                 0                 1                 0                 0                 4
       28600.00                 3                 0                 0                 1                 0                 0                 4
       28650.00                 3                 0                 0                 1                 0                 0                 4
       28700.00                 3                 0                 0                 1                 0                 0                 4
       28750.00                 3                 0                 0                 1                 0                 0                 4
       28800.00                 4                 0                 0                 0                 0                 0                 4
       28850.00                 3                 0                 0                 0                 0                 1                 4
       28900.00                 3                 0                 0                 1                 0                 0                 4
       28950.00                 3                 0                 0                 1                 0                 0                 4
       29000.00                 3                 0                 0                 1                 0                 0                 4
       29050.00                 3                 0                 0                 1                 0                 0                 4
       29100.00                 2                 0                 0                 0                 0                 1                 3
       29150.00                 1                 0                 0                 1                 0                 0                 2
       29200.00                 3                 0                 0                 1                 0                 0                 4
       29250.00                 3                 0                 0                 1                 0                 0                 4
       29300.00                 3                 0                 0                 1                 0                 0                 4
       29350.00                 3                 0                 0                 1                 0                 0                 4
       29400.00                 3                 0                 0                 1                 0                 0                 4
       29450.00                 3                 0                 0                 0                 0                 1                 4
       29500.00                 4                 0                 0                 0                 0                 0                 4
       29550.00                 4                 0                 0                 0                 0                 1                 5
       29600.00                 4                 0                 0                 1                 0                 0                 5
       29650.00                 5                 0                 0                 0                 0                 0                 5
       29700.00                 4                 0                 0                 0                 0                 1                 5
       29750.00                 5                 0                 0                 0                 0                 0                 5
       29800.00                 4                 0                 0                 0                 0                 0                 4
       29850.00                 4                 0                 0                 1                 0                 0                 5
       29900.00                 5                 0                 0                 0                 0                 0                 5
       29950.00                 5                 0                 0                 0                 0                 0                 5
       30000.00                 4                 0                 0                 0                 0                 1                 5
       30050.00                 4                 0                 0                 1                 0                 0                 5
       30100.00                 4                 0                 0                 0                 0                 1                 5
       30150.00                 4                 0                 0                 0                 0                 1                 5
       30200.00                 4                 0                 0                 1                 0                 0                 5
       30250.00                 5                 0                 0                 0                 0                 0                 5
       30300.00                 4                 0                 0                 1                 0                 0                 5
       30350.00                 5                 0                 0                 0                 0                 0                 5
       30400.00                 4                 0                 0                 0                 0                 1                 5
       30450.00                 4                 0                 0                 0                 0                 1                 5
       30500.00                 4                 0                 0                 0                 0                 1                 5
       30550.00                 4                 0                 0                 1                 0                 0                 5
       30600.00                 5                 0                 0                 0                 0                 0                 5
       30650.00                 4                 0                 0                 1                 0                 0                 5
       30700.00                 4                 0                 0                 0                 0                 1                 5
       30750.00                 4                 0                 0                 0                 0                 1                 5
       30800.00                 4                 0                 0                 0                 0                 1                 5
       30850.00                 4                 0                 0                 0                 0                 1                 5
       30900.00                 4                 0                 0                 1                 0                 0                 5
       30950.00                 5                 0                 0                 0                 0                 0                 5
       31000.00                 5                 0                 0                 0                 0                 0                 5
       31050.00                 4                 0                 0                 0                 0                 1                 5
       31100.00                 4                 0                 0                 1                 0                 0                 5
       31150.00                 4                 0                 0                 1                 0                 0                 5
       31200.00                 4                 0                 0                 0                 0                 1                 5
       31250.00                 3                 0                 0                 0                 0                 1                 4
       31300.00                 3                 0                 0                 1                 0                 0                 4
       31350.00                 2                 0                 0                 0                 0                 2                 4
       31400.00                 3                 0                 0                 0                 0                 1                 4
       31450.00                 4                 0                 0                 0                 0                 0                 4
       31500.00                 4                 0                 0                 1                 0                 0                 5
       31550.00                 4                 0                 0                 0                 0                 1                 5
       31600.00                 5                 0                 0                 0                 0                 0                 5
       31650.00                 4                 0                 0                 0                 0                 1                 5
       31700.00                 4                 0                 0                 1                 0                 0                 5
       31750.00                 4                 0                 0                 0                 0                 1                 5
       31800.00                 4                 0                 0                 0                 0                 1                 5
       31850.00                 4                 0                 0                 0                 0                 1                 5
       31900.00                 5                 0                 0                 0                 0                 0                 5
       31950.00                 5                 0                 0                 0                 0                 0                 5
       32000.00                 5                 0                 0                 1                 0                 0                 6
       32050.00                 5                 0                 0                 0                 0                 1                 6
       32100.00                 5                 0                 0                 1                 0                 0                 6
       32150.00                 6                 0                 0                 0                 0                 0                 6
       32200.00                 6                 0                 0                 0                 0                 0                 6
       32250.00                 5                 0                 0                 0                 0                 1                 6
       32300.00                 5                 0                 0                 1                 0                 0                 6
       32350.00                 6                 0                 0                 0                 0                 0                 6
       32400.00                 5                 0                 0                 1                 0                 0                 6
       32450.00                 5                 0                 0                 1                 0                 0                 6
       32500.00                 5                 0                 0                 0                 0                 1                 6
       32550.00                 5                 0                 0                 0                 0                 1                 6
       32600.00                 5                 0                 0                 0                 0                 1                 6
       32650.00                 5                 0                 0                 0                 0                 1                 6
       32700.00                 5                 0                 0                 1                 0                 0                 6
       32750.00                 5                 0                 0                 1                 0                 0                 6
       32800.00                 6                 0                 0                 0                 0                 0                 6
       32850.00                 6                 0                 0                 0                 0                 0                 6
       32900.00                 6                 0                 0                 0                 0                 0                 6
       32950.00                 5                 0                 0                 1                 0                 0                 6
       33000.00                 6                 0                 0                 0                 0                 0                 6
       33050.00                 5                 0                 0                 1                 0                 0                 6
       33100.00                 5                 0                 0                 1                 0                 0                 6
       33150.00                 5                 0                 0                 0                 0                 0                 5
       33200.00                 4                 0                 0                 1                 0                 0                 5
       33250.00                 4                 0                 0                 0                 0                 1                 5
       33300.00                 4                 0                 0                 0                 0                 1                 5
       33350.00                 4                 0                 0                 0                 0                 1                 5
       33400.00                 6                 0                 0                 0                 0                 0                 6
       33450.00                 5                 0                 0                 0                 0                 1                 6
       33500.00                 5                 0                 0                 0                 0                 1                 6
       33550.00                 5                 0                 0                 0                 0                 1                 6
       33600.00                 5                 0                 0                 0                 0                 1                 6
       33650.00                 6                 0                 0                 0                 0                 0                 6
       33700.00                 4                 0                 0                 0                 0                 1                 5
       33750.00                 4                 0                 0                 0                 0                 1                 5
       33800.00                 4                 0                 0                 1                 0                 0                 5
       33850.00                 5                 0                 0                 0                 0                 1                 6
       33900.00                 5                 0                 0                 1                 0                 0                 6
       33950.00                 5                 0                 0                 0                 0                 1                 6
       34000.00                 5                 0                 0                 1                 0                 0                 6
       34050.00                 5                 0                 0                 0                 0                 0                 5
       34100.00                 5                 0                 0                 0                 0                 0                 5
       34150.00                 6                 0                 0                 0                 0                 0                 6
       34200.00                 6                 0                 0                 0                 0                 0                 6
